FARM,OWNERSHP,ACREHOUS,TAXINCL,PROPINSR,COSTELEC,VALUEH,ROOMS,PLUMBING,PUMA,household_id
0,1,1,2,45,4,65,6,2,89,630
0,0,0,0,0,0,99,0,2,14,631
0,1,1,2,50,5,27,5,2,87,632
0,2,1,0,0,9,99,5,2,112,633
0,2,0,0,0,3,99,3,2,88,634
0,2,1,0,0,6,99,4,2,177,635
0,1,1,2,46,11,14,3,2,146,636
0,1,1,1,59,9,35,9,2,195,637
0,2,0,0,0,9,99,4,2,69,638
0,2,0,0,0,7,99,5,2,71,639
0,1,1,1,59,18,22,9,2,2,640
0,1,1,2,59,11,25,6,2,94,641
0,1,2,1,32,7,13,2,2,213,642
0,2,0,0,0,8,99,4,2,118,643
0,1,1,2,43,4,14,3,2,194,644
0,2,0,0,0,99,99,2,2,2,645
0,1,1,1,59,10,27,8,2,148,646
0,1,1,2,41,4,18,5,2,111,647
0,1,1,1,39,8,24,5,2,50,648
0,1,1,2,47,6,13,3,2,155,649
0,2,0,0,0,5,99,2,1,144,650
0,1,1,2,50,6,15,5,2,27,651
0,1,1,1,59,4,22,6,2,194,652
0,1,1,0,33,8,6,4,2,93,653
0,1,1,0,36,7,24,7,2,118,654
0,2,0,0,0,6,99,2,2,70,655
0,2,0,0,0,99,99,2,2,84,656
0,2,1,0,0,4,99,5,2,144,657
0,1,1,1,59,9,27,6,2,11,658
0,2,0,0,0,7,99,2,2,197,659
0,1,1,2,49,10,13,7,2,210,660
0,2,0,0,0,3,99,1,2,55,661
0,1,0,0,20,7,1,4,2,131,662
0,1,1,1,59,10,30,7,2,36,663
0,2,0,0,0,6,99,2,2,193,664
0,2,0,0,0,22,99,2,2,41,665
0,2,0,0,0,10,99,3,2,171,666
0,1,1,1,59,7,24,8,2,30,667
0,2,0,0,0,6,99,5,2,146,668
0,1,1,1,22,19,22,8,2,188,669
0,2,1,0,0,10,99,6,2,67,670
0,2,1,0,0,4,99,5,2,205,671
0,2,0,0,0,7,99,1,2,134,672
0,1,1,1,59,10,35,9,2,38,673
0,1,1,2,49,8,25,6,2,87,674
0,1,1,2,59,6,18,8,2,122,675
0,2,0,0,0,7,99,4,2,174,676
0,2,1,0,0,4,99,4,2,121,677
0,2,0,0,0,11,99,4,2,202,678
0,1,1,1,40,4,18,5,2,223,679
0,1,1,0,42,8,18,6,2,206,680
0,1,1,1,59,10,35,8,2,55,681
0,1,1,2,59,9,20,6,2,122,682
0,0,0,0,0,0,99,0,0,101,683
0,2,1,0,0,7,99,1,2,202,684
0,2,0,0,0,80,99,3,2,84,685
0,2,0,0,0,3,99,3,2,62,686
0,2,1,0,0,10,99,6,2,223,687
0,1,1,1,30,6,13,5,2,10,688
0,2,1,0,0,7,99,6,2,93,689
0,1,1,1,32,4,17,3,2,164,690
0,2,0,0,0,3,99,2,2,93,691
0,1,1,2,59,7,28,9,2,193,692
0,2,0,0,0,4,99,3,2,139,693
0,1,1,1,49,6,27,7,2,210,694
0,2,0,0,0,3,99,2,2,120,695
0,1,1,2,59,27,53,7,2,180,696
0,2,1,0,0,10,99,3,2,213,697
0,1,1,1,48,10,20,8,2,4,698
0,1,1,0,24,4,12,4,2,203,699
0,2,1,0,0,6,99,5,2,9,700
0,2,0,0,0,6,99,2,2,62,701
0,1,1,2,39,8,13,3,2,170,702
0,2,0,0,0,4,99,4,2,211,703
0,2,1,0,0,12,99,6,2,96,704
0,1,1,2,59,6,11,6,2,174,705
0,1,1,2,29,9,8,6,2,102,706
0,2,0,0,0,9,99,3,2,131,707
0,2,0,0,0,12,99,3,2,2,708
0,1,1,2,59,10,13,6,2,92,709
0,1,1,1,41,12,26,8,2,207,710
0,1,1,0,59,12,24,4,2,157,711
0,2,0,0,0,99,99,2,2,146,712
0,2,0,0,0,7,99,4,2,139,713
0,1,1,1,47,9,23,7,2,21,714
0,1,1,2,47,7,13,5,2,174,715
0,1,1,2,38,8,7,6,2,102,716
0,2,1,0,0,4,99,7,2,184,717
0,2,0,0,0,4,99,3,2,217,718
0,2,1,0,0,99,99,7,2,174,719
0,1,1,1,44,12,13,7,2,95,720
0,2,0,0,0,5,99,5,2,83,721
0,2,1,0,0,12,99,5,2,191,722
0,2,1,0,0,1,99,4,2,216,723
0,2,0,0,0,4,99,4,2,144,724
0,1,1,2,41,7,17,5,2,7,725
0,1,1,2,54,15,13,6,2,174,726
0,1,1,1,59,12,13,7,2,100,727
0,2,0,0,0,7,99,2,2,118,728
0,2,0,0,0,4,99,4,2,62,729
0,1,1,1,59,18,25,7,2,17,730
0,1,1,2,59,12,16,7,2,165,731
0,2,0,0,0,3,99,3,2,46,732
0,2,1,0,0,7,99,5,2,181,733
0,2,1,0,0,1,99,4,2,12,734
0,2,0,0,0,3,99,4,2,47,735
0,2,0,0,0,0,99,3,2,90,736
0,2,0,0,0,3,99,3,2,222,737
0,2,0,0,0,5,99,4,2,84,738
0,1,1,2,59,12,13,6,2,41,739
0,2,1,0,0,10,99,4,2,87,740
0,2,0,0,0,24,99,2,2,41,741
0,2,1,0,0,8,99,3,2,220,742
0,2,0,0,0,99,99,1,2,69,743
0,1,1,0,59,7,53,6,2,56,744
0,1,1,2,59,7,17,7,2,164,745
0,2,0,0,0,99,99,3,2,77,746
0,2,0,0,0,99,99,2,2,228,747
0,1,1,1,39,7,13,3,2,174,748
0,1,1,1,59,10,29,6,2,119,749
0,2,1,0,0,6,99,4,2,32,750
0,1,1,0,48,7,7,6,2,7,751
0,2,0,0,0,4,99,4,2,98,752
0,2,0,0,0,3,99,1,2,44,753
0,1,1,0,46,2,17,6,2,224,754
0,1,1,0,49,5,34,6,2,71,755
0,1,1,0,28,56,46,4,2,75,756
0,2,1,0,0,7,99,4,2,148,757
0,2,0,0,0,1,99,1,2,137,758
0,1,1,2,59,13,18,9,2,104,759
0,2,1,0,0,4,99,5,2,130,760
0,1,1,1,59,8,35,3,2,6,761
0,1,1,1,40,8,18,5,2,58,762
0,2,1,0,0,7,99,5,2,65,763
0,1,1,0,49,7,8,2,2,128,764
0,1,1,2,36,8,20,5,2,92,765
0,1,1,2,45,12,8,5,2,100,766
0,2,0,0,0,8,99,3,2,194,767
0,1,1,1,59,11,20,4,2,68,768
0,1,1,0,59,6,13,8,2,38,769
0,1,1,0,59,6,16,8,2,142,770
0,1,1,1,38,10,19,7,2,85,771
0,2,1,0,0,0,99,3,2,132,772
0,1,1,2,48,9,48,5,2,28,773
0,1,1,1,38,6,41,6,2,224,774
0,2,1,0,0,0,99,1,2,160,775
0,2,0,0,0,2,99,4,2,2,776
0,2,0,0,0,4,99,4,2,136,777
0,2,0,0,0,3,99,4,2,38,778
0,1,1,1,47,9,27,8,2,203,779
0,2,0,0,0,3,99,2,2,158,780
0,1,1,1,41,7,13,3,2,125,781
0,1,1,0,59,3,13,4,2,36,782
0,2,1,0,0,1,99,4,2,2,783
0,1,1,2,59,8,33,5,2,166,784
0,1,1,2,59,31,61,7,2,180,785
0,2,0,0,0,9,99,4,2,90,786
0,2,1,0,0,8,99,2,2,127,787
0,0,0,0,0,0,99,0,0,16,788
0,2,1,0,0,8,99,3,2,10,789
0,1,1,1,42,6,27,4,2,83,790
0,1,1,2,59,6,16,8,2,93,791
0,1,1,2,59,7,16,5,2,150,792
0,1,1,2,49,11,17,7,2,188,793
0,2,0,0,0,6,99,5,2,196,794
0,1,1,0,32,2,21,3,2,206,795
0,1,1,0,28,2,17,4,2,152,796
0,2,1,0,59,6,27,6,2,195,797
0,1,1,2,59,0,6,8,2,100,798
0,1,1,0,40,10,13,6,2,206,799
0,2,0,0,0,14,99,3,2,35,800
0,2,1,0,0,7,99,4,2,90,801
0,2,0,0,0,8,99,2,2,193,802
0,1,1,1,47,10,18,7,2,139,803
0,1,1,0,59,5,45,6,2,76,804
0,0,0,0,0,0,99,0,0,8,805
0,1,1,0,0,4,99,6,2,191,806
0,1,1,1,24,4,1,4,2,109,807
0,1,1,0,45,10,15,7,2,95,808
0,1,1,2,43,6,22,7,2,185,809
0,1,1,1,59,8,27,6,2,119,810
0,2,0,0,0,9,99,4,2,69,811
0,0,0,0,0,0,99,0,0,226,812
0,1,1,1,59,6,19,7,2,153,813
0,2,0,0,0,8,99,7,1,90,814
0,2,1,0,0,1,99,3,2,1,815
0,2,0,0,0,2,99,4,2,176,816
0,1,1,2,58,48,11,6,2,24,817
0,1,1,1,48,8,13,6,2,24,818
0,1,1,1,20,4,11,4,2,202,819
0,2,0,0,0,10,99,4,2,228,820
0,1,1,2,35,6,18,6,2,219,821
0,1,1,0,0,2,99,3,2,216,822
0,2,1,0,0,4,99,7,2,184,823
0,2,0,0,0,2,99,2,2,143,824
0,1,1,1,59,10,47,8,2,38,825
1,1,2,1,59,53,84,7,2,67,826
0,2,0,0,0,99,99,9,2,9,827
0,2,0,0,0,6,99,5,2,188,828
0,2,1,0,0,4,99,5,2,36,829
0,2,0,0,0,1,99,1,2,137,830
0,1,1,2,37,3,35,7,2,185,831
0,2,1,0,0,30,99,5,2,88,832
0,1,1,2,40,12,13,6,2,230,833
0,2,0,0,0,10,99,4,2,81,834
0,1,1,1,37,7,16,3,2,165,835
0,1,1,2,39,6,19,6,2,68,836
0,2,1,0,0,3,99,4,2,77,837
0,1,1,1,58,10,27,9,2,207,838
0,2,1,0,0,6,99,3,2,103,839
0,2,0,0,0,7,99,5,2,178,840
0,2,0,0,0,3,99,5,2,221,841
0,1,1,2,50,12,11,6,2,20,842
0,2,0,0,0,6,99,4,2,24,843
0,2,0,0,0,3,99,4,2,55,844
0,1,1,2,59,99,18,3,2,118,845
0,2,1,0,0,6,99,6,2,99,846
0,1,1,0,59,6,35,8,2,127,847
0,1,1,1,59,10,29,7,2,159,848
0,2,1,0,0,33,99,8,2,10,849
0,2,0,0,0,99,99,2,2,212,850
0,1,1,1,48,12,18,3,2,223,851
0,2,0,0,0,7,99,5,2,203,852
0,2,0,0,0,9,99,3,2,60,853
0,0,0,0,0,0,99,0,0,120,854
0,2,0,0,0,4,99,5,2,41,855
0,2,0,0,0,12,99,2,2,46,856
0,1,1,0,35,23,5,3,2,232,857
0,1,1,0,39,7,18,6,2,9,858
0,2,0,0,0,2,99,2,2,32,859
0,1,1,0,59,6,25,5,2,6,860
0,1,1,2,59,8,33,6,2,211,861
0,1,1,1,59,12,35,7,2,157,862
0,1,1,1,59,7,15,3,2,155,863
0,1,1,1,21,9,18,6,2,111,864
0,1,1,1,59,7,24,5,2,189,865
0,1,1,1,34,4,16,5,2,98,866
0,1,1,1,59,5,14,7,2,211,867
0,1,1,2,59,13,18,5,2,61,868
0,1,0,0,34,5,11,4,2,109,869
0,1,1,2,46,7,13,6,2,93,870
0,2,1,0,0,2,99,2,2,171,871
0,2,0,0,0,24,99,3,2,180,872
0,1,1,1,59,12,15,7,2,211,873
0,2,0,0,0,4,99,4,2,177,874
0,2,0,0,0,99,99,3,2,222,875
0,1,1,2,59,24,38,9,2,124,876
0,1,1,2,39,4,17,5,2,127,877
0,1,1,0,0,15,0,1,2,98,878
0,2,0,0,0,7,99,2,2,139,879
0,2,0,0,0,9,99,3,2,20,880
0,1,1,1,59,10,25,4,2,203,881
0,2,0,0,0,10,99,4,2,232,882
0,1,1,2,35,4,22,7,2,201,883
0,1,1,1,59,16,51,8,2,185,884
0,2,0,0,0,10,99,3,2,171,885
0,1,1,2,59,7,15,5,2,150,886
0,1,1,2,39,6,28,7,2,111,887
0,2,0,0,0,0,99,4,2,171,888
0,2,1,0,0,3,99,1,2,147,889
0,2,1,0,0,4,99,4,2,177,890
0,1,1,2,59,12,13,6,2,41,891
0,1,1,2,36,7,8,3,2,97,892
0,1,1,2,59,6,11,7,2,174,893
0,1,1,2,59,12,13,3,2,208,894
0,2,0,0,0,12,99,1,2,205,895
0,2,1,0,0,10,99,8,2,84,896
0,1,1,1,59,4,19,5,2,59,897
0,2,1,0,0,8,99,3,2,216,898
0,1,1,1,41,7,31,7,2,158,899
0,1,0,2,24,4,18,0,2,201,900
0,2,0,0,0,7,99,5,2,208,901
0,2,0,0,0,99,99,7,2,115,902
0,2,0,0,0,7,99,7,2,2,903
0,2,1,0,0,13,99,4,2,12,904
0,2,1,0,0,7,99,2,2,220,905
0,1,1,0,55,4,16,6,2,70,906
0,1,1,2,39,6,18,6,2,196,907
0,1,1,2,59,10,14,7,2,68,908
0,1,1,2,59,10,35,6,2,133,909
0,1,1,0,33,4,7,6,2,175,910
0,2,0,0,0,8,99,3,2,90,911
0,2,1,0,0,3,99,1,2,144,912
0,1,1,2,59,14,59,6,2,138,913
0,1,1,1,28,20,68,8,2,202,914
0,1,1,0,0,12,1,3,2,232,915
0,2,1,0,0,5,99,3,2,78,916
0,1,1,0,23,8,11,4,2,174,917
0,2,1,0,0,8,99,3,2,223,918
0,1,1,2,43,3,10,5,2,20,919
0,1,1,2,20,5,22,5,2,191,920
0,2,1,0,0,8,99,2,2,188,921
0,2,1,0,0,6,99,5,2,2,922
0,2,0,0,0,4,99,4,2,207,923
0,2,0,0,0,99,99,1,2,134,924
0,1,1,1,44,7,19,8,2,203,925
0,0,0,0,0,0,99,0,0,204,926
0,2,0,0,0,13,99,2,2,202,927
0,1,1,2,59,6,8,5,2,87,928
0,1,1,1,37,6,38,5,2,206,929
0,1,1,0,40,4,35,3,2,204,930
0,2,0,0,0,7,99,6,2,133,931
0,1,1,2,59,12,34,7,2,27,932
0,1,1,2,40,6,16,6,2,134,933
0,1,1,1,59,8,27,8,2,163,934
0,1,1,0,37,0,8,6,2,92,935
0,1,1,0,42,7,13,6,2,67,936
0,1,1,1,59,12,64,7,2,74,937
0,2,0,0,0,7,99,4,2,46,938
0,2,1,0,0,2,99,4,2,160,939
0,2,1,0,0,4,99,4,2,178,940
0,1,1,1,59,16,18,7,2,111,941
0,1,1,1,59,8,14,6,2,127,942
0,2,0,0,0,10,99,4,2,163,943
0,1,1,0,59,8,45,6,2,157,944
0,1,1,0,35,4,22,6,2,50,945
0,2,0,0,0,6,99,3,2,35,946
0,1,1,0,59,12,22,6,2,124,947
0,1,1,0,59,6,35,9,2,87,948
0,1,1,1,49,4,31,5,2,135,949
0,2,0,0,0,13,99,3,2,69,950
0,1,1,1,59,10,27,6,2,48,951
0,1,1,1,41,6,7,3,2,213,952
0,2,0,0,0,5,99,5,2,197,953
0,1,1,1,59,10,35,6,2,95,954
0,1,1,0,30,1,18,4,2,152,955
0,2,1,0,0,8,99,5,2,177,956
0,1,1,1,59,13,61,8,2,157,957
0,1,1,1,43,12,35,5,2,70,958
0,1,1,2,45,6,9,5,2,67,959
0,2,1,0,0,6,99,1,2,136,960
0,1,1,2,50,31,11,6,2,24,961
0,1,1,1,37,4,14,4,2,224,962
0,2,0,0,0,10,99,4,2,7,963
0,1,1,1,59,10,16,7,2,33,964
0,2,0,0,0,15,99,3,2,188,965
0,2,1,0,0,4,99,4,2,99,966
0,1,1,1,59,10,32,7,2,17,967
0,0,0,0,0,0,99,0,0,199,968
0,1,1,2,59,12,27,5,2,205,969
0,2,0,0,0,12,99,3,2,77,970
0,2,0,0,0,19,99,1,2,32,971
0,1,1,2,31,4,21,6,2,109,972
0,1,1,1,59,13,28,8,2,203,973
0,0,0,0,0,0,99,0,0,101,974
0,1,1,0,40,2,11,3,2,220,975
0,1,1,2,59,11,27,7,2,74,976
0,1,1,1,59,10,13,5,2,104,977
0,1,1,2,51,20,18,5,2,146,978
0,1,1,0,59,5,61,9,2,38,979
0,1,1,2,59,9,13,5,2,66,980
0,1,1,0,44,7,29,7,2,204,981
0,1,1,2,52,6,13,5,2,211,982
0,1,1,2,40,18,13,9,2,99,983
0,2,0,0,0,13,99,2,2,16,984
0,1,1,2,59,14,99,6,2,83,985
0,2,1,0,0,4,99,5,2,221,986
0,2,0,0,0,1,99,1,2,134,987
0,1,1,2,50,10,13,7,2,210,988
0,2,0,0,0,7,99,2,2,66,989
0,1,1,0,36,8,18,3,2,53,990
0,0,0,0,0,0,99,0,0,101,991
0,2,0,0,0,10,99,2,2,90,992
0,1,1,0,42,6,27,6,2,78,993
0,2,0,0,0,7,99,5,2,62,994
0,1,1,2,48,10,19,7,2,184,995
0,2,1,0,0,4,99,4,2,205,996
0,1,1,2,21,3,27,6,2,201,997
0,2,0,0,0,1,99,2,2,1,998
0,1,1,2,43,7,17,6,2,29,999
