RELATE,SEX,AGE,MARST,RACE,CITIZEN,SPEAKENG,SCHOOL,EDUC,GRADEATT,SCHLTYPE,EMPSTAT,CLASSWKR,INCTOT,DISABWRK,household_id,individual_id
0,0,50,0,0,0,2,1,6,0,1,1,2,60,1,157,405
1,1,69,0,0,2,2,1,6,0,1,1,2,5,1,158,406
0,0,65,0,0,2,2,1,6,0,1,1,2,6,2,158,407
7,0,20,5,0,0,2,1,6,0,1,1,2,6,1,159,408
1,1,50,0,0,0,2,1,6,0,1,1,2,43,1,160,409
0,0,52,0,0,0,2,1,7,0,1,3,2,14,1,160,410
0,0,49,3,0,3,2,1,6,0,1,3,2,17,1,161,411
0,0,41,0,3,0,2,1,9,0,1,1,2,19,1,162,412
1,1,44,0,3,0,2,1,8,0,1,1,2,15,2,162,413
2,0,24,5,0,0,2,2,3,0,3,1,2,3,1,163,414
4,0,27,5,0,0,2,2,2,7,2,1,2,2,1,163,415
0,1,61,3,0,0,2,1,6,0,1,1,2,6,1,163,416
2,0,10,5,0,0,2,2,1,3,2,0,0,0,0,164,417
1,1,40,0,0,0,2,1,9,0,1,3,0,0,1,164,418
0,0,44,0,0,0,2,1,8,0,1,1,1,38,1,164,419
2,1,15,5,0,0,2,2,3,5,2,0,0,0,0,164,420
1,1,52,0,0,0,2,1,7,0,1,3,0,0,1,165,421
0,0,54,0,0,0,2,1,9,0,1,1,2,27,1,165,422
1,1,46,4,0,0,2,1,6,0,1,3,0,7,1,166,423
3,1,85,0,0,0,2,1,6,0,1,1,0,10,1,166,424
0,0,52,0,0,0,2,1,8,0,1,1,2,23,1,166,425
0,0,41,0,0,0,2,1,5,0,1,1,2,17,1,166,426
0,1,39,5,0,2,4,1,7,0,1,1,2,16,1,167,427
3,1,61,4,0,2,1,1,0,0,1,3,0,0,1,167,428
4,1,21,2,0,0,3,1,0,0,1,1,2,9,1,168,429
1,0,21,0,0,0,3,1,6,0,1,3,0,0,1,168,430
0,1,19,0,0,0,3,1,6,0,1,3,0,0,1,168,431
2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,168,432
7,1,23,5,0,0,2,1,7,0,1,1,2,6,1,169,433
0,0,42,0,0,0,2,1,8,0,1,1,2,37,1,170,434
2,1,3,5,0,0,0,1,10,0,1,0,0,0,0,170,435
2,0,11,5,0,0,2,2,2,4,2,0,0,0,0,171,436
0,1,37,3,0,0,2,1,5,0,1,1,2,10,1,171,437
2,0,11,5,0,0,2,2,2,4,2,0,0,0,0,171,438
0,1,35,5,0,0,2,1,5,0,1,1,2,6,1,171,439
2,0,4,5,7,0,0,1,0,0,1,0,0,0,0,171,440
0,0,38,2,0,0,2,1,10,0,1,1,1,99,1,172,441
1,1,42,0,3,2,1,1,9,0,1,1,2,15,2,173,442
0,0,49,0,3,2,2,1,10,0,1,1,1,99,1,173,443
2,0,18,5,3,2,3,2,7,6,2,1,0,0,1,173,444
2,1,15,5,3,2,4,2,2,5,3,0,0,0,0,173,445
2,0,6,5,0,0,1,2,1,2,2,0,0,0,0,174,446
2,0,8,5,0,0,4,2,1,3,2,0,0,0,0,174,447
2,1,15,5,0,3,3,2,3,5,2,0,0,0,0,174,448
0,0,41,0,0,3,4,1,1,0,1,3,2,9,1,174,449
7,0,11,5,0,3,3,2,2,4,2,0,0,0,0,174,450
1,1,36,0,0,3,5,2,6,6,2,3,2,0,1,174,451
1,1,75,0,1,0,2,1,7,0,1,3,0,3,2,175,452
0,0,79,0,1,0,2,1,6,0,1,3,0,4,1,175,453
2,0,37,5,1,0,2,1,6,0,1,1,2,9,1,175,454
0,0,40,0,1,0,2,1,7,0,1,1,2,13,1,176,455
1,0,37,0,1,0,2,1,6,0,1,1,2,20,2,176,456
2,0,16,5,0,0,2,2,4,5,2,3,0,0,1,176,457
2,1,9,5,1,1,2,2,1,3,2,0,0,0,0,176,458
1,1,73,0,0,0,2,1,7,0,1,1,2,7,1,177,459
0,0,64,0,0,0,2,1,7,0,1,3,2,14,2,177,460
5,0,12,5,0,0,2,2,2,4,2,0,0,0,0,178,461
0,0,50,0,0,3,2,1,9,0,1,1,2,41,1,178,462
0,0,51,0,0,0,2,1,9,0,1,1,2,44,1,178,463
0,1,59,3,0,0,2,1,6,0,1,2,2,4,1,179,464
0,0,67,0,1,0,2,1,5,0,1,1,2,15,1,180,465
1,1,50,0,1,0,2,1,6,0,1,1,2,26,2,180,466
7,1,78,4,4,0,2,1,6,0,1,3,1,9,1,181,467
0,1,77,4,4,0,3,1,7,0,1,3,0,10,1,181,468
2,0,36,0,0,3,2,1,4,0,1,3,2,5,1,182,469
1,0,46,0,0,0,3,1,9,0,1,3,0,4,1,182,470
2,1,34,0,0,0,3,1,6,0,1,1,2,8,1,182,471
2,0,11,5,7,0,2,2,1,4,2,0,0,0,0,182,472
2,0,30,5,6,0,2,1,6,0,1,3,2,10,1,182,473
1,1,40,0,6,0,2,1,6,0,1,1,2,12,2,183,474
0,0,40,0,8,0,2,1,6,0,1,1,2,10,1,183,475
0,1,31,0,0,1,2,1,9,0,1,1,2,29,1,184,476
1,0,32,0,0,0,2,1,9,0,1,1,2,26,1,184,477
0,0,53,0,0,0,2,1,9,0,1,1,2,0,1,185,478
1,1,53,0,0,0,2,1,9,0,1,3,0,5,1,185,479
2,1,17,5,0,0,2,2,5,5,3,3,2,0,1,185,480
0,1,35,5,0,0,2,2,7,6,2,1,2,17,1,186,481
0,0,57,0,0,0,2,1,10,0,1,1,2,42,1,187,482
1,1,50,0,0,0,2,1,10,0,1,1,2,27,1,187,483
0,0,51,0,0,0,3,1,6,0,1,1,2,1,1,188,484
1,1,40,0,0,3,3,1,5,0,1,3,2,13,2,188,485
2,1,12,5,0,0,3,2,2,4,2,0,0,0,0,188,486
2,0,9,5,0,0,3,2,1,3,2,0,0,0,0,188,487
2,0,10,5,0,0,3,2,2,4,2,0,0,0,0,188,488
2,0,18,5,0,0,3,1,6,0,1,1,2,3,1,189,489
0,0,52,5,0,0,2,1,7,0,1,1,2,17,1,189,490
2,0,17,5,0,0,2,2,4,5,2,3,0,0,1,190,491
2,0,15,5,0,0,2,2,3,5,2,0,0,0,0,190,492
0,0,47,3,0,0,2,2,6,6,2,2,2,29,1,190,493
1,1,41,0,0,0,2,1,8,0,1,1,2,19,1,190,494
7,0,43,5,0,0,2,1,0,0,1,3,0,1,2,191,495
7,0,58,3,4,3,4,1,6,0,1,1,2,32,1,192,496
0,1,50,3,4,3,4,1,6,0,1,1,2,15,1,192,497
2,1,19,5,4,0,3,2,7,6,2,1,2,1,1,192,498
0,1,28,0,0,0,2,2,10,7,2,1,2,18,1,193,499
0,0,34,0,0,0,3,1,10,0,1,1,2,51,1,193,500
0,0,43,0,0,0,2,1,6,0,1,1,2,27,2,194,501
1,1,52,0,0,0,2,1,7,0,1,3,2,5,1,194,502
2,0,26,2,0,0,2,1,6,0,1,1,2,8,1,194,503
0,0,36,5,0,0,2,1,10,0,1,1,2,25,1,195,504
0,1,26,5,0,0,2,1,10,0,1,1,2,16,1,196,505
0,0,75,5,0,0,2,1,9,0,1,3,0,36,1,197,506
7,0,31,5,0,0,2,1,4,0,1,1,2,3,1,198,507
2,1,16,5,6,0,3,2,5,5,2,3,0,0,1,199,508
0,1,45,2,6,2,4,1,2,0,1,1,2,3,1,199,509
2,1,31,4,1,0,2,1,6,0,1,1,2,12,1,200,510
1,1,50,0,1,0,2,1,6,0,1,1,2,15,1,200,511
2,1,13,5,1,0,2,2,2,4,3,0,0,0,0,200,512
0,0,70,0,1,0,2,1,9,0,1,3,0,9,1,200,513
1,1,50,0,1,0,2,1,6,0,1,1,2,15,1,200,514
0,1,46,0,6,3,1,1,2,0,1,1,2,5,1,201,515
2,0,21,2,6,3,3,1,3,0,1,3,0,0,2,201,516
2,0,7,5,6,0,3,2,2,3,2,0,0,0,0,201,517
2,1,7,5,6,0,3,2,1,3,2,0,0,0,0,201,518
2,0,44,0,6,0,3,1,2,0,1,1,2,10,1,201,519
0,0,52,0,0,0,2,1,7,0,1,1,1,7,1,202,520
1,1,48,0,0,0,2,1,6,0,1,1,2,27,1,202,521
6,0,22,0,0,0,2,2,7,6,2,1,2,0,1,203,522
7,0,40,3,0,0,2,1,7,0,1,1,2,43,1,203,523
0,1,68,4,0,0,2,1,1,0,1,1,2,8,1,203,524
2,1,44,3,0,0,3,1,9,0,1,1,2,23,1,203,525
2,1,12,5,7,0,2,2,2,4,2,0,0,0,0,204,526
3,1,76,4,0,3,1,1,6,0,1,3,0,3,1,204,527
1,1,45,3,5,0,1,1,9,0,1,1,2,13,1,204,528
0,0,40,0,5,2,3,1,10,0,1,1,2,31,1,204,529
1,1,68,0,0,0,2,1,6,0,1,1,0,10,1,205,530
0,0,68,0,0,0,2,1,6,0,1,3,0,12,1,205,531
0,0,61,0,0,0,2,1,7,0,1,3,2,0,1,206,532
0,0,51,0,0,0,2,1,6,0,1,1,2,3,1,206,533
2,1,12,5,0,0,2,2,2,4,3,0,0,0,0,207,534
2,1,8,5,0,2,2,2,1,3,3,0,0,0,0,207,535
1,1,44,0,0,0,2,1,9,0,1,1,2,29,1,207,536
0,0,46,0,0,0,2,1,9,0,1,1,2,83,1,207,537
0,0,60,5,0,0,2,1,6,0,1,1,2,6,1,208,538
2,0,29,0,0,0,2,1,8,0,1,2,2,6,1,209,539
6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,209,540
0,1,34,0,0,0,2,1,6,0,1,1,2,13,1,209,541
2,1,31,2,0,0,2,1,6,0,1,1,2,3,2,209,542
5,0,2,5,7,0,0,0,0,0,0,0,0,0,0,209,543
0,0,50,5,6,0,3,1,7,0,1,3,0,0,1,210,544
2,1,28,5,0,0,2,1,8,0,1,2,2,0,2,211,545
0,0,53,0,0,0,2,1,10,0,1,1,2,50,1,211,546
1,1,55,0,0,0,2,1,10,0,1,1,2,37,1,211,547
0,1,43,3,0,0,2,1,6,0,1,1,2,15,2,212,548
0,0,70,0,0,0,2,1,7,0,1,3,0,14,1,213,549
1,1,67,0,0,0,2,1,6,0,1,3,0,2,1,213,550
7,1,85,4,0,0,2,1,6,0,1,3,0,6,1,214,551
0,1,77,4,0,0,3,1,7,0,1,1,0,15,1,215,552
0,0,77,5,0,0,2,1,9,0,1,3,0,37,1,216,553
7,1,20,5,0,0,2,2,7,6,2,1,2,3,1,217,554
7,1,85,1,0,0,2,1,6,0,1,3,0,3,2,218,555
7,0,40,1,5,2,2,1,7,0,1,1,2,6,1,219,556
0,0,25,0,6,3,3,1,6,0,1,1,2,3,1,220,557
1,1,24,0,6,0,3,1,6,0,1,1,2,9,1,220,558
1,1,61,0,0,0,2,1,8,0,1,3,0,4,1,221,559
0,0,80,0,7,0,2,1,6,0,1,3,0,15,2,221,560
0,1,83,4,0,2,3,1,7,0,1,3,0,19,1,222,561
1,1,82,0,0,1,2,1,9,0,1,3,0,12,1,223,562
0,0,82,0,0,1,2,1,9,0,1,3,0,26,1,223,563
2,1,14,5,0,0,3,2,2,4,2,0,0,0,0,224,564
2,1,9,5,0,0,3,2,2,3,3,0,0,0,0,224,565
0,0,37,0,0,3,4,1,2,0,1,3,0,0,2,224,566
2,1,4,5,0,0,0,2,0,1,2,0,0,0,0,224,567
1,1,36,0,0,3,5,1,2,0,1,3,0,0,2,224,568
1,1,49,0,6,2,4,1,10,0,1,1,1,23,1,225,569
0,0,58,0,6,2,5,1,10,0,1,1,2,5,1,225,570
1,1,36,0,0,0,3,2,7,6,2,1,2,14,1,226,571
0,0,50,0,5,3,4,1,6,0,1,1,1,8,1,226,572
4,1,32,5,6,3,1,1,6,0,1,3,0,0,1,226,573
2,0,25,5,6,0,3,1,6,0,1,1,2,5,1,226,574
2,0,25,5,5,0,3,2,8,7,2,1,2,11,1,226,575
6,0,8,5,6,0,3,2,1,3,2,0,0,0,0,226,576
0,0,85,0,0,0,2,1,6,0,1,3,2,93,1,227,577
1,1,77,0,0,0,2,1,6,0,1,3,0,77,2,227,578
0,1,47,3,4,0,2,1,9,0,1,3,2,22,1,228,579
0,0,85,0,1,0,2,1,1,0,1,3,0,6,2,229,580
1,1,85,0,1,0,2,1,1,0,1,3,0,4,2,229,581
7,0,44,5,0,0,2,1,0,0,1,3,0,1,2,230,582
0,1,37,5,0,0,2,1,6,0,1,1,2,6,1,231,583
2,0,11,5,0,0,2,2,1,3,3,0,0,0,0,232,584
2,1,11,5,0,0,2,2,2,4,2,0,0,0,0,232,585
1,1,41,3,0,0,2,1,7,0,1,1,2,27,1,232,586
0,1,51,0,0,2,2,1,6,0,1,1,2,99,1,233,587
0,1,53,0,0,2,2,1,6,0,1,1,2,99,1,233,588
2,1,17,5,0,0,2,2,5,5,2,1,2,0,1,233,589
0,1,37,5,1,0,2,1,6,0,1,1,2,2,1,234,590
2,0,10,5,1,0,2,2,2,4,2,0,0,0,0,234,591
1,1,70,0,0,0,2,1,9,0,1,3,0,73,1,235,592
0,0,70,0,0,0,2,1,9,0,1,3,0,30,1,235,593
1,1,47,0,0,0,2,1,1,0,1,3,2,0,1,236,594
0,0,52,0,0,0,2,1,7,0,1,1,2,41,1,236,595
0,0,44,0,5,2,3,1,2,0,1,1,2,7,1,237,596
0,1,50,0,5,2,3,1,2,0,1,3,2,6,1,237,597
1,1,38,0,1,0,2,1,9,0,1,2,2,11,1,238,598
0,0,49,0,1,0,2,1,6,0,1,1,2,22,1,238,599
2,0,4,5,1,0,0,2,0,1,3,0,0,0,0,238,600
0,1,53,0,0,2,3,1,10,0,1,1,2,4,2,239,601
1,1,85,5,6,2,4,1,6,0,1,3,0,3,1,239,602
5,1,7,5,0,0,4,2,1,3,2,0,0,0,0,239,603
1,0,50,0,1,2,2,1,10,0,1,1,2,17,2,239,604
5,1,6,5,7,0,2,2,1,3,2,0,0,0,0,240,605
1,1,51,0,0,0,2,1,6,0,1,1,2,7,2,240,606
5,0,2,5,7,0,0,0,0,0,0,0,0,0,0,240,607
2,1,25,5,5,0,2,2,8,6,3,1,2,6,2,240,608
0,0,50,0,0,0,2,1,9,0,1,1,2,25,2,240,609
2,1,2,5,5,0,0,0,0,0,0,0,0,0,0,241,610
0,1,23,5,0,0,4,1,6,0,1,1,2,13,1,241,611
2,1,11,5,0,0,2,2,2,4,2,0,0,0,0,241,612
2,1,6,5,0,0,2,2,1,3,2,0,0,0,0,241,613
2,1,8,5,1,0,2,2,1,3,3,0,0,0,0,241,614
0,1,38,3,0,0,2,1,6,0,1,1,2,16,1,242,615
5,1,12,5,0,0,2,2,2,4,2,0,0,0,0,242,616
0,1,62,2,0,0,2,1,6,0,1,3,1,4,1,242,617
0,1,59,0,0,0,3,1,6,6,1,3,0,4,1,243,618
0,0,83,0,0,0,5,1,7,0,1,3,0,7,2,243,619
0,0,47,0,0,0,2,1,7,0,1,1,1,42,1,244,620
1,1,50,0,0,2,2,1,7,0,1,3,0,34,1,244,621
2,0,8,5,0,0,2,2,1,2,2,0,0,0,0,245,622
1,1,37,0,6,0,2,1,6,0,1,3,2,0,1,245,623
1,0,47,0,0,0,2,1,10,0,1,3,1,7,1,245,624
0,1,85,4,0,0,2,1,4,0,1,3,0,6,1,246,625
1,1,69,0,0,0,3,1,10,0,1,3,1,3,1,247,626
0,0,64,0,0,0,3,1,10,0,1,1,2,51,1,247,627
7,1,44,5,0,3,3,1,9,0,1,1,2,10,1,247,628
1,1,48,0,0,0,2,1,9,0,1,2,2,10,1,248,629
0,0,53,0,0,0,2,1,9,0,1,1,2,35,1,248,630
0,1,38,5,6,3,3,1,6,0,1,3,2,15,1,249,631
7,0,24,5,0,0,3,2,6,7,2,1,2,2,1,249,632
0,0,39,5,0,3,3,1,6,0,1,3,0,13,1,249,633
6,0,19,5,6,0,3,2,6,6,2,1,2,6,1,249,634
4,0,23,5,6,0,3,1,6,0,1,1,2,5,1,249,635
0,1,37,5,6,3,3,1,6,0,1,3,2,15,1,249,636
2,1,26,5,4,0,3,1,9,0,1,1,2,17,1,250,637
0,0,40,0,3,0,3,1,6,0,1,1,2,20,2,250,638
0,1,51,0,3,2,5,1,6,0,1,1,1,17,1,250,639
0,1,21,5,0,0,2,1,9,0,1,2,2,1,1,251,640
7,1,20,5,0,0,2,1,6,0,1,1,2,9,1,251,641
7,1,21,5,0,0,2,1,6,0,1,1,2,8,1,251,642
0,1,53,3,0,0,2,1,8,0,1,1,2,26,1,252,643
1,1,38,0,0,0,3,1,10,0,1,1,2,24,1,253,644
1,0,30,5,5,0,3,2,8,6,2,1,2,7,1,253,645
0,0,39,0,0,0,2,1,10,0,1,1,2,18,1,253,646
2,0,2,5,5,0,0,0,0,0,0,0,0,0,0,253,647
7,0,31,5,0,0,2,1,5,0,1,1,1,17,1,254,648
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,254,649
0,1,37,5,0,0,2,1,6,0,1,3,0,2,1,254,650
0,0,50,0,0,0,2,1,6,0,1,1,0,17,1,255,651
0,0,80,0,0,0,2,1,6,0,1,1,2,41,2,255,652
5,0,32,1,0,0,2,1,6,0,1,1,2,21,2,255,653
0,1,75,3,0,0,2,1,6,0,1,1,2,4,2,256,654
1,1,49,0,3,2,2,1,10,0,1,1,2,99,1,257,655
2,0,17,5,0,0,2,2,6,5,2,3,2,0,1,257,656
0,0,48,0,0,2,2,1,10,0,1,1,2,99,1,257,657
0,0,31,5,0,0,2,1,7,0,1,2,2,9,1,258,658
0,1,23,0,0,0,2,1,7,0,1,1,2,15,1,259,659
2,0,2,5,7,0,0,0,0,0,0,0,0,0,0,259,660
1,1,34,0,0,3,5,1,6,0,1,2,2,3,1,259,661
0,0,53,4,0,0,2,1,6,0,1,1,1,20,1,260,662
2,1,53,0,0,0,2,1,1,0,1,1,1,5,1,260,663
2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,261,664
2,0,8,5,0,0,3,2,1,3,2,0,0,0,0,261,665
1,0,36,0,0,2,4,1,6,0,1,3,2,15,1,261,666
2,1,11,5,7,0,3,2,2,4,2,0,0,0,0,261,667
1,1,11,5,0,0,0,1,6,0,1,3,0,0,0,261,668
0,1,30,0,0,3,4,1,6,0,1,3,0,0,1,261,669
2,1,13,5,0,0,3,2,2,4,2,0,0,0,0,262,670
1,0,40,0,0,2,5,1,9,0,1,2,2,3,1,262,671
2,0,15,5,6,0,3,2,3,5,2,0,0,0,0,262,672
0,0,50,0,0,2,4,1,2,0,1,3,2,17,2,262,673
2,0,19,5,0,0,3,2,6,5,2,3,2,3,2,262,674
2,0,7,5,6,0,4,2,0,3,2,0,0,0,0,263,675
0,0,27,0,6,3,4,2,6,6,2,1,2,16,1,263,676
1,1,31,0,6,3,5,2,6,4,1,3,0,0,1,263,677
0,1,28,0,6,3,4,2,6,6,2,1,2,16,1,263,678
2,1,15,5,0,0,2,2,3,5,2,0,0,2,0,264,679
0,0,47,4,0,0,2,1,9,0,1,1,2,27,1,264,680
0,1,54,5,0,3,1,1,2,0,1,1,2,3,2,265,681
0,0,54,0,0,0,2,1,9,0,1,1,2,12,1,266,682
1,1,40,0,0,0,2,1,9,0,1,1,2,0,1,266,683
1,0,66,0,0,0,2,1,9,0,1,3,0,7,1,267,684
0,1,44,5,0,0,4,1,9,0,1,1,2,11,1,267,685
0,0,46,5,0,0,3,1,7,0,1,1,2,17,1,267,686
0,1,58,5,0,0,2,1,6,0,1,3,0,4,2,268,687
0,1,53,3,2,0,2,1,6,0,1,2,2,5,1,269,688
1,1,47,0,6,0,2,1,6,0,1,3,2,4,2,270,689
0,0,47,0,0,0,3,1,6,0,1,3,2,6,1,270,690
1,1,40,0,0,3,3,1,5,0,1,3,2,14,2,271,691
0,0,52,0,0,0,3,1,6,0,1,1,2,1,1,271,692
2,0,10,5,0,0,3,2,2,4,2,0,0,0,0,271,693
2,0,8,5,0,0,3,2,1,3,2,0,0,0,0,271,694
2,0,10,5,0,0,3,2,2,4,2,0,0,0,0,271,695
2,0,17,5,0,0,2,2,5,5,2,3,0,0,1,272,696
2,1,25,5,1,0,2,1,6,0,1,1,2,10,1,272,697
2,1,37,2,1,0,2,2,6,6,2,1,2,22,1,272,698
2,1,15,5,1,0,2,2,3,5,2,0,0,0,0,272,699
2,1,16,5,0,0,2,1,0,0,1,0,0,0,0,273,700
2,0,13,5,0,0,2,2,2,4,3,0,0,0,0,273,701
1,1,45,0,0,2,2,1,9,0,1,3,0,0,1,273,702
0,1,46,0,0,2,2,1,9,0,1,1,2,47,1,273,703
0,0,23,5,0,0,2,1,6,0,1,1,2,22,1,274,704
1,0,20,0,0,0,3,1,6,0,1,3,0,0,1,275,705
2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,275,706
7,1,23,2,0,0,3,1,0,0,1,1,2,9,1,275,707
0,1,18,0,0,0,3,1,6,0,1,3,0,0,1,275,708
2,0,3,5,0,0,0,1,0,0,1,0,0,0,0,276,709
0,0,40,0,0,0,2,1,8,0,1,1,2,15,1,276,710
2,1,3,5,0,0,0,1,0,0,1,0,2,0,0,276,711
1,1,31,0,0,0,2,1,9,0,1,3,0,7,1,276,712
3,1,70,4,1,0,2,1,4,0,1,1,1,7,1,277,713
0,1,47,3,1,0,2,2,10,0,2,1,2,5,1,277,714
0,0,44,0,0,0,2,1,6,0,1,1,2,21,1,278,715
2,1,17,5,7,0,2,2,4,5,2,3,2,0,1,278,716
1,1,40,0,0,0,2,1,5,0,1,1,2,8,1,278,717
2,0,22,5,0,0,2,1,6,0,1,1,2,4,1,278,718
0,0,62,0,0,0,2,1,7,0,1,1,2,44,2,279,719
1,1,60,0,0,0,2,1,10,0,1,3,2,0,1,279,720
2,0,41,5,7,1,2,1,10,0,1,1,2,0,1,280,721
0,1,83,4,1,0,2,1,6,0,1,3,0,23,2,280,722
1,1,55,0,0,0,2,1,10,0,1,1,0,27,1,281,723
1,1,47,0,0,0,2,1,6,0,1,1,2,6,1,281,724
0,0,46,0,0,0,2,1,9,0,1,1,2,29,2,281,725
0,1,43,5,0,0,2,1,9,0,1,3,2,48,1,282,726
2,0,18,5,0,0,2,2,5,5,2,2,2,0,1,283,727
0,0,43,0,0,0,2,1,9,0,1,1,2,39,1,283,728
7,0,45,5,0,3,3,2,5,5,2,3,2,0,1,283,729
1,1,45,0,0,0,2,1,9,0,1,1,2,4,1,283,730
1,1,47,0,0,0,5,1,5,0,1,3,0,2,2,284,731
0,0,40,0,6,3,5,1,0,0,1,1,2,7,1,284,732
2,0,2,5,7,0,0,0,0,0,0,0,0,0,0,284,733
4,0,20,5,6,0,5,1,5,0,2,0,2,3,2,284,734
4,1,36,5,6,3,1,1,8,0,1,1,2,0,1,284,735
4,1,22,5,6,3,1,1,6,0,1,2,0,0,1,284,736
0,0,47,3,0,0,2,1,7,0,1,1,1,8,2,285,737
7,0,25,5,0,2,3,1,6,0,1,1,2,15,1,286,738
0,0,27,5,7,0,2,1,9,0,1,3,2,0,1,286,739
0,1,30,3,0,3,3,1,9,0,1,1,2,32,2,287,740
2,1,17,5,0,3,2,2,5,5,3,3,2,2,1,287,741
0,1,43,3,0,0,2,1,7,0,1,1,2,17,2,288,742
0,0,46,0,0,0,2,1,6,0,1,1,2,43,1,289,743
1,1,44,0,0,0,2,1,6,0,1,1,2,12,1,289,744
0,1,69,0,4,0,2,1,6,0,1,3,0,10,1,290,745
0,1,57,4,4,0,2,1,6,0,1,3,2,9,1,290,746
0,0,56,5,0,0,2,1,8,0,1,1,2,21,1,291,747
1,1,43,0,6,2,5,2,6,6,2,2,2,6,1,292,748
0,1,40,0,3,0,3,1,6,0,1,3,2,4,1,292,749
2,0,9,5,6,0,0,2,1,4,2,0,0,0,0,292,750
7,1,85,1,0,0,2,1,6,0,1,3,0,3,2,293,751
2,1,18,5,0,0,2,2,5,5,2,3,0,0,1,294,752
0,1,50,4,0,0,2,1,6,0,1,1,1,10,1,294,753
2,0,5,5,0,0,2,2,1,2,2,0,0,0,0,295,754
0,0,41,0,0,0,3,1,10,0,1,1,1,16,1,295,755
2,1,11,5,0,0,2,2,2,4,2,0,0,0,0,295,756
1,1,33,0,0,0,2,1,6,0,1,3,0,0,1,295,757
7,0,21,5,0,0,2,1,6,0,1,1,2,15,1,296,758
0,1,63,4,0,2,5,1,6,0,1,1,2,15,1,297,759
1,1,50,0,0,0,2,1,6,0,1,3,1,10,1,298,760
2,0,15,5,7,0,2,2,5,5,2,0,0,0,0,298,761
0,0,46,0,0,0,2,1,6,0,1,1,1,13,1,298,762
2,1,5,5,6,0,5,2,0,2,2,0,0,0,0,299,763
2,1,5,5,6,0,5,2,0,2,2,0,0,0,0,299,764
2,1,3,5,6,0,0,1,0,0,1,0,0,0,0,299,765
2,1,9,5,7,0,3,2,0,3,2,0,0,0,0,299,766
0,1,66,3,0,0,3,1,6,0,1,3,2,14,2,300,767
1,1,41,5,7,0,2,1,2,0,1,3,0,0,1,301,768
2,1,12,5,6,0,2,2,2,5,2,0,0,0,0,301,769
2,0,0,5,6,0,0,0,0,0,0,0,0,0,0,301,770
0,0,29,0,0,2,3,2,5,6,2,1,2,13,1,301,771
1,1,35,0,0,0,3,1,9,0,1,1,2,20,1,302,772
0,0,31,0,5,3,3,1,8,0,1,1,2,7,1,302,773
7,1,44,3,0,0,2,1,8,0,1,1,2,17,1,303,774
2,0,8,5,8,0,2,2,1,3,3,0,0,0,0,303,775
0,1,42,0,0,0,2,1,6,0,1,1,1,7,1,303,776
0,0,47,0,0,0,2,1,7,0,1,3,2,33,1,304,777
1,1,50,0,0,0,2,1,10,0,1,1,2,42,1,304,778
3,0,46,0,6,3,5,1,6,0,1,1,2,5,2,305,779
2,1,9,5,6,0,4,2,1,3,2,0,0,0,0,305,780
1,1,38,0,6,3,4,1,6,0,1,1,2,5,2,305,781
2,1,11,5,6,0,3,2,2,4,2,0,0,0,0,305,782
1,1,42,0,6,3,5,1,0,0,1,3,1,3,1,305,783
2,0,9,5,6,0,3,2,1,3,2,0,0,0,0,305,784
2,1,9,5,6,0,3,2,1,3,2,0,0,0,0,305,785
2,0,3,5,8,0,0,1,0,0,1,0,0,0,0,306,786
2,1,9,5,0,0,2,2,1,3,2,0,0,0,0,306,787
1,1,36,0,0,0,2,1,4,0,1,1,2,7,2,306,788
2,1,10,5,8,0,2,2,1,3,2,0,0,0,0,306,789
7,1,32,3,8,2,2,1,7,0,1,3,2,4,1,306,790
0,1,41,2,1,0,2,2,4,6,3,3,2,15,1,307,791
2,0,6,5,1,0,2,2,1,3,2,0,0,0,0,307,792
6,0,34,5,1,0,2,1,3,0,1,1,2,0,1,307,793
2,1,40,5,0,0,2,1,9,0,1,3,2,3,2,308,794
0,1,44,3,0,0,2,1,7,0,1,1,2,15,1,308,795
2,0,12,5,0,0,2,2,2,4,2,0,0,0,0,309,796
0,0,38,0,0,0,2,1,2,0,1,1,2,24,2,309,797
2,0,8,5,0,0,2,2,1,3,2,0,0,0,0,309,798
1,1,36,0,0,0,1,1,5,0,1,3,0,0,2,309,799
0,0,25,0,0,0,4,2,7,6,2,1,2,15,1,310,800
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,310,801
1,1,23,0,0,0,2,1,6,0,1,3,2,11,1,310,802
1,1,34,0,6,0,4,2,9,5,2,1,1,5,1,311,803
2,0,18,5,6,0,3,2,5,5,2,1,2,5,1,311,804
7,1,40,5,3,0,3,1,8,0,1,1,2,17,1,311,805
0,0,51,0,6,2,5,1,2,0,1,1,2,7,1,311,806
2,1,6,5,0,0,2,2,1,3,2,0,0,0,0,312,807
2,1,8,5,0,0,2,1,0,0,1,0,0,0,0,312,808
0,0,41,0,0,0,2,1,9,0,1,1,2,34,1,312,809
1,1,39,0,0,0,2,1,6,0,1,1,2,6,1,312,810
1,0,47,0,6,0,3,1,3,0,1,3,0,3,2,313,811
4,0,35,2,1,0,0,1,2,0,1,1,2,5,1,313,812
