FARM,OWNERSHP,ACREHOUS,TAXINCL,PROPINSR,COSTELEC,VALUEH,ROOMS,PLUMBING,PUMA,household_id
0,1,1,1,59,15,34,5,2,206,630
0,0,0,0,0,0,99,0,0,218,631
0,2,2,0,0,12,99,4,2,87,632
0,2,1,0,0,7,99,3,2,198,633
0,2,0,0,0,3,99,3,2,171,634
0,0,0,0,0,0,99,0,0,86,635
0,2,1,0,0,9,99,5,2,165,636
0,1,1,2,40,8,10,5,2,219,637
0,1,1,2,32,6,10,5,2,89,638
0,1,1,0,38,7,7,3,2,101,639
0,2,0,0,0,3,99,4,2,56,640
0,2,0,0,0,4,99,2,2,144,641
0,1,1,0,38,7,13,6,2,66,642
0,2,2,0,0,16,99,6,2,87,643
0,1,1,1,59,21,25,7,2,15,644
0,1,1,2,33,12,8,5,2,8,645
0,1,1,0,47,4,12,5,2,22,646
0,2,0,0,0,3,99,3,2,205,647
0,1,1,1,59,11,99,9,2,81,648
0,1,1,2,47,6,15,3,2,155,649
0,1,1,1,59,16,35,7,2,36,650
0,1,1,2,28,19,17,8,2,218,651
0,1,1,0,28,3,0,4,2,92,652
0,2,1,0,0,4,99,4,2,42,653
0,2,0,0,0,10,99,7,2,213,654
0,2,1,0,0,99,99,3,2,228,655
0,2,0,0,0,12,99,3,2,69,656
0,2,1,0,0,7,99,5,2,3,657
0,1,1,2,58,7,22,4,2,206,658
0,2,1,0,0,6,99,3,2,98,659
0,1,1,1,59,4,22,5,2,163,660
0,1,1,2,55,8,13,6,2,59,661
0,1,1,1,59,9,25,7,2,227,662
0,1,1,0,59,8,27,8,2,87,663
0,1,1,0,39,7,26,9,2,19,664
0,2,1,0,0,7,99,6,2,227,665
0,2,1,0,0,5,99,5,2,98,666
0,1,1,0,33,10,8,3,2,93,667
0,1,2,1,42,8,35,6,2,227,668
0,1,1,1,55,12,18,5,2,145,669
0,2,1,0,0,5,99,5,2,84,670
0,1,1,2,31,4,14,8,2,164,671
0,2,0,0,0,99,99,3,2,83,672
0,2,0,0,0,4,99,2,2,12,673
0,2,1,0,0,6,99,6,2,34,674
0,1,1,2,41,6,16,4,2,25,675
0,1,1,2,59,9,13,6,2,48,676
0,1,1,1,45,9,18,6,2,219,677
0,2,0,0,0,4,99,5,2,43,678
0,1,1,1,59,6,27,9,2,207,679
0,1,1,1,20,4,10,4,2,202,680
0,2,0,0,0,5,99,2,2,205,681
0,1,1,2,36,7,17,6,2,219,682
0,1,1,0,42,6,18,7,2,167,683
0,1,1,2,59,9,18,4,2,100,684
0,2,0,0,0,77,99,3,2,69,685
0,1,1,2,36,7,17,6,2,219,686
0,2,1,0,0,99,99,1,2,120,687
0,1,1,1,59,16,23,6,2,159,688
0,1,1,1,59,19,27,8,2,104,689
0,1,1,2,50,2,16,4,2,130,690
0,2,0,0,0,12,99,5,2,71,691
0,1,1,1,59,9,27,8,2,187,692
0,2,0,0,0,4,99,4,2,144,693
0,1,1,2,59,7,9,3,2,25,694
0,2,0,0,0,2,99,3,2,140,695
0,2,0,0,0,99,99,1,2,121,696
0,1,1,2,50,12,7,5,2,20,697
0,1,1,2,36,12,16,2,2,9,698
0,2,0,0,0,4,99,2,2,138,699
0,2,1,0,0,6,99,5,2,9,700
0,2,2,0,0,7,99,6,2,92,701
0,2,2,0,0,7,99,6,2,92,702
0,2,0,0,0,2,99,1,2,44,703
0,1,2,1,44,6,34,7,2,100,704
0,1,1,1,59,17,13,6,2,8,705
0,1,1,1,59,8,27,6,2,81,706
0,2,0,0,0,3,99,2,2,209,707
0,1,1,1,49,10,10,5,2,145,708
0,2,1,0,0,12,99,5,2,165,709
0,1,1,2,59,7,10,5,2,87,710
0,2,2,0,0,12,99,6,2,87,711
0,1,1,1,59,10,33,8,2,227,712
0,2,0,0,0,5,99,3,2,217,713
0,2,0,0,0,7,99,2,2,203,714
0,2,0,0,0,0,99,3,2,167,715
0,1,1,1,46,6,27,8,2,8,716
0,2,0,0,0,6,99,5,2,145,717
0,1,1,2,59,8,15,5,2,106,718
0,1,1,1,55,5,35,6,2,206,719
0,1,1,2,32,6,11,9,2,89,720
0,1,1,1,59,8,35,7,2,225,721
0,2,1,0,0,21,99,5,2,88,722
0,2,0,0,0,4,99,4,2,47,723
0,1,1,1,59,7,34,6,2,119,724
0,1,1,1,39,4,7,3,2,27,725
0,1,1,2,49,12,13,6,2,174,726
0,1,1,1,50,9,35,9,2,226,727
0,2,0,0,0,99,99,1,2,121,728
0,1,1,0,40,2,11,3,2,220,729
0,2,1,0,0,8,99,6,2,189,730
0,1,1,2,59,4,7,7,2,107,731
0,2,1,0,0,1,99,4,2,12,732
0,1,1,1,46,6,8,5,2,26,733
0,2,0,0,0,99,99,3,2,83,734
0,1,0,0,0,10,0,1,2,98,735
0,1,2,1,31,6,30,9,2,4,736
0,1,1,1,59,11,28,5,2,64,737
0,2,0,0,0,10,99,4,2,7,738
0,2,1,0,0,8,99,4,2,12,739
0,2,1,0,0,6,99,4,2,164,740
0,2,0,0,0,2,99,3,2,225,741
0,2,1,0,0,19,99,5,2,36,742
0,2,0,0,0,1,99,3,2,225,743
0,2,1,0,0,6,99,6,2,109,744
0,2,1,0,0,6,99,5,2,9,745
0,1,1,2,35,10,13,5,2,25,746
0,2,0,0,0,99,99,3,2,83,747
0,1,1,0,28,4,2,4,2,175,748
0,2,0,0,0,99,99,3,2,228,749
0,2,0,0,0,99,99,1,2,121,750
0,1,1,1,59,8,54,9,2,39,751
0,2,0,0,0,10,99,6,2,32,752
0,1,1,0,39,6,18,6,2,103,753
0,0,0,0,0,0,99,0,0,152,754
0,1,1,2,39,8,13,5,2,21,755
0,1,1,0,59,8,48,6,2,157,756
0,2,1,0,0,7,99,4,2,148,757
0,0,0,0,0,0,99,0,0,208,758
0,2,0,0,0,4,99,6,2,144,759
0,1,1,1,59,12,41,6,2,38,760
0,2,0,0,0,4,99,4,2,191,761
0,1,1,2,41,4,7,5,2,102,762
0,1,1,1,59,12,35,9,2,158,763
0,1,1,2,52,11,7,5,2,20,764
0,1,1,1,46,7,35,6,2,47,765
0,1,1,2,44,16,9,7,2,97,766
0,1,1,1,49,7,35,7,2,135,767
0,2,1,0,0,10,99,6,2,112,768
0,1,1,1,39,6,13,3,2,206,769
0,1,1,1,59,12,99,7,2,180,770
0,2,0,0,0,99,99,4,2,73,771
0,0,0,0,0,0,99,0,0,46,772
0,1,1,1,49,8,27,3,2,161,773
0,2,1,0,0,8,99,5,2,140,774
0,0,0,0,0,0,99,0,0,203,775
0,2,0,0,0,2,99,2,2,154,776
0,2,1,0,0,1,99,3,2,123,777
0,0,0,0,0,0,99,0,0,18,778
0,1,1,1,59,3,65,6,2,38,779
0,2,0,0,0,12,99,1,2,142,780
0,1,1,2,59,10,13,5,2,107,781
0,2,0,0,0,2,99,2,2,154,782
0,2,0,0,0,18,99,6,2,119,783
0,2,1,0,0,7,99,6,2,203,784
0,1,1,2,15,10,6,3,2,232,785
0,1,1,0,16,12,6,5,2,103,786
0,2,1,0,0,19,99,6,2,61,787
0,2,1,0,0,3,99,3,2,77,788
0,1,1,2,52,15,18,5,2,146,789
0,1,1,0,59,4,30,6,2,195,790
0,1,0,1,59,99,5,4,2,140,791
0,1,0,1,59,10,17,7,2,186,792
0,2,0,0,0,2,99,2,2,143,793
0,2,0,0,0,99,99,4,2,222,794
0,1,1,0,39,12,33,6,2,189,795
0,1,1,2,25,10,6,2,2,232,796
0,1,1,0,59,12,18,6,2,124,797
0,2,1,0,0,6,99,1,2,24,798
0,1,0,1,46,6,18,5,2,194,799
0,1,1,1,59,10,27,8,2,193,800
0,2,0,0,0,12,99,2,2,98,801
0,2,0,0,0,99,99,3,2,228,802
0,1,1,2,59,10,27,7,2,30,803
0,1,1,1,59,10,35,9,2,133,804
0,2,0,0,0,3,99,3,2,2,805
0,0,0,0,0,0,99,0,0,176,806
0,2,0,0,0,3,99,2,2,209,807
0,2,0,0,0,7,99,2,2,118,808
0,1,1,0,33,4,20,5,2,50,809
0,2,0,0,0,8,99,2,2,193,810
0,1,1,0,59,12,35,9,2,202,811
0,1,1,1,59,7,27,6,2,197,812
0,1,1,2,59,6,16,5,2,20,813
0,2,1,0,0,11,99,5,2,191,814
0,2,1,0,0,2,99,3,2,14,815
0,1,1,2,46,6,27,7,2,159,816
0,1,1,2,59,19,18,9,2,125,817
0,2,1,0,0,12,99,6,2,148,818
0,1,0,1,59,1,36,5,2,180,819
0,0,0,1,0,0,99,0,0,81,820
0,1,1,2,44,7,17,6,2,213,821
0,0,0,0,0,0,99,0,0,151,822
0,1,1,1,59,16,27,9,2,194,823
0,2,0,0,0,9,99,3,2,8,824
0,2,0,0,0,4,99,2,2,43,825
0,2,0,0,0,4,99,2,2,71,826
0,1,1,1,59,5,31,8,2,148,827
0,1,2,1,26,6,35,9,2,4,828
0,1,1,2,44,9,18,5,2,20,829
0,1,1,0,59,6,18,3,2,138,830
0,1,2,1,59,6,99,9,2,81,831
0,1,1,2,59,4,13,7,2,174,832
0,2,1,0,0,10,99,5,2,49,833
0,1,1,2,59,6,11,3,2,198,834
0,2,0,0,0,6,99,2,1,121,835
0,2,0,0,0,1,99,1,2,220,836
0,2,0,0,0,5,99,4,2,70,837
0,2,1,0,0,10,99,9,2,208,838
0,0,0,0,0,0,99,0,0,89,839
0,2,0,0,0,8,99,5,2,121,840
0,1,1,2,59,7,8,5,2,87,841
0,1,1,1,47,11,13,3,2,68,842
0,2,0,0,0,8,99,3,2,223,843
0,1,1,2,59,7,27,3,2,192,844
0,1,1,1,59,12,51,8,2,58,845
0,2,0,0,0,4,99,4,2,7,846
0,1,1,1,47,14,7,6,2,100,847
0,2,1,0,0,13,99,3,2,68,848
0,0,0,0,0,0,99,0,0,89,849
0,1,1,1,59,6,21,9,2,136,850
0,1,1,1,59,9,27,4,2,159,851
0,1,1,1,42,6,13,4,2,210,852
0,1,1,2,42,12,13,4,2,146,853
0,0,0,0,0,0,99,0,0,10,854
0,2,0,0,0,99,99,4,2,222,855
0,1,1,0,26,3,13,5,2,136,856
0,2,1,0,0,7,99,5,2,84,857
0,1,1,2,39,6,18,6,2,112,858
0,1,1,1,59,4,18,5,2,163,859
0,2,0,0,0,3,99,2,2,209,860
0,1,1,0,59,0,18,2,2,27,861
0,1,1,1,59,13,63,5,2,52,862
0,1,1,2,40,10,13,3,2,220,863
0,1,1,2,59,14,11,3,2,18,864
0,2,0,0,0,3,99,3,2,171,865
0,1,1,0,8,11,4,5,2,10,866
0,2,0,0,0,0,99,4,2,203,867
0,0,0,0,0,0,99,0,0,18,868
0,1,1,2,39,11,9,6,2,97,869
0,1,1,2,40,6,15,6,2,20,870
0,2,0,0,0,8,99,3,2,223,871
0,1,0,2,59,7,15,4,2,223,872
0,1,1,2,23,12,10,5,2,115,873
0,2,0,0,0,10,99,4,2,52,874
0,2,1,0,0,4,99,6,2,220,875
0,1,1,2,59,8,27,9,2,207,876
0,1,1,2,59,17,13,3,2,18,877
0,0,0,0,0,0,99,0,0,181,878
0,2,0,0,0,5,99,6,2,146,879
0,2,0,0,0,5,99,5,2,192,880
0,2,1,0,0,6,99,4,2,204,881
0,1,1,1,59,12,27,6,2,187,882
0,2,0,0,0,7,99,4,2,120,883
0,2,1,0,0,6,99,3,2,124,884
0,1,1,1,58,2,31,6,2,173,885
0,2,0,0,0,6,99,4,2,78,886
0,2,0,0,0,5,99,5,2,146,887
0,2,0,0,0,10,99,6,2,43,888
0,2,1,0,0,4,99,2,2,129,889
0,0,0,0,0,0,99,0,0,228,890
0,2,0,0,0,4,99,3,2,35,891
0,1,1,0,46,5,18,6,2,87,892
0,1,1,1,59,15,25,7,2,33,893
0,1,1,2,44,4,27,3,2,121,894
0,2,0,0,0,10,99,5,2,158,895
0,2,0,0,0,6,99,2,2,191,896
0,0,0,0,0,0,99,0,2,85,897
0,2,0,0,0,1,99,3,2,75,898
0,1,1,2,59,10,18,5,2,230,899
0,1,1,1,58,7,7,5,2,26,900
0,1,1,1,59,10,35,8,2,148,901
0,1,1,0,40,6,12,5,2,22,902
0,1,1,1,59,7,30,6,2,118,903
0,1,1,2,59,7,12,6,2,174,904
0,1,1,1,59,10,35,7,2,38,905
0,1,1,0,39,8,22,9,2,223,906
0,1,1,2,28,3,27,5,2,73,907
1,1,1,1,59,11,26,8,2,50,908
0,2,0,0,0,99,99,3,2,2,909
0,1,1,0,32,4,14,4,2,93,910
0,2,1,0,0,10,99,3,2,52,911
0,2,0,0,0,3,99,4,2,55,912
0,1,1,2,59,6,12,5,2,223,913
0,2,0,0,0,10,99,3,2,211,914
0,2,0,0,0,4,99,3,2,118,915
0,2,0,0,0,2,99,3,2,125,916
0,1,1,2,39,10,18,6,2,19,917
0,2,1,0,0,1,99,4,2,2,918
0,0,0,0,0,0,99,1,0,89,919
0,2,0,0,0,3,99,5,2,2,920
0,1,1,1,59,13,30,1,2,66,921
0,1,1,2,45,13,10,6,2,95,922
0,2,0,0,0,3,99,4,2,4,923
0,0,0,0,0,0,99,0,0,93,924
0,1,1,2,46,13,13,6,2,95,925
0,1,1,0,43,10,19,6,2,143,926
0,1,1,2,59,16,15,9,2,111,927
0,2,1,0,0,8,99,6,2,67,928
0,2,1,0,0,4,99,2,2,192,929
0,1,1,2,59,13,13,8,2,111,930
0,1,1,1,59,10,38,7,2,36,931
0,1,1,2,59,9,13,7,2,223,932
0,1,1,1,59,6,22,7,2,54,933
0,1,1,1,59,18,32,8,2,211,934
0,1,1,2,59,32,63,7,2,180,935
0,1,2,1,46,33,84,3,2,188,936
0,2,0,0,0,3,99,4,2,5,937
0,2,0,0,0,4,99,4,2,204,938
0,1,1,1,59,7,26,7,2,158,939
0,2,1,0,0,8,99,4,2,3,940
0,1,1,1,59,28,5,2,2,103,941
0,1,1,1,59,8,13,5,2,127,942
0,1,1,1,59,12,88,6,2,81,943
0,1,1,2,41,4,18,7,2,96,944
0,1,1,0,59,2,43,9,2,61,945
0,1,1,0,32,3,0,4,2,92,946
0,0,0,0,0,0,99,0,0,92,947
0,1,1,0,59,8,18,7,2,213,948
0,1,0,1,39,4,16,5,2,7,949
0,1,1,2,59,4,18,5,2,22,950
0,1,1,2,59,10,18,6,2,185,951
0,1,1,2,31,21,16,8,2,218,952
0,1,1,1,44,11,33,6,2,24,953
0,1,1,1,59,12,55,6,2,81,954
0,2,1,0,0,5,99,4,2,222,955
0,2,1,0,0,6,99,2,2,52,956
0,2,1,0,0,9,99,6,2,94,957
0,1,1,1,40,7,15,3,2,115,958
0,1,1,2,38,8,17,6,2,219,959
0,2,0,0,0,2,99,2,2,154,960
0,1,1,0,59,15,40,7,2,133,961
0,1,1,1,40,8,18,3,2,86,962
0,1,1,1,59,10,21,7,2,112,963
0,0,0,0,0,0,99,3,0,134,964
0,2,0,0,0,4,99,4,2,207,965
0,1,1,1,41,10,17,6,2,96,966
0,1,1,1,50,10,53,7,2,69,967
0,0,0,0,0,0,99,0,0,15,968
0,2,1,0,0,7,99,4,2,64,969
0,2,0,0,0,5,99,2,2,118,970
0,2,0,0,0,2,99,3,2,225,971
0,1,1,2,43,6,17,5,2,104,972
0,1,1,1,59,31,24,9,2,127,973
0,1,0,0,59,2,99,3,2,46,974
0,1,1,2,43,12,13,7,2,8,975
0,1,1,1,33,12,12,7,2,220,976
0,2,0,0,0,6,99,2,2,126,977
0,1,1,1,59,5,18,3,2,211,978
0,1,1,1,59,14,20,8,2,36,979
0,1,1,2,51,9,88,7,2,228,980
0,2,1,0,0,2,99,3,2,2,981
0,1,1,0,40,11,26,7,2,68,982
0,2,0,0,0,3,99,2,2,115,983
0,2,1,0,0,3,99,3,2,135,984
0,1,1,2,48,9,14,6,2,104,985
0,1,1,1,59,7,27,6,2,179,986
0,1,1,1,59,1,41,5,2,180,987
0,1,1,0,59,8,79,7,2,38,988
0,2,0,0,0,6,99,3,2,21,989
0,1,1,2,59,35,9,6,2,24,990
0,1,1,2,39,9,21,6,2,11,991
0,2,0,0,0,3,99,5,2,69,992
0,1,1,1,59,12,73,6,2,81,993
0,2,0,0,0,6,99,4,2,24,994
0,2,1,0,0,5,99,5,2,92,995
0,1,1,1,59,6,27,5,2,59,996
0,2,0,0,0,2,99,4,2,216,997
0,0,0,0,0,0,99,0,0,232,998
0,2,0,0,0,99,99,6,2,32,999
