year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,loyalty_history_id,activity_id
2018,2,1,1030,1075.6,425,77,115,2284
2018,2,2,2005,2008.9,0,0,891,2285
2017,8,2,2491,2485.1,0,0,564,2286
2018,6,3,4162,4136.5,0,0,653,2287
2017,5,0,0,0.0,0,0,442,2288
2018,11,1,0,0.0,569,103,58,2289
2018,8,0,0,0.0,0,0,855,2290
2017,11,4,5135,5127.2,414,75,7,2291
2018,12,2,3016,3005.8,0,0,185,2292
2017,9,0,0,0.0,0,0,262,2293
2018,5,0,0,0.0,0,0,119,2294
2018,1,0,0,0.0,0,0,355,2295
2018,3,5,3754,3730.5,0,0,663,2296
2018,5,3,6416,6466.9,659,119,695,2297
2018,2,2,4392,4390.5,0,0,831,2298
2017,4,5,9417,9344.9,0,0,795,2299
2018,6,0,0,0.0,0,0,830,2300
2018,5,3,4426,4397.2,0,0,1,2301
2017,9,2,1360,1314.9,0,0,152,2302
2017,12,4,7325,7304.9,0,0,774,2303
2017,8,4,6197,6182.0,0,0,580,2304
2018,8,0,0,0.0,0,0,155,2305
2017,2,3,2885,2860.0,0,0,553,2306
2017,5,5,12120,12181.1,530,95,103,2307
2018,2,1,2396,2400.2,0,0,571,2308
2017,11,4,8946,9027.9,463,83,309,2309
2018,6,2,2905,2871.5,0,0,543,2310
2018,2,0,0,0.0,0,0,831,2311
2017,4,4,8752,8780.8,523,93,576,2312
2017,11,0,0,0.0,0,0,390,2313
2017,7,4,6927,6915.3,0,0,913,2314
2018,6,1,820,794.5,0,0,600,2315
2017,6,0,0,0.0,0,0,433,2316
2017,5,0,0,0.0,0,0,809,2317
2018,12,0,0,0.0,0,0,289,2318
2018,10,4,9402,9444.5,543,97,842,2319
2018,5,2,1945,1913.8,601,108,85,2320
2018,5,0,0,0.0,0,0,146,2321
2018,6,0,0,0.0,0,0,306,2322
2018,9,3,5685,5668.6,0,0,290,2323
2018,5,0,0,0.0,0,0,629,2324
2018,1,0,0,0.0,0,0,344,2325
2018,2,1,2222,2208.8,0,0,970,2326
2018,11,4,5327,5378.2,0,0,909,2327
2018,10,1,872,798.2,0,0,852,2328
2018,3,1,1832,1815.5,0,0,937,2329
2018,10,0,0,0.0,453,81,185,2330
2018,2,1,1347,1313.6,0,0,385,2331
2017,8,0,0,0.0,0,0,149,2332
2018,7,1,2307,2286.3,0,0,702,2333
2018,12,5,7491,7466.2,0,0,601,2334
2017,1,2,1240,1227.0,0,0,71,2335
2017,11,3,3003,3050.1,522,94,821,2336
2017,9,0,0,0.0,0,0,536,2337
2017,6,0,0,0.0,0,0,210,2338
2018,9,4,9503,9493.2,0,0,763,2339
2018,4,5,8982,8970.8,0,0,72,2340
2017,9,0,0,0.0,0,0,868,2341
2018,3,1,2375,2364.9,0,0,174,2342
2018,5,0,0,0.0,0,0,88,2343
2018,12,3,5108,5048.9,0,0,923,2344
2017,1,0,0,0.0,0,0,758,2345
2018,4,1,1259,1239.6,0,0,549,2346
2018,5,3,7123,7146.0,671,121,252,2347
2017,10,2,3415,3389.5,0,0,720,2348
2018,6,1,2226,2213.9,0,0,565,2349
2017,9,0,0,0.0,0,0,522,2350
2018,12,4,5442,5421.9,0,0,494,2351
2017,6,0,0,0.0,0,0,788,2352
2018,10,0,0,0.0,0,0,467,2353
2018,10,4,4462,4445.3,0,0,433,2354
2017,4,3,2747,2850.2,399,72,997,2355
2018,9,0,0,0.0,0,0,79,2356
2018,6,5,7189,7171.5,0,0,793,2357
2017,2,0,0,0.0,0,0,63,2358
2017,6,6,11421,11451.6,0,0,325,2359
2017,8,4,9754,9731.9,0,0,911,2360
2018,8,0,0,0.0,0,0,601,2361
2018,6,3,2209,2185.0,0,0,87,2362
2017,12,0,0,0.0,0,0,371,2363
2017,6,3,2140,2135.2,0,0,332,2364
2017,5,0,0,0.0,0,0,102,2365
2017,2,0,0,0.0,0,0,310,2366
2018,5,0,0,0.0,0,0,902,2367
2018,7,4,8830,8772.7,0,0,908,2368
2018,8,4,3564,3566.3,0,0,266,2369
2018,6,3,5650,5745.0,605,109,875,2370
2017,11,0,0,0.0,0,0,577,2371
2018,10,3,4705,4697.7,0,0,581,2372
2017,1,0,0,0.0,0,0,811,2373
2018,5,0,0,0.0,0,0,865,2374
2018,2,2,3069,3047.3,0,0,653,2375
2018,6,0,0,0.0,0,0,867,2376
2017,2,3,4542,4518.4,0,0,336,2377
2018,2,1,1875,1855.3,0,0,259,2378
2017,12,5,9670,9864.6,635,116,262,2379
2018,12,2,4816,4785.5,0,0,39,2380
2017,5,0,0,0.0,0,0,912,2381
2017,8,5,3458,3438.8,0,0,400,2382
2017,8,0,0,0.0,0,0,830,2383
2017,3,4,4085,4059.2,0,0,29,2384
2017,4,0,0,0.0,0,0,484,2385
2018,1,0,0,0.0,0,0,152,2386
2017,12,4,6713,6646.3,0,0,155,2387
2018,9,0,0,0.0,0,0,214,2388
2017,3,0,0,0.0,0,0,697,2389
2017,2,2,3231,3223.3,0,0,86,2390
2017,2,0,0,0.0,0,0,783,2391
2017,3,0,0,0.0,0,0,410,2392
2017,5,0,0,0.0,0,0,553,2393
2018,7,3,3433,3415.6,0,0,799,2394
2018,7,3,1505,1456.5,0,0,157,2395
2018,10,0,0,0.0,0,0,479,2396
2017,8,0,0,0.0,0,0,809,2397
2018,8,0,0,0.0,0,0,707,2398
2018,7,0,0,0.0,0,0,306,2399
2018,10,4,6109,6106.5,0,0,581,2400
2017,5,5,7574,7579.1,0,0,290,2401
2017,10,0,0,0.0,0,0,956,2402
2017,12,0,0,0.0,0,0,320,2403
2018,1,0,0,0.0,0,0,104,2404
2018,6,4,4726,4687.4,0,0,123,2405
2018,1,0,0,0.0,0,0,534,2406
2018,11,0,0,0.0,0,0,343,2407
2017,3,0,0,0.0,0,0,535,2408
2018,4,3,3016,2979.2,0,0,505,2409
2017,4,0,0,0.0,0,0,258,2410
2017,4,3,1877,1893.8,575,103,529,2411
2018,12,5,11747,11750.7,0,0,301,2412
2018,2,0,0,0.0,0,0,545,2413
2017,8,2,2801,2811.8,0,0,812,2414
2017,12,0,0,0.0,0,0,707,2415
2017,6,0,0,0.0,0,0,889,2416
2018,7,0,0,0.0,0,0,565,2417
2018,5,4,7120,7090.5,0,0,494,2418
2017,2,3,2811,2821.8,0,0,788,2419
2018,5,0,0,0.0,0,0,264,2420
2017,11,0,0,0.0,0,0,350,2421
2017,6,0,0,0.0,0,0,27,2422
2017,9,3,2859,2777.0,0,0,134,2423
2017,2,0,0,0.0,0,0,935,2424
2017,5,5,11952,11959.5,0,0,181,2425
2018,5,0,0,0.0,0,0,747,2426
2018,9,4,4427,4405.2,0,0,387,2427
2018,1,3,4183,4150.8,0,0,681,2428
2017,11,0,0,0.0,0,0,552,2429
2017,4,0,0,0.0,0,0,369,2430
2018,5,0,0,0.0,0,0,233,2431
2018,5,0,0,0.0,0,0,260,2432
2018,5,0,0,0.0,0,0,781,2433
2017,12,3,2068,2064.8,0,0,784,2434
2018,12,3,6845,6855.9,0,0,999,2435
2017,2,1,1658,1641.3,0,0,266,2436
2017,9,1,1298,1297.5,0,0,342,2437
2017,9,0,0,0.0,0,0,338,2438
2018,1,3,1585,1555.8,0,0,413,2439
2018,5,2,1782,1732.1,0,0,54,2440
2017,8,3,6840,6819.9,0,0,224,2441
2018,9,1,1051,1013.6,0,0,322,2442
2018,8,4,3410,3446.4,411,0,861,2443
2017,7,0,0,0.0,0,0,392,2444
2018,4,0,0,0.0,0,0,336,2445
2018,2,2,2742,2742.5,0,0,512,2446
2018,2,3,2512,2489.9,0,0,955,2447
2017,12,0,0,0.0,0,0,170,2448
2017,1,4,2222,2200.6,0,0,978,2449
2017,7,1,2157,2184.6,686,123,833,2450
2017,5,1,1520,1503.7,0,0,715,2451
2017,2,3,3265,3218.9,0,0,490,2452
2017,4,1,771,727.3,0,0,250,2453
2017,6,0,0,0.0,0,0,685,2454
2018,7,0,0,0.0,0,0,152,2455
2017,11,0,0,0.0,0,0,774,2456
2017,11,4,3825,3751.2,0,0,580,2457
2017,9,2,4530,4527.3,0,0,103,2458
2018,5,3,6721,6688.1,0,0,436,2459
2017,1,1,2335,2308.7,0,0,15,2460
2018,11,0,0,0.0,0,0,15,2461
2017,10,0,0,0.0,0,0,15,2462
2018,4,0,0,0.0,0,0,822,2463
2018,10,0,0,0.0,0,0,380,2464
2017,9,0,0,0.0,0,0,92,2465
2018,9,3,6340,6358.5,0,0,517,2466
2018,11,0,0,0.0,0,0,809,2467
2017,10,0,0,0.0,0,0,90,2468
2018,1,0,0,0.0,0,0,704,2469
2017,6,0,0,0.0,0,0,135,2470
2017,6,3,3087,3064.9,0,0,892,2471
2018,9,3,6719,6697.1,0,0,188,2472
2018,1,0,0,0.0,0,0,538,2473
2017,2,0,0,0.0,0,0,109,2474
2017,9,4,5311,5382.8,601,108,578,2475
2018,8,5,9057,9061.2,0,0,700,2476
2017,9,4,6898,6868.0,0,0,959,2477
2018,2,0,0,0.0,0,0,852,2478
2018,6,1,876,832.4,0,0,666,2479
2018,3,1,1772,1734.7,0,0,702,2480
2018,3,2,3542,3520.6,0,0,72,2481
2017,3,0,0,0.0,0,0,961,2482
2018,10,2,4043,4032.7,0,0,69,2483
2018,1,0,0,0.0,0,0,667,2484
2018,4,2,1740,1696.3,0,0,415,2485
2017,4,1,1097,1078.7,0,0,397,2486
2018,7,2,4062,4058.7,0,0,776,2487
2017,8,1,938,882.8,0,0,631,2488
2018,7,3,4764,4752.9,541,97,137,2489
2018,9,0,0,0.0,0,0,966,2490
2018,12,2,4307,4256.4,0,0,32,2491
2017,6,0,0,0.0,0,0,46,2492
2017,12,5,10014,10006.5,0,0,616,2493
2017,12,0,0,0.0,0,0,225,2494
2018,2,1,1462,1447.6,0,0,837,2495
2017,3,5,8605,8621.4,0,0,273,2496
2018,9,0,0,0.0,0,0,999,2497
2018,12,4,9595,9570.0,0,0,563,2498
2017,7,4,2618,2572.3,0,0,951,2499
2018,6,0,0,0.0,0,0,823,2500
2017,10,1,1619,1605.2,0,0,764,2501
2018,12,0,0,0.0,0,0,100,2502
2017,4,2,4980,4971.5,0,0,665,2503
2017,4,0,0,0.0,0,0,187,2504
2018,5,2,3583,3561.0,0,0,112,2505
2018,9,0,0,0.0,0,0,124,2506
2018,7,3,1944,1965.9,435,77,92,2507
2017,7,4,5766,5770.2,0,0,414,2508
2017,6,0,0,0.0,0,0,653,2509
2018,4,1,1181,1163.5,602,108,557,2510
2018,5,4,5803,5784.5,0,0,58,2511
2017,11,2,2504,2489.2,0,0,572,2512
2018,7,6,15994,15898.4,0,0,52,2513
2017,7,1,2186,2190.9,0,0,309,2514
2017,5,1,1864,1870.7,590,107,832,2515
2017,12,0,0,0.0,0,0,833,2516
2018,6,5,7465,7468.2,0,0,160,2517
2017,4,0,0,0.0,0,0,0,2518
2017,2,2,4530,4512.6,0,0,540,2519
2018,9,0,0,0.0,0,0,490,2520
2017,10,0,0,0.0,0,0,816,2521
2017,8,4,2194,2193.0,0,0,250,2522
2018,1,0,0,0.0,0,0,214,2523
2017,4,3,2433,2422.2,0,0,697,2524
2018,10,2,3611,3574.0,0,0,851,2525
2017,3,0,0,0.0,0,0,729,2526
2017,7,0,0,0.0,0,0,285,2527
2017,9,0,0,0.0,0,0,576,2528
2018,4,0,0,0.0,0,0,539,2529
2017,1,0,0,0.0,0,0,523,2530
2018,9,3,4685,4658.6,0,0,501,2531
2017,11,2,4490,4479.6,0,0,441,2532
2018,8,5,11979,11948.6,0,0,99,2533
2017,12,0,0,0.0,0,0,822,2534
2018,8,0,0,0.0,0,0,817,2535
2018,9,5,9763,9488.5,780,140,295,2536
2018,3,4,7263,7230.8,0,0,206,2537
2018,7,0,0,0.0,0,0,57,2538
2017,1,0,0,0.0,0,0,65,2539
2018,9,0,0,0.0,0,0,340,2540
2018,12,1,1087,1056.2,0,0,499,2541
2018,6,0,0,0.0,0,0,204,2542
2017,2,0,0,0.0,0,0,361,2543
2018,7,2,2470,2465.2,0,0,198,2544
2017,9,0,0,0.0,0,0,228,2545
2018,6,0,0,0.0,0,0,425,2546
2017,11,0,0,0.0,0,0,852,2547
2017,2,3,8194,8136.2,0,0,749,2548
2017,7,0,0,0.0,0,0,199,2549
2017,7,3,6793,6722.2,0,0,821,2550
2018,4,0,0,0.0,0,0,582,2551
2017,6,0,0,0.0,0,0,391,2552
2018,11,0,0,0.0,0,0,761,2553
2017,8,3,2897,2898.0,0,0,961,2554
2018,9,0,0,0.0,0,0,395,2555
2017,3,1,1039,1024.1,0,0,142,2556
2018,4,1,1789,1784.8,0,0,694,2557
2018,2,3,5894,5881.6,0,0,599,2558
2017,2,1,1573,1550.4,0,0,93,2559
2017,6,0,0,0.0,0,0,411,2560
2017,11,2,2433,2400.4,0,0,411,2561
2018,1,0,0,0.0,0,0,411,2562
2017,12,2,4205,4203.1,565,101,522,2563
2018,2,2,4725,4709.5,0,0,513,2564
2018,3,3,4373,4380.6,557,100,494,2565
2017,1,3,5640,5647.7,0,0,788,2566
2018,9,1,1293,1235.7,0,0,0,2567
2018,10,1,3375,3344.4,447,81,542,2568
2018,9,0,0,0.0,0,0,106,2569
2018,9,3,6997,6981.1,0,0,48,2570
2017,3,0,0,0.0,0,0,698,2571
2018,6,1,2445,2440.6,0,0,979,2572
2017,4,0,0,0.0,0,0,607,2573
2018,1,0,0,0.0,0,0,134,2574
2017,5,3,6177,6137.5,0,0,288,2575
2017,6,6,14174,14365.1,0,0,849,2576
2018,1,0,0,0.0,0,0,678,2577
2018,10,1,1387,1377.8,0,0,2,2578
2017,4,2,3156,3146.6,0,0,766,2579
2017,5,0,0,0.0,0,0,89,2580
2017,5,0,0,0.0,0,0,548,2581
2018,10,3,4531,4525.0,0,0,847,2582
2018,12,0,0,0.0,0,0,544,2583
2018,1,0,0,0.0,0,0,116,2584
2018,6,5,12145,12103.4,0,0,883,2585
2018,6,0,0,0.0,0,0,755,2586
2017,2,0,0,0.0,0,0,233,2587
2017,8,0,0,0.0,0,0,710,2588
2018,1,0,0,0.0,0,0,902,2589
2017,6,2,1509,1420.2,0,0,444,2590
2018,11,1,1886,1871.7,0,0,781,2591
2018,3,2,2410,2407.3,0,0,201,2592
2018,10,0,0,0.0,0,0,284,2593
2017,10,2,3171,3148.0,0,0,951,2594
2017,1,0,0,0.0,0,0,89,2595
2018,2,0,0,0.0,0,0,896,2596
2017,8,8,12127,12266.2,0,0,142,2597
2017,1,0,0,0.0,410,73,112,2598
2018,12,0,0,0.0,0,0,92,2599
2017,7,4,3545,3507.9,0,0,167,2600
2018,9,0,0,0.0,0,0,80,2601
2018,3,0,0,0.0,0,0,531,2602
2018,7,3,4248,4234.0,0,0,855,2603
2018,4,4,6208,6153.0,0,0,527,2604
2017,12,0,0,0.0,0,0,117,2605
2017,4,0,0,0.0,0,0,807,2606
2018,11,0,0,0.0,0,0,741,2607
2017,1,0,0,0.0,0,0,512,2608
2017,9,2,1181,1178.6,0,0,532,2609
2018,7,0,0,0.0,0,0,394,2610
2018,11,4,9920,9911.3,0,0,170,2611
2017,9,3,4695,4795.7,424,76,682,2612
2018,6,1,1910,1894.2,0,0,826,2613
2018,3,5,8636,8634.1,0,0,486,2614
2018,6,4,4715,4695.1,0,0,893,2615
2018,6,2,1097,1064.8,0,0,169,2616
2017,5,0,0,0.0,0,0,295,2617
2017,6,1,2297,2306.1,480,87,692,2618
2017,4,2,786,840.9,369,66,82,2619
2017,10,3,2861,2823.7,0,0,516,2620
2017,9,0,0,0.0,0,0,424,2621
2017,4,3,1811,1795.6,0,0,844,2622
2017,11,3,2395,2424.9,392,71,65,2623
2018,5,4,9883,9906.5,0,0,250,2624
2018,1,4,3526,3497.8,0,0,308,2625
2018,12,5,6932,6904.8,0,0,774,2626
2018,7,0,0,0.0,0,0,377,2627
2017,8,0,0,0.0,0,0,359,2628
2017,2,0,0,0.0,0,0,449,2629
2018,9,0,0,0.0,0,0,547,2630
2018,12,1,0,0.0,388,69,799,2631
2018,11,0,0,0.0,0,0,234,2632
2017,7,0,0,0.0,0,0,286,2633
2018,2,0,0,0.0,0,0,103,2634
2018,6,0,0,0.0,0,0,571,2635
2017,7,4,6256,6283.0,0,0,672,2636
2018,9,0,0,0.0,0,0,277,2637
2017,5,0,0,0.0,0,0,241,2638
2017,8,0,0,0.0,0,0,824,2639
2017,3,0,0,0.0,0,0,363,2640
2018,10,3,6836,6860.3,0,0,109,2641
2017,6,4,7479,7480.5,0,0,872,2642
2017,3,0,0,0.0,0,0,501,2643
2017,10,2,3245,3203.2,0,0,966,2644
2018,6,5,8447,8398.3,0,0,600,2645
2018,9,4,4540,4531.7,0,0,206,2646
2017,9,0,0,0.0,0,0,369,2647
2018,9,4,10146,10073.4,0,0,809,2648
2018,8,0,0,0.0,0,0,857,2649
2017,12,0,0,0.0,0,0,623,2650
2018,8,0,0,0.0,0,0,290,2651
2017,11,2,5290,5252.9,0,0,303,2652
2017,11,0,0,0.0,0,0,320,2653
2018,1,3,3047,3051.3,0,0,367,2654
2018,10,0,0,0.0,0,0,920,2655
2018,5,0,0,0.0,0,0,334,2656
2018,2,1,2005,2035.1,487,88,486,2657
2018,6,0,0,0.0,0,0,425,2658
2017,5,3,6536,6494.1,0,0,894,2659
2018,11,3,5793,5793.6,0,0,458,2660
2017,12,0,0,0.0,0,0,71,2661
2018,6,2,2048,2082.2,473,85,67,2662
2017,3,0,0,0.0,0,0,536,2663
2017,5,2,1633,1594.7,0,0,156,2664
2017,2,0,0,0.0,0,0,351,2665
2017,11,4,6577,6549.7,0,0,725,2666
2017,1,4,7763,7706.1,0,0,923,2667
2017,12,1,1228,1152.9,0,0,326,2668
2017,3,0,0,0.0,0,0,515,2669
2018,6,2,2148,2115.2,0,0,471,2670
2018,5,2,5031,5054.8,0,0,788,2671
2017,6,4,6478,6496.8,0,0,323,2672
2017,12,0,0,0.0,0,0,965,2673
2017,3,2,1625,1615.2,0,0,980,2674
2018,3,0,0,0.0,0,0,321,2675
2018,11,2,1345,1307.7,0,0,840,2676
2017,7,0,0,0.0,0,0,96,2677
2018,5,3,3409,3306.1,0,0,938,2678
2018,9,2,4798,4790.8,0,0,935,2679
2018,1,0,0,0.0,0,0,342,2680
2017,12,2,5362,5371.9,0,0,47,2681
2018,5,5,7021,6968.9,0,0,884,2682
2018,7,4,5604,5553.4,0,0,747,2683
2017,4,1,2428,2401.0,0,0,514,2684
2017,11,2,3696,3673.3,0,0,514,2685
2017,8,2,4004,3986.9,0,0,75,2686
2018,10,0,0,0.0,0,0,142,2687
2018,3,0,0,0.0,0,0,754,2688
2017,2,0,0,0.0,0,0,766,2689
2017,2,0,0,0.0,0,0,558,2690
2017,3,0,0,0.0,0,0,452,2691
2017,11,0,0,0.0,0,0,189,2692
2018,1,0,0,0.0,0,0,740,2693
2018,5,3,7398,7375.4,0,0,175,2694
2017,6,3,4853,4823.1,0,0,871,2695
2017,6,0,0,0.0,0,0,260,2696
2018,3,0,0,0.0,0,0,147,2697
2018,6,5,5072,5076.5,0,0,643,2698
2017,2,2,2074,2038.0,0,0,711,2699
2017,9,0,0,0.0,0,0,468,2700
2018,10,0,0,0.0,0,0,563,2701
2017,5,0,0,0.0,0,0,111,2702
2017,12,0,0,0.0,0,0,865,2703
2018,12,0,0,0.0,0,0,193,2704
2017,11,0,0,0.0,0,0,172,2705
2018,1,0,0,0.0,0,0,442,2706
2018,4,3,1721,1694.1,0,0,592,2707
2018,8,4,8223,8197.0,0,0,592,2708
2017,4,0,0,0.0,0,0,592,2709
2017,6,4,10184,10462.5,0,0,608,2710
2018,1,1,2030,2022.5,0,0,592,2711
2017,3,0,0,0.0,0,0,316,2712
2017,4,2,4342,4342.7,0,0,592,2713
2017,9,3,3660,3650.2,0,0,587,2714
2018,3,4,9427,9424.0,0,0,53,2715
2018,5,0,0,0.0,0,0,248,2716
2017,11,4,7340,7321.5,0,0,540,2717
2017,4,2,3505,3480.4,0,0,516,2718
2017,9,0,0,0.0,0,0,900,2719
2017,12,0,0,0.0,0,0,424,2720
2018,4,2,5270,5220.1,0,0,709,2721
2017,10,0,0,0.0,0,0,214,2722
2018,10,2,4811,4806.1,0,0,359,2723
2018,3,0,0,0.0,0,0,723,2724
2018,3,0,0,0.0,0,0,449,2725
2017,10,0,0,0.0,0,0,633,2726
2018,4,4,6508,6483.0,0,0,783,2727
2018,12,0,0,0.0,0,0,94,2728
2018,2,1,1605,1564.2,0,0,872,2729
2017,10,5,6862,6861.7,0,0,379,2730
2017,11,2,1047,1034.8,0,0,354,2731
2018,4,0,0,0.0,0,0,41,2732
2018,8,5,4369,4326.2,0,0,820,2733
2018,1,0,0,0.0,0,0,300,2734
2017,8,4,5757,5745.4,0,0,723,2735
2017,2,0,0,0.0,0,0,629,2736
2017,9,0,0,0.0,0,0,636,2737
2018,12,5,5548,5470.0,0,0,770,2738
2018,8,0,0,0.0,0,0,281,2739
2018,2,0,0,0.0,0,0,434,2740
2017,6,1,1170,1131.8,0,0,611,2741
2018,11,0,0,0.0,0,0,821,2742
2017,7,4,2031,2060.5,421,75,156,2743
2018,6,0,0,0.0,0,0,821,2744
2018,2,0,0,0.0,0,0,535,2745
2017,10,2,2119,2101.9,0,0,812,2746
2017,10,0,0,0.0,0,0,870,2747
2017,9,0,0,0.0,0,0,694,2748
2018,7,3,7589,7564.3,0,0,252,2749
2017,2,0,0,0.0,0,0,62,2750
2018,10,1,2389,2393.6,0,0,433,2751
2018,11,3,6056,5996.6,0,0,684,2752
2018,7,0,0,0.0,0,0,840,2753
2018,1,0,0,0.0,0,0,134,2754
2018,8,0,0,0.0,0,0,341,2755
2017,1,1,0,948.7,535,95,678,2756
2018,1,0,0,0.0,0,0,964,2757
2017,5,2,2918,2921.2,0,0,418,2758
2018,9,0,0,0.0,0,0,649,2759
2018,2,1,864,805.8,0,0,724,2760
2018,12,2,2243,2234.1,0,0,233,2761
2018,2,0,0,0.0,0,0,260,2762
2018,3,2,2977,3018.7,422,76,430,2763
2017,7,4,4933,4953.5,460,83,413,2764
2018,12,0,0,0.0,0,0,60,2765
2018,3,0,0,0.0,0,0,5,2766
2018,4,0,0,0.0,452,81,14,2767
2017,6,6,3757,3721.1,0,0,442,2768
2018,7,0,0,0.0,0,0,313,2769
2017,2,1,2091,2073.7,0,0,720,2770
2018,6,0,0,0.0,0,0,319,2771
2018,11,4,7760,7742.2,0,0,331,2772
2017,1,1,2145,2142.3,599,108,977,2773
2018,10,0,0,0.0,0,0,355,2774
2018,2,2,1595,1622.2,489,87,897,2775
2018,4,1,1447,1376.7,0,0,663,2776
2017,2,4,10501,10697.7,0,0,51,2777
2018,12,0,0,0.0,0,0,826,2778
2018,7,0,0,0.0,0,0,715,2779
2018,11,0,0,0.0,0,0,893,2780
2018,2,0,0,0.0,0,0,692,2781
2017,8,0,0,0.0,0,0,933,2782
2017,7,4,7484,7440.2,0,0,816,2783
2018,5,2,2775,2762.7,0,0,382,2784
2017,2,0,0,0.0,515,91,900,2785
2018,6,0,0,0.0,0,0,330,2786
2018,2,1,790,688.7,0,0,968,2787
2017,12,3,5931,5947.2,0,0,806,2788
2017,4,0,0,0.0,0,0,739,2789
2017,3,2,3718,3681.0,0,0,96,2790
2017,11,0,0,0.0,0,0,989,2791
2018,4,3,1570,1535.0,0,0,234,2792
2017,11,0,0,0.0,0,0,302,2793
2018,12,1,2427,2408.3,0,0,729,2794
2018,6,2,4523,4504.7,0,0,543,2795
2017,3,0,0,0.0,0,0,523,2796
2018,3,1,2113,2134.5,568,101,602,2797
2017,7,2,3499,3488.1,0,0,879,2798
2017,7,0,0,0.0,0,0,931,2799
2018,11,2,1711,1694.2,0,0,99,2800
2017,9,1,1960,2001.9,584,105,318,2801
2017,1,1,1177,1111.0,0,0,41,2802
2017,2,2,4173,4154.2,0,0,590,2803
2018,8,5,8915,8900.2,0,0,232,2804
2017,7,1,2528,2510.5,0,0,216,2805
2018,2,2,1015,1002.6,0,0,206,2806
2018,3,2,5494,5605.7,557,100,380,2807
2018,11,0,0,0.0,0,0,701,2808
2018,7,0,0,0.0,0,0,3,2809
2017,11,4,5021,5030.9,0,0,528,2810
2018,1,2,4620,4603.8,0,0,581,2811
2017,2,0,0,0.0,0,0,107,2812
2018,11,0,0,0.0,0,0,353,2813
2018,9,3,1813,1798.0,0,0,726,2814
2017,11,0,0,0.0,0,0,932,2815
2018,12,5,4676,4663.5,0,0,426,2816
2017,9,2,3955,3957.5,0,0,361,2817
2017,9,3,6839,6833.8,0,0,920,2818
2018,12,0,0,0.0,0,0,431,2819
2017,6,0,0,0.0,0,0,700,2820
2018,8,5,3241,3247.6,0,0,334,2821
2017,5,4,5904,5870.6,0,0,307,2822
2018,9,0,0,0.0,0,0,763,2823
2017,10,4,8092,8094.9,0,0,546,2824
2017,8,5,13192,12987.6,0,0,505,2825
2018,11,3,3759,3677.2,0,0,812,2826
2018,2,0,0,0.0,0,0,758,2827
2017,3,0,0,0.0,0,0,694,2828
2017,8,6,3459,3431.1,0,0,599,2829
2017,4,2,2581,2485.3,0,0,69,2830
2017,7,1,2263,2260.7,0,0,664,2831
2017,10,0,0,0.0,0,0,642,2832
2017,12,1,868,904.3,556,100,513,2833
2017,9,2,3854,3841.4,0,0,415,2834
2017,11,0,0,0.0,0,0,588,2835
2018,12,0,0,0.0,0,0,638,2836
2018,12,1,2154,2140.5,0,0,300,2837
2018,7,0,0,0.0,0,0,542,2838
2018,12,4,8624,8643.8,0,0,433,2839
2017,6,3,2212,2207.1,0,0,793,2840
2017,11,1,1645,1610.2,0,0,983,2841
2018,10,0,0,0.0,0,0,743,2842
2017,11,4,9531,9742.4,414,73,953,2843
2018,3,1,1414,1384.8,0,0,502,2844
2018,11,0,0,0.0,0,0,324,2845
2018,7,4,9828,9813.0,0,0,287,2846
2018,8,0,0,0.0,0,0,427,2847
2017,11,0,0,0.0,0,0,371,2848
2018,1,2,2825,2894.3,458,82,722,2849
2018,4,0,0,0.0,0,0,189,2850
2018,12,0,0,0.0,0,0,475,2851
2018,12,2,5028,4980.9,0,0,616,2852
2017,6,0,0,0.0,0,0,455,2853
2017,2,0,0,0.0,0,0,883,2854
2018,11,4,6622,6606.7,0,0,988,2855
2017,12,2,1073,1091.5,0,0,837,2856
2017,6,1,972,970.2,0,0,444,2857
2018,5,2,4013,3989.7,0,0,34,2858
2018,3,4,8989,8984.2,0,0,101,2859
2017,9,1,1180,1184.0,0,0,908,2860
2017,5,0,0,0.0,0,0,654,2861
2018,3,0,0,0.0,0,0,563,2862
2018,11,0,0,0.0,0,0,898,2863
2018,11,1,2155,2201.5,502,90,166,2864
2018,10,4,5764,5761.8,0,0,66,2865
2018,5,4,3907,3913.0,0,0,333,2866
2017,2,2,3783,3781.2,0,0,665,2867
2017,10,5,7831,7796.8,0,0,115,2868
2018,9,5,6986,6944.8,0,0,625,2869
2018,12,4,4733,4748.0,600,107,744,2870
2017,4,0,0,0.0,0,0,14,2871
2017,12,8,8122,8267.1,0,0,38,2872
2018,2,0,0,0.0,0,0,718,2873
2017,7,6,12828,13160.0,709,127,473,2874
2017,12,2,2279,2261.8,670,121,867,2875
2018,1,3,5535,5486.7,0,0,313,2876
2018,6,6,12399,12341.4,0,0,23,2877
2017,8,4,5729,5684.6,0,0,145,2878
2017,11,0,0,0.0,0,0,394,2879
2018,2,2,3349,3289.7,0,0,747,2880
2018,3,2,2306,2283.5,0,0,53,2881
2018,9,0,0,0.0,0,0,715,2882
2017,2,2,1946,1972.0,427,76,893,2883
2018,6,2,4582,4539.8,0,0,400,2884
2017,8,3,4714,4710.2,0,0,831,2885
2017,3,4,6680,6680.4,0,0,65,2886
2017,6,0,0,0.0,0,0,685,2887
2018,4,2,4159,4132.9,0,0,785,2888
