province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,loyalty_history_id,country
7,21,34,1,4,82052,1,2,5243.03,2,2012,10,0.0,0.0,338,1
9,13,10,1,1,75545,2,1,22038.38,2,2012,7,0.0,0.0,339,1
7,21,33,1,1,92643,3,1,8926.56,2,2017,3,2017.0,10.0,340,1
7,21,29,1,2,0,2,2,4305.58,2,2018,8,0.0,0.0,341,1
7,21,30,1,1,85701,2,3,8121.3,2,2013,4,0.0,0.0,342,1
7,21,31,1,1,79379,1,2,12703.81,2,2015,8,0.0,0.0,343,1
2,24,51,2,1,84810,2,2,4392.07,2,2016,3,0.0,0.0,344,1
7,21,21,2,1,94027,1,3,5773.77,2,2018,9,0.0,0.0,345,1
7,21,30,1,2,0,3,3,5261.68,2,2017,12,0.0,0.0,346,1
9,19,18,2,1,67388,2,1,4509.95,2,2018,1,2018.0,9.0,347,1
7,21,20,1,2,0,2,1,24157.57,2,2017,2,0.0,0.0,348,1
2,24,50,1,1,82228,3,3,3550.2,2,2012,5,0.0,0.0,349,1
7,21,32,1,1,80393,2,2,5485.19,2,2016,9,0.0,0.0,350,1
6,8,4,1,2,0,3,3,7131.65,2,2015,4,0.0,0.0,351,1
9,13,9,2,1,90124,2,1,16279.86,2,2012,5,0.0,0.0,352,1
7,21,24,2,1,53143,2,3,4365.0,2,2016,12,2017.0,8.0,353,1
7,13,32,1,4,65051,2,3,2777.79,2,2017,11,2018.0,3.0,354,1
6,9,4,1,4,0,2,3,4813.17,2,2017,6,0.0,5.0,355,1
7,21,36,1,1,65177,2,3,4943.14,2,2017,6,0.0,0.0,356,1
2,27,53,2,1,95512,1,1,9771.3,2,2015,7,0.0,0.0,357,1
9,13,11,1,1,58805,2,3,4826.54,2,2015,2,0.0,0.0,358,1
7,21,27,2,1,109900,1,1,5269.01,2,2015,3,0.0,0.0,359,1
1,7,38,1,1,55875,1,3,2748.92,1,2018,3,0.0,0.0,360,1
6,8,2,2,1,69660,3,3,3471.72,2,2015,6,0.0,0.0,361,1
2,28,53,2,1,64866,2,1,8618.98,2,2016,3,2016.0,3.0,362,1
7,14,20,2,3,97056,2,3,4150.68,2,2013,11,0.0,1.0,363,1
7,21,26,2,1,71323,2,3,5888.87,2,2018,6,0.0,0.0,364,1
2,24,51,1,1,53286,2,2,5189.58,2,2017,11,0.0,0.0,365,1
7,14,18,1,2,0,2,1,17820.55,2,2017,7,0.0,0.0,366,1
7,21,36,2,1,68198,2,2,5564.26,2,2018,6,0.0,0.0,367,1
2,24,51,1,2,0,3,3,3713.85,2,2018,9,0.0,0.0,368,1
7,21,23,2,1,55392,3,3,2713.54,2,2018,1,2018.0,9.0,369,1
7,17,15,2,1,85332,1,3,5341.61,2,2012,10,0.0,0.0,370,1
2,28,54,2,1,74791,3,3,9390.98,2,2012,9,0.0,0.0,371,1
2,26,53,2,2,0,3,3,5511.01,2,2016,8,0.0,0.0,372,1
7,10,29,2,1,0,3,3,5358.44,1,2018,4,0.0,0.0,373,1
7,18,17,2,1,97452,2,1,8074.16,2,2018,6,0.0,0.0,374,1
2,24,50,2,2,0,1,2,10467.33,2,2018,6,0.0,0.0,375,1
6,7,9,1,2,0,2,3,6977.68,2,2015,4,0.0,0.0,376,1
7,13,10,1,2,0,3,2,4199.94,2,2015,8,0.0,0.0,377,1
7,21,29,1,1,73131,2,2,5561.33,2,2016,5,0.0,0.0,378,1
2,24,50,2,4,61808,2,2,3663.49,2,2013,10,0.0,0.0,379,1
2,24,51,2,1,72165,3,2,4461.91,2,2016,9,0.0,0.0,380,1
7,21,29,1,1,77420,2,3,4052.39,2,2014,5,2018.0,6.0,381,1
7,14,16,1,2,0,2,3,7449.81,2,2017,4,0.0,0.0,382,1
2,24,51,1,1,59972,2,3,2509.4,2,2013,4,0.0,0.0,383,1
6,8,3,2,1,84011,2,3,4716.85,2,2018,10,0.0,0.0,384,1
7,21,23,2,1,92721,2,3,6376.66,2,2012,11,0.0,0.0,385,1
2,24,51,1,1,73049,2,1,8666.13,2,2014,4,0.0,0.0,386,1
7,15,17,1,5,103585,2,1,7697.59,2,2015,1,0.0,0.0,387,1
7,21,29,2,3,122166,3,3,2813.01,2,2017,11,0.0,0.0,388,1
1,6,38,1,1,64064,2,2,8096.96,2,2017,11,0.0,0.0,389,1
7,21,30,1,1,64802,1,1,23984.0,2,2013,3,0.0,0.0,390,1
7,23,22,2,2,0,3,3,2146.84,2,2017,8,0.0,0.0,391,1
7,21,23,1,1,103193,1,3,6274.31,2,2014,2,0.0,0.0,392,1
7,21,28,1,1,79235,1,2,6236.2,2,2017,7,0.0,0.0,393,1
9,13,15,2,1,100487,1,1,3612.6,2,2014,1,2016.0,11.0,394,1
9,13,14,2,2,0,2,3,15200.18,2,2015,9,0.0,0.0,395,1
7,23,21,1,1,57583,1,1,6002.3,2,2014,1,0.0,0.0,396,1
9,10,15,2,1,93387,1,3,3332.88,2,2016,12,0.0,0.0,397,1
9,13,9,1,1,54539,2,3,5611.18,2,2015,1,0.0,0.0,398,1
2,22,50,1,3,359623,2,3,8233.6,1,2018,3,0.0,0.0,399,1
9,13,9,1,1,107633,2,2,3498.28,2,2013,2,0.0,0.0,400,1
7,21,31,1,2,0,2,2,10133.17,2,2018,11,0.0,0.0,401,1
7,21,31,1,1,63514,1,3,2967.98,2,2016,10,0.0,0.0,402,1
7,22,21,1,1,56095,1,1,8810.41,2,2014,1,0.0,0.0,403,1
7,21,19,2,1,89663,2,2,6863.59,2,2012,12,0.0,0.0,404,1
7,21,31,1,5,103751,2,2,2617.23,2,2013,11,0.0,0.0,405,1
1,1,44,1,1,89306,2,2,4722.82,1,2018,4,0.0,0.0,406,1
9,13,6,2,4,70580,2,2,13534.12,2,2013,1,0.0,0.0,407,1
7,21,29,2,1,36602,2,3,4768.77,1,2018,4,0.0,0.0,408,1
7,21,30,1,1,70112,2,3,6416.15,2,2014,7,0.0,0.0,409,1
9,16,18,1,1,62997,2,2,7129.88,2,2017,2,0.0,0.0,410,1
7,14,16,1,1,79894,2,3,5379.43,2,2012,9,0.0,0.0,411,1
9,13,9,1,1,84825,3,2,3123.1,1,2018,4,0.0,0.0,412,1
9,14,8,1,1,71644,2,2,5696.22,2,2016,9,0.0,0.0,413,1
7,21,32,1,1,61039,2,2,4447.68,2,2017,5,0.0,0.0,414,1
7,21,26,2,1,50130,2,3,11346.45,2,2016,10,0.0,0.0,415,1
7,21,32,1,1,70804,2,1,9167.41,2,2017,5,0.0,0.0,416,1
2,23,36,1,1,60580,3,3,2493.97,2,2015,3,0.0,0.0,417,1
7,21,29,2,3,94295,2,2,6380.84,2,2014,7,0.0,0.0,418,1
4,9,10,2,1,0,2,2,2982.4,2,2015,1,0.0,0.0,419,1
2,24,50,2,1,77473,2,3,4985.17,2,2018,11,0.0,0.0,420,1
9,14,10,1,2,0,3,3,5558.51,2,2016,4,0.0,0.0,421,1
2,23,44,2,1,78316,3,2,6400.43,2,2012,8,0.0,0.0,422,1
9,13,11,1,1,63789,2,3,7311.66,2,2014,4,0.0,0.0,423,1
7,21,42,1,1,98449,3,1,5641.12,2,2017,2,2017.0,10.0,424,1
7,21,34,1,1,68308,2,3,7856.8,2,2017,8,0.0,5.0,425,1
7,14,16,1,3,85510,2,2,9422.11,2,2015,1,0.0,0.0,426,1
7,16,23,1,1,91175,2,1,7639.86,2,2017,2,2017.0,10.0,427,1
2,24,51,2,1,63486,3,3,8467.39,2,2015,11,0.0,0.0,428,1
7,17,21,1,1,65997,2,3,10515.1,2,2012,9,0.0,0.0,429,1
7,21,24,1,2,0,3,2,5018.08,2,2014,2,0.0,0.0,430,1
9,13,9,1,4,54327,2,1,9718.32,2,2017,12,0.0,0.0,431,1
7,19,29,2,1,84600,2,2,5959.94,1,2018,2,0.0,0.0,432,1
9,13,18,1,2,0,2,3,8556.38,2,2015,9,0.0,0.0,433,1
7,21,24,1,2,0,3,2,2799.58,2,2016,11,0.0,0.0,434,1
7,21,33,1,1,68093,2,3,3077.74,2,2016,7,0.0,0.0,435,1
9,13,9,2,2,0,2,2,25063.08,2,2016,1,0.0,0.0,436,1
9,13,10,2,1,95494,1,2,6082.03,2,2015,3,0.0,0.0,437,1
6,8,3,2,1,74466,2,1,8367.03,2,2017,4,0.0,0.0,438,1
9,14,11,2,1,60583,1,2,5387.51,2,2016,2,0.0,0.0,439,1
4,13,11,2,1,59125,2,1,16044.28,2,2012,5,0.0,0.0,440,1
9,13,12,2,2,0,3,3,7731.3,2,2014,4,0.0,0.0,441,1
2,24,51,1,1,76580,2,2,7149.94,2,2015,10,0.0,0.0,442,1
5,14,5,1,2,0,2,2,5283.83,2,2014,12,0.0,0.0,443,1
7,21,31,2,2,0,3,3,5381.48,2,2016,4,0.0,0.0,444,1
7,21,29,2,2,0,3,3,2756.86,2,2013,9,0.0,0.0,445,1
1,6,43,2,1,62271,1,1,5906.27,2,2016,12,0.0,0.0,446,1
7,21,30,2,1,62894,2,3,2662.85,2,2018,10,0.0,0.0,447,1
7,21,30,2,1,94744,2,3,3351.5,2,2016,4,0.0,0.0,448,1
7,14,20,2,1,64944,3,1,4968.85,2,2017,1,0.0,0.0,449,1
2,25,53,1,1,48214,2,3,4692.81,1,2018,2,0.0,0.0,450,1
7,21,21,2,1,96525,2,1,5220.46,2,2015,4,0.0,0.0,451,1
3,29,40,1,2,0,3,3,5269.55,2,2015,1,0.0,0.0,452,1
7,21,23,2,1,68424,2,3,6725.34,2,2013,8,0.0,0.0,453,1
7,21,31,2,1,82400,2,3,16409.21,2,2012,5,0.0,0.0,454,1
2,24,51,1,1,58990,2,3,12879.55,2,2017,6,0.0,0.0,455,1
7,16,20,2,3,85024,2,3,14287.68,2,2013,3,0.0,0.0,456,1
9,8,11,2,3,253413,1,2,8852.98,2,2014,2,2014.0,9.0,457,1
7,21,33,2,1,77548,2,3,2945.41,2,2013,2,0.0,0.0,458,1
7,21,37,2,1,56573,2,2,8592.51,2,2018,6,0.0,0.0,459,1
7,18,22,2,1,73192,1,2,11746.05,2,2016,2,0.0,0.0,460,1
7,21,29,2,4,60174,2,3,4963.39,2,2018,9,0.0,0.0,461,1
9,13,14,1,1,92020,2,3,5657.22,2,2016,7,0.0,0.0,462,1
9,13,14,1,1,75532,2,1,2825.52,2,2015,7,0.0,0.0,463,1
9,13,6,2,1,85186,2,1,8354.76,2,2012,9,0.0,0.0,464,1
9,10,5,2,1,0,2,2,7461.47,2,2012,4,2017.0,0.0,465,1
9,21,19,2,2,0,2,3,3357.07,2,2013,9,0.0,0.0,466,1
4,7,7,2,4,58176,2,3,3433.04,2,2017,5,0.0,0.0,467,1
9,13,12,1,1,74500,2,3,3479.81,2,2014,12,2015.0,8.0,468,1
2,27,54,1,1,58245,2,2,5537.95,1,2018,2,0.0,0.0,469,1
2,21,41,2,1,69285,2,3,2977.81,2,2013,11,0.0,0.0,470,1
2,26,52,2,1,74346,2,2,5653.85,2,2016,11,0.0,0.0,471,1
7,14,19,2,1,77012,2,3,5489.57,2,2014,1,0.0,0.0,472,1
7,21,34,2,1,84973,3,3,10111.12,2,2016,9,0.0,0.0,473,1
7,21,29,2,1,91906,3,3,3571.16,2,2018,3,2018.0,9.0,474,1
9,13,14,2,1,89729,3,3,3535.22,2,2017,5,2017.0,10.0,475,1
2,23,50,1,1,53254,2,2,6695.2,2,2014,11,0.0,0.0,476,1
7,13,21,2,1,48747,3,3,2730.29,1,2018,4,0.0,0.0,477,1
9,16,18,1,1,84892,2,3,6683.33,2,2012,5,0.0,0.0,478,1
7,21,25,2,1,65720,2,2,7785.32,2,2018,8,0.0,0.0,479,1
9,22,17,2,1,50995,1,2,5705.06,2,2016,7,2016.0,12.0,480,1
1,8,44,2,1,76528,2,2,4599.89,2,2018,11,0.0,0.0,481,1
1,1,44,2,2,0,3,2,5637.66,2,2014,5,0.0,0.0,482,1
7,21,31,2,4,72400,2,2,8755.14,2,2012,6,0.0,0.0,483,1
7,14,17,1,4,70371,2,1,12849.72,2,2013,6,0.0,0.0,484,1
7,21,20,2,1,85514,2,3,4643.78,2,2012,8,0.0,0.0,485,1
9,14,11,1,5,81393,1,3,3606.62,2,2017,11,0.0,0.0,486,1
9,20,9,1,1,60985,2,3,5716.13,2,2014,9,0.0,0.0,487,1
7,21,34,1,1,62441,2,2,6014.52,2,2017,11,0.0,0.0,488,1
1,16,44,1,2,0,3,3,8081.36,2,2015,9,0.0,0.0,489,1
9,12,16,2,5,94030,2,3,6336.46,2,2014,11,0.0,0.0,490,1
7,17,22,2,4,61020,3,1,8498.28,2,2017,9,0.0,0.0,491,1
7,21,30,1,1,84291,2,3,9888.66,2,2014,4,0.0,0.0,492,1
7,21,33,2,1,87444,2,2,4298.21,2,2014,9,0.0,0.0,493,1
7,21,29,1,1,91518,2,3,8238.11,2,2015,2,0.0,0.0,494,1
7,21,25,1,1,74730,2,3,5346.55,2,2014,12,0.0,0.0,495,1
9,13,10,1,1,78352,2,1,10489.45,2,2014,1,0.0,0.0,496,1
6,8,5,2,1,95977,2,1,5459.17,2,2016,10,0.0,0.0,497,1
7,21,26,2,1,64270,2,3,8901.97,2,2018,5,0.0,0.0,498,1
9,13,11,1,1,70719,1,1,10250.18,2,2017,10,0.0,0.0,499,1
4,7,4,1,1,80816,2,2,5571.88,2,2014,8,0.0,0.0,500,1
7,21,33,1,1,77532,2,3,4911.99,2,2016,11,0.0,0.0,501,1
7,19,30,2,2,0,3,1,3426.61,2,2017,5,0.0,0.0,502,1
7,21,20,1,1,79239,1,3,2655.12,2,2018,9,0.0,10.0,503,1
7,21,35,1,1,78021,2,1,7448.91,2,2016,7,0.0,0.0,504,1
7,21,33,1,1,78525,1,1,8425.3,2,2016,1,0.0,0.0,505,1
7,21,31,1,2,0,2,3,5858.54,2,2015,6,0.0,0.0,506,1
7,7,37,1,1,80933,2,3,8337.96,2,2013,8,0.0,0.0,507,1
7,21,29,2,1,51216,2,3,18992.51,2,2016,10,0.0,0.0,508,1
7,14,19,1,5,91726,2,3,8799.93,2,2015,1,0.0,0.0,509,1
9,13,15,2,1,69318,2,2,9381.31,2,2015,6,0.0,0.0,510,1
7,21,31,2,1,56450,2,3,4531.79,2,2018,11,0.0,0.0,511,1
7,21,33,1,1,82208,2,2,5090.82,2,2016,10,0.0,0.0,512,1
7,16,20,2,1,68071,2,2,3595.02,2,2015,1,0.0,0.0,513,1
7,21,17,2,3,69000,2,2,9497.55,2,2014,6,0.0,0.0,514,1
9,13,10,2,4,52833,2,1,12260.38,2,2017,12,0.0,0.0,515,1
2,24,51,2,2,0,2,3,5242.38,2,2017,3,0.0,0.0,516,1
4,2,13,2,2,0,2,1,8250.31,2,2013,5,0.0,0.0,517,1
7,21,29,2,1,96614,2,3,2784.72,2,2016,4,0.0,0.0,518,1
7,21,30,2,2,0,3,3,2458.96,2,2013,3,0.0,0.0,519,1
2,24,49,2,1,53857,2,1,6263.91,2,2017,6,0.0,0.0,520,1
2,21,33,2,4,78923,2,1,8675.26,2,2015,1,0.0,0.0,521,1
9,17,19,2,3,78762,2,3,6288.38,2,2015,3,0.0,0.0,522,1
7,12,30,1,1,78814,2,1,8343.84,2,2014,5,2015.0,11.0,523,1
7,17,20,1,4,60507,2,1,5335.14,2,2016,10,0.0,0.0,524,1
7,21,34,1,1,59035,2,3,3663.6,2,2015,1,0.0,0.0,525,1
2,24,51,1,1,66729,2,2,7020.12,2,2012,11,0.0,0.0,526,1
7,21,29,1,1,82694,1,1,8193.34,2,2014,9,0.0,0.0,527,1
1,3,44,2,2,0,2,3,7789.43,2,2013,6,0.0,0.0,528,1
3,29,35,1,2,0,2,1,8561.94,2,2015,10,0.0,0.0,529,1
2,23,48,2,1,89448,3,2,9322.01,2,2018,8,0.0,0.0,530,1
2,24,51,2,1,76716,2,3,5791.3,2,2017,12,2018.0,0.0,531,1
7,21,30,2,1,93240,2,3,2987.43,2,2016,4,0.0,0.0,532,1
2,24,51,2,1,89455,2,1,5230.99,2,2015,11,0.0,0.0,533,1
7,20,22,1,1,59594,2,2,9054.37,2,2017,12,0.0,0.0,534,1
9,13,11,1,1,65327,2,1,14061.0,2,2017,3,0.0,0.0,535,1
9,21,16,2,1,90486,3,2,4823.76,2,2016,6,2017.0,9.0,536,1
7,21,24,2,2,0,2,3,6989.95,2,2015,5,0.0,0.0,537,1
6,13,6,1,2,0,3,3,6984.6,2,2014,11,0.0,0.0,538,1
7,21,32,1,1,80160,2,3,9422.39,2,2018,12,0.0,0.0,539,1
7,21,23,1,2,0,3,2,5448.22,2,2013,4,0.0,0.0,540,1
3,29,37,2,1,54447,2,2,5309.73,2,2017,3,0.0,0.0,541,1
7,17,16,2,1,58361,2,2,5623.8,2,2016,2,0.0,0.0,542,1
7,21,35,1,2,0,3,2,5938.42,2,2013,7,0.0,0.0,543,1
7,21,30,1,1,73914,2,3,38308.68,2,2017,10,0.0,0.0,544,1
6,7,3,2,1,92648,2,1,7610.54,2,2016,10,0.0,0.0,545,1
7,21,28,1,1,64391,2,3,8173.91,2,2014,5,2018.0,7.0,546,1
7,19,20,2,1,82511,1,2,12643.13,2,2015,7,0.0,0.0,547,1
7,21,31,2,3,264275,1,3,3970.09,2,2017,5,0.0,0.0,548,1
7,21,31,2,1,80066,3,3,8051.22,2,2014,9,0.0,0.0,549,1
9,12,14,2,1,91407,1,3,2669.41,2,2017,7,0.0,0.0,550,1
7,21,21,2,1,71496,2,3,3693.18,2,2014,10,0.0,0.0,551,1
9,12,9,2,1,54487,2,2,8730.04,2,2013,6,0.0,0.0,552,1
5,16,1,1,1,61430,2,3,9698.98,2,2012,10,0.0,0.0,553,1
10,21,37,1,1,87322,2,2,7484.37,2,2012,5,0.0,0.0,554,1
7,21,35,1,1,57991,2,3,5693.85,2,2015,1,0.0,0.0,555,1
7,21,23,1,1,70014,2,2,4874.66,2,2015,7,0.0,0.0,556,1
6,7,4,2,2,0,3,3,3305.86,2,2015,8,0.0,0.0,557,1
9,13,8,2,5,100410,2,3,16781.94,2,2013,8,0.0,11.0,558,1
7,21,21,2,1,60252,1,2,7154.36,2,2014,2,0.0,0.0,559,1
9,13,11,1,1,85230,2,3,3394.39,2,2014,12,2015.0,8.0,560,1
2,27,53,1,3,177528,1,1,5557.64,2,2013,8,0.0,0.0,561,1
9,10,11,1,3,124841,1,3,2640.34,2,2014,9,2017.0,2.0,562,1
9,13,10,1,1,89347,2,2,7835.14,2,2013,7,0.0,0.0,563,1
2,24,49,2,1,68427,2,3,8182.32,2,2012,11,0.0,0.0,564,1
2,24,52,1,2,0,2,3,9853.16,2,2014,2,0.0,0.0,565,1
2,26,54,1,1,77742,2,2,3259.18,1,2018,2,0.0,0.0,566,1
7,21,35,1,1,48163,2,3,25808.4,1,2018,3,0.0,0.0,567,1
9,13,8,1,1,73591,3,3,3935.22,2,2016,7,0.0,0.0,568,1
9,13,12,1,2,0,3,2,12617.18,2,2013,2,0.0,0.0,569,1
7,15,20,1,1,84950,1,3,5975.94,2,2016,10,0.0,0.0,570,1
6,10,6,2,1,91263,2,3,4278.39,2,2016,10,0.0,0.0,571,1
2,24,53,1,2,0,2,1,7253.7,2,2018,12,0.0,0.0,572,1
9,16,7,1,1,51328,1,3,4877.91,1,2018,4,0.0,0.0,573,1
1,5,45,2,1,68606,1,1,5400.61,2,2017,10,0.0,0.0,574,1
9,13,14,2,2,0,2,2,8418.52,2,2015,6,0.0,0.0,575,1
2,24,50,2,1,86056,2,3,6547.42,2,2013,5,0.0,0.0,576,1
9,13,8,1,5,82648,3,2,6007.69,2,2016,8,0.0,0.0,577,1
2,24,49,1,1,55521,2,2,8638.51,2,2017,3,0.0,0.0,578,1
2,24,53,1,2,0,2,1,7960.8,2,2018,11,0.0,0.0,579,1
6,7,3,1,1,69176,1,3,3995.06,2,2015,10,0.0,0.0,580,1
7,14,19,2,1,63217,1,2,10854.46,2,2013,1,0.0,0.0,581,1
7,21,28,1,2,0,3,3,8093.84,2,2016,8,0.0,0.0,582,1
2,24,49,1,1,71633,2,3,7236.05,2,2016,2,0.0,0.0,583,1
7,21,30,1,1,76489,2,2,4260.4,2,2012,4,0.0,0.0,584,1
4,6,7,1,1,71954,1,3,13863.35,1,2018,2,0.0,0.0,585,1
9,21,9,1,1,81572,2,2,5392.15,2,2016,4,0.0,0.0,586,1
2,24,52,1,4,77325,1,1,21610.58,2,2016,12,0.0,0.0,587,1
7,21,36,1,1,82053,2,3,18876.78,2,2017,10,0.0,0.0,588,1
2,24,51,2,1,69906,2,3,4889.79,2,2017,5,2018.0,2.0,589,1
7,21,26,2,1,80929,3,2,5347.56,2,2016,11,0.0,0.0,590,1
7,19,20,1,2,0,3,3,8204.63,2,2014,4,0.0,0.0,591,1
7,21,34,2,1,67869,3,1,6966.46,2,2017,9,0.0,0.0,592,1
7,21,23,2,2,0,3,3,2714.01,2,2015,3,0.0,0.0,593,1
9,12,14,1,5,91099,1,3,7097.48,2,2017,10,0.0,0.0,594,1
2,24,52,2,2,0,2,2,13009.38,2,2014,2,0.0,0.0,595,1
9,13,11,2,1,61974,2,3,5451.99,2,2013,5,0.0,0.0,596,1
2,5,45,2,2,0,3,3,2799.39,2,2014,6,0.0,0.0,597,1
7,21,31,2,1,94466,2,3,14339.9,2,2017,5,0.0,0.0,598,1
7,21,33,1,1,75072,1,3,7336.8,2,2013,5,0.0,0.0,599,1
7,21,31,1,4,52038,3,3,5298.39,2,2015,5,0.0,0.0,600,1
2,24,51,2,1,98532,1,2,6672.74,2,2016,5,0.0,0.0,601,1
7,21,31,1,1,84760,2,2,6082.98,2,2012,9,0.0,0.0,602,1
1,5,45,1,2,0,2,3,4932.67,2,2013,1,0.0,0.0,603,1
7,21,30,2,2,0,3,2,5078.93,2,2016,2,0.0,0.0,604,1
9,7,19,1,1,76533,2,3,5495.23,2,2018,6,0.0,0.0,605,1
7,12,31,1,1,103453,2,3,3430.58,2,2017,10,0.0,0.0,606,1
7,18,21,1,1,58795,2,2,8519.7,2,2017,3,0.0,0.0,607,1
7,21,29,2,1,72852,2,3,5629.81,2,2015,11,0.0,0.0,608,1
7,18,21,2,1,68167,1,1,6428.5,2,2017,1,0.0,0.0,609,1
4,9,5,2,1,87715,2,1,57618.38,1,2018,4,2018.0,12.0,610,1
7,21,38,2,1,61581,2,3,2788.59,2,2013,2,0.0,0.0,611,1
9,13,9,2,1,74395,2,2,7082.54,1,2018,3,0.0,0.0,612,1
7,21,30,2,1,90438,2,1,5510.38,2,2013,3,0.0,0.0,613,1
1,6,42,1,1,75612,3,2,7759.74,2,2016,7,2017.0,4.0,614,1
7,21,32,1,4,61693,2,1,5611.25,2,2013,1,0.0,0.0,615,1
2,24,51,1,1,112756,1,3,4914.63,2,2015,1,0.0,0.0,616,1
7,21,21,2,1,80188,1,2,5005.42,2,2013,1,0.0,0.0,617,1
9,13,16,1,2,0,3,2,5306.32,2,2013,3,0.0,0.0,618,1
7,21,45,1,2,0,3,1,10097.84,2,2018,6,0.0,0.0,619,1
7,21,24,1,2,0,3,2,16353.47,2,2013,12,0.0,0.0,620,1
7,21,29,2,2,0,1,3,5873.91,2,2017,1,0.0,0.0,621,1
7,21,33,2,1,64419,3,1,8247.44,2,2015,12,0.0,0.0,622,1
9,13,10,2,1,58477,1,1,5633.78,2,2017,6,0.0,0.0,623,1
9,13,10,2,1,55540,2,3,2573.72,2,2014,5,2016.0,8.0,624,1
7,10,31,1,3,118863,2,2,8595.0,2,2013,11,0.0,0.0,625,1
7,23,24,2,1,67896,2,3,24795.26,2,2017,11,0.0,0.0,626,1
1,6,38,2,1,67379,2,1,16336.02,2,2015,5,0.0,0.0,627,1
7,21,22,1,1,80661,3,2,3235.93,2,2012,9,2018.0,9.0,628,1
7,14,16,1,2,0,3,1,4951.14,2,2018,6,0.0,0.0,629,1
7,21,29,2,1,69896,2,3,6933.9,2,2015,4,0.0,0.0,630,1
2,25,52,1,1,75660,1,3,2921.9,2,2013,1,0.0,0.0,631,1
1,4,40,1,2,0,2,3,5430.0,2,2014,9,0.0,0.0,632,1
7,21,30,1,1,93841,2,3,5106.66,2,2015,9,0.0,0.0,633,1
9,22,14,2,1,94306,2,3,12168.24,2,2016,12,0.0,0.0,634,1
7,21,28,2,1,76533,2,2,5931.72,2,2015,12,0.0,0.0,635,1
7,21,30,1,1,69840,2,3,4979.02,2,2017,8,0.0,0.0,636,1
6,13,8,2,2,0,3,3,5040.87,2,2015,8,0.0,0.0,637,1
1,8,40,1,1,76263,3,2,6194.62,2,2016,8,2017.0,4.0,638,1
9,8,16,1,1,49094,2,1,4941.15,2,2016,12,0.0,0.0,639,1
1,5,43,1,5,118285,2,3,4810.35,2,2013,4,0.0,0.0,640,1
7,21,25,2,1,73864,2,2,10216.09,2,2012,6,0.0,0.0,641,1
9,20,10,1,1,79733,2,3,3287.53,2,2014,5,2018.0,12.0,642,1
2,24,49,2,1,83728,2,3,8192.83,2,2016,12,0.0,0.0,643,1
7,13,32,1,3,242425,2,3,5033.73,2,2013,11,0.0,0.0,644,1
7,21,23,2,5,100303,2,1,9898.04,2,2016,6,0.0,0.0,645,1
9,14,6,2,1,85075,2,2,5243.49,2,2012,11,0.0,0.0,646,1
7,21,33,2,2,0,2,2,5048.52,2,2014,12,0.0,0.0,647,1
4,8,7,2,2,0,3,3,5467.43,2,2016,7,0.0,0.0,648,1
9,13,9,1,1,79150,2,3,8190.03,2,2013,8,0.0,0.0,649,1
9,13,10,2,1,79058,2,2,4676.41,2,2013,12,0.0,0.0,650,1
10,21,33,2,4,53462,3,3,6900.91,2,2015,5,2017.0,0.0,651,1
9,13,10,1,1,78968,2,2,3803.4,2,2013,11,0.0,0.0,652,1
7,21,29,2,2,0,1,3,6257.78,2,2017,1,0.0,0.0,653,1
9,13,11,2,1,77840,3,3,6483.48,2,2015,9,0.0,0.0,654,1
9,13,10,1,1,56438,2,2,6163.83,2,2013,2,0.0,0.0,655,1
2,24,51,2,1,71595,2,2,8187.44,2,2013,12,0.0,0.0,656,1
2,24,51,2,1,72034,3,3,7415.24,1,2018,3,0.0,0.0,657,1
2,21,36,2,1,87139,2,2,4874.05,2,2016,9,0.0,0.0,658,1
9,13,10,2,2,0,3,3,9804.48,2,2014,9,0.0,0.0,659,1
7,21,47,1,2,0,2,1,5494.68,2,2018,12,0.0,0.0,660,1
7,21,25,2,1,88295,1,3,5083.18,2,2012,10,0.0,0.0,661,1
7,21,35,1,2,0,3,3,6854.93,2,2015,7,0.0,0.0,662,1
7,13,13,1,1,88857,2,2,3167.89,2,2015,11,0.0,0.0,663,1
2,4,47,1,2,0,3,1,4133.68,2,2017,3,0.0,7.0,664,1
9,12,15,1,1,91582,2,2,6568.2,2,2012,11,0.0,0.0,665,1
9,13,7,1,2,0,3,3,12654.98,2,2016,4,0.0,0.0,666,1
7,13,30,1,1,65681,2,2,5477.95,2,2018,8,0.0,0.0,667,1
9,13,10,2,2,0,2,2,6843.12,2,2015,1,0.0,0.0,668,1
9,14,19,1,1,84539,2,2,7584.83,1,2018,2,0.0,0.0,669,1
7,21,32,1,1,60594,2,1,4978.33,2,2014,7,0.0,0.0,670,1
9,15,6,1,1,82821,2,2,7063.79,2,2013,10,0.0,0.0,671,1
7,21,27,1,1,61724,2,2,7073.14,2,2017,1,0.0,0.0,672,1
9,8,6,1,1,94466,2,2,5590.94,2,2016,5,0.0,0.0,673,1
9,13,11,2,2,0,3,2,18191.8,2,2015,1,0.0,0.0,674,1
7,13,16,1,1,90548,2,2,5481.68,2,2015,11,0.0,0.0,675,1
2,24,50,2,1,71393,2,1,7662.85,2,2013,9,0.0,0.0,676,1
4,12,6,2,1,85479,1,2,4113.77,2,2014,8,0.0,0.0,677,1
