gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,user_id
2.0,33,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0,301
2.0,27,0.0,0,2.0,2.0,9.0,6.0,0.0,3.0,9.0,9.0,302
1.0,43,0.0,0,2.0,5.0,2.0,0.0,2.0,3.0,0.0,6.0,303
1.0,41,0.0,0,2.0,2.0,6.0,3.0,2.0,7.0,5.0,9.0,304
0.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,10.0,305
0.0,38,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0,306
1.0,31,1.0,0,2.0,2.0,9.0,6.0,2.0,8.0,13.0,9.0,307
2.0,36,0.0,0,2.0,6.0,2.0,6.0,2.0,3.0,9.0,8.0,308
2.0,32,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0,309
1.0,32,0.0,0,2.0,2.0,2.0,3.0,3.0,3.0,11.0,9.0,310
1.0,29,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,5.0,9.0,311
0.0,25,1.0,0,2.0,4.0,2.0,3.0,2.0,3.0,5.0,2.0,312
0.0,31,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0,313
2.0,34,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,9.0,314
2.0,36,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,0.0,4.0,315
2.0,50,0.0,0,2.0,7.0,6.0,0.0,2.0,6.0,13.0,9.0,316
2.0,24,1.0,25,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,317
1.0,29,0.0,0,2.0,2.0,6.0,6.0,2.0,8.0,5.0,9.0,318
2.0,29,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,9.0,319
2.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,11.0,9.0,320
1.0,23,0.0,0,2.0,2.0,6.0,3.0,2.0,6.0,5.0,9.0,321
2.0,1141,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,13.0,9.0,322
1.0,24,0.0,0,2.0,2.0,6.0,3.0,2.0,3.0,8.0,9.0,323
1.0,31,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,11.0,3.0,324
2.0,44,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,8.0,9.0,325
1.0,47,0.0,23,2.0,2.0,2.0,0.0,3.0,8.0,9.0,10.0,326
1.0,27,0.0,0,2.0,2.0,2.0,3.0,2.0,8.0,5.0,9.0,327
1.0,48,0.0,0,2.0,5.0,2.0,6.0,2.0,8.0,5.0,9.0,328
1.0,56,1.0,0,2.0,7.0,6.0,6.0,2.0,3.0,8.0,9.0,329
2.0,31,0.0,0,2.0,5.0,6.0,0.0,2.0,8.0,5.0,4.0,330
2.0,35,0.0,0,2.0,0.0,2.0,6.0,2.0,4.0,8.0,5.0,331
1.0,41,0.0,0,2.0,2.0,6.0,3.0,2.0,3.0,13.0,9.0,332
0.0,24,0.0,0,2.0,2.0,6.0,6.0,3.0,3.0,13.0,9.0,333
2.0,30,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,13.0,9.0,334
1.0,30,0.0,0,2.0,2.0,6.0,6.0,2.0,3.0,5.0,9.0,335
0.0,55,0.0,0,2.0,5.0,2.0,0.0,2.0,6.0,13.0,6.0,336
2.0,29,0.0,0,2.0,2.0,6.0,6.0,2.0,8.0,0.0,9.0,337
2.0,32,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0,338
1.0,53,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,9.0,9.0,339
2.0,31,1.0,0,2.0,2.0,6.0,0.0,2.0,6.0,13.0,0.0,340
1.0,28,1.0,0,2.0,2.0,2.0,3.0,2.0,6.0,8.0,2.0,341
2.0,23,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,11.0,9.0,342
2.0,20,1.0,0,2.0,2.0,2.0,6.0,3.0,1.0,13.0,9.0,343
0.0,29,0.0,24,2.0,2.0,2.0,6.0,1.0,6.0,0.0,4.0,344
2.0,27,0.0,0,2.0,5.0,6.0,6.0,2.0,3.0,13.0,6.0,345
1.0,59,1.0,0,2.0,5.0,2.0,6.0,2.0,3.0,5.0,2.0,346
2.0,33,0.0,0,0.0,2.0,6.0,6.0,2.0,2.0,5.0,9.0,347
1.0,27,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,13.0,4.0,348
2.0,32,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,6.0,349
2.0,53,0.0,0,2.0,6.0,6.0,6.0,2.0,4.0,0.0,9.0,350
1.0,37,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,5.0,6.0,351
1.0,21,0.0,0,2.0,2.0,2.0,3.0,2.0,7.0,5.0,9.0,352
2.0,59,1.0,0,2.0,7.0,2.0,6.0,2.0,6.0,5.0,4.0,353
1.0,26,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,0.0,9.0,354
2.0,35,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,13.0,9.0,355
0.0,44,1.0,0,2.0,2.0,2.0,6.0,1.0,3.0,13.0,9.0,356
2.0,30,0.0,0,2.0,2.0,2.0,3.0,3.0,6.0,11.0,9.0,357
2.0,31,0.0,0,2.0,7.0,2.0,6.0,0.0,3.0,0.0,10.0,358
1.0,24,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,8.0,9.0,359
0.0,24,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,5.0,6.0,360
0.0,28,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,5.0,9.0,361
1.0,30,1.0,25,2.0,2.0,2.0,0.0,2.0,8.0,0.0,9.0,362
1.0,32,0.0,12,2.0,5.0,2.0,6.0,2.0,3.0,8.0,9.0,363
1.0,32,0.0,0,2.0,6.0,6.0,6.0,2.0,8.0,5.0,9.0,364
1.0,23,1.0,0,2.0,2.0,2.0,0.0,3.0,3.0,5.0,9.0,365
1.0,57,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,5.0,4.0,366
0.0,34,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,9.0,3.0,367
1.0,24,0.0,0,2.0,5.0,2.0,6.0,2.0,8.0,5.0,9.0,368
1.0,32,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,9.0,369
0.0,32,1.0,0,2.0,2.0,6.0,6.0,2.0,3.0,13.0,9.0,370
1.0,29,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,371
2.0,26,0.0,0,2.0,2.0,2.0,0.0,2.0,7.0,8.0,9.0,372
0.0,28,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,5.0,10.0,373
0.0,24,0.0,0,2.0,7.0,2.0,3.0,2.0,6.0,5.0,9.0,374
0.0,32,0.0,0,2.0,5.0,2.0,6.0,2.0,6.0,13.0,9.0,375
2.0,56,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,376
1.0,31,1.0,0,2.0,2.0,2.0,0.0,2.0,6.0,6.0,9.0,377
0.0,1119,0.0,0,2.0,7.0,6.0,6.0,3.0,3.0,5.0,9.0,378
2.0,43,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,10.0,379
1.0,27,1.0,0,2.0,5.0,2.0,0.0,2.0,3.0,8.0,9.0,380
2.0,42,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,381
1.0,38,0.0,0,2.0,5.0,6.0,3.0,3.0,4.0,8.0,9.0,382
1.0,40,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,13.0,9.0,383
2.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0,384
2.0,33,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,10.0,385
1.0,576,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,1.0,386
1.0,62,0.0,25,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,387
2.0,25,1.0,0,2.0,2.0,6.0,0.0,2.0,4.0,5.0,9.0,388
2.0,47,0.0,0,2.0,7.0,2.0,6.0,3.0,3.0,13.0,9.0,389
1.0,21,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0,390
1.0,32,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,391
1.0,26,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,11.0,9.0,392
2.0,65,0.0,0,2.0,2.0,2.0,6.0,3.0,3.0,13.0,9.0,393
2.0,47,0.0,0,2.0,2.0,6.0,3.0,2.0,7.0,9.0,9.0,394
0.0,29,0.0,23,2.0,2.0,2.0,0.0,2.0,8.0,13.0,9.0,395
1.0,55,0.0,25,2.0,2.0,6.0,6.0,0.0,3.0,11.0,9.0,396
0.0,27,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,6.0,397
1.0,33,1.0,0,2.0,2.0,2.0,3.0,2.0,6.0,9.0,9.0,398
0.0,31,0.0,23,2.0,2.0,2.0,3.0,2.0,3.0,5.0,10.0,399
1.0,31,0.0,0,2.0,5.0,2.0,0.0,2.0,3.0,11.0,9.0,400
0.0,18,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,401
2.0,28,0.0,12,2.0,5.0,2.0,6.0,3.0,3.0,5.0,9.0,402
2.0,35,1.0,0,2.0,5.0,2.0,6.0,2.0,3.0,0.0,9.0,403
1.0,49,1.0,0,2.0,2.0,2.0,6.0,3.0,3.0,0.0,9.0,404
1.0,30,1.0,0,2.0,0.0,6.0,0.0,2.0,3.0,5.0,9.0,405
2.0,51,0.0,0,2.0,7.0,2.0,0.0,2.0,6.0,9.0,10.0,406
0.0,25,1.0,0,2.0,2.0,2.0,0.0,2.0,7.0,8.0,9.0,407
1.0,35,0.0,0,0.0,5.0,6.0,3.0,2.0,6.0,5.0,6.0,408
2.0,150,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,10.0,409
0.0,42,0.0,0,2.0,2.0,1.0,3.0,2.0,6.0,0.0,9.0,410
1.0,31,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,8.0,9.0,411
0.0,34,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,0.0,9.0,412
2.0,19,1.0,0,2.0,2.0,2.0,6.0,3.0,6.0,13.0,9.0,413
2.0,53,0.0,12,2.0,2.0,2.0,0.0,3.0,3.0,5.0,10.0,414
2.0,31,0.0,25,2.0,2.0,2.0,6.0,2.0,3.0,11.0,6.0,415
0.0,64,0.0,0,2.0,6.0,6.0,6.0,2.0,3.0,5.0,10.0,416
2.0,27,1.0,0,2.0,5.0,1.0,4.0,2.0,6.0,9.0,1.0,417
2.0,24,1.0,0,2.0,2.0,2.0,0.0,2.0,7.0,5.0,9.0,418
1.0,61,0.0,0,2.0,5.0,6.0,0.0,2.0,3.0,0.0,4.0,419
1.0,32,0.0,25,2.0,2.0,2.0,6.0,2.0,0.0,11.0,10.0,420
2.0,40,0.0,0,2.0,2.0,2.0,6.0,3.0,3.0,0.0,9.0,421
0.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,0.0,9.0,422
1.0,52,0.0,25,2.0,6.0,2.0,6.0,0.0,6.0,5.0,9.0,423
2.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0,424
1.0,33,1.0,0,2.0,5.0,2.0,6.0,2.0,3.0,8.0,10.0,425
1.0,37,0.0,0,2.0,7.0,2.0,3.0,2.0,3.0,13.0,5.0,426
2.0,44,0.0,25,2.0,5.0,2.0,6.0,2.0,6.0,13.0,9.0,427
2.0,23,1.0,0,2.0,2.0,6.0,6.0,2.0,7.0,11.0,9.0,428
1.0,36,0.0,0,2.0,2.0,9.0,0.0,2.0,7.0,5.0,10.0,429
1.0,55,0.0,0,2.0,5.0,9.0,3.0,2.0,3.0,5.0,9.0,430
2.0,47,1.0,0,2.0,5.0,6.0,0.0,2.0,6.0,8.0,3.0,431
2.0,27,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,11.0,9.0,432
1.0,43,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,13.0,3.0,433
2.0,19,1.0,0,2.0,5.0,2.0,6.0,2.0,3.0,5.0,9.0,434
1.0,32,0.0,0,2.0,2.0,2.0,3.0,0.0,6.0,8.0,8.0,435
1.0,35,1.0,0,2.0,6.0,2.0,3.0,2.0,3.0,9.0,9.0,436
0.0,35,1.0,0,2.0,2.0,6.0,6.0,2.0,3.0,13.0,9.0,437
1.0,61,0.0,12,2.0,2.0,6.0,6.0,2.0,6.0,0.0,10.0,438
2.0,46,0.0,0,2.0,2.0,4.0,3.0,2.0,3.0,13.0,9.0,439
2.0,35,1.0,25,2.0,5.0,2.0,6.0,2.0,6.0,8.0,9.0,440
0.0,31,0.0,0,2.0,2.0,6.0,6.0,2.0,3.0,8.0,9.0,441
1.0,32,1.0,0,2.0,5.0,6.0,6.0,2.0,6.0,13.0,3.0,442
2.0,39,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,443
1.0,45,1.0,0,2.0,2.0,2.0,0.0,2.0,6.0,13.0,9.0,444
1.0,39,0.0,0,2.0,6.0,9.0,0.0,2.0,3.0,5.0,9.0,445
0.0,50,1.0,0,7.0,6.0,2.0,0.0,2.0,3.0,8.0,3.0,446
0.0,40,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,13.0,9.0,447
1.0,49,1.0,25,2.0,2.0,6.0,3.0,2.0,8.0,5.0,5.0,448
1.0,45,0.0,25,5.0,2.0,2.0,3.0,2.0,6.0,0.0,9.0,449
1.0,30,0.0,0,2.0,6.0,6.0,6.0,2.0,3.0,13.0,9.0,450
0.0,43,1.0,0,2.0,7.0,2.0,0.0,3.0,7.0,11.0,4.0,451
2.0,30,0.0,0,2.0,6.0,6.0,6.0,2.0,8.0,13.0,1.0,452
0.0,47,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,9.0,453
1.0,32,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,8.0,9.0,454
1.0,32,1.0,25,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0,455
2.0,25,0.0,0,2.0,2.0,2.0,6.0,3.0,3.0,5.0,9.0,456
2.0,30,0.0,0,2.0,2.0,6.0,0.0,2.0,3.0,5.0,10.0,457
2.0,33,0.0,25,2.0,0.0,2.0,6.0,1.0,3.0,5.0,6.0,458
2.0,46,0.0,0,2.0,2.0,6.0,6.0,1.0,3.0,9.0,9.0,459
2.0,30,1.0,0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,9.0,460
1.0,22,0.0,0,2.0,5.0,2.0,6.0,2.0,6.0,13.0,4.0,461
0.0,40,0.0,0,2.0,2.0,2.0,6.0,3.0,7.0,5.0,4.0,462
2.0,27,1.0,12,2.0,2.0,2.0,6.0,2.0,6.0,5.0,10.0,463
1.0,32,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,5.0,9.0,464
2.0,26,0.0,25,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,465
1.0,22,0.0,0,2.0,2.0,2.0,6.0,3.0,1.0,5.0,10.0,466
1.0,29,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,10.0,467
2.0,44,0.0,25,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0,468
0.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,469
1.0,26,0.0,0,2.0,7.0,6.0,3.0,2.0,6.0,8.0,9.0,470
2.0,31,0.0,0,2.0,6.0,2.0,6.0,2.0,7.0,11.0,9.0,471
1.0,22,0.0,0,2.0,2.0,1.0,0.0,2.0,8.0,0.0,10.0,472
1.0,675,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,5.0,9.0,473
2.0,26,0.0,0,2.0,2.0,4.0,0.0,2.0,0.0,13.0,9.0,474
1.0,36,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,13.0,5.0,475
2.0,43,0.0,0,2.0,7.0,6.0,6.0,2.0,6.0,11.0,9.0,476
0.0,26,1.0,0,0.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0,477
2.0,26,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,9.0,478
1.0,27,0.0,0,2.0,5.0,2.0,3.0,2.0,3.0,8.0,9.0,479
2.0,24,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,0.0,6.0,480
1.0,933,0.0,0,2.0,5.0,2.0,3.0,3.0,6.0,5.0,9.0,481
2.0,32,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,5.0,9.0,482
0.0,39,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,13.0,9.0,483
0.0,22,0.0,0,2.0,5.0,1.0,6.0,3.0,3.0,0.0,9.0,484
1.0,32,1.0,0,2.0,2.0,6.0,6.0,2.0,3.0,5.0,10.0,485
2.0,34,1.0,0,2.0,2.0,6.0,3.0,2.0,6.0,5.0,9.0,486
2.0,32,0.0,0,2.0,7.0,2.0,6.0,2.0,7.0,5.0,9.0,487
2.0,27,0.0,0,2.0,2.0,6.0,6.0,2.0,3.0,5.0,9.0,488
1.0,23,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,4.0,489
2.0,38,0.0,0,2.0,5.0,2.0,0.0,2.0,7.0,13.0,9.0,490
1.0,32,1.0,0,2.0,5.0,2.0,0.0,2.0,6.0,5.0,6.0,491
1.0,58,0.0,0,2.0,5.0,2.0,3.0,2.0,0.0,8.0,4.0,492
2.0,45,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,13.0,4.0,493
2.0,30,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,11.0,1.0,494
1.0,64,0.0,25,2.0,2.0,2.0,5.0,2.0,6.0,8.0,9.0,495
1.0,38,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,496
2.0,28,0.0,25,2.0,6.0,2.0,0.0,2.0,3.0,0.0,9.0,497
1.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,4.0,498
1.0,31,0.0,0,2.0,2.0,6.0,0.0,2.0,3.0,0.0,9.0,499
2.0,56,1.0,25,2.0,2.0,6.0,6.0,2.0,6.0,5.0,4.0,500
0.0,38,0.0,0,2.0,7.0,2.0,6.0,2.0,8.0,11.0,9.0,501
1.0,26,0.0,0,2.0,6.0,2.0,6.0,3.0,6.0,11.0,9.0,502
0.0,31,0.0,25,2.0,2.0,2.0,3.0,2.0,3.0,13.0,9.0,503
1.0,24,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,11.0,9.0,504
1.0,45,0.0,0,2.0,2.0,9.0,0.0,2.0,3.0,5.0,6.0,505
1.0,51,1.0,0,2.0,2.0,2.0,0.0,2.0,6.0,8.0,9.0,506
1.0,51,1.0,0,2.0,2.0,9.0,6.0,2.0,3.0,0.0,10.0,507
2.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,10.0,508
2.0,46,1.0,0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,9.0,509
2.0,44,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,0.0,10.0,510
1.0,49,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,13.0,9.0,511
1.0,35,0.0,0,3.0,0.0,2.0,6.0,2.0,3.0,9.0,9.0,512
1.0,35,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,10.0,513
1.0,32,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,4.0,514
2.0,27,0.0,0,2.0,2.0,2.0,6.0,0.0,3.0,9.0,9.0,515
2.0,24,0.0,0,2.0,5.0,2.0,3.0,2.0,6.0,9.0,9.0,516
0.0,32,1.0,0,2.0,2.0,2.0,6.0,0.0,6.0,5.0,10.0,517
2.0,34,0.0,0,2.0,2.0,2.0,6.0,3.0,3.0,8.0,4.0,518
2.0,25,0.0,12,2.0,2.0,6.0,6.0,2.0,6.0,5.0,9.0,519
1.0,1485,0.0,0,2.0,6.0,2.0,6.0,3.0,6.0,5.0,9.0,520
1.0,42,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,13.0,9.0,521
2.0,35,0.0,25,2.0,5.0,2.0,6.0,2.0,8.0,0.0,4.0,522
1.0,27,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,0.0,9.0,523
2.0,54,0.0,0,2.0,2.0,6.0,3.0,3.0,3.0,5.0,2.0,524
1.0,31,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,5.0,9.0,525
2.0,67,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,4.0,526
1.0,59,0.0,0,2.0,5.0,2.0,6.0,2.0,6.0,0.0,9.0,527
2.0,22,0.0,25,2.0,2.0,6.0,6.0,3.0,6.0,5.0,9.0,528
2.0,27,0.0,25,2.0,2.0,2.0,6.0,2.0,6.0,0.0,9.0,529
2.0,29,1.0,25,2.0,5.0,9.0,0.0,2.0,3.0,9.0,9.0,530
1.0,46,1.0,0,2.0,2.0,6.0,0.0,2.0,3.0,13.0,9.0,531
2.0,52,1.0,0,2.0,2.0,6.0,6.0,2.0,3.0,8.0,9.0,532
1.0,32,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,9.0,9.0,533
1.0,30,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,11.0,9.0,534
2.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,535
1.0,25,0.0,0,2.0,2.0,9.0,0.0,3.0,8.0,5.0,9.0,536
2.0,34,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,2.0,537
2.0,44,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,538
0.0,32,0.0,23,2.0,5.0,6.0,6.0,2.0,0.0,5.0,9.0,539
0.0,43,1.0,0,2.0,7.0,2.0,3.0,2.0,3.0,5.0,9.0,540
1.0,34,1.0,0,2.0,5.0,2.0,0.0,2.0,6.0,5.0,9.0,541
2.0,60,0.0,0,2.0,2.0,6.0,3.0,2.0,3.0,13.0,9.0,542
2.0,32,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,13.0,9.0,543
1.0,37,1.0,0,2.0,6.0,2.0,3.0,2.0,3.0,13.0,9.0,544
2.0,35,1.0,0,2.0,2.0,6.0,6.0,2.0,6.0,13.0,9.0,545
2.0,23,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,9.0,546
2.0,33,0.0,0,2.0,7.0,6.0,6.0,3.0,8.0,5.0,5.0,547
2.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0,548
2.0,26,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,8.0,6.0,549
0.0,154,0.0,0,2.0,5.0,2.0,3.0,2.0,3.0,8.0,10.0,550
1.0,27,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,551
2.0,42,0.0,0,2.0,2.0,6.0,6.0,2.0,3.0,13.0,9.0,552
2.0,35,0.0,0,2.0,5.0,2.0,6.0,2.0,6.0,8.0,9.0,553
2.0,23,1.0,0,13.0,2.0,9.0,0.0,2.0,6.0,9.0,9.0,554
1.0,32,0.0,0,2.0,0.0,9.0,3.0,2.0,3.0,8.0,9.0,555
1.0,35,0.0,25,2.0,2.0,2.0,3.0,2.0,8.0,9.0,9.0,556
1.0,49,0.0,0,2.0,6.0,2.0,0.0,2.0,8.0,11.0,9.0,557
1.0,30,0.0,0,2.0,5.0,6.0,6.0,2.0,3.0,11.0,9.0,558
1.0,24,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,4.0,559
1.0,40,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,0.0,5.0,560
0.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,13.0,9.0,561
0.0,30,0.0,0,2.0,2.0,6.0,5.0,2.0,6.0,8.0,9.0,562
2.0,35,1.0,0,2.0,2.0,6.0,6.0,2.0,7.0,0.0,10.0,563
2.0,32,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,564
1.0,31,0.0,0,3.0,0.0,2.0,6.0,2.0,3.0,8.0,5.0,565
0.0,27,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,0.0,4.0,566
0.0,35,1.0,0,2.0,2.0,2.0,0.0,2.0,3.0,9.0,9.0,567
2.0,34,0.0,0,2.0,5.0,2.0,6.0,0.0,3.0,5.0,9.0,568
2.0,29,0.0,12,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0,569
2.0,29,1.0,25,2.0,2.0,2.0,3.0,2.0,6.0,5.0,9.0,570
2.0,35,1.0,0,2.0,2.0,6.0,6.0,2.0,6.0,5.0,10.0,571
0.0,44,2.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0,572
0.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,573
1.0,39,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,0.0,9.0,574
0.0,46,0.0,0,2.0,5.0,2.0,6.0,2.0,6.0,8.0,4.0,575
2.0,25,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,576
2.0,60,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,13.0,9.0,577
1.0,46,0.0,0,2.0,5.0,2.0,6.0,2.0,6.0,5.0,9.0,578
1.0,44,1.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,9.0,579
0.0,58,0.0,23,2.0,5.0,6.0,0.0,2.0,3.0,5.0,6.0,580
2.0,35,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,8.0,581
2.0,43,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,9.0,9.0,582
2.0,23,0.0,0,2.0,2.0,2.0,3.0,2.0,0.0,13.0,9.0,583
2.0,42,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0,584
0.0,27,0.0,0,2.0,2.0,1.0,3.0,3.0,3.0,11.0,9.0,585
2.0,26,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,11.0,9.0,586
1.0,33,0.0,24,2.0,5.0,2.0,6.0,2.0,3.0,5.0,6.0,587
2.0,25,1.0,0,2.0,2.0,6.0,6.0,2.0,6.0,5.0,9.0,588
1.0,35,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,589
3.0,49,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,11.0,9.0,590
1.0,27,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,591
1.0,34,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,13.0,9.0,592
1.0,34,0.0,25,2.0,2.0,2.0,0.0,0.0,6.0,9.0,10.0,593
1.0,56,0.0,0,2.0,5.0,2.0,6.0,2.0,7.0,11.0,9.0,594
2.0,68,1.0,0,2.0,2.0,6.0,6.0,2.0,0.0,5.0,10.0,595
2.0,28,0.0,0,2.0,7.0,2.0,6.0,2.0,6.0,9.0,9.0,596
1.0,46,0.0,25,2.0,6.0,2.0,6.0,2.0,6.0,5.0,9.0,597
1.0,29,0.0,0,2.0,7.0,2.0,6.0,2.0,8.0,8.0,9.0,598
0.0,29,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,599
2.0,35,0.0,24,2.0,5.0,6.0,3.0,2.0,3.0,13.0,10.0,600
1.0,61,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,6.0,601
2.0,488,1.0,25,2.0,6.0,6.0,6.0,2.0,3.0,5.0,4.0,602
