user_id,session_id,action,action_type,action_detail,device_type,secs_elapsed
196,24270,154.0,2.0,99.0,6.0,558.0
196,24271,154.0,2.0,99.0,6.0,8145.0
196,24272,154.0,2.0,99.0,6.0,1394.0
197,24247,165.0,3.0,78.0,6.0,15.0
197,24248,118.0,3.0,101.0,6.0,165.0
197,24249,49.0,2.0,19.0,6.0,58865.0
197,24250,165.0,3.0,78.0,6.0,133.0
197,24251,23.0,2.0,17.0,6.0,1299.0
197,24252,158.0,7.0,57.0,6.0,18730.0
197,24253,23.0,2.0,17.0,6.0,473.0
197,24254,165.0,3.0,78.0,6.0,158.0
197,24255,158.0,7.0,57.0,6.0,48993.0
197,24256,81.0,7.0,99.0,6.0,1373.0
198,24263,10.0,0.0,0.0,8.0,145.0
198,24264,81.0,7.0,99.0,8.0,1012.0
198,24265,23.0,2.0,17.0,8.0,632.0
198,24266,158.0,7.0,57.0,8.0,8995.0
198,24267,23.0,2.0,17.0,8.0,484.0
198,24268,9.0,2.0,14.0,8.0,165.0
198,24269,118.0,3.0,101.0,8.0,967.0
198,24270,158.0,7.0,57.0,8.0,998.0
198,24271,154.0,2.0,99.0,8.0,8994.0
198,24272,81.0,0.0,0.0,8.0,1218.0
199,24247,165.0,3.0,78.0,2.0,15.0
199,24248,118.0,3.0,101.0,6.0,165.0
199,24249,49.0,2.0,19.0,2.0,54425.0
199,24250,165.0,3.0,78.0,6.0,133.0
199,24251,23.0,2.0,17.0,6.0,1299.0
199,24252,158.0,7.0,57.0,6.0,18730.0
199,24253,23.0,2.0,17.0,6.0,791.0
199,24254,165.0,3.0,78.0,2.0,158.0
199,24255,158.0,7.0,92.0,6.0,48993.0
199,24256,81.0,7.0,99.0,6.0,1398.0
200,24263,10.0,0.0,0.0,8.0,0.0
200,24264,158.0,7.0,57.0,8.0,1013.0
200,24265,23.0,2.0,17.0,8.0,665.0
200,24266,165.0,3.0,78.0,8.0,22.0
200,24267,23.0,2.0,17.0,8.0,599.0
200,24268,158.0,7.0,57.0,8.0,65.0
200,24269,118.0,3.0,101.0,8.0,967.0
200,24270,158.0,7.0,57.0,8.0,757.0
200,24271,96.0,2.0,52.0,8.0,707.0
200,24272,118.0,3.0,101.0,8.0,36.0
201,24247,165.0,3.0,78.0,8.0,15.0
201,24248,118.0,3.0,101.0,8.0,165.0
201,24249,49.0,2.0,19.0,2.0,54425.0
201,24250,165.0,3.0,78.0,8.0,133.0
201,24251,23.0,2.0,17.0,8.0,1299.0
201,24252,158.0,7.0,57.0,8.0,18130.0
201,24253,23.0,2.0,17.0,8.0,793.0
201,24254,165.0,3.0,78.0,8.0,158.0
201,24255,158.0,7.0,57.0,8.0,8993.0
201,24256,81.0,0.0,0.0,8.0,798.0
202,24247,165.0,3.0,78.0,8.0,15.0
202,24248,118.0,3.0,101.0,8.0,165.0
202,24249,49.0,2.0,19.0,2.0,54425.0
202,24250,165.0,3.0,78.0,8.0,133.0
202,24251,23.0,2.0,17.0,8.0,1299.0
202,24252,158.0,7.0,57.0,8.0,18929.0
202,24253,23.0,2.0,17.0,8.0,793.0
202,24254,165.0,3.0,78.0,8.0,157.0
202,24255,158.0,7.0,92.0,8.0,8993.0
202,24256,81.0,0.0,0.0,8.0,12.0
203,24247,165.0,3.0,78.0,8.0,45.0
203,24248,118.0,3.0,101.0,8.0,165.0
203,24249,49.0,2.0,19.0,2.0,54425.0
203,24250,165.0,3.0,78.0,8.0,133.0
203,24251,23.0,2.0,17.0,8.0,1299.0
203,24252,158.0,7.0,57.0,8.0,18929.0
203,24253,23.0,2.0,17.0,8.0,181.0
203,24254,165.0,3.0,78.0,8.0,155.0
203,24255,158.0,7.0,92.0,8.0,48993.0
203,24256,81.0,0.0,0.0,8.0,18.0
204,24207,49.0,2.0,19.0,2.0,61845.0
204,24208,116.0,1.0,62.0,6.0,0.0
204,24209,147.0,7.0,60.0,6.0,1112.0
204,24210,56.0,7.0,26.0,6.0,665.0
204,24211,30.0,6.0,7.0,2.0,9665.0
204,24212,49.0,2.0,19.0,2.0,624.0
204,24213,74.0,3.0,34.0,6.0,693.0
204,24214,147.0,7.0,60.0,6.0,625.0
204,24215,56.0,7.0,26.0,6.0,553.0
204,24216,56.0,7.0,26.0,2.0,694.0
205,24247,165.0,3.0,78.0,8.0,15.0
205,24248,118.0,3.0,101.0,8.0,165.0
205,24249,49.0,2.0,19.0,2.0,58865.0
205,24250,165.0,3.0,78.0,8.0,133.0
205,24251,23.0,2.0,17.0,8.0,1299.0
205,24252,158.0,7.0,57.0,8.0,18929.0
205,24253,23.0,2.0,17.0,8.0,796.0
205,24254,165.0,3.0,78.0,8.0,158.0
205,24255,158.0,7.0,92.0,8.0,8993.0
205,24256,81.0,0.0,0.0,8.0,18.0
206,24291,118.0,3.0,101.0,8.0,1086.0
206,24292,118.0,3.0,101.0,8.0,1085.0
206,24293,154.0,2.0,99.0,8.0,6136.0
206,24294,165.0,3.0,78.0,8.0,137.0
206,24295,23.0,2.0,17.0,8.0,889.0
206,24296,158.0,7.0,57.0,8.0,10268.0
206,24297,23.0,2.0,17.0,8.0,797.0
206,24298,158.0,7.0,57.0,8.0,3695.0
206,24299,118.0,3.0,101.0,8.0,997.0
206,24300,154.0,2.0,99.0,8.0,3737.0
207,24263,10.0,0.0,0.0,2.0,13.0
207,24264,81.0,7.0,99.0,8.0,1012.0
207,24265,23.0,2.0,17.0,8.0,665.0
207,24266,158.0,7.0,57.0,8.0,8991.0
207,24267,23.0,2.0,17.0,8.0,699.0
207,24268,9.0,2.0,14.0,8.0,165.0
207,24269,118.0,3.0,101.0,8.0,967.0
207,24270,158.0,7.0,57.0,8.0,757.0
207,24271,154.0,2.0,99.0,8.0,8104.0
207,24272,81.0,7.0,99.0,8.0,1213.0
208,24237,118.0,3.0,101.0,2.0,45.0
208,24238,158.0,7.0,57.0,6.0,8988.0
208,24239,165.0,3.0,78.0,7.0,145.0
208,24240,165.0,3.0,78.0,6.0,137.0
208,24241,23.0,2.0,17.0,6.0,555.0
208,24242,183.0,6.0,85.0,2.0,265.0
208,24243,81.0,7.0,99.0,6.0,865.0
208,24244,158.0,7.0,57.0,2.0,398.0
208,24245,81.0,7.0,99.0,2.0,7793.0
208,24246,81.0,7.0,99.0,6.0,1588.0
209,24297,118.0,3.0,101.0,8.0,86.0
209,24298,118.0,3.0,101.0,8.0,1082.0
209,24299,49.0,2.0,19.0,8.0,33865.0
209,24200,165.0,3.0,78.0,8.0,0.0
209,24201,23.0,2.0,17.0,8.0,889.0
209,24202,158.0,7.0,57.0,8.0,18925.0
209,24203,23.0,2.0,17.0,8.0,797.0
209,24204,158.0,7.0,57.0,8.0,398.0
209,24205,118.0,3.0,101.0,8.0,793.0
209,24206,81.0,0.0,0.0,8.0,1013.0
210,24247,165.0,3.0,78.0,8.0,45.0
210,24248,118.0,3.0,101.0,8.0,165.0
210,24249,49.0,2.0,19.0,2.0,54425.0
210,24250,165.0,3.0,78.0,8.0,133.0
210,24251,23.0,2.0,17.0,8.0,1299.0
210,24252,158.0,7.0,57.0,8.0,18130.0
210,24253,23.0,2.0,17.0,8.0,798.0
210,24254,165.0,3.0,78.0,8.0,150.0
210,24255,158.0,7.0,92.0,8.0,8993.0
210,24256,81.0,0.0,0.0,8.0,798.0
211,24263,60.0,7.0,28.0,6.0,80.0
211,24264,158.0,7.0,57.0,6.0,1053.0
211,24265,154.0,2.0,99.0,6.0,1377.0
211,24266,154.0,2.0,99.0,6.0,8137.0
211,24267,23.0,2.0,17.0,6.0,635.0
211,24268,118.0,3.0,101.0,6.0,1065.0
211,24269,118.0,3.0,101.0,6.0,991.0
211,24270,154.0,2.0,99.0,6.0,1998.0
211,24271,154.0,2.0,99.0,6.0,8104.0
211,24272,81.0,7.0,99.0,6.0,1313.0
212,24263,10.0,0.0,0.0,8.0,3.0
212,24264,158.0,7.0,57.0,8.0,5813.0
212,24265,23.0,2.0,17.0,8.0,645.0
212,24266,81.0,7.0,99.0,8.0,8632.0
212,24267,23.0,2.0,17.0,8.0,499.0
212,24268,158.0,7.0,57.0,8.0,16065.0
212,24269,81.0,7.0,99.0,8.0,791.0
212,24270,158.0,7.0,57.0,8.0,757.0
212,24271,118.0,3.0,101.0,8.0,757.0
212,24272,81.0,0.0,0.0,8.0,1013.0
213,24297,118.0,3.0,101.0,8.0,86.0
213,24298,118.0,3.0,101.0,8.0,1085.0
213,24299,154.0,2.0,99.0,8.0,3865.0
213,24200,165.0,3.0,78.0,8.0,137.0
213,24201,23.0,2.0,17.0,8.0,599.0
213,24202,158.0,7.0,57.0,8.0,268.0
213,24203,23.0,2.0,17.0,8.0,797.0
213,24204,158.0,7.0,57.0,8.0,795.0
213,24205,118.0,3.0,101.0,8.0,713.0
213,24206,23.0,2.0,17.0,8.0,1013.0
214,24263,60.0,7.0,28.0,6.0,100.0
214,24264,158.0,7.0,57.0,6.0,7013.0
214,24265,147.0,7.0,60.0,6.0,665.0
214,24266,116.0,1.0,62.0,6.0,1051.0
214,24267,23.0,2.0,17.0,6.0,499.0
214,24268,23.0,2.0,17.0,6.0,5.0
214,24269,147.0,7.0,60.0,6.0,791.0
214,24270,147.0,7.0,60.0,6.0,645.0
214,24271,118.0,3.0,101.0,6.0,757.0
214,24272,81.0,0.0,0.0,6.0,1014.0
215,24263,10.0,0.0,0.0,2.0,13.0
215,24264,81.0,7.0,99.0,8.0,1012.0
215,24265,23.0,2.0,17.0,8.0,655.0
215,24266,158.0,7.0,57.0,8.0,8995.0
215,24267,23.0,2.0,17.0,8.0,484.0
215,24268,158.0,7.0,57.0,8.0,16032.0
215,24269,118.0,3.0,101.0,8.0,967.0
215,24270,154.0,2.0,99.0,8.0,557.0
215,24271,154.0,2.0,99.0,8.0,8107.0
215,24272,81.0,7.0,99.0,8.0,1377.0
216,24247,165.0,3.0,78.0,8.0,15.0
216,24248,118.0,3.0,101.0,8.0,165.0
216,24249,49.0,2.0,19.0,8.0,58865.0
216,24250,165.0,3.0,78.0,8.0,133.0
216,24251,23.0,2.0,17.0,8.0,1299.0
216,24252,158.0,7.0,57.0,8.0,11230.0
216,24253,23.0,2.0,17.0,8.0,793.0
216,24254,165.0,3.0,78.0,8.0,158.0
216,24255,158.0,7.0,92.0,8.0,8993.0
216,24256,81.0,0.0,0.0,8.0,798.0
217,24247,165.0,3.0,78.0,6.0,15.0
217,24248,118.0,3.0,101.0,6.0,165.0
217,24249,49.0,2.0,19.0,6.0,58877.0
217,24250,165.0,3.0,78.0,6.0,133.0
217,24251,23.0,2.0,17.0,6.0,1299.0
217,24252,158.0,7.0,57.0,6.0,18730.0
217,24253,23.0,2.0,17.0,6.0,473.0
217,24254,165.0,3.0,78.0,6.0,158.0
217,24255,158.0,7.0,57.0,6.0,48993.0
217,24256,158.0,7.0,57.0,6.0,798.0
218,24247,165.0,3.0,78.0,8.0,45.0
218,24248,118.0,3.0,101.0,8.0,165.0
218,24249,49.0,2.0,19.0,2.0,54425.0
218,24250,165.0,3.0,78.0,8.0,133.0
218,24251,23.0,2.0,17.0,8.0,1299.0
218,24252,158.0,7.0,57.0,8.0,18733.0
218,24253,23.0,2.0,17.0,8.0,798.0
218,24254,165.0,3.0,78.0,8.0,158.0
218,24255,158.0,7.0,92.0,8.0,48993.0
218,24256,81.0,7.0,99.0,8.0,798.0
219,24263,60.0,7.0,28.0,6.0,100.0
219,24264,158.0,7.0,57.0,6.0,1053.0
219,24265,127.0,0.0,0.0,6.0,145.0
219,24266,81.0,7.0,99.0,6.0,8137.0
219,24267,23.0,2.0,17.0,6.0,495.0
219,24268,158.0,7.0,57.0,6.0,265.0
219,24269,118.0,3.0,101.0,6.0,967.0
219,24270,158.0,7.0,57.0,6.0,365.0
219,24271,154.0,2.0,99.0,6.0,8997.0
219,24272,81.0,7.0,99.0,6.0,1013.0
220,24247,165.0,3.0,78.0,8.0,45.0
220,24248,118.0,3.0,101.0,8.0,165.0
220,24249,49.0,2.0,19.0,3.0,54145.0
220,24250,165.0,3.0,78.0,8.0,133.0
220,24251,23.0,2.0,17.0,8.0,1299.0
220,24252,158.0,7.0,57.0,8.0,18130.0
220,24253,23.0,2.0,17.0,8.0,798.0
220,24254,165.0,3.0,78.0,8.0,158.0
220,24255,158.0,7.0,92.0,8.0,48993.0
220,24256,81.0,7.0,99.0,8.0,798.0
221,24247,165.0,3.0,78.0,6.0,15.0
221,24248,118.0,3.0,101.0,6.0,165.0
221,24249,49.0,2.0,19.0,6.0,54425.0
221,24250,165.0,3.0,78.0,6.0,133.0
221,24251,23.0,2.0,17.0,6.0,1299.0
221,24252,158.0,7.0,57.0,6.0,18730.0
221,24253,23.0,2.0,17.0,6.0,793.0
221,24254,165.0,3.0,78.0,6.0,158.0
221,24255,158.0,7.0,92.0,6.0,48993.0
221,24256,81.0,7.0,99.0,6.0,1369.0
222,24263,95.0,2.0,51.0,2.0,0.0
222,24264,158.0,7.0,57.0,6.0,1015.0
222,24265,23.0,2.0,17.0,6.0,632.0
222,24266,165.0,3.0,78.0,6.0,22.0
222,24267,23.0,2.0,17.0,6.0,518.0
222,24268,158.0,7.0,57.0,6.0,65.0
222,24269,23.0,2.0,17.0,6.0,471.0
222,24270,158.0,7.0,57.0,6.0,357.0
222,24271,158.0,7.0,57.0,6.0,8997.0
222,24272,154.0,2.0,99.0,6.0,1213.0
223,24263,60.0,7.0,28.0,6.0,0.0
223,24264,158.0,7.0,57.0,6.0,53.0
223,24265,127.0,0.0,0.0,6.0,145.0
223,24266,81.0,7.0,99.0,6.0,1632.0
223,24267,23.0,2.0,17.0,6.0,495.0
223,24268,158.0,7.0,57.0,6.0,65.0
223,24269,23.0,2.0,17.0,6.0,471.0
223,24270,158.0,7.0,57.0,6.0,318.0
223,24271,118.0,3.0,101.0,6.0,757.0
223,24272,118.0,3.0,101.0,6.0,13.0
224,24247,165.0,3.0,78.0,6.0,15.0
224,24248,118.0,3.0,101.0,6.0,125.0
224,24249,49.0,2.0,19.0,6.0,58865.0
224,24250,165.0,3.0,78.0,6.0,133.0
224,24251,23.0,2.0,17.0,6.0,1299.0
224,24252,158.0,7.0,57.0,6.0,18730.0
224,24253,23.0,2.0,17.0,6.0,796.0
224,24254,165.0,3.0,78.0,6.0,158.0
224,24255,158.0,7.0,57.0,6.0,8993.0
224,24256,81.0,7.0,99.0,6.0,1398.0
225,24247,165.0,3.0,78.0,8.0,15.0
225,24248,118.0,3.0,101.0,8.0,165.0
225,24249,49.0,2.0,19.0,3.0,54425.0
225,24250,165.0,3.0,78.0,8.0,133.0
225,24251,23.0,2.0,17.0,8.0,1299.0
225,24252,158.0,7.0,57.0,8.0,18730.0
225,24253,23.0,2.0,17.0,8.0,793.0
225,24254,165.0,3.0,78.0,8.0,158.0
225,24255,158.0,7.0,92.0,8.0,48993.0
225,24256,81.0,0.0,0.0,8.0,798.0
226,20227,154.0,2.0,99.0,8.0,138995.0
226,20228,81.0,7.0,99.0,8.0,12173.0
226,20229,81.0,7.0,99.0,8.0,1132.0
226,20230,118.0,3.0,101.0,8.0,45.0
226,20231,154.0,2.0,99.0,8.0,19153.0
226,20232,154.0,2.0,99.0,8.0,1043.0
226,20233,23.0,2.0,17.0,8.0,341.0
226,20234,81.0,7.0,99.0,8.0,1625.0
226,20235,118.0,3.0,101.0,8.0,706.0
226,20236,154.0,2.0,99.0,8.0,1694.0
227,24263,10.0,0.0,0.0,7.0,106.0
227,24264,158.0,7.0,57.0,0.0,5813.0
227,24265,23.0,2.0,17.0,7.0,645.0
227,24266,81.0,7.0,99.0,7.0,8632.0
227,24267,23.0,2.0,17.0,2.0,495.0
227,24268,158.0,7.0,57.0,6.0,16032.0
227,24269,23.0,2.0,17.0,8.0,471.0
227,24270,158.0,7.0,57.0,2.0,757.0
227,24271,118.0,3.0,101.0,8.0,757.0
227,24272,154.0,2.0,99.0,2.0,1213.0
228,24247,165.0,3.0,78.0,2.0,15.0
228,24248,118.0,3.0,101.0,8.0,165.0
228,24249,49.0,2.0,19.0,2.0,54425.0
228,24250,165.0,3.0,78.0,8.0,133.0
228,24251,23.0,2.0,17.0,8.0,1299.0
228,24252,158.0,7.0,57.0,8.0,18833.0
228,24253,23.0,2.0,17.0,8.0,798.0
228,24254,158.0,7.0,57.0,8.0,43157.0
228,24255,158.0,7.0,92.0,8.0,8993.0
228,24256,81.0,0.0,0.0,8.0,169.0
229,24291,118.0,3.0,101.0,8.0,1086.0
229,24292,118.0,3.0,101.0,8.0,1085.0
229,24293,158.0,7.0,57.0,8.0,268.0
229,24294,165.0,3.0,78.0,8.0,137.0
229,24295,23.0,2.0,17.0,8.0,889.0
229,24296,158.0,7.0,57.0,8.0,10268.0
229,24297,23.0,2.0,17.0,8.0,797.0
229,24298,158.0,7.0,57.0,8.0,365.0
229,24299,118.0,3.0,101.0,8.0,997.0
229,24300,118.0,3.0,101.0,8.0,4.0
230,24297,118.0,3.0,101.0,8.0,86.0
230,24298,118.0,3.0,101.0,8.0,135.0
230,24299,154.0,2.0,99.0,8.0,3868.0
230,24200,165.0,3.0,78.0,8.0,137.0
230,24201,23.0,2.0,17.0,8.0,499.0
230,24202,158.0,7.0,57.0,8.0,265.0
230,24203,23.0,2.0,17.0,8.0,797.0
230,24204,158.0,7.0,57.0,8.0,995.0
230,24205,118.0,3.0,101.0,8.0,784.0
230,24206,81.0,7.0,99.0,8.0,1013.0
231,24261,118.0,3.0,101.0,8.0,1031.0
231,24262,158.0,7.0,57.0,8.0,8925.0
231,24263,81.0,7.0,99.0,8.0,268.0
231,24264,165.0,3.0,78.0,8.0,637.0
231,24265,23.0,2.0,17.0,8.0,499.0
231,24266,158.0,7.0,57.0,8.0,16265.0
231,24267,23.0,2.0,17.0,8.0,967.0
231,24268,158.0,7.0,57.0,8.0,998.0
231,24269,154.0,2.0,99.0,8.0,8124.0
231,24270,154.0,2.0,99.0,8.0,5736.0
232,24267,56.0,7.0,26.0,2.0,361.0
232,24268,158.0,7.0,57.0,2.0,1054.0
232,24269,147.0,7.0,60.0,8.0,1158.0
232,24270,118.0,3.0,101.0,8.0,1037.0
232,24271,23.0,2.0,17.0,8.0,465.0
232,24272,183.0,6.0,85.0,8.0,7929.0
232,24273,23.0,2.0,17.0,8.0,142.0
232,24274,158.0,7.0,57.0,8.0,198.0
232,24275,165.0,3.0,78.0,8.0,57.0
232,24276,81.0,0.0,0.0,8.0,173.0
233,24247,165.0,3.0,78.0,8.0,15.0
233,24248,118.0,3.0,101.0,8.0,165.0
233,24249,49.0,2.0,19.0,3.0,58400.0
233,24250,165.0,3.0,78.0,8.0,133.0
233,24251,23.0,2.0,17.0,8.0,1299.0
233,24252,158.0,7.0,57.0,8.0,18929.0
233,24253,23.0,2.0,17.0,8.0,793.0
233,24254,165.0,3.0,78.0,8.0,157.0
233,24255,158.0,7.0,92.0,8.0,48993.0
233,24256,81.0,0.0,0.0,8.0,188.0
234,24297,118.0,3.0,101.0,8.0,86.0
234,24298,118.0,3.0,101.0,8.0,1082.0
234,24299,154.0,2.0,99.0,8.0,3877.0
234,24200,165.0,3.0,78.0,8.0,137.0
234,24201,23.0,2.0,17.0,8.0,499.0
234,24202,158.0,7.0,57.0,8.0,268.0
234,24203,23.0,2.0,17.0,8.0,797.0
234,24204,158.0,7.0,57.0,8.0,365.0
234,24205,118.0,3.0,101.0,8.0,993.0
234,24206,23.0,2.0,17.0,8.0,1013.0
235,3220,74.0,3.0,34.0,2.0,649.0
235,3221,56.0,7.0,26.0,2.0,870.0
235,3222,31.0,6.0,20.0,2.0,868.0
235,3223,49.0,2.0,19.0,2.0,27741.0
235,3224,147.0,7.0,60.0,2.0,304.0
235,3225,158.0,7.0,57.0,8.0,327.0
235,3226,158.0,7.0,57.0,8.0,747.0
235,3227,147.0,7.0,60.0,2.0,665.0
235,3228,118.0,3.0,101.0,8.0,706.0
235,3229,56.0,7.0,26.0,8.0,868.0
236,24263,60.0,7.0,28.0,6.0,41.0
236,24264,158.0,7.0,57.0,6.0,1013.0
236,24265,147.0,7.0,60.0,6.0,665.0
236,24266,116.0,1.0,62.0,6.0,1071.0
236,24267,23.0,2.0,17.0,6.0,699.0
236,24268,158.0,7.0,57.0,6.0,265.0
236,24269,116.0,1.0,62.0,6.0,71.0
236,24270,147.0,7.0,60.0,6.0,655.0
236,24271,118.0,3.0,101.0,6.0,757.0
236,24272,147.0,7.0,60.0,6.0,697.0
237,24263,10.0,0.0,0.0,8.0,0.0
237,24264,158.0,7.0,57.0,8.0,5903.0
237,24265,23.0,2.0,17.0,8.0,645.0
237,24266,165.0,3.0,78.0,8.0,22.0
237,24267,23.0,2.0,17.0,8.0,689.0
237,24268,158.0,7.0,57.0,8.0,11032.0
237,24269,81.0,7.0,99.0,8.0,791.0
237,24270,158.0,7.0,57.0,8.0,757.0
237,24271,154.0,2.0,99.0,8.0,8995.0
237,24272,154.0,2.0,99.0,8.0,5734.0
238,24247,165.0,3.0,78.0,8.0,45.0
238,24248,118.0,3.0,101.0,8.0,165.0
238,24249,49.0,2.0,19.0,3.0,58865.0
238,24250,165.0,3.0,78.0,8.0,133.0
238,24251,23.0,2.0,17.0,8.0,1299.0
238,24252,158.0,7.0,57.0,8.0,18929.0
238,24253,23.0,2.0,17.0,8.0,798.0
238,24254,165.0,3.0,78.0,8.0,158.0
238,24255,158.0,7.0,92.0,8.0,8993.0
238,24256,81.0,7.0,99.0,8.0,798.0
239,24247,165.0,3.0,78.0,6.0,45.0
239,24248,118.0,3.0,101.0,6.0,165.0
239,24249,49.0,2.0,19.0,6.0,58865.0
239,24250,165.0,3.0,78.0,6.0,133.0
239,24251,23.0,2.0,17.0,6.0,3655.0
239,24252,158.0,7.0,57.0,6.0,18730.0
239,24253,23.0,2.0,17.0,6.0,798.0
239,24254,165.0,3.0,78.0,6.0,158.0
239,24255,158.0,7.0,92.0,6.0,8993.0
239,24256,81.0,7.0,99.0,6.0,1298.0
240,24297,118.0,3.0,101.0,8.0,86.0
240,24298,118.0,3.0,101.0,8.0,1085.0
240,24299,154.0,2.0,99.0,8.0,3865.0
240,24200,165.0,3.0,78.0,8.0,137.0
240,24201,23.0,2.0,17.0,8.0,499.0
240,24202,158.0,7.0,57.0,8.0,268.0
240,24203,23.0,2.0,17.0,8.0,797.0
240,24204,158.0,7.0,57.0,8.0,365.0
240,24205,118.0,3.0,101.0,8.0,993.0
240,24206,23.0,2.0,17.0,8.0,1024.0
241,24263,10.0,0.0,0.0,8.0,43.0
241,24264,158.0,7.0,57.0,8.0,1013.0
241,24265,23.0,2.0,17.0,8.0,645.0
241,24266,165.0,3.0,78.0,8.0,22.0
241,24267,23.0,2.0,17.0,8.0,519.0
241,24268,158.0,7.0,57.0,8.0,65.0
241,24269,118.0,3.0,101.0,8.0,967.0
241,24270,158.0,7.0,57.0,8.0,757.0
241,24271,154.0,2.0,99.0,8.0,8994.0
241,24272,154.0,2.0,99.0,8.0,5736.0
242,24247,165.0,3.0,78.0,6.0,45.0
242,24248,118.0,3.0,101.0,6.0,165.0
242,24249,49.0,2.0,19.0,6.0,58865.0
242,24250,158.0,7.0,57.0,6.0,133.0
242,24251,23.0,2.0,17.0,6.0,1299.0
242,24252,158.0,7.0,57.0,6.0,18730.0
242,24253,23.0,2.0,17.0,6.0,798.0
242,24254,165.0,3.0,78.0,6.0,158.0
242,24255,158.0,7.0,57.0,6.0,8993.0
242,24256,81.0,7.0,99.0,6.0,1169.0
243,24263,95.0,2.0,51.0,0.0,145.0
243,24264,158.0,7.0,57.0,6.0,1013.0
243,24265,23.0,2.0,17.0,6.0,631.0
243,24266,165.0,3.0,78.0,6.0,55.0
243,24267,23.0,2.0,17.0,6.0,513.0
243,24268,158.0,7.0,57.0,6.0,265.0
243,24269,23.0,2.0,17.0,6.0,867.0
243,24270,158.0,7.0,57.0,6.0,755.0
243,24271,107.0,0.0,0.0,6.0,57.0
243,24272,154.0,2.0,99.0,6.0,5731.0
244,24247,165.0,3.0,78.0,8.0,15.0
244,24248,118.0,3.0,101.0,8.0,165.0
244,24249,49.0,2.0,19.0,3.0,54425.0
244,24250,165.0,3.0,78.0,8.0,133.0
244,24251,23.0,2.0,17.0,8.0,1299.0
244,24252,158.0,7.0,57.0,8.0,11030.0
244,24253,23.0,2.0,17.0,8.0,793.0
244,24254,165.0,3.0,78.0,8.0,158.0
244,24255,158.0,7.0,92.0,8.0,48993.0
244,24256,81.0,0.0,0.0,8.0,798.0
245,24291,118.0,3.0,101.0,8.0,1086.0
245,24292,118.0,3.0,101.0,8.0,137.0
245,24293,158.0,7.0,57.0,8.0,268.0
245,24294,165.0,3.0,78.0,8.0,137.0
245,24295,23.0,2.0,17.0,8.0,519.0
245,24296,158.0,7.0,57.0,8.0,10265.0
245,24297,23.0,2.0,17.0,8.0,797.0
245,24298,165.0,3.0,78.0,8.0,58.0
245,24299,158.0,7.0,57.0,8.0,704.0
245,24300,154.0,2.0,99.0,8.0,3737.0
246,24247,165.0,3.0,78.0,6.0,39.0
246,24248,118.0,3.0,101.0,6.0,165.0
246,24249,49.0,2.0,19.0,6.0,54425.0
246,24250,165.0,3.0,78.0,6.0,132.0
246,24251,23.0,2.0,17.0,6.0,1299.0
246,24252,158.0,7.0,57.0,6.0,10265.0
246,24253,23.0,2.0,17.0,6.0,796.0
246,24254,165.0,3.0,78.0,6.0,153.0
246,24255,158.0,7.0,92.0,6.0,48993.0
246,24256,81.0,7.0,99.0,6.0,1298.0
247,24263,10.0,0.0,0.0,2.0,0.0
247,24264,158.0,7.0,57.0,8.0,5813.0
247,24265,23.0,2.0,17.0,8.0,645.0
247,24266,81.0,7.0,99.0,8.0,8932.0
247,24267,23.0,2.0,17.0,8.0,881.0
247,24268,158.0,7.0,57.0,8.0,16065.0
247,24269,81.0,7.0,99.0,8.0,791.0
247,24270,158.0,7.0,57.0,8.0,798.0
247,24271,154.0,2.0,99.0,8.0,8997.0
247,24272,81.0,0.0,0.0,8.0,1036.0
248,24263,95.0,2.0,51.0,2.0,0.0
248,24264,158.0,7.0,57.0,6.0,2903.0
248,24265,23.0,2.0,17.0,5.0,645.0
248,24266,165.0,3.0,78.0,6.0,22.0
248,24267,23.0,2.0,17.0,6.0,699.0
248,24268,158.0,7.0,57.0,6.0,11065.0
248,24269,23.0,2.0,17.0,6.0,471.0
248,24270,158.0,7.0,57.0,2.0,758.0
248,24271,118.0,3.0,101.0,6.0,757.0
248,24272,154.0,2.0,99.0,6.0,5736.0
249,24247,49.0,2.0,19.0,2.0,238745.0
249,24248,178.0,7.0,104.0,6.0,845.0
249,24249,116.0,1.0,62.0,6.0,1000.0
249,24250,56.0,7.0,26.0,6.0,669.0
249,24251,165.0,3.0,78.0,6.0,0.0
249,24252,147.0,7.0,60.0,6.0,629.0
249,24253,56.0,7.0,26.0,6.0,496.0
249,24254,147.0,7.0,60.0,6.0,682.0
249,24255,74.0,3.0,34.0,6.0,553.0
249,24256,56.0,7.0,26.0,6.0,687.0
250,24247,165.0,3.0,78.0,8.0,15.0
250,24248,118.0,3.0,101.0,8.0,165.0
250,24249,49.0,2.0,19.0,2.0,54425.0
250,24250,165.0,3.0,78.0,8.0,133.0
250,24251,23.0,2.0,17.0,8.0,1299.0
250,24252,158.0,7.0,57.0,8.0,18929.0
250,24253,23.0,2.0,17.0,8.0,793.0
250,24254,165.0,3.0,78.0,8.0,158.0
250,24255,158.0,7.0,92.0,8.0,8993.0
250,24256,81.0,7.0,99.0,8.0,798.0
251,24263,10.0,0.0,0.0,8.0,43.0
251,24264,158.0,7.0,57.0,8.0,1013.0
251,24265,23.0,2.0,17.0,8.0,645.0
251,24266,165.0,3.0,78.0,8.0,22.0
251,24267,23.0,2.0,17.0,8.0,518.0
251,24268,158.0,7.0,57.0,8.0,65.0
251,24269,23.0,2.0,17.0,8.0,791.0
