individual_id,RELATE,SEX,AGE,MARST,RACE,CITIZEN,SPEAKENG,SCHOOL,EDUC,GRADEATT,SCHLTYPE,EMPSTAT,CLASSWKR,INCTOT,DISABWRK,household_id
235918,2,1,5,5,5,1,2,1,0,0,1,0,0,0,0,2512158
235919,2,0,9,5,5,2,3,2,1,3,2,0,0,0,0,2512158
235920,2,0,4,5,5,2,0,1,0,0,1,0,0,0,0,2512158
236093,0,0,18,5,0,0,2,2,6,6,2,2,0,0,1,2512212
236094,6,1,67,3,0,0,2,1,6,0,1,3,0,6,1,2512212
240195,0,1,63,4,0,0,2,1,4,0,1,3,0,5,1,2513653
240196,2,0,41,5,0,0,2,1,6,0,1,1,2,11,1,2513653
240197,2,0,32,3,0,0,2,1,6,0,1,1,2,9,1,2513653
241692,7,1,44,3,0,0,2,1,4,0,1,3,0,0,1,2514253
245038,0,0,53,0,0,0,2,1,2,0,1,3,2,0,1,2515607
245039,1,1,57,0,0,0,2,1,2,0,1,3,2,4,2,2515607
251687,0,0,84,0,0,3,3,1,10,0,1,3,0,0,1,2518026
251688,1,1,79,0,0,3,3,1,6,0,1,3,0,0,1,2518026
251902,0,1,64,5,0,0,2,1,6,0,1,3,0,4,1,2518105
253273,0,1,69,4,1,0,2,1,8,0,1,3,0,2,1,2518623
253915,0,1,79,4,0,0,2,1,6,0,1,3,0,8,2,2518842
256062,0,0,22,5,6,0,2,1,5,0,1,2,1,3,2,2519623
256794,0,1,46,3,7,0,2,1,6,0,1,1,2,13,1,2519878
258233,0,0,47,3,6,0,3,1,8,0,1,2,2,1,1,2520411
265743,0,1,55,4,0,0,2,1,7,0,1,1,1,15,1,2523070
266370,0,0,24,0,0,0,2,1,5,0,1,3,2,2,1,2523317
266371,1,1,27,0,5,3,4,1,8,0,1,3,2,1,1,2523317
266372,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2523317
271277,0,1,37,5,0,0,2,1,6,0,1,1,2,3,1,2525256
272130,0,1,36,0,6,3,5,1,2,0,1,1,2,6,1,2525583
272131,1,0,28,0,6,3,2,1,2,0,1,1,2,6,1,2525583
272132,2,1,17,0,6,0,3,1,5,0,1,2,0,0,1,2525583
272133,2,1,11,5,6,0,3,2,2,4,2,0,0,0,0,2525583
272134,2,0,3,5,6,0,0,1,0,0,1,0,0,0,0,2525583
272135,2,0,18,0,6,0,3,1,0,0,1,1,2,6,1,2525583
272136,2,0,2,5,6,0,0,0,0,0,0,0,0,0,0,2525583
272579,7,1,85,1,0,0,2,1,6,0,1,3,0,3,2,2525762
273874,0,0,57,0,0,0,2,1,10,0,1,1,2,40,1,2526268
273875,1,1,50,0,0,0,2,1,10,0,1,1,2,28,1,2526268
275824,0,0,50,0,5,2,4,1,4,0,1,1,2,13,1,2526977
275825,1,1,52,0,5,3,5,1,4,0,1,3,0,0,1,2526977
276832,0,1,27,5,0,0,2,1,9,0,1,1,2,18,1,2527379
277673,0,0,70,0,0,0,2,1,6,0,1,3,0,24,1,2527712
277674,1,1,72,0,0,0,2,1,5,0,1,3,0,7,1,2527712
278151,0,1,60,3,0,0,2,1,6,0,1,2,2,4,1,2527886
282062,0,0,30,0,0,0,2,2,7,6,2,1,2,6,2,2529362
282063,1,1,40,0,0,0,2,1,5,0,1,2,2,8,1,2529362
283187,0,1,31,5,0,0,2,1,6,0,1,2,1,5,2,2529773
283188,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0,2529773
283189,2,1,9,5,0,0,2,2,1,3,2,0,0,0,0,2529773
283837,0,0,44,0,1,0,2,1,7,0,1,1,2,17,1,2530015
283838,1,1,42,0,1,0,2,1,6,0,1,1,2,11,1,2530015
283839,2,1,19,5,1,0,2,1,6,0,1,3,2,5,1,2530015
283840,2,0,12,5,1,0,2,2,2,4,2,0,0,0,0,2530015
285395,0,0,47,3,0,0,2,1,6,0,1,1,1,25,1,2530539
285396,3,1,70,4,0,0,2,1,6,0,1,3,0,8,1,2530539
287342,0,0,38,0,7,0,3,1,6,0,1,1,1,99,2,2531203
287343,1,1,35,0,7,2,3,1,6,0,1,3,1,0,1,2531203
287344,2,0,4,5,7,0,0,1,0,0,1,0,0,0,0,2531203
287345,2,1,8,5,7,0,2,2,1,3,2,0,0,0,0,2531203
287693,0,0,54,0,0,0,2,1,9,0,1,1,2,17,1,2531324
287694,1,1,53,0,7,0,2,1,3,0,1,1,1,5,1,2531324
288534,0,0,43,0,0,0,2,1,6,0,1,1,2,24,1,2531615
288535,1,1,34,0,0,0,2,1,6,0,1,1,2,17,1,2531615
288536,2,0,16,5,0,0,2,2,4,5,2,3,2,0,1,2531615
288537,2,0,15,5,0,0,2,2,3,5,2,0,0,0,0,2531615
289331,0,1,70,4,0,0,2,1,6,0,1,3,0,14,1,2531898
290852,0,0,68,0,0,0,2,1,3,0,1,3,0,12,1,2532409
290853,1,1,71,0,7,0,2,1,7,0,1,3,0,8,2,2532409
296034,0,1,20,5,6,0,3,2,8,6,3,1,2,0,1,2534157
296035,4,1,11,5,6,0,3,2,2,4,2,0,0,0,0,2534157
296036,4,1,13,5,6,0,3,2,2,4,2,0,0,0,0,2534157
296037,3,0,44,0,6,3,5,1,0,0,1,1,2,6,2,2534157
296038,3,1,53,0,6,3,5,1,0,0,1,2,2,4,2,2534157
296178,0,1,65,3,0,0,3,1,4,0,1,3,2,1,1,2534207
296857,0,0,42,0,0,0,2,1,8,0,1,1,2,37,1,2534451
296858,1,1,43,0,0,0,2,1,7,0,1,1,2,11,1,2534451
296859,2,0,13,5,0,0,2,2,2,4,2,0,0,0,0,2534451
296860,2,0,10,5,0,0,2,2,2,4,2,0,0,0,0,2534451
297067,0,0,34,0,6,3,3,1,5,0,1,1,2,16,2,2534522
297068,1,1,33,0,6,2,3,1,5,0,1,1,2,0,2,2534522
297069,2,0,13,5,6,0,3,2,2,4,2,0,0,0,0,2534522
297070,2,1,11,5,6,0,4,2,2,4,2,0,0,0,0,2534522
297071,2,1,6,5,6,0,4,2,1,3,2,0,0,0,0,2534522
297072,2,0,5,5,6,0,4,1,0,0,1,0,0,0,0,2534522
297948,0,1,38,0,0,0,2,1,2,0,1,3,0,0,1,2534837
297949,1,0,48,0,0,0,2,1,6,0,1,1,2,15,1,2534837
297950,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,2534837
300989,0,1,55,5,0,0,2,1,7,0,1,3,2,6,1,2535996
300990,5,0,5,5,7,0,2,2,1,2,2,0,0,0,0,2535996
300991,2,1,22,5,7,0,2,1,4,0,1,3,2,6,1,2535996
300992,7,0,30,1,1,0,2,1,6,0,1,1,2,1,1,2535996
304168,0,0,42,5,0,0,2,1,6,0,1,1,2,60,1,2537195
304169,7,1,32,5,3,0,2,1,6,0,1,1,2,2,1,2537195
307153,0,0,44,0,0,0,2,1,6,0,1,1,2,29,2,2538384
307154,1,1,48,0,0,0,2,1,6,0,1,1,2,4,1,2538384
307155,4,1,42,5,0,0,2,1,0,0,1,1,2,5,2,2538384
307401,0,1,77,4,0,0,2,1,4,0,1,3,0,6,1,2538488
307562,0,0,31,0,0,0,2,1,6,0,1,1,2,37,1,2538546
307563,1,1,37,0,0,0,2,2,9,7,3,1,2,43,1,2538546
308846,0,0,71,0,1,0,2,1,4,0,1,1,2,55,1,2539053
308847,1,1,60,0,1,0,2,1,4,0,1,3,0,0,1,2539053
308943,0,0,48,0,0,3,2,1,10,0,1,1,1,18,1,2539091
308944,1,1,46,0,0,3,2,1,9,0,1,1,1,6,1,2539091
308945,2,0,19,5,0,0,2,2,7,6,2,1,2,0,1,2539091
308946,2,0,17,5,0,0,2,2,4,5,3,1,1,0,1,2539091
308947,2,1,12,5,0,0,2,2,2,4,2,0,0,0,0,2539091
314306,0,0,72,0,7,0,2,1,9,0,1,3,2,33,1,2541381
314307,1,1,66,0,8,0,2,1,9,0,1,3,2,27,1,2541381
314957,0,0,84,0,0,0,2,1,9,0,1,3,0,21,1,2541664
314958,1,1,81,0,0,0,2,1,9,0,1,3,0,5,1,2541664
315653,0,0,48,0,0,0,2,1,10,0,1,1,1,99,1,2541976
315654,1,1,48,0,0,0,2,1,9,0,1,1,1,2,1,2541976
315655,2,0,12,5,0,0,2,2,2,4,2,0,0,0,0,2541976
316119,0,0,43,5,3,0,4,1,9,0,1,1,2,25,1,2542191
317344,0,0,80,0,0,0,2,1,10,0,1,3,0,89,1,2542767
317345,1,1,72,0,0,0,2,1,9,0,1,3,0,2,1,2542767
319250,0,0,38,0,0,0,2,1,10,0,1,1,2,27,1,2543627
319251,1,1,36,0,0,0,2,1,8,0,1,3,1,0,1,2543627
319252,2,1,10,5,0,0,2,2,1,3,2,0,0,0,0,2543627
319253,2,0,7,5,0,0,2,2,1,3,2,0,0,0,0,2543627
319254,2,1,5,5,0,0,2,2,1,2,2,0,0,0,0,2543627
319682,0,0,74,0,0,0,2,1,10,0,1,1,1,82,2,2543815
319683,1,1,71,0,0,0,2,1,9,0,1,1,1,7,2,2543815
319778,0,0,39,0,0,2,3,1,10,0,1,1,2,35,1,2543858
319779,1,1,38,0,5,2,3,1,10,0,1,1,2,25,1,2543858
319780,2,1,6,5,7,0,5,2,1,2,2,0,0,0,0,2543858
319781,3,1,79,4,0,3,5,1,6,0,1,3,0,2,2,2543858
321875,0,1,29,3,0,0,3,1,9,0,1,1,2,21,1,2544792
322165,0,0,50,0,3,0,2,1,10,0,1,1,1,99,1,2544923
322166,1,1,47,0,0,0,2,1,10,0,1,3,2,0,1,2544923
322167,2,0,15,5,6,0,3,2,3,5,2,0,0,0,0,2544923
323300,0,1,49,0,7,2,3,1,8,0,1,3,2,20,1,2545364
323301,1,0,47,0,7,2,3,1,10,0,1,1,2,65,2,2545364
326522,0,1,41,3,0,0,2,1,7,0,1,1,2,27,1,2546587
326523,2,1,11,5,0,0,2,2,2,4,2,0,0,0,0,2546587
326524,2,0,11,5,0,0,2,2,1,3,3,0,0,0,0,2546587
327023,0,0,40,5,5,2,2,1,10,0,1,1,2,99,1,2546784
328602,7,1,72,4,0,0,3,1,6,0,1,3,0,6,2,2547397
332813,0,0,78,2,0,0,2,1,9,0,1,3,2,16,1,2548997
334244,0,0,37,5,7,0,2,2,8,6,2,1,2,13,1,2549511
335141,0,1,30,2,7,0,2,1,6,0,1,1,2,9,1,2549831
335142,2,1,9,5,7,0,2,2,1,3,2,0,0,0,0,2549831
337964,0,0,38,0,6,2,3,1,6,0,1,1,2,34,1,2550805
337965,1,1,38,0,0,0,3,1,7,0,1,1,2,9,1,2550805
337966,2,0,14,5,6,0,3,2,2,5,2,0,0,0,0,2550805
337967,2,0,11,5,6,0,2,2,2,4,2,0,0,0,0,2550805
337968,2,0,8,5,6,0,2,2,1,3,2,0,0,0,0,2550805
339856,0,0,40,0,6,0,3,1,8,0,1,1,2,30,1,2551464
339857,1,1,38,0,6,2,4,1,5,0,1,3,2,0,2,2551464
339858,2,0,19,5,6,0,3,2,7,6,2,2,2,1,1,2551464
339859,2,0,18,5,6,0,2,2,6,6,2,1,2,0,1,2551464
339860,2,0,9,5,6,0,2,2,1,3,2,0,0,0,0,2551464
341684,0,0,29,0,0,0,2,1,7,0,1,1,2,28,1,2552128
341685,1,1,29,0,0,0,2,1,6,0,1,1,2,1,1,2552128
344411,0,1,34,3,0,0,2,1,9,0,1,1,1,74,1,2553174
344412,2,1,13,5,0,0,2,2,2,4,3,0,0,0,0,2553174
344413,2,1,10,5,0,0,2,2,1,3,3,0,0,0,0,2553174
344414,2,1,7,5,0,0,2,2,1,3,3,0,0,0,0,2553174
346048,0,0,53,0,1,0,2,1,7,0,1,1,2,15,1,2554016
346049,1,1,43,0,0,0,2,1,7,0,1,1,2,7,1,2554016
346050,2,1,18,5,7,0,2,2,5,5,2,1,1,0,1,2554016
346051,2,1,14,5,7,0,2,2,2,4,2,0,0,0,0,2554016
346225,0,0,30,0,0,0,2,1,9,0,1,1,2,70,1,2554103
346226,1,1,29,0,0,0,2,1,9,0,1,1,2,40,1,2554103
346400,0,0,26,5,0,0,2,2,7,6,2,1,2,36,1,2554197
346401,7,0,32,5,0,0,2,1,6,0,1,1,2,12,1,2554197
347449,0,0,46,0,3,2,4,1,7,0,1,1,2,7,2,2554724
347450,1,1,42,0,3,2,1,1,9,0,1,1,2,50,2,2554724
347451,2,0,15,5,3,2,4,2,2,5,3,0,0,0,0,2554724
347452,2,0,18,5,3,2,4,2,7,6,2,1,2,0,1,2554724
348428,7,0,60,5,1,0,2,1,7,0,1,2,0,2,2,2555209
350099,0,0,52,0,0,0,2,1,9,0,1,1,2,26,2,2556090
350100,1,1,52,0,0,0,2,1,6,0,1,1,2,7,2,2556090
350101,2,1,25,5,5,0,2,2,8,6,3,1,2,6,2,2556090
350102,5,1,6,5,7,0,2,2,1,3,2,0,0,0,0,2556090
350103,5,0,2,5,7,0,0,0,0,0,0,0,0,0,0,2556090
350971,0,1,42,5,0,0,2,1,9,0,1,3,2,42,1,2556631
351273,0,1,21,5,0,0,2,1,9,0,1,2,2,1,1,2556822
351274,7,1,22,5,0,0,2,1,9,0,1,2,2,2,1,2556822
351275,7,1,22,5,0,0,2,1,6,0,1,1,2,9,1,2556822
359326,7,0,40,2,1,0,2,1,6,0,1,3,2,2,1,2561447
359744,0,0,64,0,0,0,2,1,9,0,1,3,2,88,1,2561661
359745,1,1,62,0,0,2,2,1,7,0,1,3,2,3,1,2561661
360251,0,1,85,4,0,0,2,1,5,0,1,3,0,23,2,2561909
360715,0,1,28,5,7,0,2,1,9,0,1,2,2,35,2,2562153
362247,0,1,40,5,0,0,3,1,9,0,1,1,2,32,1,2562929
365023,0,0,76,5,0,0,2,1,9,0,1,3,0,35,1,2564212
367440,0,0,28,5,0,0,2,1,7,0,1,1,2,9,1,2565248
368212,0,0,45,3,0,0,2,1,6,0,1,3,2,23,1,2565565
373465,0,0,66,0,0,0,2,1,6,0,1,1,1,18,1,2567607
373466,1,1,45,0,0,0,2,1,7,0,1,1,2,23,1,2567607
373615,0,0,52,0,4,0,3,1,6,0,1,1,2,32,1,2567671
373616,1,1,51,0,4,0,3,2,6,6,2,3,0,0,1,2567671
375677,0,1,78,4,1,0,2,1,0,0,1,3,0,1,2,2568274
379669,0,0,74,0,7,0,2,1,9,0,1,3,0,30,1,2569480
379670,1,1,66,0,0,0,2,1,6,0,1,3,0,3,1,2569480
379894,0,0,38,1,0,0,3,1,0,0,1,3,2,3,2,2569555
379895,7,0,52,0,0,3,5,1,6,0,1,1,2,0,1,2569555
379896,7,1,42,0,0,3,1,1,0,0,1,3,0,0,1,2569555
379897,7,0,20,5,0,0,5,1,2,0,1,1,2,0,1,2569555
379898,7,0,19,5,0,3,5,1,2,0,1,3,0,0,1,2569555
383492,0,0,54,0,4,0,2,1,8,0,1,1,2,32,1,2570730
383493,1,1,52,0,4,0,2,1,7,0,1,3,2,3,1,2570730
383612,0,0,55,0,7,0,2,1,6,0,1,3,2,0,2,2570771
383613,1,1,57,0,7,0,2,1,6,0,1,1,2,36,1,2570771
383614,2,0,34,0,7,0,2,1,6,0,1,1,2,17,1,2570771
383615,2,1,16,0,0,0,2,1,6,0,1,1,2,2,1,2570771
383616,5,1,14,5,8,0,2,2,2,5,2,0,0,0,0,2570771
383617,5,1,12,5,8,0,2,2,2,4,2,0,0,0,0,2570771
383958,0,1,68,4,0,0,3,1,5,0,1,1,2,14,1,2570884
383959,2,0,46,4,0,0,2,1,6,0,1,1,2,15,2,2570884
387233,0,1,78,4,0,0,3,1,6,0,1,3,0,3,1,2572031
389829,0,0,63,0,0,2,4,1,2,0,1,3,1,16,1,2572969
389830,1,1,56,0,0,3,5,1,2,0,1,1,2,17,2,2572969
393654,0,0,38,1,0,3,2,1,9,0,1,1,2,33,2,2574496
395095,0,1,74,4,5,0,2,1,4,0,1,3,0,3,1,2575088
396201,0,0,41,0,0,0,2,1,10,0,1,1,2,73,1,2575589
396202,1,1,35,0,0,0,2,1,9,0,1,1,2,55,2,2575589
396203,2,1,10,5,0,0,2,1,1,0,1,0,0,0,0,2575589
396939,0,0,30,0,0,0,2,1,7,0,1,1,1,20,1,2575902
396940,1,1,30,0,0,0,2,1,9,0,1,1,2,18,1,2575902
396941,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,2575902
400095,0,0,51,3,0,0,2,1,10,0,1,1,2,99,1,2577208
400096,2,0,10,5,0,0,2,2,1,3,2,0,0,0,0,2577208
401200,0,1,24,5,0,3,2,2,7,6,3,1,2,17,1,2577678
401201,7,0,26,5,0,0,2,1,8,0,1,1,2,27,2,2577678
403067,0,0,44,4,0,0,2,1,9,0,1,1,2,24,1,2578460
403068,2,1,15,5,0,0,2,2,3,5,2,0,0,2,0,2578460
404148,0,0,76,0,0,0,2,1,7,0,1,3,0,5,1,2578913
404149,1,1,81,0,0,0,2,1,7,0,1,3,0,2,1,2578913
408455,0,0,48,0,0,0,2,1,8,0,1,1,2,44,1,2580752
408456,1,1,48,0,0,0,2,1,8,0,1,1,1,15,1,2580752
408457,2,0,24,5,0,0,2,1,7,0,1,1,2,20,1,2580752
409140,0,0,52,0,0,0,2,1,10,0,1,1,2,99,1,2581029
409141,1,1,49,0,0,0,2,1,9,0,1,1,1,4,1,2581029
409142,2,1,17,5,0,0,2,2,5,5,2,3,2,1,1,2581029
409143,2,1,20,5,0,0,2,2,6,6,2,3,2,0,1,2581029
409745,0,0,39,0,6,2,4,1,2,0,1,1,1,14,1,2581226
409746,1,1,37,0,6,2,4,1,2,0,1,3,0,0,1,2581226
409747,2,1,18,5,6,0,3,2,6,6,2,3,0,0,1,2581226
409748,2,1,10,5,6,0,3,2,2,4,2,0,0,0,0,2581226
409749,2,1,5,5,6,0,4,1,0,0,1,0,0,0,0,2581226
413290,0,0,51,0,0,0,2,1,10,0,1,1,2,99,1,2582465
413291,1,1,50,0,0,0,2,1,10,0,1,3,0,0,1,2582465
413292,2,1,16,5,0,0,2,2,3,5,3,3,0,0,1,2582465
413293,2,0,14,5,0,0,2,2,2,4,3,0,0,0,0,2582465
413294,2,0,11,5,0,0,2,2,1,3,3,0,0,0,0,2582465
413468,0,1,24,0,0,3,5,1,3,0,1,1,2,12,2,2582527
413469,1,0,25,0,0,3,4,1,3,0,1,1,2,10,1,2582527
413470,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,2582527
413500,0,1,41,5,0,0,2,1,8,0,1,1,2,17,1,2582541
413501,7,0,45,5,0,3,2,1,10,0,1,1,2,43,1,2582541
413550,0,0,33,0,0,0,2,1,9,0,1,1,2,99,1,2582557
413551,1,1,35,0,0,0,2,1,9,0,1,1,2,27,1,2582557
416416,0,0,22,5,5,0,2,2,7,6,2,3,2,2,1,2583813
416417,7,0,23,5,3,0,3,2,9,7,3,3,2,5,1,2583813
416418,7,0,21,5,3,0,3,2,6,6,2,3,0,0,1,2583813
417309,7,1,19,5,6,0,4,2,7,6,2,3,2,3,1,2584248
417921,0,1,74,4,0,0,2,1,6,0,1,3,0,6,1,2584553
417922,5,1,20,5,0,0,2,2,7,6,2,1,2,4,1,2584553
417923,5,0,22,5,0,0,2,2,7,6,3,1,2,1,1,2584553
418935,0,1,78,0,0,0,2,1,6,0,1,3,0,0,1,2585056
418936,1,0,80,0,0,0,2,1,9,0,1,3,0,26,1,2585056
420865,0,0,52,0,7,0,3,1,9,0,1,1,2,37,1,2586038
420866,1,1,41,0,5,2,3,1,0,0,1,3,0,0,1,2586038
420867,2,1,24,5,5,2,3,2,7,6,2,3,0,0,1,2586038
420868,2,1,18,5,5,2,3,2,5,5,2,3,0,0,1,2586038
420869,2,1,20,5,5,2,3,2,7,6,2,3,0,0,1,2586038
420870,2,0,21,5,5,2,3,2,7,6,2,3,0,0,1,2586038
422652,0,0,21,5,1,0,2,1,7,0,1,1,2,42,1,2586880
422653,6,0,19,5,1,0,2,2,7,6,2,3,2,0,1,2586880
422654,7,0,21,5,1,0,4,2,6,6,2,3,0,0,2,2586880
424077,0,0,47,0,1,2,3,1,9,0,1,1,2,30,1,2587535
424078,1,1,44,0,1,0,2,1,6,0,1,1,2,12,1,2587535
424079,2,0,14,5,1,0,2,2,3,5,2,0,0,0,0,2587535
429066,0,1,78,4,0,0,2,1,7,0,1,1,1,6,1,2589699
431654,0,0,32,0,7,0,2,1,7,0,1,1,2,3,1,2590860
431655,1,1,31,0,8,0,2,1,7,0,1,2,2,4,1,2590860
431656,2,1,5,5,7,0,2,2,1,1,2,0,0,0,0,2590860
431657,2,0,2,5,8,0,0,0,0,0,0,0,0,0,0,2590860
433697,0,1,56,0,1,0,2,1,7,0,1,3,2,15,1,2591825
433698,1,0,56,0,1,0,2,1,8,0,1,1,2,14,1,2591825
433699,5,1,12,5,1,0,2,2,2,4,3,0,0,0,0,2591825
436502,0,0,80,0,1,0,2,1,6,0,1,3,0,4,1,2592935
436503,1,1,76,0,1,0,2,1,6,0,1,3,0,2,2,2592935
436504,2,0,37,5,1,0,2,1,6,0,1,2,2,9,1,2592935
438392,0,0,39,5,0,0,2,1,10,0,1,1,2,51,1,2593548
443730,0,1,61,3,1,0,2,1,6,0,1,1,2,12,1,2595473
443731,2,0,36,5,1,0,2,1,6,0,1,1,2,8,1,2595473
443732,5,0,9,5,1,0,2,2,1,3,2,0,0,0,0,2595473
445811,0,0,83,4,0,0,2,1,6,0,1,3,0,72,1,2596329
446243,0,0,51,0,6,2,5,1,0,0,1,3,2,5,1,2596519
446244,1,1,44,0,6,2,5,2,6,6,2,2,2,6,1,2596519
446245,2,1,10,5,6,0,3,2,2,4,2,0,0,0,0,2596519
446978,0,0,66,0,7,2,3,1,6,0,1,1,2,14,1,2596816
446979,1,1,63,0,7,2,4,1,6,0,1,3,2,12,1,2596816
448117,0,0,34,3,1,0,2,1,6,0,1,1,2,35,1,2597275
448118,6,1,14,5,1,0,2,2,2,5,2,0,0,0,0,2597275
448119,2,0,12,5,7,0,2,2,2,4,2,0,0,0,0,2597275
448120,2,0,10,5,7,0,2,2,1,3,2,0,0,0,0,2597275
448121,7,1,25,5,0,0,2,2,9,6,2,1,2,2,1,2597275
448122,7,0,27,5,1,0,2,2,6,6,2,1,2,1,1,2597275
448330,0,0,64,0,5,2,4,1,7,0,1,3,2,9,1,2597363
448331,1,1,63,0,5,2,4,1,6,0,1,3,2,6,2,2597363
448332,7,0,46,0,5,2,5,1,6,0,1,3,1,10,1,2597363
448333,7,1,43,0,5,3,4,1,6,0,1,3,0,0,1,2597363
448334,7,1,51,4,5,2,2,1,6,0,1,1,1,6,1,2597363
450036,0,0,47,3,0,0,2,1,8,0,1,1,2,37,1,2598073
450037,2,0,10,5,0,0,2,2,2,4,2,0,0,0,0,2598073
450038,7,1,42,3,0,0,2,1,7,0,1,1,2,12,1,2598073
450039,7,1,18,5,0,0,2,1,6,0,1,1,2,7,1,2598073
450119,0,1,84,4,1,0,2,1,6,0,1,3,0,22,2,2598103
450120,7,0,41,5,7,1,2,1,10,0,1,1,2,0,1,2598103
450461,0,0,57,3,0,0,2,1,6,0,1,1,2,27,1,2598239
456017,0,0,20,5,0,0,2,1,6,0,1,1,2,16,1,2600395
456018,7,0,22,5,0,0,2,1,5,0,1,1,2,7,1,2600395
456069,0,0,29,0,6,3,5,1,3,0,1,3,2,8,2,2600412
456070,1,1,30,0,6,3,5,1,2,0,1,3,2,6,2,2600412
456071,4,0,28,1,6,3,1,1,2,0,1,3,2,4,2,2600412
457255,0,1,83,4,0,0,4,1,2,0,1,3,0,14,1,2600825
458259,7,1,34,5,0,0,2,1,1,0,1,1,2,1,1,2601153
461663,0,0,71,0,0,0,2,1,6,0,1,3,0,11,1,2602331
461664,1,1,69,0,0,2,5,1,4,0,1,3,0,2,1,2602331
463394,0,0,43,0,5,2,4,1,2,0,1,1,1,28,1,2602899
463395,1,1,46,0,5,2,4,1,6,0,1,3,0,0,1,2602899
463396,2,0,19,5,5,0,2,2,7,6,2,3,0,0,1,2602899
463397,3,0,75,0,5,3,1,1,0,0,1,3,0,2,1,2602899
463398,3,1,67,0,5,3,1,1,0,0,1,3,0,1,1,2602899
464988,0,0,43,0,7,2,3,1,6,0,1,1,2,15,1,2603371
464989,1,1,37,0,0,0,2,1,6,0,1,1,2,7,1,2603371
464990,2,0,18,5,0,0,2,2,2,5,2,3,0,0,1,2603371
464991,2,0,15,5,0,0,2,2,2,5,2,0,0,0,0,2603371
465381,0,0,37,0,0,0,2,1,8,0,1,2,2,21,1,2603497
465382,1,1,35,0,0,2,2,1,6,0,1,3,2,16,1,2603497
465383,2,1,3,5,0,0,0,1,0,0,1,0,0,0,0,2603497
465384,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2603497
470674,0,1,52,4,0,0,2,1,7,0,1,1,2,2,1,2605206
471136,0,0,41,0,3,2,3,1,9,0,1,1,2,33,1,2605361
471137,1,1,39,0,3,2,3,1,8,0,1,1,2,25,1,2605361
471138,2,1,7,5,3,0,3,2,1,3,2,0,0,0,0,2605361
471139,2,0,1,5,3,0,0,0,0,0,0,0,0,0,0,2605361
472864,0,0,30,0,8,0,2,1,6,0,1,1,2,14,1,2605964
472865,1,1,32,0,0,0,2,1,6,0,1,1,2,27,2,2605964
472866,2,1,8,5,1,0,2,2,1,3,2,0,0,0,0,2605964
472867,2,1,2,5,1,0,0,0,0,0,0,0,0,0,0,2605964
474009,0,0,64,0,0,0,2,1,6,0,1,1,2,25,1,2606383
474010,1,1,62,0,0,0,2,1,6,0,1,1,2,2,1,2606383
478120,0,0,37,0,6,0,2,1,9,0,1,1,1,70,1,2607900
478121,1,1,36,0,0,0,3,1,9,0,1,1,2,27,1,2607900
478122,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2607900
478123,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2607900
478458,0,0,62,0,0,0,2,1,7,0,1,3,2,55,1,2608021
478459,1,1,58,0,0,0,2,1,6,0,1,3,0,0,1,2608021
478713,0,1,40,5,0,0,2,1,6,0,1,1,2,27,1,2608126
478714,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0,2608126
479825,0,0,53,0,0,3,2,1,9,0,1,1,2,50,1,2608565
479826,1,1,39,0,0,1,2,1,8,0,1,1,2,22,1,2608565
479827,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0,2608565
482174,0,0,31,5,0,0,2,1,6,0,1,2,0,4,2,2609450
482203,0,0,52,3,0,0,2,1,2,0,1,1,2,27,2,2609464
482204,2,0,15,5,0,0,2,2,3,5,2,0,0,1,0,2609464
482205,2,1,9,5,0,0,2,2,1,3,2,0,0,0,0,2609464
482206,7,0,43,3,0,0,2,1,6,0,1,3,2,20,1,2609464
483588,0,0,40,0,0,0,2,1,9,0,1,1,2,26,1,2610041
483589,1,1,32,0,0,2,3,1,7,0,1,3,2,3,1,2610041
483590,2,1,5,5,0,0,3,2,1,1,3,0,0,0,0,2610041
483591,2,1,3,5,0,0,0,1,0,0,1,0,0,0,0,2610041
483592,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2610041
483593,3,0,60,1,0,3,1,1,6,0,1,1,2,2,1,2610041
483857,0,1,48,5,0,0,2,1,9,0,1,1,2,37,1,2610154
484580,0,1,78,4,0,0,2,1,6,0,1,3,0,14,1,2610442
484581,2,0,56,3,0,0,2,1,6,0,1,2,2,20,1,2610442
487812,0,1,25,5,0,0,2,2,9,7,3,1,2,6,1,2611858
487813,7,1,27,5,0,0,2,2,9,7,3,3,2,16,1,2611858
488330,0,1,58,3,0,0,2,1,10,0,1,1,2,37,1,2612099
488347,0,0,28,5,0,0,2,1,6,0,1,1,2,15,1,2612106
488348,7,0,31,5,0,0,2,1,6,0,1,1,2,15,1,2612106
488406,0,0,83,0,0,1,2,1,7,0,1,3,0,25,1,2612133
488407,1,1,82,0,0,0,2,1,9,0,1,3,0,10,1,2612133
