gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,user_id
0.0,28,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,301
2.0,41,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0,302
2.0,39,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,303
0.0,61,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,304
0.0,32,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0,305
2.0,39,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0,306
2.0,58,0.0,0,2.0,5.0,6.0,0.0,2.0,3.0,13.0,9.0,307
2.0,59,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,8.0,9.0,308
0.0,38,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0,309
1.0,35,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0,310
1.0,29,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,9.0,311
2.0,29,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,312
1.0,27,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,313
2.0,49,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,10.0,314
0.0,35,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0,315
0.0,37,0.0,0,2.0,2.0,6.0,3.0,2.0,3.0,13.0,9.0,316
0.0,29,0.0,0,0.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0,317
1.0,32,0.0,0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0,318
0.0,46,0.0,0,2.0,2.0,2.0,3.0,2.0,7.0,6.0,9.0,319
0.0,34,0.0,0,2.0,5.0,6.0,6.0,2.0,3.0,13.0,9.0,320
2.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,10.0,321
2.0,38,0.0,0,2.0,2.0,2.0,4.0,2.0,6.0,9.0,9.0,322
2.0,32,0.0,0,2.0,5.0,2.0,3.0,2.0,7.0,11.0,9.0,323
1.0,31,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0,324
0.0,31,0.0,25,2.0,2.0,2.0,0.0,3.0,7.0,11.0,9.0,325
2.0,39,0.0,0,2.0,7.0,6.0,3.0,2.0,6.0,5.0,9.0,326
2.0,31,1.0,12,2.0,0.0,9.0,6.0,3.0,3.0,5.0,9.0,327
1.0,33,0.0,0,2.0,2.0,2.0,0.0,2.0,7.0,11.0,9.0,328
1.0,31,1.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,4.0,329
0.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,330
2.0,40,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,0.0,9.0,331
2.0,31,1.0,0,2.0,2.0,2.0,4.0,2.0,6.0,5.0,9.0,332
2.0,29,0.0,0,2.0,5.0,6.0,6.0,2.0,3.0,8.0,9.0,333
2.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,334
2.0,25,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,10.0,335
2.0,32,0.0,0,2.0,2.0,4.0,3.0,2.0,3.0,5.0,8.0,336
2.0,35,1.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0,337
2.0,39,1.0,0,2.0,6.0,6.0,3.0,2.0,3.0,13.0,5.0,338
1.0,35,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0,339
0.0,28,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,9.0,340
1.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,6.0,341
2.0,27,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0,342
0.0,29,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,10.0,343
1.0,35,0.0,0,2.0,2.0,2.0,6.0,3.0,7.0,6.0,6.0,344
1.0,28,1.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,9.0,345
2.0,30,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0,346
1.0,33,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,13.0,9.0,347
0.0,30,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,9.0,348
2.0,36,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,349
2.0,48,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0,350
0.0,28,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,10.0,351
1.0,24,0.0,0,2.0,5.0,6.0,6.0,2.0,3.0,13.0,9.0,352
0.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,10.0,353
1.0,27,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0,354
0.0,31,0.0,0,2.0,5.0,2.0,6.0,2.0,6.0,5.0,9.0,355
0.0,62,0.0,0,2.0,2.0,6.0,0.0,2.0,3.0,5.0,9.0,356
2.0,29,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,9.0,357
2.0,36,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,4.0,358
0.0,40,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0,359
1.0,53,1.0,0,2.0,7.0,6.0,3.0,2.0,6.0,9.0,9.0,360
1.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,361
1.0,44,0.0,0,2.0,2.0,2.0,0.0,2.0,7.0,11.0,3.0,362
1.0,27,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,13.0,9.0,363
2.0,49,1.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,4.0,364
2.0,31,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,365
0.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,366
1.0,29,0.0,0,2.0,2.0,2.0,6.0,3.0,3.0,5.0,9.0,367
1.0,31,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,368
0.0,45,0.0,0,2.0,6.0,6.0,3.0,2.0,7.0,11.0,4.0,369
0.0,31,0.0,0,2.0,2.0,2.0,3.0,2.0,7.0,11.0,9.0,370
0.0,47,0.0,0,2.0,2.0,2.0,0.0,2.0,2.0,8.0,5.0,371
1.0,53,0.0,0,2.0,6.0,6.0,3.0,2.0,3.0,5.0,9.0,372
0.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,10.0,373
1.0,39,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0,374
2.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,4.0,375
2.0,34,1.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0,376
2.0,31,1.0,12,2.0,0.0,9.0,6.0,0.0,4.0,0.0,9.0,377
1.0,34,1.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,10.0,378
2.0,41,1.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,2.0,379
2.0,50,0.0,25,2.0,2.0,2.0,0.0,3.0,8.0,11.0,9.0,380
1.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,4.0,381
0.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0,382
1.0,62,0.0,0,2.0,5.0,6.0,0.0,2.0,3.0,8.0,9.0,383
0.0,31,0.0,0,2.0,5.0,2.0,0.0,1.0,3.0,13.0,9.0,384
2.0,35,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0,385
0.0,38,0.0,0,2.0,2.0,6.0,0.0,2.0,3.0,5.0,9.0,386
2.0,38,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,11.0,9.0,387
1.0,28,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0,388
2.0,28,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0,389
1.0,29,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,390
2.0,43,0.0,25,2.0,2.0,2.0,6.0,2.0,8.0,11.0,5.0,391
0.0,36,0.0,0,2.0,5.0,6.0,3.0,2.0,0.0,2.0,10.0,392
0.0,33,0.0,0,2.0,2.0,4.0,0.0,2.0,6.0,5.0,9.0,393
1.0,19,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,6.0,9.0,394
1.0,27,0.0,0,2.0,2.0,10.0,5.0,2.0,6.0,5.0,9.0,395
1.0,39,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,5.0,9.0,396
2.0,50,1.0,0,2.0,7.0,6.0,0.0,2.0,3.0,13.0,9.0,397
1.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,398
1.0,27,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,5.0,399
2.0,46,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,400
0.0,32,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0,401
1.0,38,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,5.0,402
0.0,36,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0,403
2.0,29,1.0,0,2.0,2.0,6.0,6.0,2.0,3.0,5.0,9.0,404
2.0,29,1.0,0,2.0,4.0,6.0,6.0,2.0,3.0,5.0,9.0,405
1.0,32,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0,406
1.0,49,0.0,0,2.0,5.0,6.0,6.0,2.0,6.0,8.0,9.0,407
0.0,44,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,5.0,10.0,408
1.0,45,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0,409
1.0,37,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,8.0,9.0,410
1.0,41,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0,411
2.0,32,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,412
1.0,25,0.0,0,2.0,6.0,6.0,3.0,2.0,3.0,5.0,9.0,413
0.0,38,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,10.0,414
1.0,31,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,9.0,9.0,415
0.0,43,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,10.0,416
2.0,41,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0,417
0.0,39,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,418
2.0,32,0.0,0,2.0,5.0,6.0,6.0,2.0,3.0,5.0,9.0,419
0.0,28,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,8.0,9.0,420
1.0,29,0.0,25,2.0,2.0,2.0,0.0,3.0,7.0,11.0,9.0,421
1.0,29,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,422
0.0,23,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0,423
2.0,27,0.0,0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0,424
2.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0,425
2.0,27,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,10.0,426
2.0,66,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,4.0,427
2.0,35,1.0,12,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0,428
2.0,26,0.0,0,2.0,5.0,0.0,3.0,2.0,6.0,5.0,9.0,429
2.0,32,1.0,0,2.0,2.0,2.0,6.0,3.0,3.0,13.0,9.0,430
1.0,29,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0,431
1.0,35,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,8.0,4.0,432
1.0,25,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,10.0,433
1.0,33,1.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0,434
1.0,28,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,435
1.0,32,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0,436
2.0,33,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,437
2.0,27,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0,438
1.0,46,0.0,0,2.0,6.0,6.0,3.0,2.0,3.0,13.0,9.0,439
1.0,26,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,440
2.0,32,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,441
2.0,26,1.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,9.0,442
2.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,443
1.0,22,1.0,0,2.0,6.0,6.0,0.0,2.0,6.0,5.0,9.0,444
0.0,44,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,10.0,445
2.0,39,0.0,0,2.0,5.0,6.0,6.0,2.0,3.0,13.0,9.0,446
1.0,43,0.0,0,2.0,6.0,6.0,3.0,2.0,3.0,5.0,9.0,447
2.0,32,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0,448
2.0,32,0.0,0,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0,449
2.0,44,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,9.0,10.0,450
2.0,37,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,2.0,451
2.0,28,1.0,0,2.0,7.0,6.0,0.0,2.0,3.0,5.0,9.0,452
2.0,23,0.0,25,2.0,2.0,2.0,0.0,3.0,8.0,11.0,9.0,453
1.0,28,0.0,0,2.0,4.0,6.0,6.0,2.0,3.0,13.0,9.0,454
1.0,53,1.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0,455
0.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,10.0,456
2.0,31,1.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0,457
1.0,28,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,458
0.0,32,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0,459
2.0,39,0.0,0,9.0,4.0,6.0,3.0,2.0,6.0,8.0,9.0,460
2.0,36,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,461
0.0,31,0.0,0,2.0,5.0,11.0,3.0,2.0,6.0,9.0,9.0,462
1.0,31,0.0,0,2.0,5.0,1.0,3.0,2.0,3.0,13.0,9.0,463
2.0,23,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,464
1.0,50,0.0,0,2.0,5.0,6.0,0.0,2.0,3.0,13.0,6.0,465
2.0,29,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,5.0,9.0,466
0.0,43,0.0,0,2.0,7.0,6.0,6.0,2.0,7.0,11.0,4.0,467
1.0,40,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0,468
0.0,32,1.0,0,2.0,2.0,2.0,3.0,2.0,7.0,11.0,4.0,469
2.0,60,0.0,0,2.0,5.0,1.0,6.0,2.0,4.0,0.0,9.0,470
2.0,36,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,471
1.0,32,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,10.0,472
2.0,35,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0,473
1.0,23,1.0,25,2.0,5.0,1.0,3.0,3.0,8.0,11.0,10.0,474
1.0,37,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,8.0,9.0,475
1.0,54,0.0,0,2.0,5.0,1.0,3.0,2.0,3.0,13.0,2.0,476
2.0,51,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,8.0,9.0,477
2.0,31,0.0,0,2.0,2.0,2.0,6.0,3.0,8.0,13.0,10.0,478
1.0,34,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,479
0.0,29,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,480
1.0,29,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,4.0,481
0.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,482
2.0,30,1.0,0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0,483
1.0,24,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,10.0,484
2.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,2.0,485
1.0,61,1.0,0,2.0,7.0,4.0,4.0,2.0,6.0,9.0,9.0,486
2.0,39,1.0,0,2.0,5.0,2.0,0.0,2.0,6.0,8.0,9.0,487
2.0,28,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,3.0,488
1.0,27,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,489
1.0,23,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,490
0.0,26,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,5.0,9.0,491
1.0,34,1.0,0,2.0,5.0,1.0,3.0,2.0,1.0,9.0,9.0,492
1.0,35,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,9.0,9.0,493
0.0,36,2.0,0,2.0,5.0,6.0,6.0,2.0,3.0,13.0,9.0,494
2.0,31,1.0,0,2.0,5.0,6.0,6.0,2.0,3.0,5.0,6.0,495
2.0,31,0.0,0,2.0,5.0,6.0,3.0,3.0,3.0,8.0,10.0,496
2.0,61,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,5.0,497
1.0,30,1.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0,498
2.0,39,0.0,0,2.0,2.0,2.0,5.0,2.0,3.0,13.0,9.0,499
2.0,40,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,10.0,500
2.0,49,0.0,0,2.0,5.0,6.0,6.0,2.0,8.0,11.0,10.0,501
2.0,33,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,502
2.0,39,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0,503
1.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,5.0,9.0,504
1.0,24,1.0,12,2.0,0.0,9.0,0.0,3.0,6.0,5.0,9.0,505
0.0,35,0.0,0,2.0,6.0,6.0,0.0,2.0,6.0,8.0,9.0,506
1.0,29,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0,507
2.0,35,1.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0,508
1.0,49,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,10.0,509
1.0,36,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,10.0,510
0.0,29,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0,511
1.0,27,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0,512
0.0,30,0.0,0,2.0,5.0,2.0,0.0,2.0,8.0,11.0,9.0,513
2.0,32,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,10.0,514
1.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,515
0.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,516
2.0,34,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0,517
1.0,24,0.0,0,2.0,7.0,4.0,6.0,2.0,3.0,5.0,9.0,518
2.0,42,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,8.0,10.0,519
1.0,28,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,4.0,520
2.0,33,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,8.0,10.0,521
2.0,64,0.0,0,2.0,2.0,2.0,0.0,2.0,7.0,9.0,9.0,522
1.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,11.0,9.0,523
1.0,27,0.0,0,2.0,5.0,2.0,3.0,2.0,3.0,5.0,9.0,524
2.0,27,0.0,0,2.0,7.0,2.0,0.0,2.0,6.0,13.0,10.0,525
2.0,39,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,8.0,9.0,526
0.0,36,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,3.0,527
0.0,34,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0,528
1.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,529
1.0,53,1.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0,530
1.0,22,0.0,25,2.0,2.0,2.0,0.0,3.0,8.0,0.0,9.0,531
2.0,36,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,10.0,532
1.0,46,1.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,9.0,533
2.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,534
1.0,50,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,6.0,535
2.0,28,0.0,0,2.0,7.0,6.0,6.0,2.0,6.0,5.0,9.0,536
1.0,35,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,537
1.0,32,1.0,0,2.0,5.0,6.0,6.0,2.0,3.0,13.0,9.0,538
1.0,34,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,539
1.0,24,2.0,23,2.0,2.0,2.0,6.0,0.0,0.0,0.0,10.0,540
0.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,6.0,541
1.0,31,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0,542
1.0,32,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,4.0,543
2.0,29,0.0,0,2.0,5.0,6.0,0.0,2.0,3.0,5.0,9.0,544
1.0,33,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0,545
1.0,32,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,10.0,546
1.0,29,0.0,0,2.0,2.0,2.0,0.0,2.0,2.0,5.0,9.0,547
2.0,30,1.0,0,2.0,2.0,2.0,0.0,2.0,3.0,8.0,9.0,548
1.0,61,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,9.0,549
2.0,35,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,6.0,550
1.0,59,1.0,0,2.0,6.0,6.0,3.0,2.0,1.0,9.0,9.0,551
0.0,35,0.0,0,2.0,1.0,6.0,3.0,2.0,3.0,13.0,9.0,552
1.0,39,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0,553
1.0,30,0.0,0,2.0,2.0,2.0,5.0,2.0,3.0,5.0,9.0,554
1.0,54,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0,555
1.0,35,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0,556
2.0,29,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0,557
0.0,46,0.0,0,3.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0,558
1.0,24,1.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0,559
2.0,29,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,560
1.0,32,1.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,10.0,561
0.0,40,0.0,0,2.0,5.0,6.0,0.0,2.0,6.0,8.0,9.0,562
2.0,28,1.0,0,2.0,7.0,2.0,4.0,2.0,3.0,13.0,9.0,563
2.0,33,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,564
0.0,60,0.0,0,2.0,5.0,2.0,3.0,2.0,6.0,9.0,9.0,565
0.0,54,1.0,0,2.0,6.0,2.0,3.0,2.0,6.0,9.0,10.0,566
2.0,41,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0,567
1.0,48,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,9.0,568
2.0,35,0.0,0,2.0,5.0,6.0,6.0,2.0,6.0,5.0,9.0,569
0.0,39,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,10.0,570
2.0,42,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0,571
1.0,36,1.0,0,2.0,2.0,2.0,6.0,2.0,0.0,6.0,9.0,572
2.0,28,1.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0,573
2.0,38,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,574
2.0,34,0.0,0,2.0,2.0,2.0,4.0,2.0,6.0,5.0,9.0,575
2.0,27,0.0,0,2.0,5.0,6.0,3.0,1.0,3.0,13.0,9.0,576
0.0,27,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0,577
2.0,32,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,10.0,578
1.0,40,0.0,0,2.0,2.0,6.0,3.0,2.0,6.0,8.0,4.0,579
1.0,43,0.0,23,2.0,2.0,2.0,6.0,0.0,4.0,0.0,9.0,580
1.0,28,0.0,0,2.0,2.0,2.0,6.0,2.0,2.0,5.0,9.0,581
2.0,35,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,582
0.0,25,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0,583
1.0,35,0.0,0,2.0,6.0,6.0,3.0,2.0,3.0,13.0,9.0,584
2.0,52,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,10.0,585
2.0,26,0.0,0,2.0,2.0,2.0,3.0,2.0,7.0,11.0,9.0,586
0.0,44,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,587
1.0,58,0.0,0,2.0,6.0,6.0,3.0,2.0,3.0,5.0,9.0,588
2.0,36,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,589
2.0,51,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0,590
1.0,21,1.0,0,6.0,2.0,2.0,0.0,2.0,6.0,8.0,10.0,591
0.0,29,0.0,0,2.0,2.0,2.0,6.0,2.0,2.0,0.0,9.0,592
1.0,33,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,593
0.0,29,0.0,0,2.0,6.0,2.0,6.0,2.0,3.0,13.0,9.0,594
1.0,28,1.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,9.0,595
2.0,32,1.0,0,2.0,2.0,2.0,3.0,2.0,3.0,8.0,9.0,596
0.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,597
2.0,33,1.0,0,2.0,7.0,4.0,4.0,2.0,7.0,11.0,9.0,598
1.0,28,0.0,0,2.0,5.0,2.0,3.0,2.0,3.0,13.0,9.0,599
0.0,35,1.0,0,2.0,2.0,6.0,0.0,2.0,6.0,5.0,9.0,600
2.0,24,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0,601
2.0,27,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,602
