action,action_type,action_detail,device_type,secs_elapsed,user_id,session_id
23,2.0,17,10.0,2264,14,1813
96,0.0,0,10.0,5595,14,1814
23,2.0,17,10.0,436,14,1815
118,3.0,101,10.0,3003,14,1816
158,7.0,57,10.0,723,14,1817
23,2.0,17,10.0,567,14,1818
74,3.0,34,10.0,2942,720,1819
81,7.0,99,10.0,320,720,1820
23,2.0,17,8.0,71,350,1821
81,7.0,99,8.0,975,350,1822
165,3.0,78,8.0,234,350,1823
183,6.0,85,8.0,80398,350,1824
23,2.0,17,8.0,2102,350,1825
158,7.0,57,8.0,47951,350,1826
9,2.0,14,8.0,31,350,1827
158,7.0,57,8.0,207,350,1828
74,3.0,34,8.0,844,350,1829
23,2.0,17,8.0,648,350,1830
154,2.0,99,6.0,42464,774,1831
118,3.0,101,6.0,24,774,1832
118,3.0,101,6.0,1158,774,1833
118,3.0,101,6.0,1630,774,1834
158,7.0,57,6.0,3155,774,1835
154,2.0,99,6.0,4162,774,1836
118,3.0,101,6.0,1785,774,1837
81,7.0,99,6.0,57914,774,1838
23,2.0,17,6.0,948,774,1839
23,2.0,17,6.0,579,774,1840
158,7.0,92,10.0,11666,421,1841
158,7.0,92,10.0,350,421,1842
153,2.0,99,10.0,23218,421,1843
44,7.0,97,10.0,37264,421,1844
158,7.0,92,10.0,49,421,1845
158,7.0,92,10.0,638,421,1846
166,3.0,95,10.0,15292,421,1847
181,3.0,84,10.0,52249,421,1848
158,7.0,92,10.0,652,421,1849
158,7.0,92,10.0,674,421,1850
74,3.0,34,11.0,1548,272,1851
49,2.0,19,11.0,166816,272,1852
56,7.0,26,11.0,450,272,1853
33,6.0,43,11.0,38104,272,1854
154,2.0,99,8.0,2775,490,1855
154,2.0,99,8.0,602,490,1856
165,3.0,78,8.0,50,490,1857
81,7.0,99,8.0,8499,490,1858
118,3.0,101,8.0,991,490,1859
74,3.0,34,8.0,410,490,1860
158,7.0,57,8.0,17744,490,1861
154,2.0,99,8.0,3424,490,1862
154,2.0,99,8.0,13996,490,1863
165,3.0,78,8.0,444,490,1864
154,2.0,99,8.0,1418,911,1865
154,2.0,99,8.0,8579,911,1866
158,7.0,92,8.0,16060,911,1867
49,2.0,19,8.0,37671,911,1868
118,3.0,101,8.0,2350,911,1869
74,3.0,34,8.0,8684,911,1870
154,2.0,99,8.0,72126,911,1871
154,2.0,99,8.0,14525,911,1872
154,2.0,99,8.0,79206,911,1873
23,2.0,17,8.0,747,911,1874
118,3.0,101,6.0,1107,101,1875
133,7.0,50,6.0,4081,101,1876
81,7.0,99,6.0,2902,101,1877
23,2.0,17,6.0,878,101,1878
158,7.0,57,6.0,217,101,1879
165,3.0,78,6.0,553,101,1880
154,2.0,99,6.0,671,101,1881
81,7.0,99,6.0,15711,101,1882
133,7.0,50,6.0,1459,101,1883
81,7.0,50,6.0,3472,101,1884
9,0.0,0,6.0,27409,576,1885
158,7.0,57,6.0,94,576,1886
165,3.0,78,6.0,677,576,1887
56,7.0,26,6.0,1141,576,1888
154,2.0,99,6.0,1540,576,1889
116,1.0,62,6.0,118587,576,1890
54,6.0,24,6.0,106560,576,1891
147,7.0,60,6.0,2746,576,1892
133,7.0,50,6.0,2214,576,1893
158,7.0,92,6.0,462,576,1894
19,0.0,0,6.0,37,952,1895
146,2.0,69,6.0,120,952,1896
78,0.0,0,6.0,1080,952,1897
116,7.0,6,6.0,43344,952,1898
10,0.0,0,6.0,57992,952,1899
143,2.0,68,6.0,64,952,1900
187,0.0,0,6.0,15053,952,1901
103,7.0,1,6.0,458,952,1902
19,0.0,0,6.0,32,952,1903
118,0.0,0,6.0,560,952,1904
181,3.0,84,0.0,32316,887,1905
181,3.0,84,11.0,14102,887,1906
181,3.0,84,11.0,32659,887,1907
153,7.0,57,0.0,645,887,1908
153,2.0,99,11.0,11996,887,1909
158,7.0,92,0.0,1153,887,1910
179,3.0,81,11.0,24937,887,1911
158,0.0,0,0.0,389,887,1912
153,2.0,99,11.0,25029,887,1913
147,3.0,41,11.0,740,887,1914
60,7.0,28,6.0,65842,131,1915
158,7.0,57,6.0,2245,131,1916
158,7.0,57,6.0,3262,131,1917
158,7.0,57,6.0,71285,131,1918
118,3.0,101,6.0,637,131,1919
158,7.0,57,6.0,40834,131,1920
81,7.0,99,6.0,900,131,1921
55,0.0,0,6.0,40479,131,1922
16,2.0,20,6.0,5959,131,1923
12,0.0,0,6.0,87,131,1924
23,2.0,17,10.0,39,177,1925
81,7.0,99,10.0,262548,177,1926
154,2.0,99,10.0,8181,177,1927
23,2.0,17,10.0,38,177,1928
23,2.0,17,10.0,531,177,1929
118,3.0,101,10.0,1043,177,1930
158,7.0,57,10.0,474,177,1931
158,7.0,57,10.0,38185,177,1932
165,3.0,78,10.0,891,177,1933
118,3.0,101,10.0,1674,177,1934
60,7.0,28,6.0,16918,589,1935
178,7.0,104,6.0,10539,589,1936
158,7.0,57,6.0,3387,589,1937
39,7.0,12,6.0,40423,589,1938
9,0.0,0,6.0,83,589,1939
147,7.0,60,6.0,15851,589,1940
147,7.0,60,6.0,1652,589,1941
54,6.0,24,6.0,310816,589,1942
54,6.0,24,6.0,55001,589,1943
178,7.0,104,6.0,9265,589,1944
161,7.0,74,8.0,29407,880,1945
183,6.0,85,8.0,5654,880,1946
158,7.0,57,8.0,110708,880,1947
158,7.0,57,8.0,15168,880,1948
60,7.0,28,8.0,1387,880,1949
118,3.0,101,8.0,103,880,1950
118,3.0,101,8.0,2248,880,1951
74,3.0,34,8.0,2270,880,1952
183,6.0,85,8.0,8419,880,1953
158,7.0,57,8.0,24606,880,1954
158,7.0,92,6.0,1454,392,1955
56,7.0,26,6.0,2306,392,1956
56,7.0,26,6.0,3304,392,1957
49,2.0,20,2.0,1789424,392,1958
158,7.0,92,6.0,3493,392,1959
158,7.0,92,6.0,1224,392,1960
56,7.0,26,6.0,1449,392,1961
49,2.0,19,2.0,1798448,392,1962
158,7.0,92,6.0,26816,392,1963
56,7.0,26,2.0,1588,392,1964
118,3.0,101,6.0,514,353,1965
154,2.0,99,6.0,37085,353,1966
154,2.0,99,6.0,2526,353,1967
23,2.0,17,6.0,1165,353,1968
133,7.0,50,6.0,9471,353,1969
118,3.0,101,6.0,695,353,1970
158,7.0,57,6.0,9682,353,1971
54,6.0,24,6.0,158151,353,1972
118,3.0,101,6.0,901,353,1973
165,3.0,78,6.0,514,353,1974
158,7.0,92,11.0,150,805,1975
165,3.0,85,11.0,58,805,1976
6,0.0,0,11.0,47,805,1977
153,2.0,99,11.0,1083,805,1978
153,2.0,99,11.0,10510,805,1979
153,2.0,99,11.0,1308,805,1980
6,0.0,0,11.0,39,805,1981
158,7.0,57,11.0,212,805,1982
158,7.0,92,11.0,257,805,1983
153,2.0,99,11.0,1624,805,1984
81,7.0,99,6.0,1793,533,1985
81,7.0,99,6.0,2001,533,1986
23,2.0,17,6.0,389,533,1987
66,0.0,0,0.0,655,533,1988
154,2.0,99,6.0,81020,533,1989
165,3.0,78,6.0,75,533,1990
158,7.0,57,6.0,16127,533,1991
165,3.0,78,6.0,500,533,1992
154,2.0,99,6.0,530855,533,1993
118,3.0,101,6.0,538,533,1994
118,3.0,101,8.0,17,124,1995
118,3.0,101,8.0,435,124,1996
23,2.0,17,8.0,656,124,1997
74,3.0,34,8.0,803,124,1998
158,7.0,57,8.0,21351,124,1999
183,0.0,0,8.0,28718,124,2000
74,3.0,34,8.0,347,124,2001
31,6.0,20,8.0,829,124,2002
158,7.0,57,6.0,3810,275,2003
78,0.0,0,11.0,588,275,2004
187,0.0,0,6.0,9757,275,2005
178,0.0,0,6.0,41,275,2006
60,7.0,28,6.0,2246,275,2007
49,2.0,19,6.0,13032,275,2008
118,3.0,101,6.0,12937,275,2009
19,0.0,0,6.0,21,275,2010
145,2.0,72,6.0,1190,275,2011
88,0.0,0,6.0,33762,275,2012
158,7.0,57,6.0,9232,383,2013
31,6.0,20,6.0,738,383,2014
49,2.0,19,6.0,25921,383,2015
31,6.0,20,6.0,359,383,2016
33,6.0,43,6.0,5772,383,2017
56,7.0,26,6.0,1070,383,2018
9,2.0,14,6.0,923,383,2019
118,3.0,101,6.0,971,383,2020
74,3.0,34,6.0,3782,383,2021
23,2.0,17,6.0,77,383,2022
81,7.0,99,10.0,25593,117,2023
165,3.0,78,10.0,0,117,2024
154,2.0,99,10.0,65766,117,2025
118,3.0,101,10.0,2348,117,2026
158,7.0,57,10.0,42621,117,2027
154,2.0,99,10.0,8794,117,2028
23,2.0,17,10.0,841,117,2029
165,3.0,78,10.0,181,117,2030
118,3.0,101,10.0,1274,117,2031
183,6.0,88,10.0,16743,117,2032
86,7.0,49,6.0,695,397,2033
133,7.0,50,6.0,1242,397,2034
74,3.0,34,6.0,4466,397,2035
92,7.0,47,6.0,3486,397,2036
183,6.0,85,6.0,10578,397,2037
147,7.0,60,6.0,2757,814,2038
74,3.0,34,6.0,1720,814,2039
56,7.0,26,6.0,2634,814,2040
23,2.0,17,6.0,798,814,2041
158,7.0,92,6.0,18336,814,2042
54,6.0,24,6.0,116865,814,2043
147,7.0,60,6.0,20539,814,2044
23,2.0,17,6.0,94,814,2045
187,0.0,0,6.0,25629,814,2046
178,7.0,104,6.0,4970,814,2047
60,7.0,28,8.0,1126,933,2048
23,2.0,17,8.0,19,933,2049
139,0.0,0,8.0,324,933,2050
23,2.0,17,8.0,41,933,2051
23,2.0,17,8.0,27,933,2052
118,3.0,101,8.0,756,933,2053
23,2.0,17,8.0,659,933,2054
49,2.0,19,8.0,38654,933,2055
74,3.0,34,8.0,313,933,2056
61,7.0,68,8.0,833,933,2057
78,0.0,0,6.0,777,574,2058
98,2.0,51,6.0,11283,574,2059
187,0.0,0,6.0,42026,574,2060
19,0.0,0,6.0,624,574,2061
49,2.0,19,6.0,11662,574,2062
33,1.0,12,6.0,10028,574,2063
133,7.0,50,6.0,720,574,2064
87,0.0,0,6.0,181595,574,2065
87,0.0,0,6.0,51359,574,2066
187,0.0,0,6.0,52780,574,2067
23,2.0,17,6.0,52,844,2068
23,2.0,17,6.0,1526,844,2069
81,7.0,99,6.0,1132,844,2070
165,3.0,78,6.0,34,844,2071
183,6.0,88,6.0,211192,844,2072
78,0.0,0,6.0,1637,844,2073
165,3.0,78,6.0,242,844,2074
109,0.0,0,6.0,25,844,2075
23,2.0,17,6.0,1794,844,2076
81,7.0,50,6.0,8362,844,2077
74,3.0,34,8.0,315,459,2078
81,7.0,99,8.0,19730,459,2079
147,7.0,60,8.0,809,459,2080
158,7.0,57,8.0,529,459,2081
165,3.0,78,8.0,55,459,2082
158,7.0,57,8.0,629,459,2083
158,7.0,57,8.0,1557,459,2084
81,7.0,99,8.0,14641,459,2085
81,7.0,99,8.0,866,459,2086
158,7.0,92,8.0,10674,459,2087
54,6.0,24,6.0,183678,157,2088
116,1.0,62,6.0,11282,157,2089
165,3.0,78,6.0,885,157,2090
74,3.0,34,6.0,3523,157,2091
74,3.0,34,6.0,3374,157,2092
147,7.0,60,6.0,964,157,2093
147,6.0,65,6.0,7117,157,2094
116,1.0,62,6.0,8633,157,2095
187,0.0,0,6.0,22402,157,2096
178,7.0,104,6.0,1442,157,2097
183,6.0,85,6.0,37533,722,2098
187,0.0,0,6.0,32195,722,2099
158,7.0,57,6.0,669,722,2100
183,6.0,85,6.0,45622,722,2101
54,6.0,24,6.0,24094,722,2102
183,6.0,85,6.0,3633,722,2103
183,6.0,85,6.0,3291,722,2104
158,7.0,57,6.0,599,722,2105
183,6.0,85,6.0,2735,722,2106
183,6.0,85,6.0,43759,722,2107
81,0.0,0,6.0,2802,352,2108
88,0.0,0,6.0,15453,352,2109
44,0.0,0,6.0,18358,352,2110
81,0.0,0,6.0,10414,352,2111
81,0.0,0,6.0,1868,352,2112
78,0.0,0,6.0,4288,352,2113
15,0.0,0,6.0,127091,352,2114
81,0.0,0,6.0,43884,352,2115
187,0.0,0,6.0,33894,352,2116
81,0.0,0,6.0,643,352,2117
158,7.0,57,8.0,331,176,2118
165,3.0,78,8.0,932,176,2119
23,2.0,17,8.0,34,176,2120
158,7.0,57,8.0,294,176,2121
23,2.0,17,8.0,81,176,2122
81,7.0,99,8.0,56639,176,2123
81,7.0,99,8.0,16570,176,2124
81,7.0,99,8.0,59794,176,2125
165,3.0,78,8.0,686,176,2126
160,3.0,92,8.0,885,176,2127
154,2.0,99,6.0,29360,795,2128
154,2.0,99,6.0,12549,795,2129
154,2.0,99,6.0,1103,795,2130
81,7.0,99,6.0,54139,795,2131
165,3.0,78,6.0,249,795,2132
81,7.0,99,6.0,24729,795,2133
154,2.0,99,6.0,7806,795,2134
154,2.0,99,6.0,2326,795,2135
154,2.0,99,6.0,3666,795,2136
118,3.0,101,6.0,1215,795,2137
0,4.0,44,2.0,544889,920,2138
81,7.0,99,6.0,930,618,2139
81,7.0,99,6.0,576,618,2140
165,3.0,78,6.0,49,618,2141
133,7.0,50,6.0,1365,618,2142
162,7.0,77,6.0,22814,618,2143
23,2.0,17,6.0,1404,618,2144
56,7.0,26,6.0,121029,618,2145
154,2.0,99,6.0,8968,618,2146
23,2.0,17,6.0,307,618,2147
187,0.0,0,6.0,32969,618,2148
118,3.0,101,6.0,561,642,2149
154,2.0,99,6.0,13139,642,2150
158,7.0,57,6.0,264,642,2151
118,3.0,101,6.0,2024,642,2152
74,3.0,34,6.0,896,642,2153
158,7.0,57,6.0,21257,642,2154
118,3.0,101,6.0,56,642,2155
165,3.0,78,6.0,69,642,2156
54,6.0,26,6.0,26612,642,2157
118,3.0,101,6.0,69,642,2158
9,0.0,0,8.0,46,436,2159
56,7.0,26,8.0,2263,436,2160
88,0.0,0,8.0,27962,436,2161
158,7.0,57,8.0,11261,436,2162
158,7.0,57,8.0,89244,436,2163
144,2.0,72,8.0,2212,436,2164
81,7.0,99,8.0,256,436,2165
159,3.0,93,8.0,221,436,2166
60,7.0,28,8.0,34172,436,2167
61,7.0,68,8.0,16592,436,2168
31,6.0,20,6.0,1754,312,2169
49,2.0,19,6.0,17840,312,2170
74,3.0,34,6.0,1909,312,2171
31,6.0,20,6.0,955,312,2172
19,0.0,0,6.0,525,45,2173
54,6.0,24,6.0,155145,45,2174
78,0.0,0,6.0,888,45,2175
15,0.0,0,6.0,49515,45,2176
78,0.0,0,6.0,909,45,2177
118,0.0,0,6.0,2245,45,2178
81,0.0,0,6.0,1772,45,2179
187,0.0,0,6.0,21565,45,2180
84,0.0,0,6.0,48642,45,2181
56,7.0,26,6.0,505,45,2182
23,2.0,17,6.0,884,209,2183
154,2.0,99,6.0,0,209,2184
118,3.0,101,6.0,24,209,2185
118,3.0,101,6.0,2386,209,2186
23,2.0,17,6.0,747,209,2187
158,7.0,57,6.0,255,209,2188
158,7.0,92,6.0,0,209,2189
81,7.0,99,6.0,12538,209,2190
81,7.0,99,6.0,16621,209,2191
154,2.0,99,6.0,9905,209,2192
56,7.0,26,8.0,1209,207,2193
81,7.0,99,8.0,4013,207,2194
118,3.0,101,8.0,151065,207,2195
158,7.0,57,8.0,386,207,2196
118,3.0,101,8.0,4,207,2197
154,2.0,99,8.0,2301,207,2198
118,3.0,101,8.0,0,207,2199
23,2.0,17,8.0,194,207,2200
23,2.0,17,8.0,713,207,2201
158,7.0,57,8.0,419,207,2202
0,4.0,43,2.0,1337718,688,2203
158,7.0,57,8.0,29172,229,2204
118,3.0,101,8.0,982,229,2205
118,3.0,101,8.0,702,229,2206
23,2.0,17,8.0,29373,229,2207
158,7.0,57,8.0,421,229,2208
154,2.0,99,8.0,1544,229,2209
23,2.0,17,8.0,10239,229,2210
154,2.0,99,8.0,12893,229,2211
154,2.0,99,8.0,3558,229,2212
154,2.0,99,8.0,15871,229,2213
74,3.0,34,6.0,448,648,2214
74,3.0,34,6.0,359,648,2215
56,7.0,26,6.0,686,648,2216
118,3.0,101,8.0,929,414,2217
154,2.0,99,8.0,9253,414,2218
81,7.0,99,8.0,3352,414,2219
118,3.0,101,8.0,1161,414,2220
183,6.0,85,8.0,91212,414,2221
165,3.0,78,8.0,59,414,2222
154,2.0,99,8.0,39855,414,2223
81,7.0,99,8.0,17120,414,2224
23,2.0,17,8.0,899,414,2225
154,2.0,99,8.0,627,414,2226
56,7.0,26,11.0,950,873,2227
147,7.0,60,8.0,1236,873,2228
147,7.0,60,8.0,898,873,2229
83,0.0,0,8.0,32609,873,2230
54,6.0,24,8.0,129971,873,2231
81,0.0,0,8.0,116714,873,2232
183,6.0,88,8.0,73932,873,2233
74,3.0,34,11.0,1598,873,2234
49,2.0,19,11.0,34155,873,2235
74,3.0,34,8.0,1964,873,2236
74,0.0,0,0.0,109738,917,2237
54,6.0,24,6.0,9184,917,2238
81,7.0,50,6.0,235635,917,2239
54,6.0,24,6.0,116455,917,2240
81,0.0,0,6.0,973,917,2241
23,2.0,17,6.0,2601,917,2242
131,0.0,0,6.0,761,917,2243
81,7.0,50,6.0,13199,917,2244
118,3.0,101,6.0,25917,917,2245
133,0.0,0,6.0,550,917,2246
61,7.0,68,8.0,855,324,2247
165,3.0,78,8.0,5791,324,2248
78,0.0,0,8.0,2277,324,2249
23,2.0,17,8.0,2961,324,2250
147,7.0,60,8.0,2241,324,2251
115,0.0,0,8.0,115,324,2252
147,7.0,60,8.0,669,324,2253
60,7.0,28,8.0,10801,324,2254
40,7.0,12,8.0,700,324,2255
17,0.0,0,8.0,67,324,2256
74,3.0,34,6.0,283,853,2257
56,7.0,26,6.0,7181,853,2258
158,7.0,57,6.0,8220,853,2259
133,7.0,50,6.0,2488,853,2260
147,7.0,60,6.0,5853,853,2261
23,2.0,17,6.0,663,853,2262
118,3.0,101,6.0,51,853,2263
178,7.0,104,6.0,7027,853,2264
95,0.0,0,6.0,339577,853,2265
81,7.0,50,6.0,9742,853,2266
81,7.0,99,8.0,2624,541,2267
23,2.0,17,8.0,1383,541,2268
154,2.0,99,8.0,2780,541,2269
154,2.0,99,8.0,2718,541,2270
154,2.0,99,8.0,91455,541,2271
56,7.0,26,8.0,655,541,2272
81,7.0,99,8.0,42995,541,2273
154,2.0,99,8.0,32892,541,2274
23,2.0,17,8.0,726,541,2275
183,0.0,0,8.0,24713,541,2276
154,2.0,99,8.0,3234,694,2277
171,2.0,42,8.0,225361,694,2278
49,2.0,19,8.0,65785,694,2279
81,7.0,99,8.0,380,694,2280
74,3.0,34,8.0,408,694,2281
154,2.0,99,8.0,23747,694,2282
81,7.0,50,8.0,5961,694,2283
54,0.0,0,8.0,1794,694,2284
23,2.0,17,8.0,800,694,2285
118,3.0,101,8.0,25112,694,2286
158,7.0,57,8.0,5277,890,2287
165,3.0,78,8.0,336,890,2288
81,7.0,99,8.0,932,890,2289
81,7.0,99,8.0,24277,890,2290
81,7.0,99,8.0,915,890,2291
183,6.0,85,8.0,4030,890,2292
165,3.0,78,8.0,172,890,2293
118,3.0,101,8.0,121,890,2294
81,7.0,99,8.0,756,890,2295
118,3.0,101,8.0,847,890,2296
81,0.0,0,2.0,656,719,2297
44,7.0,97,2.0,0,719,2298
158,7.0,57,2.0,380,719,2299
81,0.0,0,2.0,638,719,2300
158,7.0,57,2.0,135,719,2301
153,2.0,99,2.0,0,719,2302
6,0.0,0,2.0,47,719,2303
103,6.0,53,2.0,652,719,2304
44,7.0,97,2.0,108,719,2305
158,7.0,57,2.0,734,719,2306
165,3.0,78,8.0,96,702,2307
81,7.0,99,8.0,224,702,2308
56,7.0,26,8.0,3631,702,2309
74,3.0,34,8.0,1526,702,2310
165,3.0,78,8.0,1147,702,2311
36,0.0,0,8.0,5021,702,2312
165,3.0,78,8.0,1116,702,2313
56,7.0,26,8.0,58739,702,2314
118,3.0,101,8.0,1834,702,2315
76,0.0,0,8.0,336985,702,2316
178,7.0,104,6.0,4209,817,2317
145,2.0,70,6.0,743,817,2318
187,0.0,0,6.0,26820,817,2319
81,0.0,0,6.0,30081,817,2320
19,0.0,0,6.0,3346,817,2321
85,0.0,0,6.0,87283,817,2322
19,0.0,0,6.0,734,817,2323
87,0.0,0,6.0,22346,817,2324
19,0.0,0,6.0,3762,817,2325
49,2.0,19,6.0,26177,817,2326
183,6.0,85,6.0,1332,508,2327
183,6.0,85,6.0,18151,508,2328
183,6.0,85,6.0,1373,508,2329
158,7.0,57,6.0,7424,508,2330
81,7.0,102,6.0,1462,508,2331
158,7.0,57,6.0,0,508,2332
74,3.0,34,6.0,1338,508,2333
158,7.0,57,6.0,10189,508,2334
118,3.0,101,6.0,830,508,2335
183,6.0,85,6.0,28822,508,2336
154,2.0,99,8.0,40928,343,2337
23,2.0,17,8.0,6395,343,2338
154,2.0,99,8.0,9449,343,2339
118,3.0,101,8.0,783,343,2340
118,3.0,101,8.0,59,343,2341
31,6.0,20,8.0,595,343,2342
74,3.0,34,8.0,487,343,2343
23,2.0,17,8.0,1145,343,2344
154,2.0,99,8.0,29618,343,2345
165,3.0,78,8.0,59,343,2346
81,7.0,99,6.0,41510,583,2347
118,3.0,101,6.0,64,583,2348
154,2.0,99,6.0,34757,583,2349
158,7.0,57,6.0,7209,583,2350
165,3.0,78,6.0,1591,583,2351
147,0.0,0,6.0,8610,583,2352
154,2.0,99,6.0,3885,583,2353
154,2.0,99,6.0,13845,583,2354
118,3.0,101,6.0,940,583,2355
81,7.0,99,6.0,39384,583,2356
87,0.0,0,8.0,0,909,2357
49,0.0,0,8.0,4299,909,2358
158,7.0,92,8.0,9300,909,2359
61,7.0,68,8.0,705,909,2360
87,0.0,0,8.0,27508,909,2361
85,0.0,0,8.0,32916,909,2362
19,0.0,0,8.0,10017,909,2363
158,7.0,92,8.0,517,909,2364
54,6.0,24,8.0,28400,909,2365
74,3.0,34,8.0,504,909,2366
158,7.0,57,8.0,307,994,2367
118,3.0,101,8.0,82,994,2368
23,2.0,17,8.0,780,994,2369
33,6.0,42,8.0,394,994,2370
118,3.0,101,8.0,109,994,2371
183,6.0,85,8.0,16402,994,2372
153,2.0,99,11.0,44206,105,2373
158,0.0,0,11.0,69,105,2374
6,0.0,0,11.0,203,105,2375
81,3.0,72,11.0,703,105,2376
103,3.0,61,11.0,478,105,2377
91,7.0,91,11.0,587,105,2378
6,0.0,0,11.0,77,105,2379
81,7.0,47,11.0,2050,105,2380
153,2.0,99,11.0,15539,105,2381
74,3.0,34,11.0,966,150,2382
74,3.0,34,10.0,8527,150,2383
49,2.0,19,10.0,15071,150,2384
33,6.0,43,11.0,51289,150,2385
56,7.0,26,11.0,1092,150,2386
147,7.0,60,10.0,1470,150,2387
23,2.0,17,10.0,362,150,2388
147,7.0,60,10.0,1180,150,2389
60,7.0,28,11.0,955,150,2390
60,7.0,28,10.0,2016,150,2391
103,6.0,53,11.0,418,725,2392
183,6.0,86,11.0,1667,725,2393
90,7.0,91,11.0,1705,725,2394
158,7.0,92,11.0,3515,725,2395
6,0.0,0,0.0,434,725,2396
158,0.0,0,0.0,178,725,2397
158,0.0,0,0.0,144,725,2398
103,6.0,53,11.0,632,725,2399
23,2.0,17,8.0,901,660,2400
183,6.0,88,8.0,333732,660,2401
23,2.0,17,8.0,674,660,2402
78,0.0,0,8.0,6091,660,2403
158,7.0,57,8.0,17221,660,2404
74,3.0,34,8.0,1135,660,2405
165,3.0,78,8.0,139,660,2406
23,2.0,17,8.0,56,660,2407
118,3.0,101,8.0,651,660,2408
146,2.0,71,8.0,3030,660,2409
78,0.0,0,6.0,929,622,2410
78,0.0,0,6.0,838,622,2411
60,7.0,28,6.0,3441,622,2412
78,0.0,0,11.0,691,622,2413
187,0.0,0,6.0,13376,622,2414
56,7.0,26,6.0,998,622,2415
31,6.0,20,6.0,810,622,2416
19,0.0,0,6.0,454,622,2417
145,7.0,67,6.0,3366,622,2418
81,7.0,57,6.0,17712,622,2419
81,7.0,99,8.0,12944,534,2420
56,0.0,0,0.0,34645,534,2421
183,6.0,87,8.0,201265,534,2422
183,6.0,85,8.0,6475,534,2423
54,6.0,24,8.0,15963,534,2424
23,2.0,17,8.0,480,534,2425
183,6.0,85,8.0,5611,534,2426
158,7.0,57,8.0,8891,534,2427
118,3.0,101,8.0,42,534,2428
81,7.0,101,8.0,637,534,2429
178,7.0,104,8.0,3813,238,2430
187,0.0,0,8.0,28432,238,2431
60,7.0,28,8.0,3953,238,2432
147,7.0,60,8.0,996,238,2433
49,2.0,19,8.0,64092,238,2434
74,3.0,34,8.0,5261,238,2435
147,6.0,65,8.0,39012,238,2436
56,7.0,26,8.0,1765,238,2437
147,7.0,60,8.0,807,238,2438
147,7.0,60,8.0,888,238,2439
31,6.0,20,8.0,720,656,2440
23,2.0,17,8.0,991,656,2441
165,3.0,78,8.0,540,656,2442
118,3.0,101,8.0,747,656,2443
74,3.0,34,8.0,559,656,2444
81,7.0,99,8.0,4195,656,2445
118,3.0,101,8.0,84,656,2446
23,2.0,17,8.0,1332,656,2447
158,7.0,57,8.0,6952,656,2448
81,7.0,99,8.0,9513,656,2449
81,0.0,0,11.0,2818,449,2450
81,3.0,71,11.0,14461,449,2451
6,0.0,0,11.0,354,449,2452
74,3.0,34,11.0,964,449,2453
180,3.0,84,11.0,493,449,2454
6,0.0,0,11.0,32,449,2455
70,0.0,0,11.0,1180,449,2456
153,2.0,99,11.0,42262,449,2457
103,6.0,53,11.0,504,449,2458
153,2.0,99,11.0,31046,449,2459
147,7.0,60,6.0,1201,47,2460
118,0.0,0,6.0,36209,47,2461
142,2.0,69,6.0,5190,47,2462
56,7.0,26,6.0,760,47,2463
31,6.0,20,6.0,857,47,2464
49,2.0,19,6.0,12004,47,2465
86,0.0,0,6.0,315316,47,2466
60,7.0,28,6.0,68713,47,2467
49,2.0,19,6.0,12738,47,2468
74,3.0,34,6.0,706,47,2469
103,0.0,0,6.0,233,385,2470
158,7.0,57,6.0,5065,385,2471
165,3.0,78,6.0,157,385,2472
81,7.0,102,6.0,1037,385,2473
165,3.0,78,6.0,263,385,2474
154,2.0,99,6.0,10936,385,2475
158,7.0,57,6.0,23317,385,2476
118,3.0,101,6.0,1262,385,2477
23,2.0,17,6.0,1728,385,2478
49,2.0,19,6.0,65054,385,2479
16,2.0,20,6.0,26980,791,2480
104,0.0,0,6.0,266,791,2481
154,2.0,99,6.0,500,791,2482
16,2.0,20,6.0,15812,791,2483
165,3.0,78,6.0,35,791,2484
154,2.0,99,6.0,4447,791,2485
158,7.0,57,6.0,11245,791,2486
81,7.0,99,6.0,1789,791,2487
133,7.0,50,6.0,1026,791,2488
158,7.0,57,6.0,92,791,2489
61,7.0,30,8.0,3634,821,2490
133,7.0,50,8.0,248891,821,2491
49,2.0,19,2.0,344292,821,2492
147,7.0,60,8.0,574,821,2493
147,6.0,65,8.0,97861,821,2494
147,7.0,60,8.0,2764,821,2495
5,0.0,0,8.0,77368,821,2496
147,7.0,60,8.0,2539,821,2497
116,1.0,62,8.0,0,821,2498
147,7.0,60,8.0,1227,821,2499
154,2.0,99,8.0,3501,457,2500
147,7.0,60,8.0,549,457,2501
154,2.0,99,8.0,5582,457,2502
154,2.0,99,8.0,4152,457,2503
9,0.0,0,8.0,103,457,2504
81,7.0,50,8.0,890,457,2505
147,7.0,60,8.0,577,457,2506
154,2.0,99,8.0,6863,457,2507
60,7.0,28,8.0,24656,457,2508
56,7.0,26,2.0,1225,457,2509
141,3.0,41,2.0,234,111,2510
158,7.0,92,2.0,243,111,2511
158,7.0,57,2.0,401,111,2512
158,7.0,57,2.0,270,111,2513
140,3.0,41,2.0,264,111,2514
166,3.0,95,2.0,222,111,2515
158,7.0,57,2.0,192,111,2516
179,3.0,85,2.0,285,111,2517
81,0.0,0,2.0,216,111,2518
158,7.0,57,2.0,1053,111,2519
31,6.0,20,8.0,521,567,2520
158,7.0,57,2.0,2523,54,2521
158,7.0,57,2.0,341,54,2522
158,7.0,57,2.0,364,54,2523
158,7.0,92,2.0,110,54,2524
