FARM,OWNERSHP,ACREHOUS,TAXINCL,PROPINSR,COSTELEC,VALUEH,ROOMS,PLUMBING,PUMA,household_id
0,1,1,2,50,11,15,7,2,213,630
0,0,0,0,0,0,99,0,0,0,631
0,2,1,0,0,7,99,3,2,34,632
0,1,1,2,48,11,22,7,2,44,633
0,1,1,0,59,2,42,9,2,61,634
0,0,0,0,0,0,99,0,0,89,635
0,1,1,0,45,21,13,7,2,126,636
0,2,1,0,0,4,99,5,2,120,637
0,1,1,1,47,14,7,6,2,100,638
0,2,1,0,0,10,99,5,2,126,639
0,2,1,0,0,4,99,5,2,187,640
0,1,1,2,39,6,18,3,2,164,641
0,2,1,0,0,13,99,7,2,42,642
0,1,1,2,20,18,9,5,2,226,643
0,2,1,0,0,11,99,3,2,68,644
0,0,0,1,0,0,99,0,0,85,645
0,1,1,1,28,17,18,8,2,218,646
0,1,1,0,59,10,44,8,2,133,647
0,1,1,1,59,9,18,4,2,74,648
0,1,1,2,59,6,16,5,2,164,649
0,2,1,0,0,6,99,6,2,110,650
0,1,1,0,59,8,56,7,2,54,651
0,1,1,0,34,2,18,6,2,219,652
0,1,1,1,59,3,13,6,2,221,653
0,2,1,0,0,10,99,7,2,115,654
0,1,1,1,59,10,35,7,2,127,655
0,0,0,0,0,0,99,0,0,18,656
0,1,1,1,40,8,58,9,2,55,657
0,2,0,0,0,11,99,4,2,202,658
0,1,1,1,59,10,35,9,2,66,659
0,2,1,0,0,5,99,3,2,181,660
0,1,1,2,59,8,23,7,2,230,661
0,2,0,0,0,7,99,2,2,119,662
0,1,1,1,59,8,24,4,2,172,663
0,1,1,2,59,19,11,3,2,18,664
0,2,0,0,0,1,99,2,2,224,665
0,2,1,0,0,8,99,2,2,81,666
0,1,1,1,29,4,21,5,2,231,667
0,1,1,0,59,10,27,6,2,207,668
0,0,0,0,0,0,99,0,0,199,669
0,2,0,0,0,0,99,4,2,196,670
0,1,1,2,59,8,17,8,2,93,671
0,0,0,0,0,0,99,0,0,226,672
0,1,1,1,59,12,35,7,2,157,673
0,1,0,0,59,2,18,6,2,170,674
0,1,1,2,59,6,15,7,2,105,675
0,2,0,0,0,10,99,7,2,43,676
0,1,1,2,41,13,16,5,2,23,677
0,2,0,0,0,6,99,4,2,209,678
0,1,1,0,36,22,7,3,2,232,679
0,0,0,0,0,0,99,0,0,199,680
0,2,0,0,0,5,99,5,2,69,681
0,1,1,1,37,13,20,6,2,223,682
0,1,1,0,39,5,25,5,2,132,683
0,2,0,0,0,0,99,3,2,90,684
0,0,0,0,0,0,99,0,0,18,685
0,2,1,0,0,5,99,2,2,96,686
0,1,1,1,59,12,61,6,2,38,687
0,1,2,1,34,6,20,6,2,4,688
0,1,1,1,59,35,99,9,2,69,689
0,2,1,0,0,5,99,4,2,76,690
0,1,1,2,41,10,17,5,2,109,691
0,1,1,1,59,6,27,5,2,125,692
0,2,0,0,0,7,99,5,2,205,693
0,1,1,1,25,8,11,3,2,188,694
0,1,1,2,50,14,26,7,2,146,695
0,2,0,0,0,6,99,3,2,25,696
0,2,1,0,0,6,99,4,2,20,697
0,1,1,2,59,5,18,8,2,122,698
0,2,0,0,0,2,99,3,2,193,699
0,1,1,2,59,6,17,7,2,164,700
0,2,1,0,0,16,99,4,2,147,701
0,1,1,1,40,9,20,6,2,22,702
0,1,1,1,59,11,20,9,2,3,703
0,1,1,1,59,10,27,7,2,172,704
0,2,0,0,0,0,99,4,2,226,705
0,1,1,2,45,8,35,5,2,230,706
0,2,0,0,0,3,99,3,2,171,707
0,0,0,0,0,0,99,0,0,29,708
0,1,1,1,53,17,22,7,2,23,709
0,1,1,1,59,13,24,3,2,172,710
0,1,1,1,50,5,21,6,2,11,711
0,2,0,0,0,4,99,2,2,228,712
0,2,0,0,0,7,99,4,2,196,713
0,2,1,0,0,6,99,5,2,98,714
0,1,1,2,37,20,22,6,2,179,715
0,2,0,0,0,4,99,5,2,229,716
0,2,1,0,0,6,99,4,2,78,717
0,2,0,0,0,7,99,5,2,43,718
0,2,1,0,0,26,99,4,2,56,719
0,1,1,1,48,5,18,5,2,211,720
0,1,1,2,59,7,18,6,2,106,721
0,1,1,2,51,11,15,3,2,198,722
0,0,0,0,0,0,99,0,0,86,723
0,2,1,0,0,9,99,2,2,231,724
0,1,1,1,59,6,35,9,2,207,725
0,2,0,0,0,8,99,7,1,12,726
0,1,1,2,41,3,35,4,2,115,727
0,1,1,2,0,1,8,3,2,116,728
0,2,0,0,0,2,99,4,2,92,729
0,2,0,0,0,3,99,2,2,209,730
0,2,1,0,0,5,99,5,2,85,731
0,1,1,1,59,10,34,5,2,64,732
0,2,0,0,0,6,99,4,2,60,733
0,1,1,0,0,2,47,6,2,224,734
0,2,1,0,0,6,99,5,2,177,735
0,1,1,1,59,8,13,5,2,127,736
0,2,0,0,0,2,99,3,2,149,737
0,2,0,0,0,3,99,2,2,209,738
0,2,1,0,0,7,99,5,2,213,739
0,1,1,1,50,12,27,2,2,196,740
0,1,1,1,59,4,35,5,2,160,741
0,1,1,2,47,9,27,3,2,20,742
0,2,1,0,0,6,99,3,2,33,743
0,2,0,0,0,3,99,5,2,7,744
0,1,1,2,59,6,18,4,2,29,745
0,1,1,0,59,6,16,3,2,62,746
0,0,0,0,0,0,99,0,0,141,747
0,2,0,0,0,11,99,5,2,163,748
0,2,0,0,0,2,99,3,2,225,749
0,2,0,0,0,11,99,5,2,207,750
0,1,1,1,31,15,12,7,2,116,751
0,1,1,0,59,28,27,5,2,6,752
0,1,1,2,30,1,8,3,2,116,753
0,0,0,0,0,0,99,0,0,46,754
0,1,1,0,59,18,16,4,2,30,755
0,1,1,0,59,0,38,8,2,48,756
0,2,1,0,0,7,99,4,2,148,757
0,2,0,0,0,99,99,3,2,47,758
0,1,1,1,45,10,27,5,2,152,759
0,2,1,0,0,8,99,5,2,93,760
0,2,0,0,0,3,99,1,2,191,761
0,1,1,0,42,8,24,5,2,187,762
0,1,1,2,59,12,27,6,2,152,763
0,1,1,1,46,4,11,3,2,34,764
0,1,1,2,59,8,18,3,2,74,765
0,1,1,2,47,10,21,4,2,100,766
0,1,1,2,0,10,10,3,2,188,767
0,1,1,1,47,12,24,5,2,115,768
0,2,1,0,0,3,99,5,2,164,769
0,2,0,0,0,5,99,2,2,14,770
0,1,1,1,59,12,30,6,2,74,771
0,2,1,0,0,7,99,5,2,66,772
0,1,1,2,38,5,7,6,2,104,773
0,2,1,0,0,7,99,6,2,108,774
0,2,0,0,0,5,99,4,2,34,775
0,1,1,0,48,6,17,6,2,30,776
0,2,0,0,0,4,99,4,2,191,777
0,2,0,0,0,4,99,2,2,138,778
0,1,1,1,44,10,20,6,2,223,779
0,2,0,0,0,4,99,4,2,180,780
0,2,0,0,0,10,99,4,2,81,781
0,2,0,0,0,99,99,2,2,130,782
0,1,1,2,59,15,99,6,2,83,783
0,2,0,0,0,8,99,3,2,98,784
0,1,1,0,42,7,15,8,2,23,785
0,1,1,1,59,10,35,7,2,158,786
0,1,1,1,46,8,11,7,2,207,787
0,2,0,0,0,4,99,2,2,136,788
0,2,0,0,0,6,99,4,2,27,789
0,1,1,1,35,4,18,3,2,39,790
0,1,1,1,37,3,69,9,2,99,791
0,2,0,0,0,0,99,3,2,203,792
0,2,1,0,0,18,99,5,2,211,793
0,2,0,0,0,4,99,4,2,98,794
0,1,1,2,48,6,14,7,2,8,795
0,1,1,1,49,2,13,6,2,224,796
0,2,0,0,0,2,99,2,2,1,797
0,1,1,2,49,4,13,3,2,188,798
0,1,1,0,59,8,13,6,2,27,799
0,2,1,0,0,99,99,8,2,174,800
0,2,1,0,0,4,99,2,2,192,801
0,1,1,2,43,3,9,5,2,20,802
0,1,1,2,38,8,19,5,2,119,803
0,1,1,0,59,9,60,7,2,50,804
0,2,1,0,0,8,99,5,2,66,805
0,2,0,0,0,2,99,3,2,225,806
0,1,1,1,59,6,35,8,2,60,807
0,0,0,0,0,0,99,0,0,229,808
0,1,1,2,59,10,35,8,2,125,809
0,2,0,0,0,3,99,2,2,138,810
0,1,1,1,46,10,16,6,2,34,811
0,2,0,0,0,1,99,2,2,154,812
0,2,1,0,0,4,99,4,2,87,813
0,1,1,1,39,9,13,3,2,90,814
0,1,1,1,25,20,24,8,2,188,815
0,1,1,0,31,4,9,4,2,188,816
0,1,1,0,48,8,18,6,2,39,817
0,1,1,0,44,10,27,5,2,103,818
0,0,0,0,0,0,99,0,0,94,819
0,0,0,0,0,0,99,0,0,228,820
0,1,1,2,28,4,11,4,2,152,821
0,1,0,2,0,2,12,4,2,204,822
0,1,1,1,40,12,21,5,2,125,823
0,2,1,0,0,6,99,3,2,198,824
0,2,0,0,0,3,99,2,2,136,825
0,2,1,0,0,5,99,5,2,84,826
0,1,1,0,59,6,16,4,2,66,827
0,2,1,0,0,5,99,5,2,69,828
0,2,0,0,0,10,99,2,2,119,829
0,2,0,0,0,6,99,3,2,203,830
0,1,1,0,59,5,60,9,2,38,831
0,1,1,2,59,5,18,4,2,174,832
0,1,1,2,59,10,21,6,2,122,833
0,2,0,0,0,5,99,4,2,20,834
0,1,1,0,46,1,10,8,2,90,835
0,1,1,1,24,4,2,4,2,109,836
0,0,0,0,0,0,99,0,0,46,837
0,2,0,0,0,4,99,3,2,99,838
0,1,0,1,59,7,44,9,2,6,839
0,2,1,0,0,99,99,5,2,159,840
0,2,0,0,0,14,99,4,2,3,841
0,2,0,0,0,6,99,3,2,145,842
0,2,0,0,0,18,99,6,2,119,843
0,2,0,0,0,5,99,5,2,2,844
0,2,1,0,0,4,99,4,2,178,845
0,1,1,2,56,10,14,6,2,100,846
0,1,1,2,42,5,18,7,2,224,847
0,1,1,1,59,12,20,9,2,194,848
0,2,0,0,0,3,99,4,2,99,849
0,1,1,0,59,11,19,8,2,141,850
0,1,1,1,59,10,35,7,2,227,851
0,1,1,2,59,7,18,6,2,7,852
0,1,1,1,59,6,34,6,2,119,853
0,2,1,0,0,11,99,2,2,65,854
0,1,1,2,40,7,20,5,2,230,855
0,2,0,0,0,3,99,1,2,232,856
0,1,1,1,59,4,35,6,2,150,857
0,1,1,1,59,10,35,7,2,127,858
0,1,1,0,59,15,35,8,2,54,859
0,2,0,0,0,6,99,4,2,8,860
0,2,0,0,0,4,99,3,2,119,861
0,2,0,0,0,18,99,2,2,187,862
0,1,1,2,59,5,18,4,2,174,863
0,1,0,1,59,9,33,4,2,207,864
0,1,1,2,38,13,13,5,2,201,865
0,2,0,0,0,2,99,4,2,227,866
0,2,1,0,0,5,99,4,2,78,867
0,2,1,0,0,3,99,3,2,5,868
0,2,0,0,0,9,99,4,2,216,869
0,1,1,2,41,14,14,7,2,4,870
0,1,1,0,59,5,20,6,2,144,871
0,1,1,0,59,9,79,7,2,54,872
0,2,0,0,0,4,99,4,2,112,873
0,2,1,0,0,99,99,5,2,165,874
0,1,1,1,59,10,35,7,2,127,875
0,2,0,0,0,10,99,2,2,70,876
0,1,1,1,59,17,38,6,2,100,877
0,0,0,0,0,0,99,0,0,86,878
0,2,0,0,0,4,99,5,2,205,879
0,1,0,1,46,6,17,3,2,125,880
0,2,0,0,0,10,99,2,2,119,881
0,2,0,0,0,8,99,2,2,35,882
0,1,1,1,59,9,31,8,2,208,883
0,1,1,2,59,13,27,7,2,205,884
0,1,1,1,59,8,15,6,2,176,885
0,2,1,0,0,9,99,4,2,6,886
0,2,1,0,0,7,99,3,2,220,887
0,2,0,0,0,15,99,7,2,50,888
0,1,1,1,45,14,7,6,2,100,889
0,2,0,0,0,13,99,1,2,30,890
0,2,1,0,0,4,99,4,2,76,891
0,2,1,0,0,10,99,8,2,84,892
0,1,1,2,59,6,12,6,2,174,893
0,2,1,0,0,13,99,3,2,68,894
0,2,1,0,0,3,99,3,2,83,895
0,2,0,0,0,6,99,2,2,191,896
0,1,1,1,59,4,18,6,2,225,897
0,2,0,0,0,4,99,4,2,22,898
0,2,0,0,0,4,99,3,2,222,899
0,2,0,0,0,12,99,3,2,69,900
0,2,1,0,0,6,99,6,2,227,901
0,2,1,0,0,4,99,5,2,151,902
0,2,0,0,0,2,99,0,2,71,903
0,2,0,0,0,6,99,5,2,147,904
0,2,1,0,0,7,99,4,2,62,905
0,2,0,0,0,13,99,1,2,30,906
0,1,1,1,59,10,13,9,2,7,907
0,1,1,1,38,12,23,8,2,23,908
0,1,1,0,59,10,19,7,2,139,909
0,2,1,0,0,10,99,6,2,94,910
0,0,0,0,0,0,99,0,0,103,911
0,2,0,0,0,6,99,5,2,99,912
0,1,1,1,34,14,23,6,2,223,913
0,1,0,2,45,8,19,7,2,210,914
0,1,1,0,59,11,13,6,2,32,915
0,0,0,0,0,0,99,0,0,15,916
0,1,1,2,28,7,18,9,2,100,917
0,2,0,0,0,4,99,4,2,60,918
0,0,0,0,0,0,99,0,0,232,919
0,1,1,1,43,15,13,6,2,111,920
0,2,1,0,0,99,99,7,2,224,921
0,2,0,0,0,6,99,3,2,148,922
0,0,0,0,0,0,99,0,0,220,923
0,1,1,0,40,5,21,5,2,223,924
0,2,0,0,0,4,99,4,2,177,925
0,1,1,0,49,7,17,5,2,200,926
0,1,1,1,59,27,3,2,2,181,927
0,2,1,0,0,8,99,4,2,64,928
0,1,1,2,36,8,27,7,2,7,929
0,1,1,0,0,4,99,2,2,140,930
0,1,1,2,42,5,18,7,2,224,931
0,2,0,0,0,4,99,3,2,171,932
0,1,1,0,40,6,18,6,2,118,933
0,2,0,0,0,4,99,5,2,146,934
0,1,1,1,59,5,22,5,2,59,935
0,2,0,0,0,4,99,4,2,96,936
0,2,0,0,0,2,99,2,2,201,937
0,2,1,0,0,6,99,2,2,171,938
0,1,1,2,50,3,22,3,2,203,939
0,1,1,1,59,17,35,7,2,72,940
0,1,1,2,46,6,13,3,2,155,941
0,1,1,1,59,10,29,6,2,81,942
0,1,0,1,32,6,3,5,2,53,943
0,2,0,0,0,9,99,4,2,69,944
0,1,1,1,59,6,44,6,2,157,945
0,1,1,2,39,8,14,6,2,8,946
0,1,1,1,59,7,20,6,2,197,947
0,2,0,0,0,99,99,2,2,84,948
0,1,0,0,59,13,32,9,2,138,949
0,1,1,0,46,6,16,6,2,108,950
0,1,1,1,46,9,12,6,2,67,951
0,2,0,0,0,6,99,4,2,67,952
0,1,1,1,59,7,35,6,2,158,953
0,1,1,0,59,8,18,6,2,21,954
0,0,0,0,0,0,99,0,0,220,955
0,0,0,0,0,0,99,0,0,199,956
0,1,1,2,59,13,16,6,2,226,957
0,2,1,0,0,3,99,4,2,90,958
1,2,2,0,0,15,99,7,2,7,959
0,2,0,0,0,1,99,3,2,225,960
0,1,1,1,37,13,18,6,2,22,961
0,1,1,2,59,30,48,9,2,27,962
0,1,1,2,46,8,14,5,2,26,963
0,1,1,0,50,3,35,6,2,149,964
0,1,1,2,40,3,17,3,2,188,965
0,2,0,0,0,0,99,3,2,90,966
0,2,0,0,0,8,99,4,2,232,967
0,2,0,0,0,18,99,3,2,90,968
0,2,1,0,0,99,99,3,2,186,969
0,0,0,0,0,0,99,0,0,112,970
0,2,0,0,0,4,99,1,2,136,971
0,1,1,1,40,12,15,6,2,34,972
0,1,2,1,59,8,99,9,2,84,973
0,1,1,1,59,12,35,9,2,32,974
0,2,1,0,0,3,99,4,2,231,975
0,2,0,0,0,5,99,4,2,12,976
0,1,1,1,59,12,30,8,2,187,977
0,2,1,0,0,11,99,5,2,90,978
0,1,1,1,46,5,13,3,2,220,979
0,1,1,1,45,9,35,4,2,53,980
0,2,0,0,0,99,99,1,2,134,981
0,1,1,1,59,12,18,4,2,21,982
0,1,1,2,45,6,9,5,2,67,983
0,1,1,0,46,6,7,3,2,21,984
0,1,0,1,59,7,51,8,2,193,985
0,1,1,1,59,12,28,6,2,159,986
0,1,0,2,41,0,11,3,2,117,987
0,2,0,0,0,7,99,4,2,96,988
0,0,0,0,0,0,99,0,0,190,989
0,1,1,1,59,12,97,4,2,36,990
0,1,1,1,35,7,11,5,2,8,991
0,1,1,2,54,7,13,4,2,3,992
0,2,0,0,0,7,99,5,2,132,993
0,1,1,2,37,12,11,7,2,115,994
0,1,1,1,53,16,22,7,2,23,995
0,2,0,0,0,4,99,3,2,136,996
0,1,1,0,50,4,27,6,2,71,997
0,2,0,0,0,1,99,3,2,83,998
0,2,0,0,0,4,99,2,2,107,999
