household_id,individual_id,RELATE,SEX,AGE,MARST,RACE,CITIZEN,SPEAKENG,SCHOOL,EDUC,GRADEATT,SCHLTYPE,EMPSTAT,CLASSWKR,INCTOT,DISABWRK
160,201349,0,0,38,5,0,0,2,1,6,0,1,1,1,99,1
160,201350,3,1,72,4,0,0,2,1,6,0,1,3,0,0,1
161,229360,0,0,31,5,0,0,2,1,6,0,1,1,1,7,1
162,207423,0,0,44,0,0,0,2,1,7,0,1,1,2,99,1
162,207424,1,1,37,0,0,0,2,1,7,0,1,1,2,5,1
162,207425,2,0,12,5,0,0,2,2,2,4,2,0,0,0,0
162,207426,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0
163,207349,0,0,38,5,0,0,2,1,6,0,1,1,2,9,1
163,207350,3,1,75,3,0,0,2,1,6,0,1,3,0,4,1
164,229354,0,1,85,0,0,0,2,1,6,0,1,3,0,5,1
164,229355,1,0,76,0,0,0,2,1,6,0,1,3,0,5,1
165,229340,0,0,38,0,0,0,2,1,9,0,1,1,1,99,1
165,229341,1,1,36,0,0,0,2,1,6,0,1,1,2,0,1
165,229342,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
165,229343,2,1,4,5,0,0,0,1,0,0,1,0,0,0,0
166,37929,0,0,38,0,0,0,2,1,7,0,1,1,1,99,1
166,37930,1,1,35,0,0,0,2,1,7,0,1,3,2,0,1
166,37931,2,0,14,5,0,0,2,2,2,4,2,0,0,0,0
166,37932,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
166,37933,6,0,1,5,0,0,2,2,1,2,2,0,0,0,0
167,237944,0,0,38,0,6,0,3,1,0,0,1,1,1,35,1
167,237945,1,1,38,0,6,2,3,1,7,0,1,1,2,3,1
167,237946,2,0,4,5,6,0,0,1,0,0,1,0,0,0,0
167,237947,3,1,73,2,6,0,2,1,0,0,1,3,0,3,1
167,237948,2,1,5,5,6,0,2,2,0,1,2,0,0,0,0
168,229344,0,0,37,5,0,0,2,1,6,0,1,1,1,9,1
169,205349,0,0,38,0,0,0,2,1,6,0,1,1,1,17,1
169,205350,1,1,36,0,0,0,2,1,6,0,1,1,2,25,1
170,227944,0,0,38,0,0,0,2,1,6,0,1,1,1,99,1
170,227945,1,1,34,0,0,0,2,1,6,0,1,3,2,0,1
170,227946,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
170,227947,2,0,7,5,0,0,2,2,1,3,2,0,0,0,0
171,267349,0,0,38,0,0,0,2,1,6,0,1,1,1,9,1
171,267350,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
171,267351,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
171,267352,3,1,85,4,0,0,2,1,0,0,1,3,0,5,1
172,229340,0,0,38,0,0,0,2,1,6,0,1,1,1,99,1
172,229341,1,1,36,0,0,0,2,1,6,0,1,1,1,0,1
172,229342,2,0,14,5,0,0,2,2,2,4,2,0,0,0,0
172,229343,2,1,5,5,0,0,2,2,1,2,2,0,0,0,0
173,235911,0,0,41,0,5,2,4,1,6,0,1,1,2,9,1
173,235912,1,1,34,0,5,2,3,1,6,0,1,3,2,0,1
173,235913,2,1,15,5,5,0,2,2,3,5,2,0,0,0,0
173,235914,2,1,13,5,5,0,2,2,2,4,2,0,0,0,0
173,235915,2,1,5,5,5,0,2,2,1,2,2,0,0,0,0
174,267349,0,0,38,5,0,0,2,1,6,0,1,1,2,9,1
174,267350,3,1,75,4,0,0,2,1,6,0,1,3,0,0,1
175,235949,0,0,38,0,0,0,2,1,6,0,1,1,1,19,1
175,235950,1,1,39,0,0,0,2,1,7,0,1,1,2,9,2
175,235951,2,0,4,5,0,0,0,1,1,0,1,0,0,0,0
175,235952,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
176,207349,0,0,38,5,0,0,2,1,6,0,1,1,2,9,1
176,207350,3,1,75,4,0,0,2,1,6,0,1,3,0,0,1
177,207349,0,0,38,0,0,0,2,1,6,0,1,1,2,19,1
177,207350,1,1,35,0,0,0,2,1,6,0,1,3,0,0,1
177,207351,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
177,207352,2,0,7,5,0,0,2,2,1,3,2,0,0,0,0
178,229360,0,0,31,5,0,0,2,1,6,0,1,1,1,7,1
179,37829,0,0,62,0,0,0,2,1,7,0,1,1,2,6,1
179,37830,1,1,62,0,0,0,2,1,7,0,1,3,2,3,1
180,265743,0,1,55,4,0,0,2,1,7,0,1,1,1,15,1
181,229360,0,0,31,5,0,0,2,1,9,0,1,1,1,7,1
182,267349,0,0,38,5,0,0,2,1,6,0,1,1,1,9,1
182,267350,3,1,75,4,0,0,2,1,6,0,1,3,0,5,1
183,229340,0,0,24,5,0,0,2,1,7,0,1,1,2,9,1
184,227944,0,0,38,0,0,0,2,1,6,0,1,1,1,99,2
184,227945,1,1,36,0,0,0,2,1,6,0,1,3,2,0,1
184,227946,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
185,207422,0,0,44,0,0,0,2,1,7,0,1,1,2,87,1
185,207423,1,1,37,0,0,0,2,1,7,0,1,1,2,52,1
186,267349,0,0,38,5,0,0,2,1,6,0,1,1,1,99,1
186,267350,3,1,75,4,0,0,2,1,6,0,1,3,0,5,1
187,229344,0,0,38,5,0,0,2,1,9,0,1,1,1,9,1
187,229345,7,0,36,5,0,0,2,1,6,0,1,1,2,0,1
188,229354,0,1,81,0,0,0,2,1,6,0,1,3,0,5,1
188,229355,1,0,76,0,0,0,2,1,6,0,1,3,0,65,1
189,229360,0,0,31,5,0,0,2,1,9,0,1,1,1,7,1
190,227944,0,0,38,0,0,0,2,1,6,0,1,1,1,99,2
190,227945,1,1,34,0,0,0,2,1,6,0,1,3,2,0,1
190,227946,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
191,265743,0,1,38,5,0,0,2,1,9,0,1,1,1,35,1
192,235911,0,0,41,0,5,2,4,1,6,0,1,1,2,19,1
192,235912,1,1,36,0,5,2,3,1,6,0,1,3,2,1,1
192,235913,2,1,15,5,5,0,2,2,3,5,2,0,0,0,0
192,235914,2,0,13,5,5,0,2,2,2,4,2,0,0,0,0
192,235915,3,1,52,5,5,3,1,1,0,0,1,3,2,0,1
193,207349,0,0,38,0,0,0,2,1,6,0,1,1,2,7,1
193,207350,1,1,36,0,0,0,2,1,6,0,1,1,2,25,1
194,229344,0,0,37,5,0,0,2,1,9,0,1,1,1,9,1
194,229345,7,0,31,5,0,0,2,2,7,6,2,1,2,5,1
195,229374,0,0,37,5,0,0,2,1,9,0,1,1,1,0,1
196,207349,0,0,38,5,0,0,2,1,6,0,1,1,2,5,1
196,207350,3,1,75,3,0,0,2,1,6,0,1,3,0,5,1
197,229344,0,0,37,5,0,0,2,1,6,0,1,1,1,17,1
198,229344,0,0,38,5,0,0,2,1,9,0,1,1,1,17,1
199,207349,0,0,38,5,0,0,2,1,6,0,1,1,2,9,1
199,207350,3,1,72,3,0,0,2,1,6,0,1,3,0,0,1
200,226344,0,0,37,5,0,0,2,1,6,0,1,1,1,9,2
200,226345,2,1,4,5,0,0,0,1,1,0,1,0,0,0,0
201,229340,0,0,38,0,0,0,2,1,6,0,1,1,1,99,1
201,229341,1,1,36,0,0,0,2,1,6,0,1,1,1,0,1
201,229342,2,0,14,5,0,0,2,2,2,4,2,0,0,0,0
201,229343,2,1,5,5,0,0,2,2,1,2,2,0,0,0,0
202,235911,0,0,41,0,5,2,4,1,6,0,1,1,2,19,1
202,235912,1,1,34,0,5,2,3,1,6,0,1,3,2,1,1
202,235913,2,1,15,5,5,0,2,2,3,5,2,0,0,0,0
202,235914,2,0,13,5,5,0,2,2,2,4,2,0,0,0,0
202,235915,3,1,74,5,5,3,1,1,0,0,1,3,2,5,1
203,229340,0,0,38,5,0,0,2,1,0,0,1,1,1,99,1
204,229344,0,0,38,5,0,0,2,1,9,0,1,1,1,17,1
205,229354,0,0,31,5,0,0,2,1,6,0,1,1,1,0,1
206,226344,0,0,37,5,0,0,2,1,6,0,1,1,1,9,1
206,226345,2,1,4,5,0,0,0,0,1,0,0,0,0,0,0
207,223340,0,0,51,5,0,0,2,1,6,0,1,1,1,9,1
208,229340,0,0,38,0,0,0,2,1,2,0,1,1,1,99,1
208,229341,1,1,36,0,0,0,2,1,6,0,1,1,2,9,2
208,229342,2,1,14,5,0,0,2,2,2,4,2,0,0,0,0
208,229343,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
209,205349,0,0,38,0,0,0,2,1,6,0,1,1,1,17,1
209,205350,1,1,37,0,0,0,2,1,6,0,1,1,2,0,1
210,265743,0,1,38,5,0,0,2,1,7,0,1,1,1,15,1
211,207349,0,0,38,5,0,0,2,1,6,0,1,1,2,9,1
211,207350,3,1,75,4,0,0,2,1,6,0,1,3,0,5,1
212,229344,0,0,37,5,0,0,2,1,6,0,1,1,1,9,1
213,229344,0,0,38,5,0,0,2,1,6,0,1,1,1,17,1
214,209354,0,1,81,0,0,0,2,1,6,0,1,3,0,5,1
214,209355,1,0,76,0,0,0,2,1,6,0,1,3,0,19,1
215,607023,0,0,30,5,0,0,2,1,7,0,1,1,2,9,1
215,607024,7,1,21,5,0,0,2,2,7,6,2,1,2,0,1
216,237944,0,0,38,0,0,0,2,1,6,0,1,1,1,99,1
216,237945,1,1,35,0,0,0,2,1,7,0,1,3,2,0,1
216,237946,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
216,237947,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0
217,229354,0,0,31,5,0,0,2,1,6,0,1,1,1,7,1
217,229355,3,1,76,0,0,0,2,1,6,0,1,3,2,10,1
218,229354,0,1,81,0,0,0,2,1,6,0,1,3,0,5,1
218,229355,1,0,76,0,0,0,2,1,6,0,1,3,0,76,1
219,229344,0,0,37,5,0,0,2,1,9,0,1,1,1,9,1
219,229345,7,0,31,5,0,0,2,2,7,6,2,1,2,0,1
220,267349,0,0,38,5,0,0,2,1,6,0,1,1,2,9,1
220,267350,3,1,75,4,0,0,2,1,6,0,1,3,0,4,1
221,235919,0,0,48,0,5,2,4,1,6,0,1,1,1,32,1
221,235920,1,1,36,0,5,2,4,1,6,0,1,1,2,0,1
221,235921,2,1,16,5,5,0,2,2,2,5,2,3,0,0,1
221,235922,2,0,11,5,5,0,2,2,2,4,2,0,0,0,0
221,235923,3,1,51,5,5,3,1,1,0,0,1,3,2,0,1
222,256344,0,0,37,5,0,0,2,1,4,0,1,1,1,5,1
222,256345,4,1,31,5,0,0,2,1,6,0,1,1,2,9,1
222,256346,2,1,6,5,0,0,2,2,1,5,2,0,0,0,0
222,256347,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
223,229360,0,0,22,5,0,0,2,1,7,0,1,1,2,3,1
223,229361,7,0,27,5,0,0,2,2,7,6,2,1,2,9,1
224,229344,0,0,37,5,0,0,2,1,9,0,1,1,1,9,1
224,229345,7,0,36,5,0,0,2,1,6,0,1,1,2,8,1
225,229340,0,0,38,0,0,0,2,1,6,0,1,1,1,99,1
225,229341,1,1,36,0,0,0,2,1,6,0,1,1,2,9,1
225,229342,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
225,229343,2,1,5,5,0,0,2,2,1,2,2,0,0,0,0
226,267349,0,0,38,5,0,0,2,1,6,0,1,1,1,99,1
226,267350,3,1,75,4,0,0,2,1,6,0,1,3,0,5,1
227,267349,0,0,38,0,0,0,2,1,6,0,1,1,1,9,1
227,267350,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
227,267351,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
227,267352,3,1,75,4,0,0,2,1,0,0,1,3,0,9,1
228,229344,0,0,38,5,0,0,2,1,6,0,1,1,1,17,1
229,229340,0,0,38,0,0,0,2,1,6,0,1,1,1,99,1
229,229341,1,1,36,0,0,0,2,1,6,0,1,1,2,15,1
229,229342,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
229,229343,2,1,4,5,0,0,0,1,0,0,1,0,0,0,0
230,229360,0,0,31,5,0,0,2,1,6,0,1,1,1,7,1
231,269342,0,0,38,5,0,0,2,1,6,0,1,1,1,17,1
232,205349,0,0,38,5,0,0,2,1,6,0,1,1,1,17,1
232,205350,3,1,76,3,0,0,2,1,6,0,1,3,0,0,1
233,235911,0,0,41,0,5,2,4,1,6,0,1,1,2,9,1
233,235912,1,1,36,0,5,2,3,1,6,0,1,3,2,0,1
233,235913,2,1,16,1,5,3,3,2,6,5,2,2,0,0,1
233,235914,2,0,16,5,5,3,3,2,4,5,2,3,0,9,2
233,235915,3,1,75,4,5,3,3,1,3,0,1,3,2,0,1
233,235916,3,1,35,5,5,3,3,2,2,4,2,0,0,0,0
233,235917,3,1,56,3,5,3,1,1,0,0,1,3,0,0,1
233,235918,3,1,71,5,5,1,2,1,0,0,1,3,0,0,1
233,235919,6,0,4,5,5,2,3,2,1,2,2,0,0,0,0
233,235920,2,0,4,5,5,2,0,1,1,0,1,3,0,0,0
234,229340,0,0,38,0,0,0,2,1,6,0,1,1,1,99,1
234,229341,1,1,35,0,0,0,2,1,6,0,1,1,2,7,1
234,229342,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
234,229343,2,1,5,5,0,0,2,2,1,2,2,0,0,0,0
235,265349,0,0,38,0,0,0,2,1,6,0,1,1,1,9,1
235,265350,1,1,39,0,0,0,2,1,6,0,1,1,2,7,1
235,265351,2,0,4,5,0,0,0,1,1,0,1,0,0,0,0
235,265352,3,1,76,1,0,0,2,1,0,0,1,3,0,9,2
236,207349,0,0,38,5,0,0,2,1,6,0,1,1,2,19,1
236,207350,3,1,75,4,0,0,2,1,6,0,1,3,0,4,1
237,207349,0,0,38,5,0,0,2,1,6,0,1,1,2,9,1
237,207350,3,1,75,3,0,0,2,1,6,0,1,3,0,5,1
238,229344,0,0,38,5,0,0,2,1,9,0,1,1,1,9,1
238,229345,7,0,36,5,0,0,2,1,6,0,1,1,2,0,1
239,201349,0,0,38,5,0,0,2,1,6,0,1,1,1,5,1
239,201350,3,1,72,4,0,0,2,1,6,0,1,3,0,0,1
240,229344,0,0,38,5,0,0,2,1,9,0,1,1,1,9,1
241,229354,0,1,85,0,0,0,2,1,6,0,1,3,0,5,1
241,229355,1,0,76,0,0,0,2,1,6,0,1,3,0,5,1
242,229360,0,0,34,0,0,0,2,1,0,0,1,1,1,7,1
242,229361,1,1,36,0,0,0,2,1,6,0,1,1,1,9,2
242,229362,2,0,14,5,0,0,2,2,2,4,2,0,0,0,0
242,229363,2,1,5,5,0,0,2,2,1,2,2,0,0,0,0
243,229360,0,0,31,5,0,0,2,1,6,0,1,1,1,7,1
244,267349,0,0,38,5,0,0,2,1,6,0,1,1,1,99,1
244,267350,3,1,75,4,0,0,2,1,6,0,1,3,0,5,1
245,229360,0,0,31,5,0,0,2,1,9,0,1,1,1,7,1
246,267349,0,0,38,5,0,0,2,1,6,0,1,1,2,9,1
246,267350,3,1,75,4,0,0,2,1,6,0,1,3,0,4,2
247,229354,0,1,85,0,0,0,2,1,6,0,1,3,0,5,1
247,229355,1,0,76,0,0,0,2,1,6,0,1,3,0,5,1
248,229340,0,0,38,0,0,0,2,1,0,0,1,1,1,9,1
248,229341,1,1,35,0,0,0,2,1,9,0,1,1,2,7,1
248,229342,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
248,229343,2,1,7,5,0,0,2,2,1,3,2,0,0,0,0
249,265743,0,1,55,4,0,0,2,1,7,0,1,1,1,15,1
250,527921,0,0,47,0,6,3,5,1,0,0,1,1,2,9,2
250,527922,1,1,46,0,6,3,5,1,0,0,1,3,1,0,1
250,527923,2,0,23,5,6,0,3,2,2,4,2,0,0,0,0
250,527924,2,1,7,5,6,0,3,2,1,3,2,0,0,0,0
250,527925,2,0,7,5,6,0,5,2,1,3,2,0,0,0,0
250,527926,2,1,11,5,6,0,4,2,2,4,2,0,0,0,0
250,527927,2,1,5,5,0,0,4,2,1,3,2,0,0,0,0
251,265349,0,0,38,0,0,0,2,1,6,0,1,1,1,9,1
251,265350,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
251,265351,2,0,4,5,0,0,0,1,1,0,1,0,0,0,0
251,265352,3,1,85,4,0,0,2,1,0,0,1,3,0,5,1
252,229354,0,1,81,0,0,0,2,1,6,0,1,3,0,5,1
252,229355,1,0,76,0,0,0,2,1,6,0,1,3,0,5,1
253,229354,0,1,81,0,0,0,2,1,6,0,1,3,0,5,1
253,229355,1,0,76,0,0,0,2,1,6,0,1,3,0,26,1
254,235911,0,0,41,0,5,2,4,1,6,0,1,1,1,9,1
254,235912,1,1,34,0,5,2,3,1,6,0,1,3,2,1,1
254,235913,2,1,15,5,5,0,2,2,3,5,2,0,0,0,0
254,235914,2,0,12,5,5,0,2,2,2,4,2,0,0,0,0
254,235915,3,1,52,5,5,3,1,1,0,0,1,3,2,3,1
255,265349,0,0,38,5,0,0,2,1,6,0,1,1,1,9,1
255,265350,3,1,76,4,0,0,2,1,6,0,1,3,0,0,1
256,229344,0,0,37,5,0,0,2,1,6,0,1,1,1,9,1
257,267349,0,0,38,5,0,0,2,1,6,0,1,1,2,9,1
257,267350,3,1,75,4,0,0,2,1,6,0,1,3,0,5,1
258,237944,0,0,38,0,0,0,2,1,6,0,1,1,1,99,1
258,237945,1,1,35,0,0,0,2,1,7,0,1,3,2,0,1
258,237946,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
258,237947,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
259,256344,0,0,31,0,0,0,2,1,6,0,1,1,1,9,2
259,256345,1,1,37,0,0,0,2,1,6,0,1,3,2,5,2
259,256346,2,1,4,5,0,0,0,1,0,0,1,0,0,0,0
260,256374,0,0,31,0,0,0,2,1,6,0,1,1,2,6,1
260,256375,1,1,34,0,0,0,2,1,6,0,1,3,2,0,1
260,256376,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
260,256377,3,1,77,2,0,0,2,1,0,0,1,3,2,6,1
261,227944,0,0,38,0,0,0,2,1,6,0,1,1,1,99,1
261,227945,1,1,34,0,0,0,2,1,6,0,1,3,2,0,1
261,227946,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
261,227947,2,0,7,5,0,0,2,2,1,3,2,0,0,0,0
262,256344,0,0,37,5,0,0,2,1,4,0,1,3,1,5,1
262,256345,4,1,37,5,0,0,2,1,6,0,1,1,2,9,1
262,256346,2,1,16,5,0,0,2,2,6,5,2,1,2,6,1
262,256347,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0
263,227944,0,0,38,0,0,0,2,1,6,0,1,1,1,99,1
263,227945,1,1,34,0,0,0,2,1,6,0,1,3,2,0,1
263,227946,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
263,227947,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
264,207349,0,0,38,0,0,0,2,1,6,0,1,1,2,5,1
264,207350,1,1,35,0,0,0,2,1,7,0,1,1,2,0,1
265,267349,0,0,38,0,0,0,2,1,6,0,1,1,1,9,1
265,267350,1,1,35,0,0,0,2,1,6,0,1,3,0,0,1
265,267351,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
265,267352,3,1,85,4,0,0,2,1,0,0,1,3,0,5,2
266,227944,0,0,38,0,0,0,2,1,6,0,1,1,1,99,2
266,227945,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
266,227946,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
266,227947,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
267,229344,0,0,37,5,0,0,2,1,6,0,1,1,1,9,1
268,267349,0,0,38,0,0,0,2,1,6,0,1,1,1,99,1
268,267350,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
268,267351,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
268,267352,2,0,7,5,0,0,2,2,1,3,2,0,0,0,0
269,267349,0,0,38,0,0,0,2,1,6,0,1,1,1,3,1
269,267350,1,1,35,0,0,0,2,1,6,0,1,3,0,0,1
270,229344,0,0,38,5,0,0,2,1,9,0,1,1,1,9,1
271,229344,0,0,38,5,0,0,2,1,6,0,1,1,1,17,1
272,229340,0,0,24,5,0,0,2,1,7,0,1,1,2,9,1
273,229340,0,0,38,0,0,0,2,1,2,0,1,1,1,99,1
273,229341,1,1,36,0,0,0,2,1,6,0,1,1,2,0,1
273,229342,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
273,229343,2,1,7,5,0,0,2,2,1,3,2,0,0,0,0
274,267349,0,0,38,5,0,0,2,1,6,0,1,1,1,9,1
274,267350,3,1,75,4,0,0,2,1,6,0,1,3,0,5,1
275,237947,0,0,38,0,0,0,2,1,6,0,1,1,1,15,1
275,237948,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
275,237949,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
275,237950,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0
276,267349,0,0,38,5,0,0,2,1,6,0,1,1,1,15,1
276,267350,3,1,75,3,0,0,2,1,6,0,1,3,0,0,1
277,229340,0,0,38,0,0,0,2,1,6,0,1,1,1,99,1
277,229341,1,1,36,0,0,0,2,1,6,0,1,1,2,0,1
277,229342,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
277,229343,2,1,5,5,0,0,2,2,1,2,2,0,0,0,0
278,207423,0,0,44,0,0,0,2,1,7,0,1,1,2,99,1
278,207424,1,1,37,0,0,0,2,1,7,0,1,3,0,0,1
278,207425,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
278,207426,2,0,7,5,0,0,2,2,1,3,2,0,0,0,0
279,229354,0,1,81,0,0,0,2,1,6,0,1,3,0,5,1
279,229355,1,0,76,0,0,0,2,1,6,0,1,3,0,19,1
280,267349,0,0,38,0,0,0,2,1,6,0,1,1,1,99,1
280,267350,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
280,267351,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
280,267352,3,1,76,0,0,0,2,1,0,0,1,3,0,3,1
281,229360,0,0,24,0,0,0,2,1,7,0,1,1,2,3,1
281,229361,1,1,25,0,0,0,2,2,7,6,2,1,2,9,1
282,267349,0,0,38,5,0,0,2,1,6,0,1,1,1,9,1
282,267350,3,1,46,0,0,0,2,1,6,0,1,1,2,5,1
283,235349,0,0,38,0,0,0,2,1,6,0,1,1,1,9,1
283,235350,1,1,36,0,7,0,2,1,6,0,1,1,2,9,2
283,235351,2,0,7,5,7,0,2,2,1,3,2,0,0,0,0
283,235352,2,0,5,5,7,0,2,2,1,2,2,0,0,0,0
284,229344,0,0,37,5,0,0,2,1,9,0,1,1,1,9,1
285,67229,0,0,62,0,0,0,2,1,7,0,1,1,2,5,1
285,67230,1,1,51,0,0,0,2,1,7,0,1,1,2,3,1
286,207349,0,0,38,0,0,0,2,1,6,0,1,1,2,17,1
286,207350,1,1,35,0,0,0,2,1,7,0,1,1,2,25,1
287,229360,0,0,31,5,0,0,2,1,6,0,1,1,1,99,1
288,267349,0,0,38,0,0,0,2,1,6,0,1,1,1,99,1
288,267350,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
288,267351,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
288,267352,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
289,229344,0,0,38,5,0,0,2,1,9,0,1,1,1,9,1
290,267349,0,0,38,5,0,0,2,1,6,0,1,1,1,99,1
290,267350,3,1,75,4,0,0,2,1,6,0,1,3,0,5,1
291,227944,0,0,38,0,0,0,2,1,5,0,1,1,1,99,2
291,227945,1,1,36,0,0,0,2,1,6,0,1,3,2,0,1
291,227946,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
291,227947,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
292,265349,0,0,38,5,0,0,2,1,6,0,1,1,1,9,1
292,265350,3,1,76,0,0,0,2,1,6,0,1,3,0,0,1
293,229340,0,0,38,5,0,0,2,1,9,0,1,1,1,99,1
294,267349,0,0,38,5,0,0,2,1,6,0,1,1,1,99,1
294,267350,3,1,75,3,0,0,2,1,6,0,1,3,0,0,1
295,256344,0,0,37,5,0,0,2,1,4,0,1,1,1,5,2
296,229344,0,0,37,5,0,0,2,1,6,0,1,1,1,9,1
297,235911,0,0,41,0,5,2,4,1,6,0,1,1,2,9,1
297,235912,1,1,34,0,5,2,3,1,6,0,1,3,2,1,1
297,235913,2,1,15,5,5,0,2,2,3,5,2,0,0,0,0
297,235914,2,0,13,5,5,0,2,2,2,4,2,0,0,0,0
297,235915,3,1,72,5,5,3,1,1,0,0,1,3,2,4,1
298,235911,0,0,41,0,5,2,4,1,6,0,1,1,1,9,1
298,235912,1,1,34,0,5,2,3,1,6,0,1,3,2,1,1
298,235913,2,1,14,5,5,0,2,2,2,4,2,0,0,0,0
298,235914,2,0,12,5,5,0,2,2,2,4,2,0,0,0,0
298,235915,3,1,52,5,5,3,1,1,0,0,1,3,2,0,1
299,227944,0,0,38,0,0,0,2,1,6,0,1,1,1,99,1
299,227945,1,1,34,0,0,0,2,1,6,0,1,3,2,0,1
299,227946,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
299,227947,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
300,67229,0,0,37,0,0,0,2,1,7,0,1,1,1,99,1
300,67230,1,1,35,0,0,0,2,1,7,0,1,3,2,0,1
300,67231,2,0,4,5,0,0,2,2,1,2,2,0,0,0,0
300,67232,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
300,67233,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0
301,229344,0,0,37,5,0,0,2,1,6,0,1,1,1,17,1
302,229360,0,0,31,5,0,0,2,1,5,0,1,1,1,7,1
302,229361,2,1,15,5,0,0,2,2,6,6,2,1,2,3,1
303,229340,0,0,38,0,0,0,2,1,9,0,1,1,1,99,1
303,229341,1,1,36,0,0,0,2,1,6,0,1,1,1,0,1
303,229342,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
303,229343,2,1,4,5,0,0,0,1,1,0,1,0,0,0,0
304,229344,0,0,37,5,0,0,2,1,6,0,1,1,1,17,1
305,229344,0,0,38,5,0,0,2,1,9,0,1,1,1,99,1
306,287344,0,0,38,0,7,0,2,1,6,0,1,1,1,99,2
306,287345,1,1,35,0,7,0,2,1,6,0,1,3,2,0,1
306,287346,2,0,4,5,7,0,0,1,0,0,1,0,0,0,0
306,287347,2,0,7,5,7,0,2,2,1,3,2,0,0,0,0
307,265349,0,0,38,5,0,0,2,1,6,0,1,1,1,15,1
307,265350,3,1,76,4,0,0,2,1,6,0,1,3,0,5,1
308,229344,0,0,37,5,0,0,2,1,6,0,1,1,1,9,1
309,267349,0,0,38,5,0,0,2,1,6,0,1,1,2,9,1
309,267350,3,1,75,4,0,0,2,1,6,0,1,3,0,0,1
310,225755,0,0,31,5,0,0,2,1,7,0,1,2,2,5,1
311,207349,0,0,38,5,0,0,2,1,6,0,1,1,2,6,1
311,207350,3,1,72,4,0,0,2,1,6,0,1,3,0,0,1
312,277349,0,0,38,0,0,0,2,1,6,0,1,1,2,5,1
312,277350,1,1,35,0,0,0,2,1,6,0,1,1,2,1,1
312,277351,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
313,267349,0,0,38,5,0,0,2,1,6,0,1,1,2,9,1
313,267350,3,1,75,4,0,0,2,1,6,0,1,3,0,4,1
314,229354,0,1,81,0,0,0,2,1,6,0,1,3,0,5,1
314,229355,1,0,76,0,0,0,2,1,6,0,1,3,0,19,1
315,217344,0,0,38,5,0,0,2,1,5,0,1,1,2,9,1
315,217345,3,1,71,0,0,0,2,1,6,0,1,3,0,0,1
316,227940,0,0,38,0,0,0,2,1,6,0,1,1,1,99,1
316,227941,1,1,35,0,0,0,2,1,6,0,1,3,1,0,1
316,227942,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0
