province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,loyalty_history_id,country
4,7,7,2,1,71514,2,2,2469.76,2,2013,6,0.0,0.0,338,1
7,21,30,1,3,76064,3,3,2645.85,2,2013,3,0.0,0.0,339,1
7,21,34,2,1,82678,3,2,48386.76,2,2014,4,0.0,0.0,340,1
2,24,52,1,2,0,2,3,12092.0,2,2018,12,0.0,0.0,341,1
2,25,52,2,1,71100,2,2,9103.55,2,2015,1,0.0,0.0,342,1
2,24,52,1,1,77522,2,3,7902.79,2,2012,11,0.0,0.0,343,1
9,13,7,2,1,84874,2,1,18142.89,2,2012,5,0.0,0.0,344,1
2,24,50,2,3,83638,2,2,4175.28,2,2015,7,2018.0,0.0,345,1
9,14,8,1,2,0,1,2,8967.31,2,2017,10,0.0,0.0,346,1
9,13,15,1,2,0,1,2,12582.92,2,2013,6,0.0,0.0,347,1
7,18,33,1,2,0,3,3,2770.88,2,2017,3,0.0,0.0,348,1
7,21,28,2,1,60409,2,3,9042.68,2,2018,10,0.0,0.0,349,1
2,4,47,2,2,0,2,2,39588.88,2,2016,11,2017.0,7.0,350,1
9,22,16,2,1,75650,2,2,2626.74,2,2015,4,0.0,0.0,351,1
7,21,34,1,1,60896,2,3,1915.36,2,2013,6,0.0,0.0,352,1
7,19,20,1,1,66016,1,3,3564.39,2,2013,11,0.0,0.0,353,1
7,21,22,1,1,57298,2,2,2893.37,2,2017,7,0.0,0.0,354,1
7,21,21,1,2,0,3,1,11211.9,2,2017,11,0.0,0.0,355,1
2,24,50,2,1,67466,2,3,3251.28,2,2014,3,0.0,0.0,356,1
2,24,51,2,1,69200,2,3,11430.98,2,2017,8,0.0,0.0,357,1
7,19,15,2,1,79498,2,3,7461.16,2,2012,8,0.0,0.0,358,1
9,21,10,2,1,89081,2,2,2797.26,2,2013,1,0.0,0.0,359,1
2,24,51,1,1,94443,1,1,3626.21,1,2018,2,0.0,12.0,360,1
9,13,10,1,1,56001,2,2,2726.76,2,2016,7,0.0,0.0,361,1
7,21,35,2,1,94582,2,2,2615.37,2,2014,6,0.0,0.0,362,1
2,25,47,1,1,81099,2,3,7199.96,2,2012,8,0.0,0.0,363,1
7,20,29,1,1,73163,2,2,5588.87,2,2016,5,0.0,0.0,364,1
6,7,4,1,1,73078,2,3,7079.44,2,2015,8,0.0,0.0,365,1
3,29,39,2,2,0,3,1,2006.37,2,2013,12,0.0,0.0,366,1
2,24,51,2,1,70416,3,1,4724.92,2,2014,12,0.0,0.0,367,1
7,21,22,1,4,60347,1,3,6243.33,2,2016,8,0.0,0.0,368,1
2,24,51,2,3,127112,2,3,2857.03,2,2014,10,0.0,0.0,369,1
7,21,26,1,1,74194,2,1,11187.1,2,2016,1,0.0,0.0,370,1
2,24,49,2,3,97528,2,3,7686.91,2,2016,6,0.0,0.0,371,1
2,24,49,2,2,0,3,2,2601.37,2,2015,7,2016.0,3.0,372,1
2,24,50,2,1,98583,2,2,12239.36,1,2018,2,0.0,0.0,373,1
7,21,24,1,1,60892,3,2,15113.26,2,2018,3,0.0,0.0,374,1
7,21,31,1,2,0,3,1,7239.89,2,2014,3,0.0,0.0,375,1
3,29,35,1,2,0,2,2,2685.89,2,2018,12,0.0,0.0,376,1
7,21,28,1,5,97499,1,2,7656.99,2,2012,11,0.0,0.0,377,1
10,19,38,1,1,88020,1,3,2499.69,2,2018,2,0.0,0.0,378,1
7,21,20,1,1,57937,3,3,12309.15,2,2012,10,0.0,0.0,379,1
1,5,40,2,1,70305,2,2,11520.89,2,2015,5,0.0,0.0,380,1
10,17,41,2,1,84774,2,2,7977.8,2,2012,12,0.0,0.0,381,1
2,27,53,2,1,52083,2,3,8555.78,2,2017,6,0.0,0.0,382,1
9,16,8,1,1,86084,2,3,2674.06,2,2012,10,0.0,0.0,383,1
7,15,27,2,1,63028,2,1,12638.91,2,2013,2,0.0,0.0,384,1
7,21,29,2,1,85710,2,1,3305.95,2,2016,6,0.0,0.0,385,1
1,5,38,1,2,0,3,2,32179.02,2,2013,6,0.0,0.0,386,1
9,13,9,1,2,0,3,1,8879.73,2,2016,3,0.0,0.0,387,1
7,21,32,2,3,109902,2,3,2429.78,2,2013,12,0.0,0.0,388,1
7,14,19,1,1,70291,3,2,8429.72,2,2018,9,0.0,0.0,389,1
7,16,15,2,1,98388,2,1,5846.51,2,2014,3,0.0,0.0,390,1
7,23,16,1,1,61523,3,3,2471.54,2,2015,1,0.0,0.0,391,1
2,5,47,1,1,71804,2,3,5520.38,2,2014,2,2018.0,8.0,392,1
7,23,30,1,1,98127,2,3,8528.73,2,2016,7,0.0,0.0,393,1
4,9,6,1,5,107813,1,2,14955.1,2,2014,10,2017.0,0.0,394,1
4,6,6,2,1,66540,1,2,2475.18,2,2018,7,0.0,0.0,395,1
9,12,17,1,1,83955,2,2,7917.03,2,2015,11,0.0,0.0,396,1
6,7,3,2,1,94327,2,1,5257.16,2,2018,12,0.0,0.0,397,1
2,24,47,2,1,82527,2,1,2567.54,2,2016,3,2016.0,0.0,398,1
2,23,33,1,1,59155,2,2,1926.75,1,2018,2,0.0,0.0,399,1
9,21,19,1,1,81910,2,3,2491.18,2,2016,5,2018.0,10.0,400,1
2,24,51,1,1,91782,2,3,11788.61,2,2016,7,0.0,0.0,401,1
7,21,31,1,1,99432,2,3,7867.4,2,2017,10,0.0,0.0,402,1
2,24,53,2,2,0,2,1,24438.84,2,2012,2,0.0,0.0,403,1
7,21,33,1,1,53622,2,3,2840.34,2,2014,3,0.0,0.0,404,1
7,21,29,2,2,0,3,1,30141.65,2,2014,6,0.0,0.0,405,1
2,17,46,2,1,85929,2,2,7428.41,1,2018,3,0.0,0.0,406,1
2,24,50,2,1,78476,2,3,2530.2,2,2018,2,0.0,0.0,407,1
7,21,18,1,1,62054,2,3,7047.15,1,2018,4,2018.0,12.0,408,1
9,13,10,2,1,79309,2,3,4988.2,2,2013,6,0.0,0.0,409,1
9,21,21,2,1,58895,2,2,10271.29,2,2014,6,0.0,0.0,410,1
9,13,10,2,1,89991,1,1,7070.22,2,2018,7,0.0,0.0,411,1
7,12,27,2,1,49078,3,3,4060.02,1,2018,4,0.0,0.0,412,1
7,13,13,1,1,87950,2,2,32832.2,2,2015,4,0.0,0.0,413,1
2,26,52,2,1,71943,3,3,5354.21,2,2012,9,0.0,0.0,414,1
2,24,49,1,1,64274,2,2,7633.87,2,2018,7,0.0,0.0,415,1
7,11,30,2,2,0,2,2,2807.1,2,2018,11,0.0,0.0,416,1
11,29,55,2,1,87516,1,3,2473.77,2,2018,12,0.0,0.0,417,1
7,21,27,1,2,0,3,3,2891.32,2,2015,9,0.0,0.0,418,1
7,13,31,2,1,83390,2,1,2548.28,2,2015,1,0.0,0.0,419,1
2,24,51,1,1,62701,2,3,6240.48,2,2015,12,2017.0,6.0,420,1
1,6,41,2,4,73214,2,3,7497.83,2,2013,7,2017.0,3.0,421,1
7,18,19,1,1,102745,2,2,15624.33,2,2014,10,0.0,0.0,422,1
2,24,52,1,1,84561,2,3,5115.52,2,2017,12,0.0,0.0,423,1
2,24,50,1,1,65995,2,2,5013.01,2,2015,6,0.0,0.0,424,1
7,21,24,1,1,76600,2,2,2673.45,2,2015,4,0.0,0.0,425,1
4,7,7,2,2,0,2,3,2814.88,2,2016,11,2017.0,3.0,426,1
7,21,33,2,1,74933,2,2,11639.18,2,2017,12,0.0,0.0,427,1
7,13,23,1,1,66573,2,1,5554.28,2,2016,3,0.0,0.0,428,1
7,21,34,2,1,76421,1,2,7153.3,2,2012,2,0.0,0.0,429,1
2,24,51,1,1,106576,2,3,15549.65,2,2017,10,0.0,0.0,430,1
7,17,30,2,1,86452,2,3,24204.89,2,2014,3,0.0,0.0,431,1
4,12,7,2,1,64869,2,3,7246.86,1,2018,4,0.0,0.0,432,1
7,21,33,2,1,66299,2,3,2658.5,2,2014,3,0.0,0.0,433,1
7,21,34,2,1,81503,2,3,8759.76,2,2018,7,0.0,0.0,434,1
2,24,50,1,2,0,3,3,8675.25,2,2015,3,0.0,0.0,435,1
2,24,50,2,1,55514,2,2,12588.47,2,2013,7,2018.0,0.0,436,1
1,13,50,2,4,70392,2,3,3718.05,2,2016,7,2017.0,3.0,437,1
6,6,3,1,1,69325,2,3,4722.54,2,2016,10,0.0,0.0,438,1
2,4,47,1,2,0,3,3,8019.96,2,2014,6,2015.0,2.0,439,1
7,21,31,2,1,90734,2,2,7268.2,2,2015,4,0.0,0.0,440,1
2,24,50,1,1,73625,2,3,8341.07,2,2014,4,0.0,0.0,441,1
6,10,5,1,1,98470,2,2,3522.75,2,2016,6,0.0,0.0,442,1
9,13,15,1,3,95692,2,2,6704.53,2,2014,2,0.0,0.0,443,1
6,8,3,1,1,98609,2,3,2620.01,2,2014,6,0.0,0.0,444,1
2,4,48,1,1,66246,2,1,2297.54,2,2017,9,0.0,0.0,445,1
4,9,10,2,2,0,2,2,11023.43,2,2014,12,0.0,0.0,446,1
7,21,33,1,2,0,3,1,5325.71,2,2016,9,0.0,0.0,447,1
7,21,28,1,1,66061,2,1,19305.77,2,2013,3,0.0,0.0,448,1
7,22,18,2,1,102576,3,3,2387.12,2,2018,8,0.0,0.0,449,1
2,24,44,1,1,74221,2,3,5410.78,1,2018,2,2018.0,0.0,450,1
2,10,30,2,2,0,3,3,3795.28,2,2017,10,0.0,0.0,451,1
2,24,50,2,1,92014,2,2,19141.98,2,2012,5,0.0,0.0,452,1
7,21,25,1,4,71446,2,3,2604.36,2,2014,2,2014.0,10.0,453,1
4,8,6,1,2,0,3,2,3962.79,2,2018,11,0.0,0.0,454,1
6,7,3,2,1,47210,2,3,4834.89,2,2014,8,0.0,0.0,455,1
7,21,20,2,1,97792,2,2,8162.86,2,2014,10,0.0,0.0,456,1
2,24,50,1,2,0,3,2,8906.76,2,2013,5,0.0,0.0,457,1
3,29,38,1,1,75058,2,1,14944.11,2,2016,5,2017.0,1.0,458,1
4,6,6,2,1,85209,2,2,3159.18,2,2015,10,0.0,0.0,459,1
7,21,20,1,1,73052,2,3,2524.59,2,2014,8,0.0,0.0,460,1
10,16,40,1,1,72497,2,2,15283.13,2,2018,10,0.0,0.0,461,1
8,5,7,1,2,0,3,2,5659.68,2,2017,9,0.0,0.0,462,1
7,18,17,2,2,0,2,3,2333.55,2,2012,3,0.0,0.0,463,1
1,1,42,2,2,0,3,3,2508.62,2,2014,4,0.0,0.0,464,1
2,27,54,2,1,53278,2,1,5888.16,2,2018,8,0.0,0.0,465,1
7,20,20,1,2,0,3,1,7559.54,2,2014,3,0.0,0.0,466,1
7,21,20,2,1,60245,3,3,2727.55,2,2015,12,0.0,0.0,467,1
4,5,6,1,5,77089,1,2,2530.71,2,2013,11,2014.0,3.0,468,1
7,21,32,2,1,49324,2,1,8924.98,1,2018,4,0.0,0.0,469,1
2,24,46,2,1,74455,3,3,5646.48,2,2013,5,0.0,0.0,470,1
7,14,16,1,1,76232,1,1,14725.52,2,2018,7,0.0,0.0,471,1
9,14,11,1,1,73475,2,3,2852.13,2,2017,8,0.0,0.0,472,1
1,1,45,1,2,0,3,3,2302.58,2,2014,4,0.0,0.0,473,1
1,1,41,2,2,0,3,3,4542.06,2,2014,4,0.0,0.0,474,1
2,24,51,2,1,59231,2,3,10502.52,2,2014,3,0.0,0.0,475,1
9,15,18,2,2,0,2,3,9899.68,2,2013,1,0.0,0.0,476,1
9,7,19,1,1,53699,1,3,2461.16,1,2018,3,0.0,0.0,477,1
1,17,42,1,1,79426,2,2,17242.29,2,2017,5,0.0,0.0,478,1
7,21,42,1,1,64659,1,2,4955.63,2,2014,10,2014.0,12.0,479,1
9,13,8,2,1,90291,2,2,6261.26,2,2014,10,2018.0,9.0,480,1
7,13,12,2,2,0,3,2,13236.02,2,2014,2,0.0,0.0,481,1
2,24,48,1,1,79415,2,2,5670.67,2,2016,5,0.0,0.0,482,1
7,21,21,2,2,0,3,2,7133.82,2,2016,2,0.0,0.0,483,1
7,17,22,2,1,69483,2,3,5088.99,2,2015,6,0.0,0.0,484,1
2,25,52,1,2,0,3,2,2590.37,2,2013,7,0.0,0.0,485,1
7,17,17,1,3,100714,2,3,13426.41,2,2017,8,0.0,0.0,486,1
2,24,50,1,1,81873,1,3,2327.49,2,2014,10,0.0,0.0,487,1
3,15,20,1,1,53185,2,2,3687.46,2,2016,1,0.0,0.0,488,1
2,24,51,1,1,55765,1,3,5317.84,2,2017,5,0.0,0.0,489,1
3,29,44,1,1,102259,2,1,12866.68,2,2014,5,0.0,0.0,490,1
7,21,22,1,2,0,3,3,6197.91,2,2015,9,0.0,0.0,491,1
2,24,37,1,1,68673,2,3,5622.18,2,2016,11,2018.0,10.0,492,1
2,27,53,2,1,83369,2,1,8480.37,2,2013,5,0.0,0.0,493,1
9,21,19,1,1,58749,3,3,5339.24,2,2015,1,0.0,0.0,494,1
2,24,51,1,4,66465,2,3,2699.19,2,2012,11,0.0,0.0,495,1
9,14,15,2,1,82100,2,1,9666.89,2,2017,5,0.0,0.0,496,1
2,24,50,2,1,72150,1,3,2539.75,2,2013,11,0.0,0.0,497,1
2,24,51,2,1,63533,2,2,18131.93,2,2015,6,0.0,0.0,498,1
7,16,19,1,1,84060,2,3,8984.29,2,2017,7,0.0,0.0,499,1
7,21,24,2,2,0,3,1,2383.38,2,2013,12,0.0,0.0,500,1
7,21,24,2,1,60975,2,2,4006.99,2,2016,8,0.0,0.0,501,1
7,21,20,2,2,0,1,2,8394.43,2,2014,6,0.0,0.0,502,1
4,14,11,1,1,54127,2,1,7092.7,2,2017,6,2018.0,6.0,503,1
3,29,35,2,1,77409,2,2,54620.03,2,2018,8,0.0,0.0,504,1
7,21,34,2,1,63738,2,3,2850.5,2,2018,11,0.0,0.0,505,1
7,21,32,2,1,77974,2,3,5255.5,2,2013,2,0.0,0.0,506,1
7,14,18,2,5,98427,2,3,7728.96,2,2015,1,0.0,0.0,507,1
4,7,7,2,2,0,3,3,8508.78,2,2016,6,0.0,0.0,508,1
9,13,10,1,1,64615,2,3,7017.1,2,2015,4,0.0,0.0,509,1
7,20,44,1,1,71303,2,2,3737.2,2,2014,6,2018.0,11.0,510,1
7,21,20,2,1,63078,2,3,9421.42,2,2015,8,0.0,0.0,511,1
7,21,34,1,4,57751,2,3,2596.36,2,2015,2,0.0,0.0,512,1
7,21,21,2,1,66945,2,3,6561.13,2,2013,8,0.0,0.0,513,1
3,29,41,1,1,61780,2,3,7898.88,2,2012,4,0.0,0.0,514,1
4,7,6,2,1,55129,2,1,16589.51,2,2014,6,0.0,0.0,515,1
7,17,28,1,1,103583,2,2,7702.91,2,2015,7,0.0,0.0,516,1
2,24,52,2,2,0,1,2,2543.9,2,2016,11,0.0,0.0,517,1
7,19,17,1,1,96019,2,3,4702.98,2,2015,4,0.0,0.0,518,1
7,21,21,2,1,97698,3,3,4201.49,2,2017,11,0.0,0.0,519,1
3,29,40,2,5,80210,2,3,5367.49,2,2015,5,0.0,0.0,520,1
9,13,9,2,1,73151,2,2,6868.69,2,2016,12,0.0,0.0,521,1
7,21,22,2,2,0,2,3,2531.75,2,2013,12,0.0,0.0,522,1
7,21,30,1,4,59773,1,3,9592.51,2,2014,2,0.0,0.0,523,1
2,22,34,1,3,115546,2,2,5604.03,2,2015,8,0.0,0.0,524,1
7,21,26,2,2,0,3,3,2674.07,2,2013,1,0.0,0.0,525,1
7,21,20,2,1,101068,2,1,4095.51,2,2018,6,0.0,0.0,526,1
1,15,37,1,1,78573,2,2,8635.79,2,2016,5,0.0,0.0,527,1
2,24,51,2,1,62551,2,1,6542.07,2,2014,6,0.0,0.0,528,1
2,24,51,2,2,0,3,2,18681.18,2,2013,5,0.0,0.0,529,1
9,9,18,2,2,0,3,3,2435.41,2,2013,7,2017.0,8.0,530,1
2,24,42,1,2,0,2,3,8746.08,2,2013,1,0.0,0.0,531,1
7,21,26,1,1,67459,2,1,6515.56,2,2018,7,0.0,0.0,532,1
7,19,19,2,1,67205,2,3,2922.07,2,2017,3,0.0,0.0,533,1
1,1,44,1,1,69229,2,1,4035.14,2,2012,6,0.0,0.0,534,1
9,13,10,1,1,53712,1,2,8047.54,2,2014,3,0.0,0.0,535,1
9,14,15,1,1,87966,2,2,5401.49,2,2013,2,0.0,0.0,536,1
4,13,16,2,1,83079,2,2,4830.8,2,2014,12,2018.0,9.0,537,1
7,21,29,2,1,62688,2,3,3134.3,2,2013,2,0.0,0.0,538,1
1,6,40,2,1,81488,2,2,24225.77,2,2017,6,0.0,0.0,539,1
7,21,32,1,2,0,3,2,7472.27,2,2013,7,0.0,0.0,540,1
9,14,15,1,1,68135,2,1,18674.7,2,2017,6,0.0,0.0,541,1
10,19,32,1,1,66208,2,3,18822.68,2,2012,9,0.0,0.0,542,1
5,14,1,1,2,0,3,3,2385.55,2,2014,5,2017.0,2.0,543,1
2,24,52,2,1,41609,2,2,2969.23,2,2015,7,0.0,10.0,544,1
4,7,7,1,1,71182,1,2,7442.15,2,2015,6,0.0,0.0,545,1
10,14,42,2,1,53626,2,2,9059.5,2,2018,9,2017.0,3.0,546,1
7,21,24,2,1,86085,2,1,15468.84,2,2017,10,0.0,0.0,547,1
2,24,50,2,1,69853,1,3,3378.16,2,2012,11,0.0,0.0,548,1
2,24,46,1,1,73845,2,2,8071.4,2,2016,10,0.0,0.0,549,1
7,21,31,1,1,92293,2,2,6099.34,2,2016,9,0.0,0.0,550,1
7,21,19,2,1,67332,2,3,2230.07,2,2013,4,0.0,0.0,551,1
7,16,23,1,1,61814,2,3,2814.87,2,2015,5,0.0,0.0,552,1
10,20,40,1,2,0,2,3,2862.62,2,2012,10,0.0,0.0,553,1
7,21,23,2,1,64596,2,3,9008.4,2,2018,5,0.0,0.0,554,1
2,24,51,2,3,116910,2,2,8420.04,2,2013,3,0.0,0.0,555,1
2,24,50,1,1,90019,2,1,32717.87,2,2018,11,0.0,0.0,556,1
7,21,23,1,4,65074,2,3,12735.7,2,2012,2,0.0,0.0,557,1
7,13,30,2,1,71605,1,3,31824.12,2,2017,5,0.0,0.0,558,1
9,13,19,2,1,74878,3,2,5256.79,2,2017,6,0.0,0.0,559,1
2,24,51,1,4,59965,2,1,5559.92,2,2015,12,0.0,0.0,560,1
7,21,30,1,1,71981,3,3,5318.07,2,2016,1,2014.0,9.0,561,1
4,6,8,1,1,94697,2,2,3542.07,2,2016,9,0.0,0.0,562,1
2,24,51,1,2,0,3,3,5317.45,2,2014,2,0.0,0.0,563,1
9,15,17,2,1,72609,1,1,14581.38,2,2018,7,0.0,0.0,564,1
2,24,50,1,1,88068,1,2,31781.28,2,2017,8,0.0,0.0,565,1
7,21,28,2,1,53216,2,1,9928.95,1,2018,4,0.0,0.0,566,1
6,7,3,1,1,39634,2,3,2421.27,1,2018,2,0.0,10.0,567,1
9,12,11,1,1,78680,2,3,8656.62,2,2015,9,0.0,0.0,568,1
2,24,46,1,1,58860,3,2,11285.93,2,2012,5,0.0,0.0,569,1
1,13,33,1,1,82914,2,2,4765.28,2,2016,4,2016.0,9.0,570,1
1,4,39,2,2,0,3,2,3264.55,2,2013,6,0.0,0.0,571,1
9,13,7,1,3,78612,2,1,12214.64,2,2018,6,0.0,0.0,572,1
6,7,5,2,1,94282,2,3,8701.36,1,2018,2,0.0,0.0,573,1
9,14,10,2,1,60353,2,1,4001.66,2,2017,6,0.0,0.0,574,1
7,21,30,1,1,68055,2,3,2745.93,2,2017,7,2017.0,3.0,575,1
7,20,24,2,1,69866,3,2,2433.52,2,2014,3,0.0,0.0,576,1
7,13,17,1,1,101951,2,2,8698.96,2,2016,10,0.0,0.0,577,1
7,1,39,1,1,74575,2,3,2454.92,2,2012,6,0.0,0.0,578,1
2,24,49,1,1,57413,3,3,2616.08,2,2017,9,2018.0,5.0,579,1
9,13,13,2,2,0,3,3,12101.06,2,2017,5,0.0,0.0,580,1
7,21,32,2,1,66724,1,1,8172.82,2,2017,9,0.0,0.0,581,1
7,8,32,1,2,0,1,1,31501.82,2,2012,12,0.0,0.0,582,1
7,14,16,2,2,0,3,3,9510.58,2,2015,9,0.0,0.0,583,1
9,21,12,2,1,80540,3,3,4998.16,2,2016,5,0.0,0.0,584,1
7,20,15,2,1,58048,1,3,4724.91,1,2018,4,2018.0,12.0,585,1
7,12,18,2,1,64172,1,3,23111.24,2,2017,5,0.0,0.0,586,1
1,8,36,2,1,67078,2,3,4274.16,2,2012,9,0.0,0.0,587,1
7,21,30,2,1,72481,1,2,5472.49,2,2015,8,0.0,0.0,588,1
6,7,3,1,1,64065,2,3,8623.1,2,2015,8,0.0,0.0,589,1
9,11,11,2,2,0,2,2,57402.95,2,2015,1,0.0,0.0,590,1
6,9,6,1,1,84514,2,2,7157.8,2,2013,7,0.0,0.0,591,1
9,13,10,2,1,75874,2,2,3586.38,2,2015,2,0.0,0.0,592,1
7,21,31,1,2,0,2,3,2408.88,2,2013,5,0.0,0.0,593,1
7,21,24,2,1,68978,1,3,8318.22,2,2015,8,0.0,0.0,594,1
7,21,30,1,3,112136,2,3,3726.3,2,2014,12,0.0,0.0,595,1
7,15,16,1,1,90679,2,3,8099.38,2,2012,4,0.0,0.0,596,1
7,21,19,2,2,0,3,2,2282.24,2,2014,8,0.0,0.0,597,1
9,8,12,1,2,0,2,3,10905.25,2,2013,4,0.0,0.0,598,1
9,13,8,1,1,79719,2,2,8359.7,2,2012,7,0.0,0.0,599,1
2,24,49,1,3,94442,2,2,19236.64,2,2013,1,2015.0,11.0,600,1
7,19,19,1,1,65628,2,2,12340.41,2,2015,1,0.0,0.0,601,1
7,21,20,2,1,97171,2,2,3639.73,2,2012,10,0.0,0.0,602,1
7,21,19,1,1,66322,2,2,3797.53,2,2013,9,0.0,0.0,603,1
4,9,6,2,1,88412,2,3,8351.16,2,2017,12,0.0,0.0,604,1
7,19,17,1,1,78261,2,3,6367.79,2,2016,3,2016.0,11.0,605,1
2,24,51,2,1,64852,2,3,5545.36,2,2015,3,0.0,0.0,606,1
7,13,11,1,1,51885,2,3,2717.33,2,2016,10,0.0,0.0,607,1
7,21,32,2,1,60958,3,3,10047.25,2,2016,2,0.0,0.0,608,1
7,21,20,2,2,0,2,3,8354.79,2,2015,6,0.0,0.0,609,1
7,17,36,1,1,49131,2,1,23056.14,1,2018,3,0.0,0.0,610,1
10,18,37,1,1,69395,2,3,16375.06,2,2017,6,0.0,0.0,611,1
1,5,43,2,1,63234,2,3,3620.79,1,2018,3,0.0,0.0,612,1
2,24,48,2,2,0,2,3,2612.11,2,2014,10,2014.0,12.0,613,1
1,7,32,2,2,0,3,3,2308.96,2,2017,12,0.0,0.0,614,1
7,14,17,2,1,78000,2,1,12314.89,2,2015,10,0.0,0.0,615,1
2,24,45,1,2,0,2,2,3615.41,2,2013,1,2016.0,1.0,616,1
2,26,53,2,1,67183,2,1,7920.54,2,2015,4,0.0,0.0,617,1
7,21,34,1,1,71309,2,3,7458.53,2,2016,10,0.0,0.0,618,1
7,21,33,2,2,0,3,2,2779.11,2,2014,2,2014.0,2.0,619,1
7,14,19,1,5,95437,2,3,8860.94,2,2015,1,0.0,0.0,620,1
2,24,51,2,1,91287,3,3,7894.6,2,2018,9,0.0,0.0,621,1
2,24,52,1,3,126722,2,3,5496.84,2,2014,8,0.0,0.0,622,1
7,21,19,1,4,74731,2,1,5400.92,2,2016,10,0.0,0.0,623,1
5,16,1,2,5,114504,2,3,2093.26,2,2018,11,0.0,0.0,624,1
7,13,20,2,1,69009,2,1,5482.86,2,2012,2,0.0,0.0,625,1
7,13,9,2,2,0,3,2,2579.21,2,2017,11,0.0,0.0,626,1
7,20,31,1,1,51987,2,2,8310.51,2,2016,10,2016.0,1.0,627,1
9,12,13,1,1,99169,2,2,13911.62,2,2015,9,0.0,0.0,628,1
3,15,17,1,1,77434,2,2,56204.66,2,2015,4,2018.0,0.0,629,1
2,24,51,2,1,79026,2,3,2575.79,2,2012,12,0.0,0.0,630,1
9,13,9,1,1,55224,3,1,6092.33,2,2017,7,0.0,0.0,631,1
2,24,51,1,1,67488,2,3,7120.98,2,2016,8,0.0,0.0,632,1
3,29,36,2,1,61252,2,3,15761.67,2,2012,7,0.0,0.0,633,1
4,6,6,1,1,85317,1,2,3385.81,2,2012,6,0.0,0.0,634,1
3,29,36,2,1,52654,2,3,5157.05,2,2012,7,0.0,0.0,635,1
7,16,31,2,2,0,3,2,48517.28,2,2017,12,2018.0,8.0,636,1
1,19,36,2,1,85773,2,1,4350.96,2,2015,3,0.0,0.0,637,1
7,13,23,1,1,69528,1,3,2699.59,2,2018,1,2018.0,9.0,638,1
7,21,30,1,2,0,3,2,8412.28,2,2012,3,0.0,0.0,639,1
2,24,51,2,2,0,3,2,8881.0,2,2013,6,0.0,0.0,640,1
9,21,21,1,2,0,1,3,10937.17,2,2014,2,0.0,0.0,641,1
7,21,20,2,2,0,2,3,13927.23,2,2017,1,0.0,0.0,642,1
4,7,5,1,1,90514,1,2,2797.25,2,2016,9,0.0,0.0,643,1
6,9,4,2,1,85542,3,3,5566.17,2,2014,1,0.0,0.0,644,1
9,13,10,1,1,64881,2,2,5140.4,2,2016,8,0.0,0.0,645,1
2,25,54,2,1,75847,3,3,3297.91,2,2012,9,0.0,0.0,646,1
2,5,46,1,1,66027,2,2,6329.79,2,2014,5,0.0,0.0,647,1
2,22,51,1,2,0,2,1,8286.56,2,2013,9,0.0,0.0,648,1
10,16,40,1,2,0,3,3,8408.96,2,2017,3,2018.0,3.0,649,1
5,14,1,1,1,91060,3,3,2767.01,2,2018,10,0.0,0.0,650,1
7,21,29,1,1,80096,2,2,5006.06,2,2012,7,0.0,0.0,651,1
9,13,9,1,1,90906,2,3,7239.66,2,2013,12,0.0,0.0,652,1
2,24,49,2,1,72685,2,2,5657.56,2,2018,8,0.0,0.0,653,1
9,6,42,1,1,70103,3,3,2558.07,2,2015,6,0.0,0.0,654,1
9,14,16,1,2,0,2,1,15428.83,2,2017,12,2018.0,2.0,655,1
2,24,49,2,1,79903,2,1,2222.98,2,2013,10,0.0,0.0,656,1
2,24,51,1,1,51132,2,3,5594.56,1,2018,4,0.0,0.0,657,1
7,21,29,1,1,57098,2,1,4757.13,2,2012,9,0.0,0.0,658,1
7,21,23,1,1,53852,2,3,4610.2,2,2017,5,0.0,0.0,659,1
10,19,38,1,1,62773,1,3,5696.43,2,2012,5,0.0,0.0,660,1
3,29,46,2,1,59038,2,2,8057.6,2,2018,12,0.0,0.0,661,1
6,7,3,2,1,79180,3,1,8921.17,2,2016,3,0.0,0.0,662,1
9,16,22,2,4,65544,3,3,44452.16,2,2015,11,2016.0,7.0,663,1
7,17,18,2,1,59232,3,3,2629.55,2,2015,2,0.0,0.0,664,1
10,18,39,1,1,96417,2,2,8137.14,2,2016,5,0.0,0.0,665,1
1,5,41,2,4,60652,2,2,14476.75,2,2016,10,2017.0,6.0,666,1
7,21,32,1,1,55522,2,3,5677.4,2,2018,10,0.0,0.0,667,1
7,21,23,2,1,57830,2,3,8380.46,2,2015,4,0.0,0.0,668,1
7,21,31,1,1,67189,3,2,4001.88,1,2018,2,0.0,0.0,669,1
9,14,8,2,1,73718,2,2,4470.09,2,2015,2,0.0,0.0,670,1
9,15,13,2,4,73061,2,1,9756.47,2,2014,8,0.0,0.0,671,1
2,24,50,2,1,82871,2,3,2780.7,2,2012,10,0.0,0.0,672,1
1,7,40,1,1,97408,2,1,6221.82,2,2017,2,0.0,0.0,673,1
4,8,6,2,1,65271,2,1,26243.53,2,2012,9,0.0,0.0,674,1
9,14,15,1,1,94728,1,2,6390.54,2,2013,1,0.0,0.0,675,1
2,24,51,2,1,65899,2,2,8161.95,2,2018,8,0.0,0.0,676,1
2,24,52,2,1,53838,2,2,11812.26,2,2017,12,0.0,0.0,677,1
