gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,user_id
2.0,24,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,10.0,301
0.0,30,0.0,25,2.0,5.0,2.0,6.0,2.0,3.0,5.0,9.0,302
2.0,32,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,5.0,9.0,303
1.0,383,0.0,0,2.0,5.0,6.0,6.0,2.0,6.0,11.0,9.0,304
1.0,23,0.0,0,2.0,5.0,4.0,0.0,2.0,8.0,5.0,9.0,305
1.0,35,0.0,0,2.0,2.0,4.0,6.0,2.0,6.0,5.0,9.0,306
2.0,1291,1.0,0,2.0,2.0,9.0,6.0,2.0,3.0,5.0,9.0,307
1.0,30,1.0,0,2.0,7.0,2.0,3.0,2.0,6.0,13.0,9.0,308
2.0,38,1.0,0,2.0,5.0,2.0,0.0,2.0,8.0,13.0,9.0,309
1.0,48,1.0,0,2.0,6.0,2.0,0.0,2.0,6.0,11.0,9.0,310
1.0,21,0.0,0,2.0,5.0,2.0,4.0,2.0,6.0,9.0,9.0,311
2.0,30,0.0,0,2.0,6.0,9.0,3.0,2.0,7.0,8.0,9.0,312
0.0,26,1.0,0,2.0,7.0,6.0,3.0,2.0,7.0,5.0,9.0,313
1.0,30,1.0,0,2.0,2.0,4.0,6.0,2.0,6.0,13.0,9.0,314
1.0,58,1.0,0,2.0,2.0,2.0,4.0,2.0,2.0,11.0,9.0,315
1.0,25,0.0,0,2.0,2.0,9.0,3.0,2.0,3.0,5.0,9.0,316
2.0,30,1.0,0,2.0,2.0,2.0,6.0,1.0,3.0,0.0,9.0,317
1.0,27,0.0,25,2.0,3.0,2.0,6.0,2.0,0.0,9.0,9.0,318
1.0,39,0.0,0,2.0,2.0,2.0,6.0,3.0,3.0,8.0,3.0,319
2.0,27,0.0,25,2.0,2.0,2.0,3.0,2.0,3.0,5.0,10.0,320
2.0,38,1.0,0,2.0,6.0,6.0,6.0,2.0,8.0,5.0,9.0,321
0.0,23,0.0,25,2.0,2.0,6.0,6.0,2.0,6.0,9.0,9.0,322
2.0,23,1.0,25,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,323
1.0,33,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0,324
2.0,29,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0,325
1.0,43,2.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0,326
0.0,46,1.0,0,2.0,2.0,6.0,3.0,2.0,6.0,5.0,9.0,327
1.0,35,0.0,0,2.0,5.0,2.0,6.0,0.0,3.0,0.0,2.0,328
1.0,27,1.0,0,2.0,2.0,2.0,3.0,3.0,6.0,9.0,3.0,329
2.0,35,1.0,0,2.0,2.0,6.0,6.0,2.0,3.0,8.0,9.0,330
1.0,24,0.0,0,2.0,2.0,6.0,6.0,2.0,8.0,5.0,9.0,331
1.0,53,0.0,0,5.0,2.0,2.0,6.0,2.0,6.0,13.0,5.0,332
2.0,23,0.0,0,2.0,6.0,6.0,6.0,2.0,6.0,6.0,9.0,333
1.0,51,0.0,0,2.0,2.0,6.0,0.0,2.0,6.0,8.0,9.0,334
1.0,24,0.0,0,2.0,2.0,6.0,3.0,2.0,3.0,13.0,9.0,335
2.0,27,0.0,0,2.0,6.0,2.0,6.0,2.0,3.0,5.0,10.0,336
2.0,28,1.0,0,2.0,4.0,6.0,6.0,2.0,2.0,5.0,9.0,337
1.0,50,1.0,0,2.0,7.0,2.0,6.0,2.0,3.0,8.0,10.0,338
1.0,34,0.0,0,2.0,5.0,6.0,6.0,2.0,6.0,8.0,9.0,339
1.0,41,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,0.0,10.0,340
1.0,43,0.0,0,2.0,2.0,2.0,5.0,3.0,3.0,8.0,9.0,341
2.0,37,0.0,0,2.0,5.0,2.0,3.0,2.0,7.0,5.0,6.0,342
1.0,23,0.0,0,2.0,5.0,2.0,6.0,2.0,6.0,13.0,10.0,343
2.0,30,0.0,24,2.0,5.0,2.0,6.0,2.0,2.0,11.0,9.0,344
2.0,63,0.0,25,2.0,5.0,2.0,6.0,2.0,6.0,13.0,9.0,345
2.0,43,0.0,25,2.0,7.0,2.0,3.0,3.0,3.0,13.0,9.0,346
1.0,31,1.0,0,2.0,5.0,2.0,6.0,2.0,3.0,5.0,9.0,347
1.0,34,1.0,0,2.0,5.0,2.0,6.0,2.0,7.0,6.0,9.0,348
1.0,25,1.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0,349
0.0,63,0.0,0,2.0,2.0,9.0,6.0,2.0,3.0,5.0,6.0,350
2.0,50,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,13.0,9.0,351
0.0,42,0.0,0,2.0,5.0,6.0,6.0,2.0,6.0,5.0,5.0,352
2.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,4.0,353
1.0,27,0.0,0,2.0,2.0,6.0,0.0,2.0,6.0,5.0,9.0,354
3.0,27,0.0,0,2.0,7.0,2.0,6.0,3.0,0.0,8.0,4.0,355
2.0,29,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,0.0,9.0,356
1.0,42,0.0,0,2.0,5.0,2.0,3.0,2.0,3.0,13.0,9.0,357
2.0,50,1.0,0,2.0,2.0,6.0,6.0,2.0,3.0,5.0,9.0,358
2.0,24,0.0,12,2.0,2.0,6.0,3.0,2.0,7.0,13.0,9.0,359
2.0,22,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,360
0.0,46,0.0,0,2.0,2.0,10.0,6.0,2.0,8.0,5.0,9.0,361
0.0,29,0.0,0,2.0,5.0,2.0,0.0,2.0,3.0,8.0,9.0,362
2.0,56,0.0,0,2.0,5.0,4.0,0.0,2.0,8.0,8.0,9.0,363
2.0,28,0.0,0,2.0,5.0,2.0,6.0,2.0,8.0,5.0,9.0,364
2.0,30,0.0,0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,9.0,365
0.0,35,1.0,24,2.0,2.0,6.0,6.0,2.0,6.0,13.0,10.0,366
1.0,35,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,11.0,9.0,367
2.0,55,1.0,0,7.0,7.0,2.0,3.0,2.0,6.0,5.0,9.0,368
0.0,25,0.0,25,2.0,2.0,2.0,6.0,3.0,3.0,13.0,9.0,369
1.0,35,0.0,0,2.0,7.0,2.0,3.0,3.0,8.0,8.0,2.0,370
0.0,43,0.0,0,2.0,5.0,2.0,6.0,2.0,7.0,0.0,9.0,371
1.0,31,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,13.0,10.0,372
1.0,32,0.0,0,2.0,2.0,6.0,6.0,2.0,8.0,5.0,1.0,373
1.0,66,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,9.0,374
2.0,46,1.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,9.0,375
2.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,8.0,3.0,376
2.0,27,0.0,0,2.0,6.0,6.0,6.0,0.0,3.0,9.0,5.0,377
1.0,23,1.0,0,2.0,5.0,2.0,3.0,2.0,3.0,5.0,10.0,378
1.0,27,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,8.0,9.0,379
0.0,30,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,5.0,6.0,380
0.0,51,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,13.0,9.0,381
1.0,32,0.0,0,2.0,7.0,6.0,6.0,2.0,3.0,8.0,9.0,382
1.0,22,0.0,0,2.0,2.0,6.0,6.0,2.0,2.0,0.0,9.0,383
1.0,29,0.0,0,2.0,4.0,2.0,6.0,2.0,3.0,5.0,3.0,384
2.0,30,0.0,0,2.0,2.0,6.0,3.0,2.0,0.0,5.0,9.0,385
1.0,27,0.0,0,2.0,0.0,2.0,6.0,2.0,8.0,11.0,10.0,386
2.0,30,1.0,0,2.0,5.0,6.0,6.0,2.0,3.0,13.0,9.0,387
1.0,31,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,9.0,10.0,388
2.0,31,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0,389
1.0,24,1.0,0,2.0,5.0,2.0,6.0,2.0,8.0,13.0,6.0,390
2.0,19,1.0,0,2.0,5.0,2.0,0.0,2.0,6.0,5.0,9.0,391
1.0,32,1.0,0,2.0,2.0,2.0,0.0,3.0,3.0,8.0,9.0,392
0.0,28,1.0,0,2.0,5.0,6.0,6.0,0.0,6.0,5.0,9.0,393
0.0,30,1.0,12,2.0,2.0,2.0,3.0,2.0,6.0,8.0,9.0,394
2.0,31,1.0,0,2.0,2.0,6.0,6.0,2.0,1.0,8.0,9.0,395
0.0,32,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,13.0,9.0,396
1.0,26,0.0,12,2.0,6.0,2.0,0.0,2.0,6.0,5.0,9.0,397
0.0,24,1.0,0,2.0,2.0,2.0,3.0,3.0,8.0,8.0,9.0,398
1.0,22,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,0.0,4.0,399
0.0,32,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,0.0,9.0,400
2.0,35,1.0,0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,9.0,401
2.0,23,1.0,0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,9.0,402
1.0,35,0.0,0,2.0,5.0,2.0,6.0,3.0,6.0,5.0,9.0,403
1.0,32,0.0,0,2.0,2.0,2.0,6.0,3.0,8.0,5.0,9.0,404
2.0,33,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,4.0,405
2.0,31,0.0,0,2.0,5.0,2.0,3.0,2.0,3.0,0.0,9.0,406
0.0,29,0.0,12,2.0,2.0,2.0,3.0,2.0,8.0,8.0,9.0,407
2.0,31,1.0,0,2.0,2.0,6.0,0.0,3.0,8.0,5.0,10.0,408
2.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,9.0,9.0,409
1.0,31,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,8.0,9.0,410
0.0,890,0.0,0,2.0,2.0,6.0,3.0,2.0,3.0,5.0,9.0,411
0.0,33,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,9.0,412
2.0,24,0.0,0,2.0,7.0,6.0,6.0,2.0,6.0,0.0,9.0,413
1.0,31,0.0,0,2.0,2.0,2.0,6.0,0.0,3.0,11.0,9.0,414
1.0,64,0.0,0,2.0,2.0,2.0,6.0,3.0,6.0,5.0,9.0,415
2.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,0.0,9.0,416
1.0,40,1.0,0,2.0,5.0,2.0,6.0,3.0,3.0,8.0,9.0,417
1.0,22,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0,418
1.0,41,0.0,0,2.0,2.0,4.0,0.0,2.0,6.0,5.0,9.0,419
2.0,42,0.0,0,2.0,2.0,9.0,3.0,2.0,4.0,9.0,9.0,420
0.0,25,1.0,25,2.0,5.0,6.0,3.0,2.0,8.0,8.0,6.0,421
2.0,29,0.0,0,2.0,6.0,2.0,6.0,2.0,3.0,8.0,9.0,422
1.0,21,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,13.0,9.0,423
1.0,35,0.0,12,2.0,2.0,6.0,0.0,2.0,3.0,5.0,10.0,424
1.0,1699,0.0,0,2.0,2.0,9.0,3.0,3.0,6.0,13.0,10.0,425
1.0,27,0.0,0,2.0,6.0,2.0,3.0,2.0,6.0,5.0,9.0,426
2.0,35,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0,427
1.0,43,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0,428
2.0,28,0.0,0,2.0,2.0,6.0,6.0,2.0,3.0,13.0,9.0,429
2.0,31,0.0,12,2.0,6.0,6.0,3.0,2.0,3.0,5.0,9.0,430
1.0,23,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,9.0,431
1.0,53,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,10.0,432
2.0,25,0.0,0,2.0,7.0,2.0,3.0,2.0,8.0,11.0,9.0,433
2.0,27,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,13.0,9.0,434
1.0,22,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,0.0,9.0,435
0.0,29,1.0,0,2.0,2.0,6.0,0.0,2.0,7.0,11.0,9.0,436
2.0,29,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,8.0,9.0,437
2.0,60,0.0,0,2.0,5.0,2.0,6.0,2.0,4.0,5.0,10.0,438
2.0,35,0.0,0,2.0,2.0,2.0,0.0,3.0,6.0,8.0,3.0,439
1.0,28,0.0,0,2.0,2.0,4.0,0.0,2.0,6.0,13.0,4.0,440
1.0,29,1.0,0,6.0,5.0,2.0,0.0,2.0,3.0,5.0,9.0,441
2.0,30,0.0,0,2.0,5.0,6.0,6.0,2.0,4.0,9.0,9.0,442
1.0,26,0.0,0,2.0,7.0,2.0,6.0,2.0,8.0,5.0,9.0,443
1.0,22,0.0,25,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,444
2.0,57,1.0,0,2.0,7.0,6.0,3.0,0.0,1.0,13.0,9.0,445
1.0,42,1.0,25,2.0,5.0,2.0,6.0,2.0,3.0,0.0,9.0,446
1.0,49,1.0,0,2.0,2.0,6.0,5.0,2.0,3.0,11.0,9.0,447
2.0,43,0.0,0,2.0,2.0,2.0,3.0,3.0,7.0,13.0,9.0,448
2.0,23,0.0,12,2.0,5.0,2.0,6.0,2.0,8.0,13.0,9.0,449
1.0,29,0.0,23,2.0,2.0,6.0,3.0,2.0,3.0,5.0,9.0,450
2.0,30,1.0,0,2.0,6.0,4.0,6.0,2.0,3.0,13.0,10.0,451
2.0,31,1.0,0,2.0,2.0,6.0,0.0,2.0,3.0,13.0,9.0,452
2.0,44,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,0.0,5.0,453
0.0,27,0.0,12,2.0,2.0,6.0,3.0,2.0,3.0,13.0,10.0,454
0.0,57,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,11.0,9.0,455
0.0,61,0.0,0,2.0,2.0,2.0,6.0,0.0,3.0,8.0,10.0,456
2.0,27,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,457
2.0,32,0.0,0,2.0,2.0,6.0,3.0,2.0,6.0,13.0,9.0,458
2.0,29,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,459
2.0,29,1.0,0,2.0,5.0,9.0,0.0,2.0,6.0,5.0,5.0,460
2.0,31,0.0,25,2.0,5.0,2.0,6.0,2.0,6.0,8.0,9.0,461
1.0,36,0.0,0,2.0,2.0,2.0,3.0,2.0,8.0,5.0,9.0,462
0.0,35,0.0,25,13.0,2.0,4.0,6.0,2.0,3.0,2.0,10.0,463
1.0,35,1.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,9.0,464
1.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,4.0,465
0.0,49,0.0,0,2.0,4.0,2.0,0.0,2.0,3.0,5.0,9.0,466
2.0,30,0.0,0,2.0,2.0,2.0,6.0,3.0,6.0,5.0,9.0,467
1.0,27,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,0.0,0.0,468
1.0,29,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,469
2.0,32,0.0,0,2.0,7.0,2.0,3.0,2.0,3.0,8.0,9.0,470
2.0,29,1.0,0,2.0,2.0,2.0,3.0,2.0,6.0,9.0,9.0,471
2.0,34,0.0,0,2.0,5.0,2.0,6.0,2.0,8.0,5.0,3.0,472
1.0,35,0.0,0,2.0,2.0,9.0,6.0,2.0,6.0,0.0,9.0,473
2.0,35,0.0,0,2.0,7.0,2.0,6.0,2.0,8.0,8.0,9.0,474
0.0,68,0.0,0,2.0,2.0,2.0,0.0,2.0,8.0,8.0,10.0,475
2.0,27,0.0,0,2.0,2.0,9.0,3.0,2.0,6.0,8.0,9.0,476
2.0,20,0.0,0,2.0,2.0,9.0,0.0,2.0,3.0,5.0,5.0,477
0.0,250,0.0,25,2.0,2.0,2.0,5.0,2.0,3.0,8.0,9.0,478
0.0,26,1.0,0,2.0,6.0,2.0,0.0,2.0,3.0,0.0,9.0,479
2.0,42,1.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,9.0,480
2.0,28,1.0,0,2.0,2.0,6.0,6.0,2.0,8.0,11.0,9.0,481
2.0,30,1.0,0,2.0,2.0,9.0,3.0,2.0,0.0,5.0,9.0,482
2.0,51,0.0,25,2.0,5.0,2.0,6.0,2.0,3.0,9.0,9.0,483
1.0,41,1.0,0,2.0,7.0,2.0,3.0,2.0,6.0,5.0,9.0,484
1.0,45,1.0,0,2.0,5.0,2.0,6.0,2.0,6.0,5.0,9.0,485
0.0,35,0.0,0,2.0,2.0,6.0,6.0,2.0,3.0,5.0,9.0,486
2.0,24,0.0,0,2.0,2.0,6.0,6.0,1.0,3.0,13.0,6.0,487
1.0,39,0.0,0,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0,488
0.0,29,0.0,0,2.0,2.0,4.0,4.0,2.0,3.0,5.0,9.0,489
1.0,54,0.0,0,2.0,5.0,6.0,0.0,2.0,6.0,5.0,9.0,490
2.0,34,0.0,0,2.0,6.0,2.0,3.0,2.0,3.0,8.0,9.0,491
1.0,26,0.0,0,2.0,2.0,6.0,3.0,2.0,6.0,13.0,9.0,492
2.0,41,1.0,0,2.0,2.0,2.0,3.0,2.0,4.0,8.0,9.0,493
1.0,24,1.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0,494
1.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,11.0,6.0,495
1.0,24,1.0,0,2.0,2.0,6.0,6.0,2.0,6.0,5.0,9.0,496
1.0,44,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,10.0,497
1.0,29,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,10.0,498
2.0,39,0.0,0,2.0,7.0,2.0,6.0,2.0,7.0,2.0,9.0,499
2.0,25,0.0,0,2.0,5.0,2.0,6.0,2.0,6.0,9.0,9.0,500
0.0,46,0.0,12,2.0,6.0,2.0,6.0,3.0,6.0,5.0,9.0,501
1.0,45,0.0,0,2.0,2.0,6.0,6.0,3.0,6.0,5.0,9.0,502
1.0,25,1.0,0,2.0,2.0,2.0,0.0,1.0,3.0,13.0,9.0,503
1.0,64,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,13.0,5.0,504
2.0,40,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,9.0,9.0,505
1.0,35,0.0,0,2.0,5.0,6.0,6.0,2.0,8.0,13.0,9.0,506
1.0,23,0.0,0,2.0,6.0,2.0,3.0,2.0,3.0,8.0,9.0,507
1.0,28,1.0,0,2.0,2.0,2.0,0.0,3.0,8.0,13.0,9.0,508
2.0,42,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,9.0,9.0,509
0.0,31,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,9.0,9.0,510
1.0,26,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,5.0,9.0,511
1.0,44,0.0,12,2.0,5.0,2.0,6.0,2.0,3.0,5.0,9.0,512
1.0,28,1.0,0,2.0,2.0,1.0,6.0,3.0,6.0,5.0,9.0,513
1.0,28,0.0,0,2.0,2.0,6.0,6.0,2.0,4.0,11.0,9.0,514
2.0,22,1.0,0,2.0,7.0,6.0,0.0,2.0,6.0,0.0,5.0,515
1.0,35,1.0,0,2.0,2.0,4.0,6.0,2.0,6.0,5.0,9.0,516
1.0,30,0.0,0,2.0,2.0,6.0,6.0,2.0,3.0,0.0,9.0,517
2.0,23,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,0.0,9.0,518
1.0,28,0.0,0,6.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,519
2.0,33,0.0,0,2.0,5.0,2.0,6.0,2.0,0.0,0.0,9.0,520
2.0,32,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,0.0,9.0,521
1.0,50,1.0,0,2.0,5.0,2.0,6.0,2.0,6.0,11.0,9.0,522
2.0,40,0.0,0,2.0,5.0,2.0,0.0,2.0,3.0,5.0,9.0,523
1.0,67,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,5.0,9.0,524
1.0,31,0.0,0,2.0,5.0,2.0,3.0,0.0,3.0,13.0,9.0,525
1.0,32,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,4.0,526
2.0,43,0.0,0,2.0,5.0,9.0,3.0,2.0,6.0,5.0,9.0,527
1.0,35,0.0,0,2.0,5.0,6.0,3.0,2.0,7.0,11.0,9.0,528
2.0,56,0.0,0,6.0,2.0,6.0,0.0,2.0,6.0,5.0,9.0,529
1.0,32,0.0,12,2.0,2.0,4.0,6.0,0.0,3.0,9.0,9.0,530
2.0,31,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,8.0,9.0,531
0.0,64,0.0,0,2.0,7.0,2.0,6.0,2.0,3.0,5.0,9.0,532
2.0,30,0.0,0,2.0,2.0,6.0,0.0,2.0,6.0,5.0,5.0,533
1.0,210,0.0,0,2.0,5.0,2.0,0.0,2.0,3.0,8.0,5.0,534
0.0,34,0.0,0,7.0,2.0,6.0,6.0,2.0,6.0,5.0,9.0,535
1.0,28,0.0,0,2.0,0.0,2.0,6.0,2.0,8.0,5.0,9.0,536
2.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,10.0,537
2.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,538
1.0,28,0.0,25,2.0,6.0,2.0,0.0,2.0,3.0,8.0,9.0,539
0.0,28,1.0,0,2.0,2.0,2.0,6.0,2.0,8.0,0.0,9.0,540
2.0,31,0.0,0,2.0,2.0,6.0,3.0,1.0,3.0,5.0,9.0,541
2.0,39,0.0,0,2.0,5.0,6.0,6.0,2.0,8.0,8.0,9.0,542
0.0,64,0.0,12,2.0,5.0,2.0,6.0,2.0,4.0,5.0,9.0,543
2.0,49,1.0,0,2.0,2.0,2.0,3.0,3.0,7.0,6.0,9.0,544
1.0,29,0.0,0,2.0,2.0,6.0,0.0,2.0,8.0,0.0,9.0,545
2.0,49,0.0,0,2.0,2.0,6.0,0.0,2.0,6.0,13.0,9.0,546
2.0,49,1.0,0,2.0,2.0,6.0,6.0,2.0,1.0,11.0,9.0,547
1.0,48,0.0,0,2.0,2.0,6.0,3.0,2.0,3.0,6.0,9.0,548
1.0,46,0.0,25,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,549
2.0,27,1.0,0,2.0,2.0,6.0,0.0,2.0,8.0,13.0,9.0,550
2.0,1722,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,551
1.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,552
0.0,49,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,8.0,9.0,553
2.0,21,0.0,24,2.0,3.0,2.0,3.0,2.0,8.0,8.0,9.0,554
2.0,29,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,555
1.0,43,0.0,0,2.0,2.0,6.0,6.0,2.0,8.0,5.0,9.0,556
2.0,27,0.0,0,2.0,2.0,6.0,0.0,2.0,3.0,13.0,4.0,557
0.0,24,0.0,0,2.0,2.0,9.0,6.0,2.0,3.0,13.0,9.0,558
2.0,20,0.0,0,2.0,7.0,2.0,6.0,2.0,6.0,13.0,9.0,559
2.0,39,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,560
1.0,32,0.0,0,2.0,7.0,2.0,6.0,2.0,3.0,0.0,6.0,561
2.0,33,0.0,25,2.0,2.0,2.0,0.0,2.0,6.0,13.0,6.0,562
1.0,35,0.0,0,2.0,2.0,2.0,0.0,3.0,6.0,9.0,3.0,563
1.0,61,0.0,0,2.0,2.0,2.0,0.0,3.0,1.0,5.0,10.0,564
1.0,35,0.0,0,2.0,0.0,2.0,6.0,2.0,6.0,0.0,4.0,565
0.0,25,1.0,12,2.0,2.0,6.0,0.0,2.0,3.0,8.0,9.0,566
0.0,29,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,5.0,567
2.0,51,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,568
0.0,40,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,0.0,2.0,569
1.0,36,0.0,25,2.0,2.0,2.0,6.0,3.0,3.0,11.0,10.0,570
2.0,56,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,0.0,9.0,571
2.0,50,0.0,12,2.0,2.0,6.0,3.0,3.0,6.0,13.0,10.0,572
2.0,25,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,13.0,9.0,573
0.0,47,0.0,0,2.0,2.0,1.0,6.0,2.0,3.0,13.0,9.0,574
2.0,30,1.0,0,2.0,5.0,6.0,0.0,2.0,3.0,5.0,9.0,575
2.0,35,0.0,0,2.0,5.0,4.0,6.0,3.0,6.0,8.0,5.0,576
2.0,32,1.0,0,2.0,5.0,6.0,6.0,2.0,8.0,8.0,9.0,577
1.0,30,1.0,0,2.0,2.0,2.0,6.0,0.0,3.0,5.0,9.0,578
2.0,29,1.0,0,2.0,7.0,6.0,6.0,2.0,6.0,5.0,9.0,579
1.0,42,0.0,25,2.0,5.0,6.0,6.0,2.0,3.0,5.0,9.0,580
1.0,31,1.0,12,2.0,2.0,2.0,0.0,2.0,3.0,5.0,6.0,581
1.0,32,1.0,0,2.0,2.0,2.0,6.0,3.0,4.0,11.0,9.0,582
0.0,33,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,5.0,9.0,583
0.0,23,1.0,0,2.0,5.0,6.0,6.0,2.0,3.0,8.0,9.0,584
1.0,27,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,585
0.0,27,1.0,0,2.0,7.0,2.0,6.0,2.0,4.0,13.0,9.0,586
2.0,63,1.0,0,2.0,2.0,6.0,6.0,2.0,4.0,5.0,9.0,587
2.0,29,0.0,0,2.0,5.0,2.0,6.0,2.0,6.0,5.0,9.0,588
0.0,1423,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0,589
1.0,48,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0,590
0.0,65,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,0.0,9.0,591
1.0,26,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,9.0,592
1.0,38,0.0,0,2.0,5.0,2.0,6.0,2.0,6.0,0.0,9.0,593
0.0,28,0.0,0,2.0,4.0,2.0,3.0,2.0,3.0,13.0,9.0,594
2.0,32,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,9.0,9.0,595
2.0,41,0.0,0,2.0,2.0,6.0,6.0,2.0,3.0,5.0,9.0,596
0.0,35,0.0,24,2.0,2.0,2.0,6.0,2.0,6.0,0.0,9.0,597
1.0,37,0.0,25,2.0,6.0,2.0,6.0,3.0,8.0,0.0,9.0,598
2.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,599
1.0,35,0.0,25,2.0,7.0,2.0,6.0,2.0,8.0,11.0,10.0,600
0.0,67,0.0,0,2.0,2.0,2.0,6.0,3.0,3.0,5.0,9.0,601
1.0,44,0.0,0,2.0,2.0,4.0,5.0,2.0,3.0,13.0,6.0,602
