action,action_type,action_detail,device_type,secs_elapsed,user_id,session_id
158,7.0,57,6.0,7035,873,2230
158,7.0,57,6.0,544,873,2231
158,7.0,57,6.0,7525,873,2232
165,3.0,78,6.0,160,873,2233
154,2.0,99,6.0,16120,873,2234
183,6.0,85,6.0,2271,873,2235
183,6.0,85,6.0,20840,873,2236
81,7.0,50,8.0,1397,917,2237
49,0.0,0,8.0,254,917,2238
118,3.0,101,8.0,728,917,2239
159,3.0,93,8.0,1408,917,2240
81,7.0,99,8.0,1919,917,2241
54,0.0,0,8.0,83,917,2242
118,7.0,95,1.0,995,917,2243
158,7.0,57,11.0,347,917,2244
60,7.0,28,8.0,11568,917,2245
6,0.0,0,11.0,8541,917,2246
158,7.0,57,6.0,17990,324,2247
92,7.0,42,6.0,5721,324,2248
183,6.0,89,6.0,42506,324,2249
49,2.0,19,6.0,521970,324,2250
147,7.0,60,6.0,938,324,2251
119,0.0,0,6.0,20789,324,2252
44,0.0,0,6.0,6872,324,2253
60,7.0,28,6.0,50938,324,2254
68,0.0,0,6.0,773,324,2255
132,0.0,0,8.0,400,324,2256
56,7.0,26,6.0,2282,853,2257
158,7.0,57,6.0,440,853,2258
147,7.0,60,6.0,12399,853,2259
49,2.0,19,6.0,127915,853,2260
31,6.0,20,6.0,553,853,2261
133,7.0,50,6.0,1191,853,2262
147,7.0,60,6.0,760,853,2263
23,2.0,17,6.0,645,853,2264
147,7.0,60,6.0,3706,853,2265
147,7.0,60,6.0,2926,853,2266
165,3.0,78,8.0,589,541,2267
81,7.0,99,8.0,643759,541,2268
118,3.0,101,8.0,745,541,2269
165,3.0,78,8.0,35,541,2270
165,3.0,78,8.0,58,541,2271
81,7.0,99,8.0,2037,541,2272
158,7.0,57,8.0,13807,541,2273
158,7.0,57,8.0,255,541,2274
81,7.0,98,8.0,1600,541,2275
23,2.0,17,8.0,908,541,2276
158,7.0,57,10.0,801,694,2277
81,7.0,99,10.0,9540,694,2278
23,2.0,17,10.0,560,694,2279
118,3.0,101,10.0,106,694,2280
23,2.0,17,10.0,960,694,2281
118,3.0,101,10.0,33,694,2282
118,3.0,101,10.0,2714,694,2283
165,3.0,78,10.0,4035,694,2284
162,7.0,77,10.0,4370,694,2285
23,2.0,17,10.0,27,694,2286
74,3.0,34,6.0,586,890,2287
118,3.0,101,6.0,593,890,2288
158,7.0,57,6.0,11546,890,2289
23,2.0,17,6.0,31374,890,2290
118,3.0,101,6.0,965,890,2291
74,3.0,34,6.0,3043,890,2292
81,0.0,0,6.0,3067,890,2293
49,2.0,19,6.0,0,890,2294
158,7.0,57,6.0,221,890,2295
31,6.0,20,6.0,958,890,2296
23,2.0,17,8.0,23217,719,2297
159,3.0,93,8.0,1688,719,2298
81,7.0,99,8.0,4997,719,2299
159,3.0,93,8.0,1091,719,2300
44,0.0,0,8.0,54632,719,2301
81,7.0,99,8.0,12033,719,2302
158,7.0,57,8.0,151461,719,2303
108,0.0,0,8.0,90,719,2304
23,2.0,17,8.0,1613,719,2305
165,3.0,78,8.0,1086,719,2306
87,0.0,0,6.0,6941,702,2307
133,6.0,72,6.0,996,702,2308
158,7.0,56,6.0,58315,702,2309
56,7.0,26,6.0,600,702,2310
90,0.0,0,6.0,5208,702,2311
74,3.0,34,6.0,527,702,2312
54,6.0,24,6.0,22717,702,2313
49,2.0,19,6.0,20867,702,2314
56,7.0,26,6.0,3541,702,2315
158,7.0,92,6.0,10617,702,2316
74,3.0,34,6.0,630,817,2317
158,7.0,57,6.0,11229,817,2318
165,3.0,78,6.0,66,817,2319
23,2.0,17,6.0,40868,817,2320
23,2.0,17,6.0,1092,817,2321
23,2.0,17,6.0,1123,817,2322
118,3.0,101,6.0,585,817,2323
133,7.0,50,6.0,6561,817,2324
154,2.0,99,6.0,18343,817,2325
158,7.0,57,6.0,216,817,2326
158,7.0,92,10.0,867,508,2327
158,7.0,57,10.0,4399,508,2328
158,7.0,57,10.0,5390,508,2329
158,7.0,92,10.0,178,508,2330
158,7.0,57,10.0,136,508,2331
158,7.0,57,10.0,328,508,2332
143,3.0,41,10.0,945,508,2333
158,7.0,57,10.0,4876,508,2334
158,7.0,57,10.0,89,508,2335
183,6.0,85,10.0,3321,508,2336
23,2.0,17,6.0,93,343,2337
49,2.0,19,6.0,2688,343,2338
158,7.0,57,6.0,29242,343,2339
158,7.0,57,6.0,11105,343,2340
118,3.0,101,6.0,1463,343,2341
23,2.0,17,6.0,78,343,2342
154,2.0,99,6.0,2147,343,2343
81,7.0,99,6.0,488,343,2344
23,2.0,17,6.0,10,343,2345
165,3.0,78,6.0,461,343,2346
118,3.0,101,6.0,96,583,2347
81,7.0,99,6.0,14649,583,2348
158,7.0,57,6.0,98,583,2349
165,3.0,78,6.0,109,583,2350
118,3.0,101,6.0,79,583,2351
81,7.0,99,6.0,527,583,2352
118,3.0,101,6.0,93,583,2353
81,7.0,99,6.0,111038,583,2354
183,6.0,85,6.0,37893,583,2355
81,7.0,99,6.0,54468,583,2356
154,2.0,99,8.0,7084,909,2357
81,7.0,97,8.0,977,909,2358
23,2.0,17,8.0,803,909,2359
81,7.0,99,8.0,7540,909,2360
154,2.0,99,8.0,1039,909,2361
154,2.0,99,8.0,345,909,2362
105,0.0,0,8.0,104,909,2363
161,7.0,75,8.0,115843,909,2364
81,7.0,99,8.0,3717,909,2365
154,2.0,99,8.0,3518,909,2366
31,6.0,20,6.0,683,994,2367
49,2.0,19,6.0,28905,994,2368
74,3.0,34,6.0,736,994,2369
56,7.0,26,6.0,462,994,2370
49,2.0,19,6.0,25871,994,2371
49,2.0,19,6.0,70093,994,2372
159,3.0,93,8.0,707,105,2373
74,3.0,34,8.0,550,105,2374
74,3.0,34,8.0,1025,105,2375
81,7.0,58,8.0,15526,105,2376
183,6.0,85,8.0,8907,105,2377
92,2.0,52,8.0,55901,105,2378
23,2.0,17,8.0,74,105,2379
147,0.0,0,8.0,1139,105,2380
147,7.0,60,8.0,609,105,2381
183,6.0,85,11.0,4290,150,2382
158,7.0,92,11.0,25,150,2383
183,6.0,85,11.0,72401,150,2384
166,3.0,95,11.0,645,150,2385
183,6.0,85,11.0,71163,150,2386
55,0.0,0,11.0,491,150,2387
158,7.0,92,11.0,172,150,2388
158,7.0,57,11.0,120,150,2389
158,7.0,57,11.0,55,150,2390
158,7.0,57,11.0,14,150,2391
183,6.0,85,8.0,6820,725,2392
74,3.0,34,8.0,1306,725,2393
155,6.0,21,8.0,275,725,2394
183,6.0,85,8.0,28348,725,2395
74,3.0,34,8.0,486,725,2396
183,6.0,85,8.0,9812,725,2397
93,7.0,47,8.0,1975,725,2398
95,7.0,46,8.0,9681,725,2399
49,2.0,19,8.0,1874,660,2400
118,3.0,101,8.0,1297,660,2401
61,7.0,68,8.0,9790,660,2402
50,6.0,54,8.0,24786,660,2403
158,7.0,57,8.0,33761,660,2404
56,7.0,26,8.0,17661,660,2405
125,0.0,0,8.0,426,660,2406
159,3.0,93,8.0,1641,660,2407
6,0.0,0,8.0,61875,660,2408
159,3.0,93,8.0,866,660,2409
49,2.0,19,6.0,137498,622,2410
147,7.0,60,6.0,67506,622,2411
178,7.0,104,6.0,15281,622,2412
133,0.0,0,6.0,24093,622,2413
19,0.0,0,6.0,73,622,2414
147,7.0,60,6.0,1926,622,2415
165,3.0,78,6.0,458,622,2416
183,6.0,88,6.0,23955,622,2417
60,7.0,28,6.0,3737,622,2418
118,3.0,101,6.0,8,622,2419
143,7.0,67,6.0,1515,534,2420
158,7.0,92,11.0,557,534,2421
74,3.0,34,11.0,610,534,2422
159,3.0,92,6.0,14277,534,2423
158,0.0,0,11.0,348,534,2424
158,0.0,0,11.0,156,534,2425
74,3.0,34,6.0,922,534,2426
158,7.0,57,11.0,29514,534,2427
57,0.0,0,6.0,868,534,2428
175,0.0,0,11.0,894,534,2429
81,0.0,0,8.0,786,238,2430
142,7.0,68,8.0,3456,238,2431
84,0.0,0,8.0,15261,238,2432
81,0.0,0,8.0,750,238,2433
60,7.0,28,8.0,1942,238,2434
49,2.0,19,8.0,10175,238,2435
78,0.0,0,8.0,7984,238,2436
78,0.0,0,8.0,677,238,2437
74,3.0,34,8.0,489,238,2438
78,0.0,0,8.0,5465,238,2439
154,2.0,99,6.0,2680,656,2440
165,3.0,78,6.0,166,656,2441
154,2.0,99,6.0,1455,656,2442
118,3.0,101,6.0,3624,656,2443
158,7.0,57,6.0,543,656,2444
154,2.0,99,6.0,2466,656,2445
158,7.0,57,6.0,8176,656,2446
154,2.0,99,6.0,1323,656,2447
154,2.0,99,6.0,1445,656,2448
81,7.0,99,6.0,22762,656,2449
183,6.0,85,6.0,122802,449,2450
61,0.0,0,0.0,242,449,2451
81,7.0,102,6.0,1845,449,2452
81,7.0,103,6.0,4171,449,2453
158,7.0,57,6.0,5995,449,2454
133,0.0,0,6.0,927,449,2455
147,7.0,60,6.0,924,449,2456
158,7.0,57,6.0,28222,449,2457
128,0.0,0,6.0,15053,449,2458
165,3.0,78,6.0,628,449,2459
44,7.0,97,1.0,31423,47,2460
153,2.0,99,1.0,1091,47,2461
153,2.0,99,1.0,18,47,2462
81,0.0,0,1.0,8502,47,2463
158,7.0,92,1.0,2489,47,2464
81,0.0,0,1.0,777,47,2465
6,0.0,0,1.0,165,47,2466
153,2.0,99,1.0,813,47,2467
153,2.0,99,1.0,607,47,2468
158,7.0,92,1.0,1333,47,2469
19,0.0,0,8.0,3801,385,2470
81,0.0,0,8.0,10649,385,2471
49,2.0,19,8.0,56889,385,2472
62,0.0,0,0.0,465,385,2473
81,0.0,0,8.0,1586,385,2474
49,2.0,19,8.0,26788,385,2475
118,3.0,101,8.0,24265,385,2476
13,0.0,0,8.0,24023,385,2477
61,7.0,68,8.0,438,385,2478
56,7.0,26,8.0,832,385,2479
23,2.0,17,6.0,120,791,2480
23,2.0,17,6.0,689,791,2481
77,0.0,0,6.0,1021,791,2482
81,7.0,99,6.0,16762,791,2483
154,2.0,99,6.0,841,791,2484
158,7.0,57,6.0,224,791,2485
154,2.0,99,6.0,699,791,2486
49,2.0,19,6.0,71585,791,2487
154,2.0,99,6.0,4551,791,2488
118,3.0,101,6.0,0,791,2489
81,0.0,0,10.0,3458,821,2490
158,7.0,57,2.0,26955,821,2491
158,7.0,57,11.0,106,821,2492
165,3.0,95,8.0,734,821,2493
158,7.0,57,2.0,507,821,2494
81,7.0,99,8.0,69937,821,2495
153,2.0,99,8.0,24934,821,2496
165,3.0,95,0.0,1337,821,2497
158,7.0,57,2.0,10660,821,2498
23,0.0,0,11.0,15770,821,2499
23,2.0,17,6.0,992,457,2500
118,3.0,101,6.0,1111,457,2501
158,7.0,57,6.0,33389,457,2502
23,2.0,17,6.0,777,457,2503
154,2.0,99,6.0,10735,457,2504
23,2.0,17,6.0,12879,457,2505
23,2.0,17,6.0,729,457,2506
158,7.0,57,6.0,10820,457,2507
118,3.0,101,6.0,1415,457,2508
81,7.0,99,6.0,21285,457,2509
22,0.0,0,6.0,54,111,2510
128,0.0,0,6.0,561,111,2511
147,7.0,60,6.0,1005,111,2512
19,0.0,0,6.0,399,111,2513
60,7.0,28,6.0,3845,111,2514
42,0.0,0,6.0,3155,111,2515
49,2.0,19,6.0,35721,111,2516
158,7.0,57,6.0,2277,111,2517
54,6.0,24,6.0,166891,111,2518
77,0.0,0,6.0,438,111,2519
74,3.0,34,6.0,2492,567,2520
74,3.0,34,8.0,8386,54,2521
129,0.0,0,8.0,680,54,2522
48,0.0,0,8.0,426,54,2523
56,7.0,26,8.0,580,54,2524
81,0.0,0,8.0,882,54,2525
19,0.0,0,8.0,482,54,2526
78,0.0,0,8.0,2698,54,2527
87,0.0,0,8.0,23117,54,2528
74,3.0,34,8.0,8768,54,2529
78,0.0,0,8.0,3590,54,2530
6,0.0,0,11.0,131,331,2531
166,3.0,95,11.0,559,331,2532
158,7.0,92,11.0,17,331,2533
158,7.0,92,11.0,12583,331,2534
158,7.0,92,11.0,242,331,2535
150,3.0,41,11.0,269,331,2536
158,7.0,92,11.0,91,331,2537
158,7.0,92,11.0,106,331,2538
158,7.0,92,11.0,26,331,2539
116,3.0,61,11.0,1076,331,2540
118,3.0,101,8.0,67,985,2541
158,7.0,57,8.0,314,985,2542
158,7.0,57,8.0,421,985,2543
118,3.0,101,8.0,1659,985,2544
23,2.0,17,8.0,445,985,2545
118,3.0,101,8.0,1537,985,2546
23,2.0,17,8.0,1793,985,2547
154,2.0,99,8.0,421,985,2548
154,2.0,99,8.0,10669,985,2549
165,3.0,78,8.0,45,985,2550
81,7.0,99,6.0,1311,361,2551
118,3.0,101,6.0,779,361,2552
154,2.0,99,6.0,4295,361,2553
81,7.0,99,6.0,1475,361,2554
154,2.0,99,6.0,15555,361,2555
154,2.0,99,6.0,152,361,2556
158,7.0,57,6.0,27902,361,2557
165,3.0,78,6.0,203,361,2558
154,2.0,99,6.0,19136,361,2559
154,2.0,99,6.0,19707,361,2560
49,2.0,20,2.0,175590,423,2561
78,0.0,0,8.0,5853,423,2562
116,1.0,62,8.0,0,423,2563
147,7.0,60,8.0,915,423,2564
56,7.0,26,8.0,1337,423,2565
49,2.0,19,8.0,70063,423,2566
74,3.0,34,8.0,2835,423,2567
147,7.0,60,8.0,1040,423,2568
74,3.0,34,8.0,2287,423,2569
165,3.0,95,8.0,804,434,2570
154,2.0,99,8.0,4148,434,2571
81,7.0,50,11.0,750,434,2572
166,3.0,95,1.0,767,434,2573
183,6.0,85,8.0,9732,434,2574
154,2.0,99,8.0,7943,434,2575
91,7.0,91,1.0,3438,434,2576
147,2.0,99,8.0,362,434,2577
158,7.0,57,1.0,454,434,2578
81,7.0,99,8.0,2636,434,2579
114,7.0,7,8.0,75,435,2580
74,7.0,66,8.0,16603,435,2581
78,0.0,0,8.0,4409,435,2582
144,0.0,0,8.0,720,435,2583
60,7.0,64,8.0,3404,435,2584
60,7.0,28,8.0,7018,435,2585
60,7.0,28,8.0,50095,435,2586
61,7.0,68,8.0,3372,435,2587
61,7.0,68,8.0,1399,435,2588
159,3.0,93,8.0,1398,435,2589
158,7.0,57,10.0,96,683,2590
23,2.0,17,10.0,543,683,2591
118,3.0,101,10.0,1950,683,2592
54,6.0,24,10.0,16906,683,2593
158,7.0,57,10.0,190,683,2594
183,6.0,85,10.0,46611,683,2595
154,2.0,99,10.0,9379,683,2596
81,7.0,99,10.0,4342,683,2597
118,3.0,101,6.0,16609,683,2598
118,3.0,101,10.0,1983,683,2599
150,3.0,41,6.0,174,696,2600
166,3.0,93,11.0,3473,696,2601
158,7.0,92,11.0,120,696,2602
112,3.0,61,11.0,578,696,2603
158,7.0,57,6.0,33,696,2604
158,7.0,92,6.0,36,696,2605
153,2.0,99,11.0,63371,696,2606
150,3.0,41,11.0,160,696,2607
153,2.0,99,11.0,50323,696,2608
150,3.0,41,11.0,130,696,2609
158,7.0,91,1.0,769596,365,2610
74,3.0,34,8.0,967,365,2611
147,7.0,60,8.0,91,365,2612
118,7.0,85,1.0,1188,365,2613
81,7.0,99,8.0,1025378,365,2614
91,7.0,89,1.0,372,365,2615
115,3.0,62,1.0,149,365,2616
154,2.0,99,8.0,8532,365,2617
154,2.0,99,8.0,6339,365,2618
56,7.0,26,8.0,973,365,2619
56,7.0,26,11.0,684,826,2620
74,3.0,34,6.0,2470,826,2621
56,7.0,26,6.0,614,826,2622
74,3.0,34,11.0,2671,826,2623
33,1.0,11,6.0,23889,265,2624
81,0.0,0,6.0,9287,265,2625
187,0.0,0,6.0,21446,265,2626
81,7.0,50,6.0,66631,265,2627
3,4.0,43,6.0,274769,265,2628
65,0.0,0,0.0,28959,265,2629
54,6.0,24,6.0,11250,265,2630
74,3.0,34,0.0,7282,265,2631
134,6.0,73,6.0,756,265,2632
154,2.0,99,6.0,27127,265,2633
133,7.0,50,6.0,1043,41,2634
49,2.0,19,6.0,27038,41,2635
36,0.0,0,6.0,4472,41,2636
158,7.0,57,6.0,313,41,2637
56,7.0,26,6.0,663,41,2638
23,2.0,17,6.0,51,41,2639
118,3.0,101,6.0,26,41,2640
118,3.0,101,6.0,1568,41,2641
13,0.0,0,6.0,118812,41,2642
133,7.0,50,6.0,1940,41,2643
178,7.0,104,10.0,1098,277,2644
54,6.0,24,10.0,112669,277,2645
91,0.0,0,10.0,9125,277,2646
158,7.0,57,10.0,796,277,2647
81,7.0,99,10.0,31299,277,2648
56,2.0,26,10.0,7298,277,2649
60,7.0,28,10.0,839,277,2650
60,7.0,28,10.0,2293,277,2651
92,0.0,0,10.0,12826,277,2652
81,0.0,57,10.0,54,277,2653
35,6.0,20,6.0,1144,778,2654
132,3.0,53,8.0,732,393,2655
147,7.0,60,8.0,889,393,2656
74,3.0,34,11.0,1906,393,2657
147,6.0,63,8.0,10662,393,2658
147,7.0,60,8.0,611,393,2659
114,0.0,0,0.0,3743,393,2660
178,7.0,104,8.0,1572,393,2661
116,1.0,62,8.0,25082,393,2662
59,6.0,28,8.0,14180,393,2663
178,7.0,104,8.0,599,393,2664
23,2.0,17,6.0,941,483,2665
9,2.0,14,6.0,2804,483,2666
31,6.0,20,6.0,672,483,2667
23,2.0,17,6.0,623,483,2668
37,6.0,24,6.0,12257,483,2669
158,7.0,57,6.0,12858,483,2670
118,3.0,101,6.0,11,483,2671
9,2.0,14,6.0,1906,483,2672
118,3.0,101,6.0,159,483,2673
81,7.0,50,6.0,11258,483,2674
81,0.0,0,8.0,1375,571,2675
74,3.0,34,8.0,257,571,2676
81,7.0,50,8.0,831,571,2677
118,3.0,101,8.0,1455,571,2678
49,2.0,19,8.0,19993,571,2679
78,0.0,0,8.0,6123,571,2680
32,1.0,11,8.0,11109,571,2681
187,0.0,0,8.0,29217,571,2682
144,7.0,66,8.0,1390,571,2683
78,0.0,0,8.0,8117,571,2684
147,7.0,60,8.0,2107,62,2685
116,1.0,62,8.0,0,62,2686
54,6.0,24,8.0,290976,62,2687
185,0.0,0,8.0,29757,62,2688
147,7.0,60,8.0,1775,62,2689
54,6.0,24,8.0,191741,62,2690
81,7.0,50,6.0,2238,608,2691
118,3.0,101,6.0,178,608,2692
23,2.0,17,6.0,883,608,2693
118,3.0,101,6.0,1114,608,2694
81,7.0,50,6.0,2732,608,2695
81,7.0,99,6.0,2805,608,2696
158,7.0,57,6.0,10,608,2697
81,7.0,99,6.0,2396,608,2698
158,7.0,57,6.0,9862,608,2699
81,7.0,99,6.0,82979,608,2700
153,2.0,99,0.0,32044,757,2701
153,2.0,99,0.0,41312,757,2702
158,7.0,92,0.0,328,757,2703
23,2.0,17,10.0,62,757,2704
178,3.0,84,10.0,609304,757,2705
158,7.0,57,0.0,16080,757,2706
158,7.0,57,0.0,588,757,2707
158,7.0,57,0.0,509322,757,2708
158,7.0,57,0.0,17709,757,2709
158,7.0,57,0.0,54,757,2710
147,7.0,60,6.0,1640,142,2711
56,7.0,26,6.0,1269,142,2712
147,7.0,60,6.0,2176,142,2713
74,3.0,34,6.0,4155,142,2714
147,7.0,60,6.0,1896,142,2715
0,4.0,34,11.0,216418,142,2716
74,0.0,0,6.0,2049,749,2717
56,7.0,26,6.0,10339,749,2718
49,2.0,19,6.0,26479,749,2719
88,0.0,0,6.0,4481,749,2720
56,7.0,26,6.0,1089,749,2721
81,0.0,0,6.0,1918,749,2722
60,7.0,28,6.0,11306,749,2723
56,7.0,26,6.0,741,749,2724
87,0.0,0,6.0,677420,749,2725
60,7.0,28,6.0,23929,749,2726
112,0.0,0,8.0,195,704,2727
165,3.0,78,8.0,1261,704,2728
106,7.0,0,8.0,651,704,2729
23,2.0,17,8.0,2386,704,2730
158,7.0,57,8.0,544,704,2731
118,3.0,101,8.0,2073,704,2732
154,2.0,99,8.0,33465,704,2733
105,0.0,0,8.0,36223,704,2734
109,0.0,0,8.0,34203,704,2735
154,2.0,99,8.0,22608,704,2736
49,2.0,19,6.0,41794,886,2737
74,3.0,34,6.0,765,886,2738
56,7.0,26,6.0,621,886,2739
74,3.0,34,6.0,820,886,2740
49,2.0,19,6.0,95171,886,2741
74,3.0,34,6.0,666,886,2742
87,0.0,0,6.0,16527,706,2743
130,0.0,0,6.0,296,706,2744
133,7.0,50,6.0,8433,706,2745
56,7.0,26,6.0,1449,706,2746
74,2.0,34,6.0,53863,706,2747
60,7.0,28,6.0,31552,706,2748
132,0.0,0,6.0,567,706,2749
159,3.0,93,6.0,1010,706,2750
81,7.0,50,6.0,90766,706,2751
81,0.0,0,6.0,555,706,2752
147,7.0,60,6.0,1219,666,2753
118,3.0,101,6.0,729,666,2754
49,0.0,0,6.0,4032,666,2755
187,0.0,0,6.0,24532,666,2756
60,7.0,28,6.0,3008,666,2757
154,2.0,99,6.0,14997,666,2758
81,7.0,50,6.0,5225,666,2759
74,0.0,0,6.0,460,666,2760
154,2.0,99,6.0,468,666,2761
81,0.0,0,6.0,7745,666,2762
144,7.0,66,6.0,1140,192,2763
90,7.0,97,6.0,4829,192,2764
142,7.0,67,6.0,1233,192,2765
31,6.0,20,6.0,491,192,2766
158,7.0,92,11.0,819,192,2767
183,6.0,85,6.0,4387,192,2768
131,0.0,0,6.0,547,192,2769
187,0.0,0,6.0,22964,192,2770
54,6.0,24,6.0,18274,192,2771
158,7.0,92,6.0,3343,192,2772
74,3.0,34,10.0,6460,348,2773
81,7.0,50,7.0,740,348,2774
105,0.0,0,7.0,155,348,2775
59,7.0,28,10.0,4174,348,2776
165,3.0,78,10.0,92,348,2777
158,7.0,57,10.0,859,348,2778
165,3.0,78,10.0,492,348,2779
158,7.0,57,10.0,510,348,2780
74,3.0,34,10.0,1103,348,2781
158,7.0,92,7.0,27139,348,2782
150,3.0,95,2.0,889,896,2783
158,7.0,57,2.0,868,896,2784
153,2.0,99,2.0,1715,896,2785
153,2.0,99,2.0,1207,896,2786
166,3.0,95,2.0,734,896,2787
158,7.0,92,2.0,0,896,2788
158,7.0,57,2.0,603,896,2789
153,2.0,99,2.0,0,896,2790
158,7.0,57,2.0,2735,896,2791
153,2.0,99,2.0,0,896,2792
74,3.0,34,6.0,963,649,2793
158,7.0,57,6.0,15531,649,2794
23,2.0,17,6.0,39373,649,2795
165,3.0,78,6.0,201,649,2796
165,3.0,78,6.0,58,649,2797
23,2.0,17,6.0,2884,649,2798
23,2.0,17,6.0,39389,649,2799
165,3.0,78,6.0,895,649,2800
165,3.0,78,10.0,612,663,2801
23,2.0,17,10.0,72,663,2802
81,7.0,50,10.0,30522,663,2803
49,2.0,19,10.0,247727,663,2804
158,7.0,57,10.0,89286,663,2805
158,7.0,57,10.0,666,663,2806
158,7.0,99,10.0,73624,663,2807
165,3.0,78,10.0,114,663,2808
118,3.0,101,10.0,4816,663,2809
158,7.0,57,10.0,485,663,2810
81,0.0,0,8.0,8682,865,2811
60,7.0,28,8.0,16329,865,2812
54,6.0,24,8.0,456810,865,2813
37,6.0,45,8.0,138206,865,2814
81,0.0,0,8.0,3003,865,2815
56,7.0,26,8.0,1126,865,2816
81,0.0,0,8.0,24007,865,2817
56,7.0,26,8.0,18007,865,2818
74,3.0,34,8.0,645,865,2819
56,7.0,26,8.0,15741,865,2820
49,2.0,19,8.0,41716,103,2821
81,0.0,0,8.0,21068,103,2822
81,7.0,99,8.0,88943,103,2823
61,7.0,68,8.0,789,103,2824
158,7.0,92,8.0,550,103,2825
60,7.0,28,8.0,16713,103,2826
74,3.0,34,11.0,2011,103,2827
81,0.0,0,8.0,20289,103,2828
60,7.0,28,8.0,1609,103,2829
60,7.0,28,8.0,7531,103,2830
74,3.0,34,6.0,3744,396,2831
31,6.0,20,6.0,1037,396,2832
49,2.0,19,11.0,242218,396,2833
74,3.0,34,6.0,420,396,2834
46,2.0,19,6.0,14511,396,2835
60,7.0,28,6.0,43619,396,2836
56,7.0,26,6.0,579,396,2837
31,6.0,20,8.0,408,20,2838
23,2.0,17,8.0,62,20,2839
154,2.0,99,8.0,27878,20,2840
74,3.0,34,8.0,1880,20,2841
23,2.0,17,8.0,475,20,2842
158,7.0,57,8.0,19160,20,2843
74,3.0,34,8.0,313,20,2844
165,3.0,78,8.0,881,20,2845
16,2.0,20,8.0,65551,20,2846
118,3.0,101,8.0,1094,20,2847
118,3.0,101,6.0,1048,619,2848
118,3.0,101,6.0,1633,619,2849
81,7.0,99,6.0,4911,619,2850
49,0.0,0,6.0,5608,619,2851
74,3.0,34,6.0,239,619,2852
74,3.0,34,6.0,374,619,2853
81,7.0,50,6.0,15614,619,2854
41,0.0,0,6.0,3082,619,2855
118,3.0,101,6.0,1601,619,2856
50,0.0,0,6.0,6731,619,2857
158,7.0,57,6.0,9396,442,2858
81,7.0,99,6.0,15935,442,2859
165,3.0,78,6.0,105,442,2860
158,7.0,57,6.0,300,442,2861
81,7.0,50,6.0,741,442,2862
56,7.0,26,6.0,833,442,2863
60,7.0,28,6.0,715,442,2864
23,2.0,17,6.0,645,442,2865
81,7.0,50,6.0,22849,442,2866
118,3.0,101,6.0,27177,442,2867
74,3.0,34,8.0,394,627,2868
118,3.0,101,8.0,442,627,2869
81,7.0,99,8.0,8142,627,2870
49,2.0,19,2.0,96137,627,2871
81,7.0,99,8.0,22253,627,2872
23,2.0,17,8.0,1478,627,2873
56,7.0,26,8.0,604,627,2874
154,2.0,99,8.0,3219,627,2875
158,7.0,57,8.0,12740,627,2876
118,3.0,101,8.0,1154,627,2877
165,3.0,78,6.0,433,859,2878
81,7.0,99,6.0,1151,859,2879
165,3.0,78,6.0,135,859,2880
9,2.0,14,6.0,929,859,2881
81,7.0,99,6.0,23743,859,2882
165,3.0,78,6.0,407,859,2883
23,2.0,17,6.0,66,859,2884
23,2.0,17,6.0,3,859,2885
158,7.0,57,6.0,510,859,2886
31,6.0,20,6.0,649,859,2887
158,7.0,57,8.0,7439,604,2888
81,7.0,99,8.0,1416,604,2889
118,3.0,101,8.0,652,604,2890
74,3.0,34,8.0,4383,604,2891
23,2.0,17,8.0,153,604,2892
154,2.0,99,8.0,985,604,2893
158,7.0,57,8.0,6566,604,2894
81,7.0,99,8.0,9409,604,2895
81,7.0,99,8.0,22265,604,2896
60,7.0,28,8.0,5722,604,2897
178,7.0,104,8.0,9397,951,2898
81,7.0,99,8.0,599,951,2899
147,7.0,60,8.0,5420,951,2900
147,7.0,60,8.0,1115,951,2901
178,7.0,104,8.0,6972,951,2902
60,7.0,28,8.0,9994,951,2903
147,7.0,60,8.0,674,951,2904
178,0.0,0,0.0,515,951,2905
147,7.0,60,8.0,1038,951,2906
147,7.0,60,8.0,2650,951,2907
81,7.0,99,6.0,4254,540,2908
23,2.0,17,6.0,7021,540,2909
81,7.0,50,6.0,34327,540,2910
147,7.0,60,6.0,1412,540,2911
158,7.0,92,6.0,149,540,2912
154,2.0,99,6.0,5834,540,2913
158,7.0,92,6.0,1866,540,2914
126,0.0,0,6.0,6118,540,2915
60,7.0,28,6.0,34191,540,2916
161,7.0,73,6.0,54517,540,2917
158,7.0,57,6.0,96458,69,2918
81,7.0,60,6.0,3201,69,2919
133,7.0,50,6.0,1078,69,2920
118,3.0,101,6.0,1091,69,2921
147,7.0,60,6.0,32991,69,2922
133,6.0,74,6.0,1103,69,2923
38,7.0,12,6.0,1305,69,2924
56,7.0,26,6.0,966,69,2925
23,2.0,17,6.0,17,69,2926
131,0.0,0,6.0,108184,69,2927
158,7.0,57,8.0,50,441,2928
65,7.0,34,8.0,125183,441,2929
23,2.0,17,8.0,125,441,2930
118,3.0,101,8.0,1832,441,2931
118,3.0,101,8.0,63390,441,2932
165,3.0,78,8.0,3184,441,2933
118,3.0,101,8.0,1327,441,2934
165,3.0,78,8.0,3187,441,2935
154,2.0,99,8.0,21526,441,2936
23,2.0,17,8.0,1896,441,2937
49,2.0,19,6.0,266764,990,2938
56,7.0,26,6.0,1018,990,2939
74,3.0,34,6.0,844,990,2940
31,6.0,26,6.0,24,990,2941
