household_id,individual_id,RELATE,SEX,AGE,MARST,RACE,CITIZEN,SPEAKENG,SCHOOL,EDUC,GRADEATT,SCHLTYPE,EMPSTAT,CLASSWKR,INCTOT,DISABWRK
117,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
117,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
117,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
117,1087900,7,1,35,5,6,0,3,1,6,0,1,3,2,10,1
118,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
118,1087398,1,0,20,0,4,2,3,2,2,4,2,0,0,0,0
118,1087399,2,0,3,5,4,0,0,1,0,0,1,0,0,0,0
119,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
119,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
119,1087399,2,0,7,5,6,0,3,2,0,3,2,0,0,0,0
119,1087300,2,1,9,5,6,0,3,2,1,3,2,0,0,0,0
120,1084309,0,1,43,0,0,2,3,1,6,0,1,1,2,20,2
120,1084310,1,0,28,0,0,3,3,1,6,0,1,1,2,20,1
120,1084311,2,1,7,5,0,0,3,2,1,3,2,0,0,0,0
120,1084312,2,1,8,5,0,0,2,2,1,3,2,0,0,0,0
121,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
121,1087398,1,0,20,0,6,2,3,1,2,0,1,1,2,2,1
121,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
121,1087900,2,1,9,5,6,0,3,2,1,3,2,0,0,0,0
122,1343397,0,0,45,0,0,0,2,1,6,0,1,1,2,26,1
122,1343398,1,1,44,0,5,2,3,1,9,0,1,1,2,14,1
123,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
123,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
123,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
124,1151377,0,0,59,0,0,2,3,1,7,0,1,1,2,26,1
124,1151378,1,1,55,0,5,2,3,1,6,0,1,1,2,4,1
125,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
125,1087398,1,0,20,0,4,2,3,1,9,0,1,1,2,2,1
125,1087399,2,0,7,5,4,0,3,2,1,3,2,0,0,0,0
126,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,22,1
126,1087398,1,0,29,0,4,3,3,1,6,0,1,1,2,2,1
126,1087399,2,0,7,5,4,3,3,2,1,3,2,0,0,0,0
126,1087300,2,1,8,5,4,0,3,2,1,3,2,0,0,0,0
127,1084927,0,1,33,0,1,0,2,1,7,0,1,1,2,22,1
127,1084928,1,0,23,0,1,0,2,1,9,0,1,1,2,6,1
127,1084929,2,0,3,5,1,0,0,1,0,0,1,0,0,0,0
128,1087397,0,1,38,0,1,0,2,1,7,0,1,1,2,10,2
128,1087398,1,0,23,0,1,0,2,1,2,0,1,1,2,2,1
128,1087399,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0
129,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
129,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
129,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
129,1087900,2,1,9,5,6,0,3,2,1,3,2,0,0,0,0
129,1087901,2,1,1,5,6,0,0,0,0,0,0,0,0,0,0
130,1084377,0,1,28,5,0,0,2,1,7,0,1,1,2,20,2
131,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
131,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
131,1087399,2,0,4,5,6,0,0,1,0,0,1,0,0,0,0
131,1087300,2,1,9,5,6,0,3,2,1,3,2,0,0,0,0
131,1087301,2,1,1,5,6,0,0,0,0,0,0,0,0,0,0
132,1087397,0,1,30,0,6,2,3,1,6,0,1,1,2,16,1
132,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
132,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
133,1084920,0,1,33,0,0,2,3,1,6,0,1,1,2,16,1
133,1084921,1,0,37,0,0,3,3,1,6,0,1,1,2,40,1
133,1084922,2,0,14,5,0,0,3,2,2,4,2,0,0,0,0
133,1084923,2,1,9,5,0,0,3,2,1,3,2,0,0,0,0
134,1084397,0,1,28,5,0,0,2,1,7,0,1,1,2,22,1
134,1084398,7,1,20,5,0,0,2,1,9,0,1,1,2,6,1
135,1084920,0,1,45,0,0,2,3,1,6,0,1,1,2,20,1
135,1084921,1,0,37,0,0,3,3,1,6,0,1,1,2,20,1
135,1084922,2,0,14,5,0,0,3,2,3,5,2,0,0,0,0
135,1084923,2,1,11,5,0,0,2,2,2,4,2,0,0,0,0
136,1084920,0,1,32,0,4,2,3,1,7,0,1,1,2,16,1
136,1084921,1,0,20,0,4,3,3,1,9,0,1,1,2,20,1
136,1084922,2,1,3,5,4,0,0,1,0,0,1,0,0,0,0
136,1084923,2,1,9,5,4,0,3,2,1,3,2,0,0,0,0
137,1087397,0,1,30,0,8,0,2,1,6,0,1,1,2,16,1
137,1087398,1,0,23,0,4,0,2,2,2,4,2,0,0,0,0
137,1087399,2,0,7,5,4,0,2,2,1,3,2,0,0,0,0
138,1084920,0,1,33,0,0,2,3,1,6,0,1,1,2,16,1
138,1084921,1,0,20,0,0,3,3,1,9,0,1,1,2,6,1
138,1084922,2,0,3,5,0,0,0,1,0,0,1,0,0,0,0
139,1087397,0,1,30,0,1,0,2,1,7,0,1,3,2,10,1
139,1087398,1,0,23,0,1,0,2,1,2,0,1,1,2,6,1
139,1087399,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0
140,1084397,0,1,28,5,0,0,2,1,7,0,1,1,2,22,1
140,1084398,7,1,20,5,0,0,2,1,9,0,1,1,2,6,1
141,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,22,1
141,1087398,1,0,23,0,4,2,3,2,2,4,2,0,0,0,0
141,1087399,2,0,7,5,4,0,3,2,1,3,2,0,0,0,0
142,1151377,0,0,59,0,0,2,3,1,6,0,1,1,2,26,1
142,1151378,1,1,55,0,5,2,3,1,6,0,1,1,2,0,1
143,1083992,0,1,38,5,1,0,2,1,9,0,1,3,2,6,2
143,1083993,2,0,15,5,1,0,2,2,2,5,2,0,0,0,0
143,1083994,2,0,9,5,1,0,2,2,1,3,2,0,0,0,0
144,1087397,0,1,30,0,4,3,3,1,7,0,1,1,2,16,1
144,1087398,1,0,20,0,4,3,3,1,2,0,1,1,2,2,1
144,1087399,2,0,3,5,4,3,4,2,1,3,2,0,0,0,0
144,1087400,2,1,8,5,4,0,3,2,1,3,2,0,0,0,0
144,1087401,2,1,3,5,4,0,0,1,0,0,1,0,0,0,0
145,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
145,1087398,1,0,20,0,6,2,3,1,2,0,1,1,2,2,1
145,1087399,2,0,2,5,6,0,0,0,0,0,0,0,0,0,0
146,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
146,1087398,1,0,29,0,6,2,3,1,6,0,1,1,2,2,1
146,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
147,1084377,0,1,28,5,0,0,2,1,7,0,1,1,2,20,1
148,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
148,1087398,1,0,20,0,4,2,3,1,2,0,1,1,2,2,1
148,1087399,2,0,2,5,4,0,0,0,0,0,0,0,0,0,0
149,1083397,0,1,28,5,0,0,2,1,7,0,1,1,2,10,1
149,1083398,7,0,20,5,0,0,2,1,9,0,1,1,2,6,1
150,1087397,0,1,30,0,6,2,3,1,6,0,1,1,2,16,1
150,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
150,1087399,2,0,2,5,6,0,0,0,0,0,0,0,0,0,0
151,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
151,1087398,1,0,20,0,4,2,3,2,2,4,2,0,0,0,0
151,1087399,2,0,7,5,4,0,3,2,1,3,2,0,0,0,0
152,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,20,1
152,1087398,1,0,20,0,4,2,3,2,7,6,2,1,2,2,1
152,1087399,2,0,7,5,4,0,3,2,1,3,2,0,0,0,0
153,1083992,0,1,31,0,4,2,3,1,9,0,1,1,2,8,1
153,1083993,1,0,39,0,4,3,3,1,9,0,1,1,2,2,1
153,1083994,2,0,4,5,4,0,0,1,0,0,1,0,0,0,0
153,1083995,2,1,3,5,4,0,0,1,0,0,1,0,0,0,0
154,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
154,1087398,1,0,20,0,4,2,3,1,2,0,1,1,2,2,1
154,1087399,2,0,7,5,4,0,3,2,1,3,2,0,0,0,0
155,1024920,0,1,32,5,1,0,2,1,7,0,1,3,2,14,1
155,1024921,2,1,7,5,1,0,2,2,1,3,2,0,0,0,0
155,1024922,2,0,11,5,1,0,2,2,1,4,2,0,0,0,0
156,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
156,1087398,1,0,20,0,4,2,3,2,7,6,2,1,2,2,1
156,1087399,2,0,7,5,4,0,3,2,1,3,2,0,0,0,0
157,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
157,1087398,1,0,23,0,6,2,3,1,6,0,1,1,2,2,1
157,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
158,1087397,0,1,30,0,1,0,2,1,7,0,1,3,2,10,1
158,1087398,1,0,23,0,1,0,2,1,2,0,1,1,2,6,1
158,1087399,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0
159,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
159,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
159,1087399,2,0,2,5,6,0,0,0,0,0,0,0,0,0,0
160,1083397,0,1,28,5,1,0,2,1,7,0,1,1,2,10,1
160,1083398,2,0,9,5,1,0,2,2,1,3,2,0,0,0,0
160,1083399,7,0,31,5,1,0,2,1,6,0,1,2,2,0,1
161,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
161,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
161,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
161,1087900,2,1,9,5,6,0,3,2,1,3,2,0,0,0,0
161,1087901,2,1,1,5,6,0,0,0,0,0,0,0,0,0,0
162,1084920,0,1,33,0,0,2,3,1,6,0,1,1,2,16,2
162,1084921,1,0,28,0,0,3,3,1,6,0,1,1,2,20,1
162,1084922,2,0,14,5,0,0,3,2,2,5,2,0,0,0,0
162,1084923,2,1,9,5,0,0,3,2,1,3,2,0,0,0,0
163,1084367,0,1,23,5,0,0,2,1,7,0,1,1,2,20,1
163,1084368,2,1,9,5,0,0,2,2,1,3,2,0,0,0,0
164,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,20,1
164,1087398,1,0,20,0,4,3,3,1,6,0,1,1,2,2,1
164,1087399,2,0,7,5,4,3,3,2,1,3,2,0,0,0,0
164,1087300,2,1,9,5,4,0,3,2,1,3,2,0,0,0,0
164,1087301,2,1,6,5,4,0,5,2,1,3,2,0,0,0,0
165,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
165,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
165,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
166,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
166,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
166,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
166,1087300,2,1,9,5,6,0,3,2,1,3,2,0,0,0,0
167,1084397,0,1,28,5,0,0,2,1,7,0,1,1,2,22,1
167,1084398,7,1,20,5,0,0,2,1,9,0,1,1,2,2,1
168,1084397,0,1,28,5,0,0,2,1,7,0,1,1,2,22,1
168,1084398,2,1,9,5,0,0,2,2,1,3,2,0,0,0,0
169,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
169,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
169,1087399,2,0,2,5,6,0,0,0,0,0,0,0,0,0,0
170,1084927,0,1,33,0,0,0,2,1,6,0,1,1,2,20,2
170,1084928,1,0,29,0,0,0,2,1,9,0,1,1,2,10,1
171,1084920,0,1,33,0,0,2,3,1,6,0,1,1,2,16,2
171,1084921,1,0,29,0,0,3,3,1,9,0,1,1,2,20,1
171,1084922,2,1,7,5,0,0,3,2,1,3,2,0,0,0,0
172,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
172,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
172,1087399,2,0,2,5,6,0,0,0,0,0,0,0,0,0,0
173,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,20,1
173,1087398,1,0,29,0,4,3,3,1,6,0,1,1,2,2,1
173,1087399,2,0,7,5,4,3,3,2,1,3,2,0,0,0,0
174,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
174,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
174,1087399,2,0,2,5,6,0,0,0,0,0,0,0,0,0,0
175,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,20,2
175,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
175,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
175,1087300,2,1,8,5,6,0,3,2,1,3,2,0,0,0,0
176,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
176,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
176,1087399,2,0,2,5,6,0,0,0,0,0,0,0,0,0,0
177,1083992,0,1,38,0,4,2,3,1,6,0,1,1,2,16,2
177,1083993,1,0,39,0,4,3,3,1,6,0,1,1,2,2,1
177,1083994,2,0,14,5,4,3,3,2,2,4,2,0,0,0,0
177,1083995,2,1,9,5,4,0,3,2,1,3,2,0,0,0,0
177,1083996,2,1,8,5,4,0,5,2,1,3,2,0,0,0,0
177,1083997,2,0,1,5,4,0,3,2,1,3,2,0,0,0,0
178,1086944,0,0,38,0,0,0,2,1,6,0,1,1,2,22,1
178,1086945,1,1,37,0,0,0,2,1,6,0,1,1,2,2,1
179,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
179,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
179,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
180,1083992,0,1,30,5,1,0,2,1,9,0,1,1,2,6,2
180,1083993,2,1,9,5,1,0,2,2,1,3,2,0,0,0,0
180,1083994,2,0,1,5,1,0,0,0,0,0,0,0,0,0,0
181,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,20,1
181,1087398,1,0,20,0,4,3,3,1,2,0,1,1,2,2,1
181,1087399,2,0,2,5,4,3,3,2,0,2,3,0,0,0,0
181,1087300,2,1,8,5,4,0,3,2,1,3,2,0,0,0,0
181,1087301,2,1,6,5,4,0,5,2,1,3,2,0,0,0,0
182,1084920,0,1,33,0,0,2,3,1,6,0,1,1,2,16,1
182,1084921,1,0,29,0,0,3,3,1,9,0,1,1,2,20,1
182,1084922,2,0,14,5,0,0,3,2,2,4,2,0,0,0,0
182,1084923,2,1,9,5,0,0,3,2,1,3,2,0,0,0,0
182,1084924,2,1,7,5,0,0,2,2,1,3,2,0,0,0,0
183,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
183,1087398,1,0,20,0,4,3,3,1,2,0,1,1,2,2,1
183,1087399,2,0,7,5,4,3,3,2,1,3,2,0,0,0,0
184,1084377,0,1,28,5,0,0,2,1,7,0,1,1,2,20,1
185,1084397,0,1,28,5,0,0,2,1,7,0,1,1,2,22,1
186,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,20,1
186,1087398,1,0,29,0,4,3,3,1,6,0,1,1,2,2,1
186,1087399,2,0,7,5,4,3,3,2,1,3,2,0,0,0,0
187,1084309,0,1,43,0,0,2,3,1,6,0,1,1,2,20,2
187,1084310,1,0,28,0,0,3,3,1,6,0,1,1,2,50,1
187,1084311,2,1,7,5,0,0,3,2,1,3,2,0,0,0,0
187,1084312,2,1,8,5,0,0,2,2,1,3,2,0,0,0,0
188,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
188,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
188,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
189,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,10,2
189,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
189,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
189,1087300,2,1,9,5,6,0,3,2,1,3,2,0,0,0,0
190,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
190,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
190,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
191,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
191,1087398,1,0,20,0,4,2,3,1,2,0,1,1,2,2,1
191,1087399,2,0,3,5,4,0,0,1,0,0,1,0,0,0,0
192,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
192,1087398,1,0,20,0,4,2,3,2,2,4,2,0,0,0,0
192,1087399,2,0,7,5,4,0,3,2,1,3,2,0,0,0,0
193,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,22,1
193,1087398,1,0,20,0,4,2,3,2,7,6,2,1,2,2,1
193,1087399,2,0,6,5,4,0,3,2,1,3,2,0,0,0,0
194,1084920,0,1,45,0,0,0,2,1,6,0,1,3,2,4,1
194,1084921,1,0,28,0,0,0,2,1,6,0,1,1,2,6,1
194,1084922,2,0,18,5,0,0,2,2,5,5,2,1,2,0,1
195,1084920,0,1,32,0,4,2,3,1,7,0,1,1,2,20,1
195,1084921,1,0,20,0,4,3,3,1,9,0,1,1,2,20,1
195,1084922,2,1,7,5,4,0,3,2,1,3,2,0,0,0,0
195,1084923,2,1,3,5,4,0,0,1,0,0,1,0,0,0,0
196,1087397,0,1,30,0,6,2,3,1,6,0,1,1,2,16,1
196,1087398,1,0,29,0,6,2,3,1,6,0,1,1,2,2,1
196,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
197,1087397,0,1,30,0,4,2,3,1,6,0,1,1,2,8,1
197,1087398,1,0,20,0,4,3,3,1,2,0,1,1,2,2,1
197,1087399,2,0,7,5,4,3,3,2,1,3,2,0,0,0,0
197,1087300,2,1,8,5,4,0,3,2,1,3,2,0,0,0,0
198,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
198,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
198,1087399,2,0,2,5,6,0,0,0,0,0,0,0,0,0,0
199,1084397,0,1,28,5,0,0,2,1,7,0,1,1,2,22,1
199,1084398,2,1,9,5,0,0,2,2,1,3,2,0,0,0,0
200,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
200,1087398,1,0,20,0,4,2,3,1,2,0,1,1,2,6,1
200,1087399,2,0,7,5,4,0,3,2,1,3,2,0,0,0,0
201,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
201,1087398,1,0,20,0,4,2,3,1,2,0,1,1,2,2,1
201,1087399,2,0,7,5,4,0,3,2,1,3,2,0,0,0,0
202,1084377,0,1,28,5,0,0,2,1,7,0,1,1,2,20,1
203,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
203,1087398,1,0,23,0,4,3,3,1,2,0,1,1,2,2,1
203,1087399,2,0,7,5,4,3,3,2,1,3,2,0,0,0,0
204,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
204,1087398,1,0,20,0,4,2,3,1,2,0,1,1,2,2,1
204,1087399,2,0,7,5,4,0,3,2,1,3,2,0,0,0,0
205,1083992,0,1,33,5,0,2,3,1,6,0,1,3,2,16,2
205,1083993,2,1,9,5,0,0,3,2,1,3,2,0,0,0,0
205,1083994,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0
206,1084377,0,1,28,5,0,0,2,1,7,0,1,1,2,20,2
207,1087397,0,1,30,0,4,2,3,1,6,0,1,1,2,16,1
207,1087398,1,0,20,0,4,2,3,1,7,0,1,1,2,2,1
207,1087399,2,0,7,5,4,0,3,2,1,3,2,0,0,0,0
208,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
208,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
208,1087399,2,0,2,5,6,0,0,0,0,0,0,0,0,0,0
209,1084397,0,1,23,5,0,0,2,1,7,0,1,1,2,22,1
210,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
210,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
210,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
210,1087300,2,1,9,5,6,0,3,2,1,3,2,0,0,0,0
210,1087301,2,1,4,5,6,0,0,1,0,0,1,0,0,0,0
211,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,10,2
211,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
211,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
212,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
212,1087398,1,0,28,0,4,3,3,1,6,0,1,1,2,2,1
212,1087399,2,0,7,5,4,3,3,2,1,3,2,0,0,0,0
213,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
213,1087398,1,0,20,0,4,2,3,1,9,0,1,1,2,2,1
213,1087399,2,0,7,5,4,0,3,2,1,3,2,0,0,0,0
214,1087397,0,1,30,0,1,0,2,1,5,0,1,3,2,8,1
214,1087398,1,0,23,0,1,0,2,1,2,0,1,1,2,6,1
214,1087399,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0
215,1087397,0,1,30,0,4,2,3,1,6,0,1,1,2,16,1
215,1087398,1,0,20,0,4,3,3,1,2,0,1,1,2,2,1
215,1087399,2,0,7,5,4,3,3,2,1,3,2,0,0,0,0
215,1087300,2,1,9,5,4,0,3,2,1,3,2,0,0,0,0
215,1087301,2,1,1,5,4,0,0,0,0,0,0,0,0,0,0
216,1087397,0,1,30,0,4,0,3,1,7,0,1,1,2,16,1
216,1087398,1,0,20,0,4,3,3,1,2,0,1,1,2,2,1
216,1087399,2,0,3,5,4,3,4,2,0,7,2,0,0,0,0
216,1087300,2,1,8,5,4,0,3,2,1,3,2,0,0,0,0
216,1087301,2,1,6,5,4,0,5,2,1,3,2,0,0,0,0
217,1083992,0,1,33,5,0,2,3,1,6,0,1,1,2,16,2
217,1083993,2,1,9,5,0,0,3,2,1,3,2,0,0,0,0
217,1083994,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0
218,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
218,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
218,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
218,1087300,2,1,9,5,6,0,3,2,1,3,2,0,0,0,0
218,1087401,2,1,1,5,6,0,0,0,0,0,0,0,0,0,0
219,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
219,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
219,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
220,1083992,0,1,33,5,1,0,2,1,7,0,1,3,2,16,2
220,1083993,2,1,9,5,1,0,2,2,1,3,2,0,0,0,0
220,1083994,2,0,5,5,1,0,2,2,0,2,3,0,0,0,0
221,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
221,1087398,1,0,20,0,4,2,3,1,2,0,1,1,2,2,1
221,1087399,2,0,7,5,4,0,3,2,1,3,2,0,0,0,0
222,1087397,0,1,30,0,4,0,3,1,7,0,1,1,2,16,1
222,1087398,1,0,20,0,4,3,3,1,2,0,1,1,2,2,1
222,1087399,2,0,7,5,4,3,3,2,1,3,2,0,0,0,0
223,1084397,0,1,28,5,0,0,2,1,7,0,1,1,2,22,1
223,1084398,7,1,20,5,0,0,2,1,9,0,1,1,2,6,1
224,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
224,1087398,1,0,24,0,4,3,3,1,2,0,1,1,2,2,1
224,1087399,2,0,7,5,4,3,3,2,1,3,2,0,0,0,0
224,1087300,2,1,8,5,4,0,3,2,1,3,2,0,0,0,0
225,1151377,0,0,59,0,0,2,3,1,7,0,1,1,2,26,1
225,1151378,1,1,55,0,5,2,3,1,6,0,1,1,2,4,1
226,1084920,0,1,73,0,0,2,3,1,6,0,1,3,0,5,1
226,1084921,1,0,23,0,0,3,3,1,6,0,1,1,2,8,1
226,1084922,2,0,14,5,0,3,3,2,2,4,2,0,0,0,0
226,1084923,2,1,9,5,0,0,3,2,1,3,2,0,0,0,0
226,1084924,2,0,7,5,0,0,2,2,1,3,2,0,0,0,0
227,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,28,1
227,1087398,1,0,20,0,4,3,3,1,2,0,1,1,2,2,1
227,1087399,2,0,2,5,4,3,3,2,0,3,2,0,0,0,0
227,1087300,2,1,8,5,4,0,3,2,1,3,2,0,0,0,0
227,1087301,2,1,6,5,4,0,5,2,1,3,2,0,0,0,0
228,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
228,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
228,1087399,2,0,3,5,6,0,0,1,0,0,1,0,0,0,0
228,1087300,2,1,9,5,6,0,3,2,1,3,2,0,0,0,0
228,1087301,2,1,1,5,6,0,0,0,0,0,0,0,0,0,0
229,1087397,0,1,30,0,4,3,3,1,7,0,1,1,2,22,1
229,1087398,1,0,29,0,4,3,3,1,6,0,1,1,2,2,1
229,1087399,2,0,7,5,4,3,3,2,1,3,2,0,0,0,0
229,1087300,2,1,9,5,4,0,3,2,1,3,2,0,0,0,0
229,1087301,2,1,6,5,4,0,5,2,1,3,2,0,0,0,0
230,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
230,1087398,1,0,29,0,4,3,3,1,6,0,1,1,2,2,1
230,1087399,2,0,7,5,4,3,3,2,1,3,2,0,0,0,0
230,1087300,2,1,9,5,4,0,3,2,1,3,2,0,0,0,0
230,1087301,2,1,4,5,4,0,0,1,0,0,1,0,0,0,0
231,1087397,0,1,30,0,4,2,3,1,6,0,1,1,2,16,1
231,1087398,1,0,20,0,4,2,3,2,7,6,2,1,2,2,1
231,1087399,2,0,7,5,4,0,3,2,1,3,2,0,0,0,0
232,1087397,0,1,30,0,6,2,3,1,5,0,1,1,2,16,1
232,1087398,1,0,23,0,6,2,3,1,2,0,1,1,2,2,1
232,1087399,2,0,7,5,6,0,3,2,1,3,2,0,0,0,0
232,1087300,2,1,9,5,6,0,3,2,1,3,2,0,0,0,0
233,1087397,0,1,30,0,4,2,3,1,6,0,1,1,2,16,1
233,1087398,1,0,20,0,4,3,3,1,2,0,1,1,2,2,1
233,1087399,2,0,2,5,4,3,3,2,0,2,3,0,0,0,0
233,1087300,2,1,8,5,4,0,3,2,1,3,2,0,0,0,0
233,1087301,2,1,6,5,4,0,5,2,1,3,2,0,0,0,0
234,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
234,1087398,1,0,20,0,4,2,3,2,7,6,2,1,2,2,1
234,1087399,2,0,7,5,4,0,3,2,1,3,2,0,0,0,0
235,1087397,0,1,30,0,1,0,2,1,6,0,1,1,2,10,2
235,1087398,1,0,23,0,1,0,2,1,2,0,1,1,2,2,1
235,1087399,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0
236,1087397,0,1,30,0,4,2,3,1,7,0,1,1,2,16,1
236,1087398,1,0,20,0,4,2,3,2,7,6,2,1,2,2,1
